# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	a1 (rad)	a2 (rad)	a3 (rad)	a4 (rad)	a5 (rad)	a6 (rad)	a7 (rad)	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()	m.region3x ()	m.region3y ()	m.region3z ()	m.region4x ()	m.region4y ()	m.region4z ()	m.region5x ()	m.region5y ()	m.region5z ()	m.region6x ()	m.region6y ()	m.region6z ()	m.region7x ()	m.region7y ()	m.region7z ()	roundness ()	size (m)	Cell_size (m)
0	-0.27126393	0.1232216	0	-1.9998205e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	0	4.712389	0	-0.9721875	0.2022675	0	-0.991456	-0.053080488	0	0.000487787	0.9996815	0	0.07541371	0.9900243	0	-0.99116975	-0.04927247	0	0.014855141	-0.9926394	0	0.96520936	-0.23442969	0	0.66	100	2e-09
0	-0.43066964	0.2743476	0	-1.9952524e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	0	4.712389	1.5707964	-0.97303313	0.19809489	0	-0.99046826	-0.06895662	0	0.0005705117	0.99968135	0	0.07083651	0.99034137	0	-0.9747224	-0.18911	0	-0.01105867	-0.99268925	0	-0.13681191	0.98307127	0	0.66	100	2e-09
0	-0.5399466	0.06607947	0	-2.0058864e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	0	4.712389	3.1415927	-0.9731694	0.19743323	0	-0.9891061	-0.08629643	0	0.0004804969	0.99968135	0	0.058257047	0.99113995	0	-0.89645636	-0.43503377	0	-0.008998609	-0.992702	0	-0.97063327	-0.21166605	0	0.66	100	2e-09
0	-0.42184344	-0.01762742	0	-2.0083631e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	0	4.712389	4.712389	-0.9726965	0.1997843	0	-0.98988897	-0.0769712	0	0.0004422307	0.99968135	0	0.060634397	0.99100786	0	-0.9605858	-0.25614637	0	0.008067403	-0.99270856	0	-0.09887687	-0.9880393	0	0.66	100	2e-09
0	-0.0020256438	0.54186004	0	-2.0100697e-17	-2.5847755e-17	3.1415927	3.1415927	1.5707964	1.5707964	1.5707964	0	0	-0.9665019	0.22792825	0	-0.9728224	0.19692634	0	0.0003769674	0.99968106	0	-0.02579559	0.99214596	0	0.025748683	0.99200803	0	0.9327667	0.3442483	0	0.9920481	0.040082242	0	0.66	100	2e-09
0	-0.09200802	0.6756294	0	-2.006083e-17	-2.5847755e-17	3.1415927	3.1415927	1.5707964	1.5707964	1.5707964	0	1.5707964	-0.9673888	0.22404395	0	-0.968047	0.21898809	0	0.00042273838	0.99968106	0	-0.028118169	0.9920638	0	0.17485675	0.9772727	0	0.93183106	0.3468505	0	0.21238722	0.9705057	0	0.66	100	2e-09
0	-0.46115196	0.60712636	0	-2.0071797e-17	-2.5847756e-17	3.1415927	3.1415927	1.5707964	1.5707964	1.5707964	0	3.1415927	-0.96542084	0.2325727	0	-0.98662245	0.10899114	0	0.00047939204	0.99968123	0	0.036710717	0.99201095	0	-0.30412325	0.9461876	0	-0.016717603	0.9925992	0	-0.9923695	-0.022158138	0	0.66	100	2e-09
0	-0.42537963	0.2766616	0	-2.0284073e-17	-2.5847765e-17	3.1415927	3.1415927	1.5707964	1.5707964	1.5707964	0	4.712389	-0.96234024	0.24537523	0	-0.991098	-0.059624985	0	0.000364662	0.9996815	0	0.03600771	0.9920875	0	-0.963164	-0.24608494	0	0.0067110434	0.9927128	0	-0.10413861	-0.98751587	0	0.66	100	2e-09
0	-0.27542815	0.41428363	0	-2.0193446e-17	-2.5847765e-17	3.1415927	3.1415927	1.5707964	1.5707964	1.5707964	1.5707964	0	-0.96142715	0.2489608	0	-0.99226487	-0.035385516	0	0.00040739184	0.9996815	0	0.044854295	0.9917322	0	-0.99140424	-0.045771215	0	0.010895152	0.9926695	0	0.96094257	-0.25190157	0	0.66	100	2e-09
0	-0.43452266	0.5682467	0	-2.0146396e-17	-2.5847766e-17	3.1415927	3.1415927	1.5707964	1.5707964	1.5707964	1.5707964	1.5707964	-0.96262306	0.24423753	0	-0.991563	-0.05114736	0	0.00049209094	0.9996815	0	0.040639278	0.99189734	0	-0.97631866	-0.180875	0	-0.0024337708	0.9927255	0	-0.14985135	0.9812075	0	0.66	100	2e-09
0	-0.543137	0.36210242	0	-2.0258454e-17	-2.5847765e-17	3.1415927	3.1415927	1.5707964	1.5707964	1.5707964	1.5707964	3.1415927	-0.9630495	0.2425429	0	-0.99043834	-0.06951833	0	0.0004070059	0.9996816	0	0.033335432	0.9921716	0	-0.911836	-0.40059257	0	-0.002055255	0.9927335	0	-0.9683227	-0.22230153	0	0.66	100	2e-09
0	-0.42541772	0.27655512	0	-2.0284073e-17	-2.5847765e-17	3.1415927	3.1415927	1.5707964	1.5707964	1.5707964	1.5707964	4.712389	-0.9623141	0.24547967	0	-0.99109226	-0.059719965	0	0.00036452935	0.9996815	0	0.03603112	0.99208665	0	-0.96296376	-0.24689415	0	0.0067292075	0.9927128	0	-0.104678795	-0.9874606	0	0.66	100	2e-09
0	-0.39350522	0.3288852	0	-2.0110346e-17	-2.5847765e-17	3.1415927	3.1415927	1.5707964	1.5707964	1.5707964	3.1415927	0	-0.9654361	0.23275302	0	-0.9922458	-0.03570973	0	0.00045028096	0.9996815	0	0.14299679	0.9827353	0	-0.9919199	-0.032631166	0	-0.91176486	0.39743257	0	0.9633833	-0.24206488	0	0.66	100	2e-09
0	-0.5538351	0.47667053	0	-2.0068538e-17	-2.5847765e-17	3.1415927	3.1415927	1.5707964	1.5707964	1.5707964	3.1415927	1.5707964	-0.9666757	0.22747944	0	-0.99149215	-0.052392676	0	0.00053601456	0.9996815	0	0.13951458	0.98321307	0	-0.97854215	-0.1680808	0	-0.92446566	0.3664498	0	-0.15572064	0.98034364	0	0.66	100	2e-09
0	-0.6613504	0.27734873	0	-2.0178692e-17	-2.5847765e-17	3.1415927	3.1415927	1.5707964	1.5707964	1.5707964	3.1415927	3.1415927	-0.966785	0.22702165	0	-0.99033713	-0.070905745	0	0.00045090873	0.9996815	0	0.12826061	0.984703	0	-0.9188699	-0.38358897	0	-0.91179	0.39746305	0	-0.97038287	-0.21293344	0	0.66	100	2e-09
0	-0.425429	0.2766101	0	-2.0284073e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	1.5707964	3.1415927	4.712389	-0.96233505	0.24539596	0	-0.9910947	-0.05967873	0	0.00036462038	0.99968153	0	0.036182597	0.9920812	0	-0.96307665	-0.2464382	0	0.006390097	0.9927149	0	-0.1044337	-0.9874857	0	0.66	100	2e-09
0	-0.27126512	0.12321657	0	-1.9998206e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	1.5707964	4.712389	0	-0.97218645	0.2022724	0	-0.99145573	-0.053086583	0	0.00048778235	0.9996815	0	0.0754181	0.990024	0	-0.99116826	-0.049304463	0	0.014839974	-0.9926397	0	0.9652089	-0.23443112	0	0.66	100	2e-09
0	-0.4306683	0.2743493	0	-1.9952524e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	1.5707964	4.712389	1.5707964	-0.97303313	0.19809483	0	-0.9904683	-0.06895568	0	0.0005705132	0.99968135	0	0.070834085	0.9903417	0	-0.9747241	-0.18910064	0	-0.011056772	-0.99268925	0	-0.13680016	0.9830729	0	0.66	100	2e-09
0	-0.53991985	0.06603465	0	-2.0058865e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	1.5707964	4.712389	3.1415927	-0.9731684	0.1974384	0	-0.9891066	-0.08629213	0	0.00048043058	0.99968135	0	0.058270633	0.9911391	0	-0.8962954	-0.43537703	0	-0.008981951	-0.99270207	0	-0.9706377	-0.21164511	0	0.66	100	2e-09
0	-0.42184383	-0.017636605	0	-2.0083633e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	1.5707964	4.712389	4.712389	-0.9726959	0.19978729	0	-0.9898885	-0.076975994	0	0.0004422209	0.99968135	0	0.060655132	0.9910066	0	-0.9605698	-0.2562084	0	0.00803667	-0.99270886	0	-0.09888674	-0.9880383	0	0.66	100	2e-09
0	-0.15730777	0.31903863	0	-2.0117898e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	3.1415927	0	0	-0.9651046	0.23411775	0	-0.99185556	-0.045293156	0	0.00041535142	0.9996815	0	-0.03968688	0.9917676	0	-0.9905531	-0.061013374	0	0.92467576	0.36587027	0	0.96095467	-0.25186017	0	0.66	100	2e-09
0	-0.31299037	0.47443196	0	-2.0066512e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	3.1415927	0	1.5707964	-0.96611327	0.22986086	0	-0.99103004	-0.060508143	0	0.0004983181	0.99968153	0	-0.04587739	0.99149	0	-0.9727913	-0.19922763	0	0.9204639	0.37658718	0	-0.13608254	0.9831396	0	0.66	100	2e-09
0	-0.54302394	0.36188084	0	-2.0258454e-17	-2.5847765e-17	3.1415927	3.1415927	1.5707964	1.5707964	3.1415927	0	3.1415927	-0.9630395	0.2425828	0	-0.99043864	-0.06951356	0	0.0004066865	0.9996815	0	0.03337411	0.99217033	0	-0.9111107	-0.40229937	0	-0.0020121897	0.99273366	0	-0.96834767	-0.22218928	0	0.66	100	2e-09
0	-0.4254077	0.27654994	0	-2.0284073e-17	-2.5847765e-17	3.1415927	3.1415927	1.5707964	1.5707964	3.1415927	0	4.712389	-0.96231437	0.2454783	0	-0.9910922	-0.059720766	0	0.0003645236	0.9996815	0	0.03603489	0.9920864	0	-0.9629567	-0.24692206	0	0.0067290575	0.9927128	0	-0.10461899	-0.9874667	0	0.66	100	2e-09
0	-0.2754287	0.41428468	0	-2.0193447e-17	-2.5847765e-17	3.1415927	3.1415927	1.5707964	1.5707964	3.1415927	1.5707964	0	-0.96142745	0.24895966	0	-0.9922649	-0.03538261	0	0.00040739294	0.9996815	0	0.04485362	0.9917322	0	-0.9914048	-0.04575756	0	0.010894754	0.9926695	0	0.96094054	-0.2519098	0	0.66	100	2e-09
0	-0.43452334	0.5682459	0	-2.0146396e-17	-2.5847765e-17	3.1415927	3.1415927	1.5707964	1.5707964	3.1415927	1.5707964	1.5707964	-0.962623	0.24423763	0	-0.99156296	-0.051147807	0	0.0004920906	0.99968153	0	0.040639315	0.99189734	0	-0.97631776	-0.18087965	0	-0.002433767	0.9927255	0	-0.14985742	0.9812066	0	0.66	100	2e-09
0	-0.54313797	0.36210462	0	-2.025845e-17	-2.5847765e-17	3.1415927	3.1415927	1.5707964	1.5707964	3.1415927	1.5707964	3.1415927	-0.9630494	0.24254254	0	-0.9904384	-0.06951831	0	0.0004070084	0.9996815	0	0.033335123	0.9921716	0	-0.91184145	-0.4005798	0	-0.0020556021	0.9927336	0	-0.9683231	-0.22229879	0	0.66	100	2e-09
0	-0.42541116	0.2765537	0	-2.0284077e-17	-2.5847765e-17	3.1415927	3.1415927	1.5707964	1.5707964	3.1415927	1.5707964	4.712389	-0.9623141	0.24547951	0	-0.99109226	-0.05972062	0	0.00036452754	0.9996815	0	0.036033235	0.9920866	0	-0.9629625	-0.24689884	0	0.006728775	0.9927128	0	-0.10463566	-0.98746496	0	0.66	100	2e-09
0	-0.39350143	0.32889628	0	-2.0110346e-17	-2.5847765e-17	3.1415927	3.1415927	1.5707964	1.5707964	3.1415927	3.1415927	0	-0.9654355	0.23275542	0	-0.9922458	-0.0357091	0	0.00045027718	0.9996815	0	0.14299063	0.98273605	0	-0.9919199	-0.032631647	0	-0.9117327	0.3975077	0	0.96338296	-0.24206604	0	0.66	100	2e-09
0	-0.5538348	0.47667196	0	-2.0068538e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	3.1415927	3.1415927	1.5707964	-0.96667564	0.22747982	0	-0.99149215	-0.05239262	0	0.0005360139	0.9996815	0	0.13951366	0.98321325	0	-0.978542	-0.1680814	0	-0.92446184	0.3664596	0	-0.15572132	0.9803435	0	0.66	100	2e-09
0	-0.6613435	0.27736658	0	-2.0178692e-17	-2.5847765e-17	3.1415927	3.1415927	1.5707964	1.5707964	3.1415927	3.1415927	3.1415927	-0.9667842	0.22702578	0	-0.99033725	-0.070904635	0	0.00045090067	0.99968153	0	0.12825081	0.98470426	0	-0.91886693	-0.38359645	0	-0.9117355	0.39759004	0	-0.97038263	-0.21293429	0	0.66	100	2e-09
0	-0.42537156	0.27660158	0	-2.0284072e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	3.1415927	3.1415927	4.712389	-0.96235734	0.24530736	0	-0.9910939	-0.05969237	0	0.00036465516	0.9996815	0	0.036258254	0.9920785	0	-0.963089	-0.24638876	0	0.006730671	0.9927128	0	-0.10441406	-0.9874878	0	0.66	100	2e-09
0	-0.27126497	0.12321716	0	-1.9998203e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	3.1415927	4.712389	0	-0.9721863	0.20227315	0	-0.9914557	-0.05308711	0	0.00048778253	0.99968135	0	0.07541755	0.9900241	0	-0.9911682	-0.04930618	0	0.0148398075	-0.99263966	0	0.9652102	-0.23442546	0	0.66	100	2e-09
0	-0.43066627	0.27435148	0	-1.9952524e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	3.1415927	4.712389	1.5707964	-0.97303313	0.19809467	0	-0.9904684	-0.06895458	0	0.0005705141	0.99968135	0	0.07083166	0.9903418	0	-0.97472644	-0.18908855	0	-0.0110533675	-0.99268925	0	-0.13678503	0.98307496	0	0.66	100	2e-09
0	-0.5399449	0.066076465	0	-2.0058864e-17	-2.5847765e-17	3.1415927	3.1415927	1.5707964	1.5707964	3.1415927	4.712389	3.1415927	-0.9731694	0.19743353	0	-0.9891061	-0.08629618	0	0.0004804924	0.99968135	0	0.05825802	0.99113977	0	-0.8964457	-0.43505648	0	-0.008997845	-0.992702	0	-0.9706335	-0.21166489	0	0.66	100	2e-09
0	-0.42184284	-0.017631551	0	-2.0083631e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	3.1415927	4.712389	4.712389	-0.9726961	0.19978593	0	-0.9898888	-0.076972686	0	0.00044222563	0.99968135	0	0.06064074	0.99100745	0	-0.96057856	-0.25617445	0	0.008052194	-0.9927088	0	-0.09887137	-0.98803973	0	0.66	100	2e-09
0	-0.0104433345	0.20923218	0	-2.0114137e-17	-2.584776e-17	3.1415927	3.1415927	1.5707964	1.5707964	4.712389	0	0	-0.96113414	0.25012973	0	-0.9924409	0.030525425	0	0.0001610078	0.99968123	0	-0.0053447676	0.9925328	0	-0.036985774	-0.99171525	0	0.9399269	0.32356152	0	0.98271424	-0.14009014	0	0.66	100	2e-09
0	-0.16422185	0.36944407	0	-2.0141525e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	4.712389	0	1.5707964	-0.962554	0.24451394	0	-0.9922995	0.034505147	0	0.00024205803	0.99968135	0	-0.011987338	0.9924503	0	0.068628654	-0.9900866	0	0.9376538	0.33027935	0	-0.1892367	0.97476506	0	0.66	100	2e-09
0	-0.31205717	0.2121058	0	-2.022358e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	4.712389	0	3.1415927	-0.9639139	0.2390362	0	-0.9928607	-0.0058696275	0	0.00023293514	0.99968123	0	-0.02808788	0.9921465	0	-0.14105247	-0.9833722	0	0.9275835	0.35826805	0	-0.98630184	-0.1151496	0	0.66	100	2e-09
0	-0.21017154	0.0910269	0	-2.0209513e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	4.712389	0	4.712389	-0.9630776	0.24244344	0	-0.9928276	-0.010510118	0	0.00017752367	0.99968135	0	-0.024501598	0.9922571	0	-0.24056986	-0.9645374	0	0.9288601	0.354846	0	-0.1792619	-0.9769923	0	0.66	100	2e-09
0	-0.13152894	0.30697817	0	-2.0181318e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	4.712389	1.5707964	0	-0.9568142	0.26634797	0	-0.9922373	0.036932334	0	0.00015187425	0.99968135	0	0.07396982	0.99004513	0	-0.053852078	-0.9909917	0	0.026153173	0.9923753	0	0.98192614	-0.14554285	0	0.66	100	2e-09
0	-0.2889639	0.46630177	0	-2.0213594e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	4.712389	1.5707964	1.5707964	-0.9584382	0.26035425	0	-0.99206465	0.0410554	0	0.0002332903	0.99968135	0	0.07005831	0.99030566	0	0.054528188	-0.9909543	0	0.011131804	0.9926514	0	-0.20819612	0.97101855	0	0.66	100	2e-09
0	-0.43276888	0.30611315	0	-2.0299522e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	4.712389	1.5707964	3.1415927	-0.9600974	0.25410324	0	-0.99288654	0.0010410104	0	0.00022501982	0.99968135	0	0.055432014	0.9912129	0	-0.15302637	-0.9816188	0	0.0073779207	0.9926966	0	-0.9864067	-0.114323996	0	0.66	100	2e-09
0	-0.33245727	0.18595876	0	-2.0282348e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	4.712389	1.5707964	4.712389	-0.9592006	0.25752077	0	-0.9928823	-0.004263799	0	0.00017079667	0.99968135	0	0.05695058	0.99114025	0	-0.25677738	-0.9604603	0	0.017317949	0.992576	0	-0.19277994	-0.9744828	0	0.66	100	2e-09
0	-0.2518397	0.21390353	0	-2.0095723e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	4.712389	3.1415927	0	-0.96180224	0.24754532	0	-0.9922218	0.037095815	0	0.00019489457	0.99968123	0	0.18121755	0.9766092	0	-0.04758776	-0.99129164	0	-0.9261766	0.3619081	0	0.9834981	-0.13422331	0	0.66	100	2e-09
0	-0.4097322	0.36842003	0	-2.0133973e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	4.712389	3.1415927	1.5707964	-0.96338	0.24122909	0	-0.992075	0.04053642	0	0.0002768637	0.99968123	0	0.17746022	0.9772686	0	0.05855857	-0.9907352	0	-0.9337924	0.3413987	0	-0.21517363	0.96956146	0	0.66	100	2e-09
0	-0.5516338	0.21387815	0	-2.0218658e-17	-2.584776e-17	3.1415927	3.1415927	1.5707964	1.5707964	4.712389	3.1415927	3.1415927	-0.9644651	0.23680432	0	-0.9928792	0.00031563945	0	0.00026737872	0.99968135	0	0.15729967	0.98061424	0	-0.15041165	-0.98200035	0	-0.92393404	0.36779627	0	-0.9873133	-0.10606448	0	0.66	100	2e-09
0	-0.45267478	0.097952105	0	-2.0197372e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	1.5707964	4.712389	3.1415927	4.712389	-0.96343946	0.24100995	0	-0.99287105	-0.0051752743	0	0.00021199943	0.99968135	0	0.15651736	0.9807426	0	-0.25704023	-0.9603766	0	-0.9096318	0.40235305	0	-0.20247066	-0.9725703	0	0.66	100	2e-09
0	-0.11833683	0.017556611	0	-1.9996076e-17	-2.584776e-17	3.1415927	3.1415927	1.5707964	1.5707964	4.712389	4.712389	0	-0.96909815	0.21680893	0	-0.9925487	0.025924	0	0.0002282492	0.99968123	0	0.12768489	0.98482704	0	-0.018009579	-0.9921906	0	0.038083624	-0.9920521	0	0.9853018	-0.120102294	0	0.66	100	2e-09
0	-0.2764419	0.17411743	0	-2.0029581e-17	-2.584776e-17	3.1415927	3.1415927	1.5707964	1.5707964	4.712389	4.712389	1.5707964	-0.9702916	0.21129613	0	-0.9924395	0.029387746	0	0.00030971732	0.99968123	0	0.12295256	0.9853981	0	0.08296886	-0.9890165	0	0.010666093	-0.99270856	0	-0.18925935	0.9747838	0	0.66	100	2e-09
0	-0.4254813	0.014824756	0	-2.0107484e-17	-2.584776e-17	3.1415927	3.1415927	1.5707964	1.5707964	4.712389	4.712389	3.1415927	-0.9712624	0.20673351	0	-0.99279416	-0.011612592	0	0.00030179662	0.9996812	0	0.09645848	0.98825514	0	-0.12869327	-0.9850089	0	0.005383928	-0.9927391	0	-0.9877636	-0.101536	0	0.66	100	2e-09
0	-0.3221897	-0.10773206	0	-2.0088736e-17	-2.584776e-17	3.1415927	3.1415927	1.5707964	1.5707964	4.712389	4.712389	4.712389	-0.97055244	0.21010843	0	-0.9927283	-0.016675137	0	0.00024546453	0.99968123	0	0.09709846	0.9882035	0	-0.22972569	-0.9670871	0	0.025501333	-0.99243283	0	-0.18516673	-0.9759227	0	0.66	100	2e-09
0	0.006543038	0.23661295	0	-2.0067807e-17	-2.5847741e-17	3.1415927	3.1415927	1.5707964	3.1415927	0	0	0	-0.9923356	0.014126107	0	-0.9358738	0.33471465	0	0.000288893	0.9996805	0	-0.98989445	0.07440341	0	0.99105525	0.05368411	0	0.99281573	0.016471313	0	0.97974515	0.16321042	0	0.66	100	2e-09
0	-0.12713441	0.33254513	0	-2.0093651e-17	-2.5847738e-17	3.1415927	3.1415927	1.5707964	3.1415927	0	0	1.5707964	-0.9923926	0.009106689	0	-0.94460744	0.30867046	0	0.00036084733	0.9996805	0	-0.99057186	0.064407565	0	0.990748	-0.058972433	0	0.9928529	0.0135266995	0	0.05366942	0.9913963	0	0.66	100	2e-09
0	-0.44662532	0.017397633	0	-2.0184302e-17	-2.5847755e-17	3.1415927	3.1415927	1.5707964	3.1415927	0	0	3.1415927	-0.9920257	0.02952496	0	-0.9924198	0.030458659	0	0.00042663858	0.99968094	0	-0.9869964	0.10740559	0	-0.16061078	-0.98042023	0	0.9918139	0.04803663	0	-0.986565	-0.11290324	0	0.66	100	2e-09
0	-0.3487103	-0.09964163	0	-2.0166294e-17	-2.5847751e-17	3.1415927	3.1415927	1.5707964	3.1415927	0	0	4.712389	-0.9918168	0.036086112	0	-0.9925847	0.024452649	0	0.00037071513	0.999681	0	-0.9855344	0.120499976	0	-0.26784852	-0.9575028	0	0.9915562	0.0533192	0	-0.1951147	-0.9740276	0	0.66	100	2e-09
0	-0.13158439	0.30682915	0	-2.0181318e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	3.1415927	0	1.5707964	0	-0.9568488	0.26622155	0	-0.9922365	0.036954883	0	0.00015188666	0.99968123	0	0.07389243	0.99005073	0	-0.054080427	-0.99098074	0	0.026242748	0.9923729	0	0.98178804	-0.1464965	0	0.66	100	2e-09
0	-0.28896973	0.466301	0	-2.0213596e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	3.1415927	0	1.5707964	1.5707964	-0.95843893	0.26035163	0	-0.9920645	0.041061826	0	0.000233289	0.99968135	0	0.0700586	0.99030566	0	0.05453599	-0.9909538	0	0.011129902	0.9926514	0	-0.20824258	0.97100896	0	0.66	100	2e-09
0	-0.4327828	0.30611357	0	-2.0299518e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	3.1415927	0	1.5707964	3.1415927	-0.96010584	0.25407088	0	-0.99288654	0.0010222959	0	0.00022504941	0.99968135	0	0.055422794	0.9912134	0	-0.15309289	-0.9816087	0	0.007369223	0.99269646	0	-0.9864115	-0.11428048	0	0.66	100	2e-09
0	-0.33245042	0.18595837	0	-2.0282346e-17	-2.584776e-17	3.1415927	3.1415927	1.5707964	3.1415927	0	1.5707964	4.712389	-0.9592008	0.2575202	0	-0.9928823	-0.0042562014	0	0.00017079093	0.99968135	0	0.05695226	0.9911402	0	-0.2567577	-0.96046543	0	0.017319664	0.99257594	0	-0.19275495	-0.97448754	0	0.66	100	2e-09
0	-0.2518388	0.21390739	0	-2.0095718e-17	-2.5847756e-17	3.1415927	3.1415927	1.5707964	3.1415927	0	3.1415927	0	-0.96180195	0.24754643	0	-0.9922219	0.037095875	0	0.00019489338	0.99968123	0	0.18121465	0.9766097	0	-0.047588736	-0.99129164	0	-0.9261665	0.36193442	0	0.983498	-0.13422441	0	0.66	100	2e-09
0	-0.40971988	0.36841622	0	-2.0133973e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	3.1415927	0	3.1415927	1.5707964	-0.96337986	0.24122956	0	-0.9920751	0.04053545	0	0.00027686372	0.99968123	0	0.1774678	0.9772672	0	0.05856687	-0.9907346	0	-0.93380797	0.3413547	0	-0.21508788	0.9695797	0	0.66	100	2e-09
0	-0.5516339	0.21387762	0	-2.0218657e-17	-2.584776e-17	3.1415927	3.1415927	1.5707964	3.1415927	0	3.1415927	3.1415927	-0.96446514	0.23680417	0	-0.9928792	0.0003157188	0	0.00026737867	0.99968135	0	0.15730007	0.9806142	0	-0.15041134	-0.98200035	0	-0.92393553	0.36779246	0	-0.9873134	-0.10606415	0	0.66	100	2e-09
0	-0.4526789	0.09793994	0	-2.0197372e-17	-2.584776e-17	3.1415927	3.1415927	1.5707964	3.1415927	0	3.1415927	4.712389	-0.9634402	0.24100746	0	-0.99287105	-0.005175751	0	0.0002120036	0.99968135	0	0.15652418	0.9807415	0	-0.25703922	-0.9603769	0	-0.9096671	0.4022721	0	-0.20247084	-0.9725703	0	0.66	100	2e-09
0	-0.11833877	0.017550623	0	-1.9996076e-17	-2.5847756e-17	3.1415927	3.1415927	1.5707964	3.1415927	0	4.712389	0	-0.96909904	0.21680431	0	-0.9925486	0.025928928	0	0.00022824683	0.99968123	0	0.12771536	0.9848232	0	-0.01800034	-0.99219084	0	0.038035523	-0.9920538	0	0.9852975	-0.12013872	0	0.66	100	2e-09
0	-0.27644095	0.17411728	0	-2.0029583e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	3.1415927	0	4.712389	1.5707964	-0.9702915	0.21129623	0	-0.9924396	0.02938562	0	0.00030971842	0.99968123	0	0.12295974	0.98539716	0	0.08296625	-0.98901683	0	0.010656863	-0.9927086	0	-0.18924797	0.974786	0	0.66	100	2e-09
0	-0.42547816	0.014826553	0	-2.0107484e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	3.1415927	0	4.712389	3.1415927	-0.971264	0.20672686	0	-0.99279416	-0.011609104	0	0.00030179706	0.99968123	0	0.09651115	0.98825014	0	-0.12867703	-0.98501086	0	0.0053411825	-0.9927394	0	-0.9877658	-0.10151304	0	0.66	100	2e-09
0	-0.32221165	-0.10773305	0	-2.0088733e-17	-2.584776e-17	3.1415927	3.1415927	1.5707964	3.1415927	0	4.712389	4.712389	-0.970554	0.21010087	0	-0.99272805	-0.01669101	0	0.00024548126	0.99968123	0	0.09717849	0.9881959	0	-0.22976384	-0.9670783	0	0.025403915	-0.9924353	0	-0.18526345	-0.97590476	0	0.66	100	2e-09
0	-0.0020227756	0.54185724	0	-2.0100696e-17	-2.5847755e-17	3.1415927	3.1415927	1.5707964	3.1415927	1.5707964	0	0	-0.9665027	0.22792476	0	-0.9728205	0.19693539	0	0.00037696445	0.99968106	0	-0.025797674	0.99214596	0	0.025759537	0.99200785	0	0.93277717	0.3442192	0	0.99204785	0.040086735	0	0.66	100	2e-09
0	-0.09200771	0.67562985	0	-2.006083e-17	-2.5847755e-17	3.1415927	3.1415927	1.5707964	3.1415927	1.5707964	0	1.5707964	-0.9673883	0.22404574	0	-0.96804804	0.21898398	0	0.00042273957	0.99968106	0	-0.028117359	0.99206394	0	0.17485352	0.97727334	0	0.9318289	0.3468566	0	0.21239449	0.9705042	0	0.66	100	2e-09
0	-0.44806466	0.3253939	0	-1.987703e-17	-2.5847751e-17	3.1415927	3.1415927	1.5707964	3.1415927	1.5707964	0	3.1415927	-0.97535485	0.18588838	0	-0.98651344	0.10906192	0	0.0005502022	0.999681	0	0.06971575	0.99038637	0	-0.21230459	0.9700965	0	-0.04010322	-0.99195474	0	-0.9924424	0.0145974485	0	0.66	100	2e-09
