# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	a1 (rad)	a2 (rad)	a3 (rad)	a4 (rad)	a5 (rad)	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()	m.region3x ()	m.region3y ()	m.region3z ()	m.region4x ()	m.region4y ()	m.region4z ()	m.region5x ()	m.region5y ()	m.region5z ()	roundness ()	size (m)	Cell_size (m)
0	0.07198335	0.19335528	0	-2.1817646e-17	-2.5847718e-17	1.5707964	1.5707964	1.5707964	4.712389	1.5707964	0.035115343	-0.9922731	0	0.19397807	0.97457725	0	0.00018302495	0.99967974	0	-0.053816065	-0.99126244	0	0.18445642	0.976055	0	0.66	100	2e-09
0	-0.22526471	0.032683756	0	-2.1717587e-17	-2.5847717e-17	1.5707964	1.5707964	1.5707964	4.712389	3.1415927	-0.038000453	-0.9922363	0	-0.022076242	0.99243224	0	0.00034525633	0.9996796	0	-0.085676394	-0.9890284	0	-0.9809157	0.15257162	0	0.66	100	2e-09
0	-0.0041138832	-0.19446178	0	-2.1743414e-17	-2.5847708e-17	1.5707964	1.5707964	1.5707964	4.712389	4.712389	-0.055027146	-0.9914406	0	-0.12565252	0.98493594	0	0.00013089375	0.99967927	0	-0.03595828	-0.99199694	0	0.19593763	-0.9734867	0	0.66	100	2e-09
0	0.00045907215	0.22145937	0	-2.1753902e-17	-2.5847745e-17	1.5707964	3.1415927	1.5707964	0	0	-0.992649	0.022898024	0	-0.9735452	0.1945664	0	0.00030224337	0.99968076	0	0.99082434	0.065532856	0	0.977363	-0.17538108	0	0.66	100	2e-09
0	-0.20230535	0.43675324	0	-2.1698982e-17	-2.5847746e-17	1.5707964	3.1415927	1.5707964	0	1.5707964	-0.9929136	0.0043108785	0	-0.98301274	0.13524365	0	0.00060766324	0.9996807	0	0.99156255	0.05245659	0	-0.027770704	0.9920744	0	0.66	100	2e-09
0	-0.3925452	0.1611897	0	-2.1773794e-17	-2.5847756e-17	1.5707964	3.1415927	1.5707964	0	3.1415927	-0.99264735	0.02500916	0	-0.98755705	-0.10241611	0	0.0006154856	0.99968123	0	0.98920053	0.08706761	0	-0.9723374	-0.20339331	0	0.66	100	2e-09
0	-0.20808427	0.024950568	0	-2.1811601e-17	-2.5847755e-17	1.5707964	3.1415927	1.5707964	0	4.712389	-0.99228764	0.03634843	0	-0.99273145	-0.012463379	0	0.0003764352	0.999681	0	0.9886847	0.0930368	0	-0.044463404	-0.9918501	0	0.66	100	2e-09
0	-0.17027782	0.45009488	0	-2.1750114e-17	-2.5847751e-17	1.5707964	3.1415927	1.5707964	1.5707964	0	-0.96493757	0.23465805	0	-0.96863	0.2190462	0	0.00014194535	0.99968094	0	0.107333064	0.98709863	0	0.97470343	-0.1900093	0	0.66	100	2e-09
0	-0.39260322	0.67114466	0	-2.1704842e-17	-2.5847755e-17	1.5707964	3.1415927	1.5707964	1.5707964	1.5707964	-0.9696971	0.21376729	0	-0.9792641	0.16176423	0	0.00045426292	0.999681	0	0.06136349	0.99087816	0	-0.07587253	0.9896327	0	0.66	100	2e-09
0	-0.57649493	0.3901593	0	-2.1792224e-17	-2.5847761e-17	1.5707964	3.1415927	1.5707964	1.5707964	3.1415927	-0.967967	0.22183856	0	-0.99095136	-0.061837494	0	0.00046717614	0.9996815	0	0.04894677	0.99158967	0	-0.9729704	-0.20047574	0	0.66	100	2e-09
0	-0.38989598	0.25004116	0	-2.1821122e-17	-2.5847756e-17	1.5707964	3.1415927	1.5707964	1.5707964	4.712389	-0.96473026	0.23570023	0	-0.9927682	0.015480674	0	0.00023205587	0.99968123	0	0.08390567	0.98932856	0	-0.07611894	-0.9899849	0	0.66	100	2e-09
0	-0.38996008	0.24723123	0	-2.1684136e-17	-2.5847741e-17	1.5707964	3.1415927	1.5707964	3.1415927	0	-0.9923019	0.015223201	0	-0.94984883	0.2920335	0	0.0003162512	0.99968064	0	-0.98943985	0.079084426	0	0.9814739	-0.14986554	0	0.66	100	2e-09
0	-0.6103852	0.4522544	0	-2.1660972e-17	-2.5847745e-17	1.5707964	3.1415927	1.5707964	3.1415927	1.5707964	-0.99238425	-0.009341669	0	-0.9666055	0.22702146	0	0.0006370603	0.99968064	0	-0.9909547	0.056520775	0	-0.10261815	0.9873909	0	0.66	100	2e-09
0	-0.7905423	0.18697256	0	-2.1743169e-17	-2.5847755e-17	1.5707964	3.1415927	1.5707964	3.1415927	3.1415927	-0.99230355	0.016370093	0	-0.9927893	-0.012913846	0	0.0006564345	0.999681	0	-0.98825496	0.09347085	0	-0.9800202	-0.16174544	0	0.66	100	2e-09
0	-0.61502945	0.04294853	0	-2.1755978e-17	-2.5847751e-17	1.5707964	3.1415927	1.5707964	3.1415927	4.712389	-0.99188966	0.033102173	0	-0.9912236	0.05833506	0	0.0004156698	0.99968094	0	-0.98649013	0.1109345	0	-0.10595974	-0.98731005	0	0.66	100	2e-09
0	-0.16480917	-0.014684648	0	-2.1709913e-17	-2.5847733e-17	1.5707964	3.1415927	1.5707964	4.712389	0	-0.96965176	-0.21597822	0	-0.95780474	0.26318207	0	0.0005033623	0.99968034	0	0.1192872	-0.9856535	0	0.9836202	-0.1346538	0	0.66	100	2e-09
0	-0.3835671	0.19363455	0	-2.1674124e-17	-2.5847733e-17	1.5707964	3.1415927	1.5707964	4.712389	1.5707964	-0.9654039	-0.23479429	0	-0.9717295	0.20236015	0	0.00081128196	0.99968034	0	0.06505887	-0.99056554	0	-0.04657222	0.99149215	0	0.66	100	2e-09
0	-0.57731706	-0.083189435	0	-2.1741422e-17	-2.5847746e-17	1.5707964	3.1415927	1.5707964	4.712389	3.1415927	-0.9716015	-0.20680366	0	-0.99116606	-0.05694137	0	0.0008401031	0.9996807	0	0.05548348	-0.9911154	0	-0.9801409	-0.16076753	0	0.66	100	2e-09
0	-0.386122	-0.22949119	0	-2.176432e-17	-2.5847745e-17	1.5707964	3.1415927	1.5707964	4.712389	4.712389	-0.97397923	-0.1949339	0	-0.99246836	0.026242115	0	0.000594439	0.9996807	0	0.10021266	-0.9876991	0	-0.06496956	-0.9907458	0	0.66	100	2e-09
0	0.00042077218	0.22139192	0	-2.1753905e-17	-2.5847746e-17	1.5707964	4.712389	1.5707964	0	0	-0.99264276	0.02317061	0	-0.9736176	0.19419676	0	0.00030218618	0.9996807	0	0.99080175	0.06588237	0	0.9772604	-0.17597091	0	0.66	100	2e-09
0	-0.2022972	0.43675748	0	-2.1698982e-17	-2.5847746e-17	1.5707964	4.712389	1.5707964	0	1.5707964	-0.9929136	0.004307964	0	-0.98300934	0.13526756	0	0.0006076511	0.9996807	0	0.99156266	0.05245578	0	-0.027733319	0.9920753	0	0.66	100	2e-09
0	-0.3925452	0.16119502	0	-2.1773794e-17	-2.5847756e-17	1.5707964	4.712389	1.5707964	0	3.1415927	-0.99264723	0.025014887	0	-0.98755825	-0.10240396	0	0.00061547593	0.9996812	0	0.98919845	0.08709215	0	-0.9723342	-0.2034092	0	0.66	100	2e-09
0	-0.20808281	0.02494843	0	-2.1811601e-17	-2.5847755e-17	1.5707964	4.712389	1.5707964	0	4.712389	-0.9922876	0.03635068	0	-0.9927312	-0.012477278	0	0.00037643695	0.99968106	0	0.98868465	0.09303809	0	-0.04445629	-0.9918504	0	0.66	100	2e-09
0	-0.17027849	0.45009354	0	-2.1750114e-17	-2.584775e-17	1.5707964	4.712389	1.5707964	1.5707964	0	-0.96493906	0.23465183	0	-0.96863085	0.21904187	0	0.0001419496	0.9996809	0	0.10733152	0.9870987	0	0.9747041	-0.19000588	0	0.66	100	2e-09
0	-0.39261478	0.6711391	0	-2.1704844e-17	-2.5847755e-17	1.5707964	4.712389	1.5707964	1.5707964	1.5707964	-0.96969664	0.21376957	0	-0.97926843	0.16173758	0	0.00045427776	0.99968106	0	0.061358564	0.9908786	0	-0.0759216	0.98962903	0	0.66	100	2e-09
0	-0.5764902	0.3901518	0	-2.1792224e-17	-2.5847765e-17	1.5707964	4.712389	1.5707964	1.5707964	3.1415927	-0.96796423	0.2218507	0	-0.9909519	-0.061829988	0	0.00046716104	0.9996815	0	0.048956536	0.99158925	0	-0.972959	-0.20053236	0	0.66	100	2e-09
0	-0.389894	0.2500491	0	-2.1821124e-17	-2.584776e-17	1.5707964	4.712389	1.5707964	1.5707964	4.712389	-0.96472824	0.2357092	0	-0.9927677	0.01551186	0	0.00023204218	0.99968123	0	0.083901905	0.9893289	0	-0.076108	-0.98998576	0	0.66	100	2e-09
0	-0.38996044	0.24723938	0	-2.1684136e-17	-2.5847745e-17	1.5707964	4.712389	1.5707964	3.1415927	0	-0.9923016	0.01524707	0	-0.9498504	0.29202825	0	0.0003162348	0.99968064	0	-0.9894358	0.07913831	0	0.98146915	-0.14989728	0	0.66	100	2e-09
0	-0.61038697	0.45225194	0	-2.1660975e-17	-2.5847745e-17	1.5707964	4.712389	1.5707964	3.1415927	1.5707964	-0.99238425	-0.009344056	0	-0.9666065	0.22701672	0	0.00063706486	0.99968064	0	-0.9909549	0.056516476	0	-0.10262615	0.9873901	0	0.66	100	2e-09
0	-0.7905425	0.18698198	0	-2.1743172e-17	-2.5847751e-17	1.5707964	4.712389	1.5707964	3.1415927	3.1415927	-0.9923034	0.016375616	0	-0.9927894	-0.012907086	0	0.0006564318	0.999681	0	-0.98825324	0.09348807	0	-0.980023	-0.16172786	0	0.66	100	2e-09
0	-0.615016	0.04292493	0	-2.175598e-17	-2.5847755e-17	1.5707964	4.712389	1.5707964	3.1415927	4.712389	-0.99189126	0.033052567	0	-0.9912217	0.05836641	0	0.00041567883	0.99968094	0	-0.98650014	0.11084275	0	-0.10588289	-0.987318	0	0.66	100	2e-09
0	-0.16480571	-0.014687883	0	-2.1709913e-17	-2.5847732e-17	1.5707964	4.712389	1.5707964	4.712389	0	-0.9696465	-0.21600309	0	-0.9577986	0.26320538	0	0.0005033602	0.99968034	0	0.119294934	-0.9856527	0	0.98361826	-0.13466936	0	0.66	100	2e-09
0	-0.38357702	0.19362801	0	-2.1674122e-17	-2.5847733e-17	1.5707964	4.712389	1.5707964	4.712389	1.5707964	-0.96540636	-0.23478396	0	-0.97173816	0.2023188	0	0.0008112995	0.9996802	0	0.0650612	-0.9905653	0	-0.046613086	0.9914903	0	0.66	100	2e-09
0	-0.57731366	-0.0831893	0	-2.1741418e-17	-2.5847746e-17	1.5707964	4.712389	1.5707964	4.712389	3.1415927	-0.97160196	-0.20680124	0	-0.9911665	-0.056936055	0	0.0008400986	0.9996807	0	0.055499803	-0.9911145	0	-0.98013973	-0.16077544	0	0.66	100	2e-09
0	-0.38611266	-0.22948678	0	-2.1764325e-17	-2.5847741e-17	1.5707964	4.712389	1.5707964	4.712389	4.712389	-0.9739795	-0.19493337	0	-0.992468	0.026252015	0	0.000594438	0.9996807	0	0.100303054	-0.9876902	0	-0.065013245	-0.99074304	0	0.66	100	2e-09
0	-0.06420285	0.22239922	0	-2.1631033e-17	-2.5847818e-17	3.1415927	0	1.5707964	0	0	-0.9870269	0.110501654	0	-0.13986382	-0.9821479	0	0.0003612715	0.9996836	0	0.9928814	0.008925311	0	-0.1873662	0.97503346	0	0.66	100	2e-09
0	-0.0641086	0.22242951	0	-2.1631033e-17	-2.5847818e-17	3.1415927	0	1.5707964	0	1.5707964	-0.9870116	0.11064244	0	-0.13943034	-0.9822096	0	0.00036091305	0.9996836	0	0.9928807	0.008993104	0	-0.1873427	0.975038	0	0.66	100	2e-09
0	-0.3925361	0.16118759	0	-2.1773794e-17	-2.5847756e-17	3.1415927	0	1.5707964	0	3.1415927	-0.99264735	0.0250073	0	-0.98758	-0.10219149	0	0.0006153593	0.99968123	0	0.9891852	0.08724689	0	-0.9722536	-0.20380592	0	0.66	100	2e-09
0	-0.20808427	0.024945159	0	-2.1811601e-17	-2.5847755e-17	3.1415927	0	1.5707964	0	4.712389	-0.99228776	0.036346722	0	-0.9927313	-0.012465389	0	0.0003764389	0.9996812	0	0.9886869	0.09301338	0	-0.044465564	-0.99185	0	0.66	100	2e-09
0	-0.17027558	0.45010272	0	-2.1750114e-17	-2.584775e-17	3.1415927	0	1.5707964	1.5707964	0	-0.9649332	0.23467614	0	-0.96862644	0.21906224	0	0.00014193216	0.99968094	0	0.1073354	0.9870984	0	0.9747044	-0.19000407	0	0.66	100	2e-09
0	-0.39262867	0.67113274	0	-2.1704844e-17	-2.5847755e-17	3.1415927	0	1.5707964	1.5707964	1.5707964	-0.9696974	0.21376647	0	-0.97927266	0.16171147	0	0.00045429496	0.99968106	0	0.061344735	0.9908793	0	-0.07597223	0.98962533	0	0.66	100	2e-09
0	-0.5764941	0.39016032	0	-2.1792224e-17	-2.5847765e-17	3.1415927	0	1.5707964	1.5707964	3.1415927	-0.9679668	0.22183989	0	-0.99095213	-0.061824743	0	0.00046717128	0.99968135	0	0.048949838	0.99158967	0	-0.9729687	-0.20048447	0	0.66	100	2e-09
0	-0.3898977	0.2500406	0	-2.1821124e-17	-2.5847761e-17	3.1415927	0	1.5707964	1.5707964	4.712389	-0.9647308	0.23569842	0	-0.9927682	0.015479049	0	0.00023205894	0.99968135	0	0.0839135	0.98932797	0	-0.07613527	-0.98998374	0	0.66	100	2e-09
0	-0.38995966	0.24724117	0	-2.1684136e-17	-2.5847741e-17	3.1415927	0	1.5707964	3.1415927	0	-0.9923017	0.015241867	0	-0.94984806	0.29203603	0	0.00031623628	0.99968064	0	-0.9894364	0.07912848	0	0.9814716	-0.14988115	0	0.66	100	2e-09
0	-0.61038256	0.452243	0	-2.1660975e-17	-2.5847741e-17	3.1415927	0	1.5707964	3.1415927	1.5707964	-0.9923839	-0.0093788095	0	-0.9665997	0.22704646	0	0.0006370683	0.99968064	0	-0.99095726	0.056474984	0	-0.10260925	0.98739177	0	0.66	100	2e-09
0	-0.7905429	0.18697502	0	-2.1743169e-17	-2.5847751e-17	3.1415927	0	1.5707964	3.1415927	3.1415927	-0.99230367	0.016364615	0	-0.9927894	-0.012908051	0	0.0006564379	0.99968106	0	-0.9882552	0.0934674	0	-0.98002267	-0.16172987	0	0.66	100	2e-09
0	-0.6150329	0.042956695	0	-2.1755978e-17	-2.5847751e-17	3.1415927	0	1.5707964	3.1415927	4.712389	-0.991889	0.033119597	0	-0.9912241	0.0583253	0	0.0004156654	0.99968094	0	-0.98648685	0.11096553	0	-0.10598031	-0.9873079	0	0.66	100	2e-09
0	-0.16480668	-0.014684181	0	-2.1709913e-17	-2.5847732e-17	3.1415927	0	1.5707964	4.712389	0	-0.9696489	-0.2159919	0	-0.9578001	0.2632	0	0.0005033595	0.99968034	0	0.11929228	-0.98565286	0	0.98362	-0.13465635	0	0.66	100	2e-09
0	-0.38357967	0.19362752	0	-2.1674122e-17	-2.5847733e-17	3.1415927	0	1.5707964	4.712389	1.5707964	-0.9654041	-0.23479386	0	-0.9717363	0.20232745	0	0.0008113006	0.99968034	0	0.06504205	-0.9905666	0	-0.046611343	0.99149036	0	0.66	100	2e-09
0	-0.57731533	-0.08319195	0	-2.1741422e-17	-2.5847745e-17	3.1415927	0	1.5707964	4.712389	3.1415927	-0.9716023	-0.20679952	0	-0.99116594	-0.05694396	0	0.00084009924	0.99968076	0	0.055490088	-0.991115	0	-0.9801386	-0.16078202	0	0.66	100	2e-09
0	-0.38610587	-0.22948845	0	-2.1764323e-17	-2.5847745e-17	3.1415927	0	1.5707964	4.712389	4.712389	-0.9739804	-0.19492826	0	-0.9924685	0.026234996	0	0.0005944398	0.9996807	0	0.10033912	-0.9876867	0	-0.06501395	-0.990743	0	0.66	100	2e-09
0	0.16676855	0.38928682	0	-2.175621e-17	-2.5847728e-17	3.1415927	1.5707964	1.5707964	0	0	-0.99009883	-0.07369961	0	-0.16085686	0.9799551	0	-0.00041746063	0.99968016	0	0.9929041	0.007789229	0	0.9923116	0.03270903	0	0.66	100	2e-09
0	0.030125257	0.5688789	0	-2.1714267e-17	-2.5847736e-17	3.1415927	1.5707964	1.5707964	0	1.5707964	-0.987491	-0.10331006	0	-0.06247402	0.9907055	0	-0.0002593487	0.9996804	0	0.99281657	-0.014126335	0	0.20803407	0.9714451	0	0.66	100	2e-09
0	-0.39255565	0.16120459	0	-2.1773794e-17	-2.5847755e-17	3.1415927	1.5707964	1.5707964	0	3.1415927	-0.99265057	0.024881886	0	-0.9875685	-0.10230413	0	0.00061557087	0.99968123	0	0.98921466	0.08690195	0	-0.9723894	-0.20313801	0	0.66	100	2e-09
0	-0.20808484	0.024938393	0	-2.1811601e-17	-2.5847755e-17	3.1415927	1.5707964	1.5707964	0	4.712389	-0.9922878	0.03634342	0	-0.9927314	-0.012466617	0	0.00037644402	0.99968106	0	0.9886895	0.09298385	0	-0.044471	-0.99184984	0	0.66	100	2e-09
0	-0.17027698	0.45010248	0	-2.1750114e-17	-2.5847751e-17	3.1415927	1.5707964	1.5707964	1.5707964	0	-0.9649385	0.23465405	0	-0.96862715	0.2190588	0	0.00014194447	0.9996809	0	0.10732997	0.98709905	0	0.97470886	-0.18998039	0	0.66	100	2e-09
0	-0.3925733	0.67115927	0	-2.1704842e-17	-2.5847755e-17	3.1415927	1.5707964	1.5707964	1.5707964	1.5707964	-0.9696988	0.21375962	0	-0.97925246	0.1618354	0	0.00045422398	0.99968106	0	0.06137417	0.9908775	0	-0.0757438	0.9896424	0	0.66	100	2e-09
0	-0.5764928	0.39013267	0	-2.1792222e-17	-2.5847765e-17	3.1415927	1.5707964	1.5707964	1.5707964	3.1415927	-0.96796525	0.2218467	0	-0.99094564	-0.061930113	0	0.00046718642	0.9996815	0	0.04894014	0.99158996	0	-0.97296053	-0.20052485	0	0.66	100	2e-09
0	-0.38988575	0.25005183	0	-2.1821124e-17	-2.584776e-17	3.1415927	1.5707964	1.5707964	1.5707964	4.712389	-0.9647265	0.23571643	0	-0.99276763	0.015520935	0	0.00023202824	0.99968123	0	0.08387029	0.98933154	0	-0.07603707	-0.989991	0	0.66	100	2e-09
0	-0.38995722	0.24725309	0	-2.1684138e-17	-2.5847741e-17	3.1415927	1.5707964	1.5707964	3.1415927	0	-0.9923016	0.015240977	0	-0.94983935	0.29206496	0	0.0003162228	0.99968064	0	-0.9894353	0.07914273	0	0.98147416	-0.1498638	0	0.66	100	2e-09
0	-0.61038303	0.4522459	0	-2.1660972e-17	-2.5847741e-17	3.1415927	1.5707964	1.5707964	3.1415927	1.5707964	-0.99238396	-0.0093683405	0	-0.966601	0.22704038	0	0.00063706585	0.99968064	0	-0.99095666	0.056484915	0	-0.10261041	0.98739165	0	0.66	100	2e-09
0	-0.7905471	0.18696713	0	-2.1743172e-17	-2.5847755e-17	3.1415927	1.5707964	1.5707964	3.1415927	3.1415927	-0.99230456	0.0163033	0	-0.99278975	-0.012878947	0	0.000656475	0.99968106	0	-0.98826265	0.09338546	0	-0.9800347	-0.1616552	0	0.66	100	2e-09
0	-0.615034	0.042946488	0	-2.175598e-17	-2.5847751e-17	3.1415927	1.5707964	1.5707964	3.1415927	4.712389	-0.9918897	0.033096123	0	-0.9912237	0.058333173	0	0.00041567607	0.99968094	0	-0.9864906	0.11092998	0	-0.10598145	-0.98730785	0	0.66	100	2e-09
0	-0.16480812	-0.014698602	0	-2.1709913e-17	-2.5847732e-17	3.1415927	1.5707964	1.5707964	4.712389	0	-0.969653	-0.21597312	0	-0.9578139	0.26314813	0	0.00050336996	0.99968034	0	0.11930837	-0.9856511	0	0.9836144	-0.13469726	0	0.66	100	2e-09
0	-0.3835756	0.19362965	0	-2.167412e-17	-2.5847733e-17	3.1415927	1.5707964	1.5707964	4.712389	1.5707964	-0.9654047	-0.23479085	0	-0.971735	0.20233393	0	0.000811295	0.9996802	0	0.06505266	-0.99056584	0	-0.046602003	0.9914907	0	0.66	100	2e-09
0	-0.5773132	-0.08319087	0	-2.1741422e-17	-2.5847746e-17	3.1415927	1.5707964	1.5707964	4.712389	3.1415927	-0.9716025	-0.20679908	0	-0.99116623	-0.056939237	0	0.00084009743	0.9996807	0	0.05550129	-0.9911145	0	-0.9801386	-0.16078243	0	0.66	100	2e-09
0	-0.3861117	-0.2294889	0	-2.1764321e-17	-2.5847741e-17	3.1415927	1.5707964	1.5707964	4.712389	4.712389	-0.97397983	-0.19493105	0	-0.99246836	0.026240515	0	0.0005944393	0.9996807	0	0.10029665	-0.98769075	0	-0.06500143	-0.9907439	0	0.66	100	2e-09
0	0.00046449018	0.22147821	0	-2.1753905e-17	-2.5847745e-17	3.1415927	3.1415927	1.5707964	0	0	-0.9926495	0.022881102	0	-0.97354007	0.19459164	0	0.00030225603	0.9996807	0	0.99082637	0.06550105	0	0.97738355	-0.17526346	0	0.66	100	2e-09
0	-0.20230441	0.43675363	0	-2.1698982e-17	-2.5847745e-17	3.1415927	3.1415927	1.5707964	0	1.5707964	-0.9929136	0.004310353	0	-0.98301226	0.13524629	0	0.00060766196	0.9996807	0	0.99156255	0.052456126	0	-0.027766481	0.9920745	0	0.66	100	2e-09
0	-0.39254466	0.16119039	0	-2.1773793e-17	-2.5847756e-17	3.1415927	3.1415927	1.5707964	0	3.1415927	-0.99264723	0.02501337	0	-0.98755735	-0.10241247	0	0.0006154786	0.99968123	0	0.98919904	0.0870842	0	-0.9723332	-0.20341441	0	0.66	100	2e-09
0	-0.20808294	0.024947418	0	-2.1811601e-17	-2.5847755e-17	3.1415927	3.1415927	1.5707964	0	4.712389	-0.9922875	0.03635017	0	-0.99273115	-0.012477096	0	0.00037643756	0.99968106	0	0.98868495	0.09303331	0	-0.044457376	-0.9918503	0	0.66	100	2e-09
0	-0.17027521	0.4501069	0	-2.1750114e-17	-2.584775e-17	3.1415927	3.1415927	1.5707964	1.5707964	0	-0.9649374	0.23465842	0	-0.9686243	0.21907145	0	0.00014193812	0.9996809	0	0.10733383	0.9870985	0	0.97471	-0.18997476	0	0.66	100	2e-09
0	-0.3925892	0.6711514	0	-2.1704845e-17	-2.5847755e-17	3.1415927	3.1415927	1.5707964	1.5707964	1.5707964	-0.9696978	0.21376427	0	-0.9792588	0.16179672	0	0.00045424484	0.99968106	0	0.061369237	0.99087787	0	-0.075813055	0.98963726	0	0.66	100	2e-09
0	-0.5764936	0.39015996	0	-2.179222e-17	-2.5847765e-17	3.1415927	3.1415927	1.5707964	1.5707964	3.1415927	-0.96796626	0.22184205	0	-0.99095213	-0.061825484	0	0.00046717003	0.9996815	0	0.048951074	0.99158955	0	-0.9729679	-0.20048785	0	0.66	100	2e-09
0	-0.38989872	0.25004274	0	-2.1821125e-17	-2.584776e-17	3.1415927	3.1415927	1.5707964	1.5707964	4.712389	-0.96473044	0.23570003	0	-0.99276817	0.015487732	0	0.00023205695	0.99968123	0	0.08391851	0.9893276	0	-0.07614566	-0.98998296	0	0.66	100	2e-09
0	-0.3899608	0.2472399	0	-2.1684136e-17	-2.5847741e-17	3.1415927	3.1415927	1.5707964	3.1415927	0	-0.9923014	0.015253407	0	-0.94985306	0.2920193	0	0.0003162365	0.99968064	0	-0.9894355	0.079140775	0	0.98146963	-0.14989465	0	0.66	100	2e-09
0	-0.61038435	0.45225143	0	-2.1660975e-17	-2.5847745e-17	3.1415927	3.1415927	1.5707964	3.1415927	1.5707964	-0.9923842	-0.009351382	0	-0.9666037	0.22702853	0	0.00063706236	0.99968064	0	-0.9909553	0.056508377	0	-0.10261556	0.9873911	0	0.66	100	2e-09
0	-0.7905425	0.18698107	0	-2.1743172e-17	-2.5847751e-17	3.1415927	3.1415927	1.5707964	3.1415927	3.1415927	-0.99230343	0.016374636	0	-0.9927893	-0.012907842	0	0.00065643236	0.999681	0	-0.9882535	0.09348616	0	-0.98002285	-0.16172868	0	0.66	100	2e-09
0	-0.61503637	0.04294354	0	-2.175598e-17	-2.584775e-17	3.1415927	3.1415927	1.5707964	3.1415927	4.712389	-0.99189	0.03308898	0	-0.9912237	0.058332853	0	0.00041568145	0.999681	0	-0.98649156	0.11092157	0	-0.10599227	-0.98730665	0	0.66	100	2e-09
0	-0.16480961	-0.014689037	0	-2.1709916e-17	-2.5847732e-17	3.1415927	3.1415927	1.5707964	4.712389	0	-0.9696529	-0.21597306	0	-0.95780885	0.2631671	0	0.00050336565	0.99968034	0	0.11929176	-0.98565286	0	0.9836185	-0.13466652	0	0.66	100	2e-09
0	-0.38357738	0.19362757	0	-2.1674122e-17	-2.5847732e-17	3.1415927	3.1415927	1.5707964	4.712389	1.5707964	-0.9654069	-0.23478195	0	-0.971739	0.2023146	0	0.00081130036	0.9996802	0	0.06506401	-0.9905652	0	-0.046616327	0.9914901	0	0.66	100	2e-09
0	-0.57732123	-0.08319489	0	-2.1741418e-17	-2.5847746e-17	3.1415927	3.1415927	1.5707964	4.712389	3.1415927	-0.9716015	-0.20680347	0	-0.9911646	-0.056967452	0	0.0008401096	0.9996807	0	0.055460915	-0.9911165	0	-0.9801409	-0.16076764	0	0.66	100	2e-09
0	-0.38611662	-0.22949013	0	-2.1764321e-17	-2.5847745e-17	3.1415927	3.1415927	1.5707964	4.712389	4.712389	-0.97397953	-0.19493243	0	-0.9924683	0.026240878	0	0.0005944393	0.9996807	0	0.10025552	-0.98769486	0	-0.06498528	-0.9907447	0	0.66	100	2e-09
0	0.0004211238	0.22139251	0	-2.1753905e-17	-2.5847745e-17	3.1415927	4.712389	1.5707964	0	0	-0.99264294	0.023166575	0	-0.9736159	0.19420531	0	0.0003021843	0.9996807	0	0.9908018	0.06588054	0	0.9772605	-0.17597057	0	0.66	100	2e-09
0	-0.20229231	0.43676233	0	-2.1698979e-17	-2.5847746e-17	3.1415927	4.712389	1.5707964	0	1.5707964	-0.9929136	0.004308188	0	-0.9830069	0.1352859	0	0.00060764124	0.9996807	0	0.9915624	0.05246057	0	-0.027711162	0.9920759	0	0.66	100	2e-09
0	-0.39254594	0.1612	0	-2.1773794e-17	-2.5847756e-17	3.1415927	4.712389	1.5707964	0	3.1415927	-0.99264723	0.025012981	0	-0.9875594	-0.10239348	0	0.0006154761	0.99968123	0	0.9891981	0.08709619	0	-0.97233677	-0.20339695	0	0.66	100	2e-09
0	-0.20808412	0.024935776	0	-2.1811601e-17	-2.5847755e-17	3.1415927	4.712389	1.5707964	0	4.712389	-0.9922875	0.03635155	0	-0.9927313	-0.012473441	0	0.00037644376	0.99968106	0	0.9886908	0.092969574	0	-0.044469032	-0.9918499	0	0.66	100	2e-09
0	-0.17027867	0.4500899	0	-2.1750114e-17	-2.5847751e-17	3.1415927	4.712389	1.5707964	1.5707964	0	-0.96493846	0.23465419	0	-0.968632	0.21903695	0	0.00014194925	0.9996809	0	0.107334	0.98709846	0	0.9747012	-0.19002096	0	0.66	100	2e-09
0	-0.3926157	0.6711387	0	-2.1704842e-17	-2.5847755e-17	3.1415927	4.712389	1.5707964	1.5707964	1.5707964	-0.96969664	0.21376933	0	-0.9792687	0.1617357	0	0.00045427898	0.99968106	0	0.06135753	0.9908786	0	-0.07592501	0.98962885	0	0.66	100	2e-09
0	-0.57649434	0.39015806	0	-2.1792224e-17	-2.5847761e-17	3.1415927	4.712389	1.5707964	1.5707964	3.1415927	-0.9679669	0.22183935	0	-0.99095136	-0.061836813	0	0.00046717428	0.99968135	0	0.048947994	0.99158967	0	-0.9729688	-0.20048347	0	0.66	100	2e-09
0	-0.3899	0.2500412	0	-2.1821124e-17	-2.5847761e-17	3.1415927	4.712389	1.5707964	1.5707964	4.712389	-0.9647309	0.23569791	0	-0.9927682	0.015481753	0	0.00023206082	0.99968123	0	0.08392327	0.9893271	0	-0.076156326	-0.98998225	0	0.66	100	2e-09
0	-0.38995516	0.24722898	0	-2.1684136e-17	-2.5847738e-17	3.1415927	4.712389	1.5707964	3.1415927	0	-0.9923029	0.015154154	0	-0.94981897	0.2921335	0	0.00031623142	0.99968064	0	-0.9894418	0.07905862	0	0.98147154	-0.14988202	0	0.66	100	2e-09
