# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	a1 (rad)	a2 (rad)	a3 (rad)	a4 (rad)	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()	m.region3x ()	m.region3y ()	m.region3z ()	m.region4x ()	m.region4y ()	m.region4z ()	roundness ()	size (m)	Cell_size (m)
0	-1.2331996e-08	-1.3212852e-08	0	3.1549088e-18	-0	5.497787	1.5707964	4.712389	2.3561945	0.64036024	-0.7558314	0	0.9672258	-0.22779253	0	-0.96722573	0.22779252	0	-0.64036024	0.7558315	0	0.66	100	2e-09
0	1.7617136e-08	-0.43983924	0	3.4227594e-18	-0	5.497787	1.5707964	4.712389	3.9269907	0.46692067	-0.87442654	0	-7.037479e-08	0.9911346	0	9.134338e-08	-0.99303275	0	-0.4669206	-0.87442654	0	0.66	100	2e-09
0	0.36254433	-0.37721026	0	3.2700691e-18	-0	5.497787	1.5707964	4.712389	5.497787	0.43001905	-0.8935137	0	0.1737729	0.9774191	0	0.048265588	-0.9916676	0	0.793188	-0.5938222	0	0.66	100	2e-09
0	0.4371937	-2.2315039e-08	0	3.498782e-18	-0	5.497787	3.1415927	0	0.7853982	0.86957073	-0.4756894	0	-0.99186903	6.864124e-08	0	0.99294025	-9.934722e-08	0	0.8695708	0.47568935	0	0.66	100	2e-09
0	-1.05702815e-08	-1.3212852e-08	0	3.1088245e-18	-0	5.497787	3.1415927	0	2.3561945	0.81180984	-0.5682824	0	0.1634485	-0.97935987	0	-0.1634485	0.97935987	0	-0.8118099	0.5682824	0	0.66	100	2e-09
0	0.28671178	-0.51149195	0	3.162942e-18	-0	5.497787	3.1415927	0	3.9269907	0.8178337	-0.5591414	0	0.04509256	-0.9913767	0	0.9669415	0.22876988	0	-0.6787206	-0.7216669	0	0.66	100	2e-09
0	0.34154713	-0.41788545	0	3.309709e-18	-0	5.497787	3.1415927	0	5.497787	0.8151843	-0.56277657	0	-0.9709246	-0.20644274	0	0.99135613	-0.055390477	0	0.524076	-0.8413053	0	0.66	100	2e-09
0	0.06103612	0.28172922	0	3.4267833e-18	-0	5.497787	3.1415927	1.5707964	0.7853982	0.8393297	-0.5274582	0	-0.98749006	-0.095146246	0	-0.22436488	0.9676011	0	0.6035919	0.7849495	0	0.66	100	2e-09
0	-0.00010913346	-3.5983587e-05	0	3.1088247e-18	-0	5.497787	3.1415927	1.5707964	2.3561945	0.8116764	-0.56847143	0	0.16350819	-0.97935027	0	-0.1638888	0.979288	0	-0.8117339	0.5683897	0	0.66	100	2e-09
0	-0.000121387944	-0.2915252	0	3.103541e-18	-0	5.497787	3.1415927	1.5707964	3.9269907	0.80319995	-0.5803395	0	-0.00026232566	-0.9923166	0	-0.00030113428	0.992717	0	-0.80312514	-0.5804416	0	0.66	100	2e-09
0	0.08999674	-0.19075716	0	3.3412712e-18	-0	5.497787	3.1415927	1.5707964	5.497787	0.8162835	-0.56211275	0	-0.95617646	-0.26823795	0	0.09564901	0.9877728	0	0.39402974	-0.90965605	0	0.66	100	2e-09
0	-0.1623335	4.140027e-08	0	3.369742e-18	-0	5.497787	3.1415927	3.1415927	0.7853982	0.6595011	-0.7389499	0	-0.99196225	-7.201613e-09	0	-0.99264777	1.2629103e-07	0	0.6595011	0.7389499	0	0.66	100	2e-09
0	-0.21735819	-0.19221678	0	3.1334023e-18	-0	5.497787	3.1415927	3.1415927	2.3561945	0.70605737	-0.6948152	0	0.14120336	-0.9828124	0	-0.95454204	0.2774776	0	-0.76586336	0.6281369	0	0.66	100	2e-09
0	-0.2868412	-0.5117812	0	3.162942e-18	-0	5.497787	3.1415927	3.1415927	3.9269907	0.67861944	-0.72176194	0	-0.0455613	-0.9913557	0	-0.9671156	0.22800624	0	-0.81761134	-0.55946237	0	0.66	100	2e-09
0	-0.18941051	-0.46120486	0	3.3336954e-18	-0	5.497787	3.1415927	3.1415927	5.497787	0.59730583	-0.790429	0	-0.9839161	-0.12872115	0	-0.9839161	-0.12872118	0	0.59730583	-0.79042894	0	0.66	100	2e-09
0	0.061028447	-0.28172025	0	3.4267833e-18	-0	5.497787	3.1415927	4.712389	0.7853982	0.60357565	-0.7849622	0	-0.9874861	0.09518822	0	-0.22438104	-0.9675975	0	0.8393278	0.5274614	0	0.66	100	2e-09
0	-0.21735525	-0.19221403	0	3.1334028e-18	-0	5.497787	3.1415927	4.712389	2.3561945	0.70605755	-0.69481504	0	0.14120995	-0.98281133	0	-0.95454043	0.27748352	0	-0.76586014	0.6281407	0	0.66	100	2e-09
0	-0.2345059	-0.737262	0	3.3145235e-18	-0	5.497787	3.1415927	4.712389	3.9269907	0.6319293	-0.7623385	0	-0.91143006	-0.3968627	0	-0.07818302	-0.9899328	0	-0.5854436	-0.79905385	0	0.66	100	2e-09
0	0.0654372	-0.66348547	0	3.2992055e-18	-0	5.497787	3.1415927	4.712389	5.497787	0.6024781	-0.78594214	0	-0.98719966	-0.099465966	0	0.016516596	-0.9927585	0	0.61915416	-0.77347386	0	0.66	100	2e-09
0	0.43735048	-0.00047168942	0	3.4987825e-18	-0	5.497787	4.712389	0	0.7853982	0.86949354	-0.47582656	0	-0.99186903	0.00036806834	0	0.9929403	-0.00086108904	0	0.8702719	0.47443724	0	0.66	100	2e-09
0	0.00017091588	5.9249367e-05	0	3.1088247e-18	-0	5.497787	4.712389	0	2.3561945	0.8118054	-0.5682885	0	0.16385213	-0.979294	0	-0.16326545	0.9793898	0	-0.811706	0.5684295	0	0.66	100	2e-09
0	0.28682438	-0.51178837	0	3.1629414e-18	-0	5.497787	4.712389	0	3.9269907	0.8176398	-0.5594211	0	0.045431845	-0.9913615	0	0.9671255	0.22796321	0	-0.67859656	-0.72178346	0	0.66	100	2e-09
0	0.613177	-0.6150803	0	3.2225662e-18	-0	5.497787	4.712389	0	5.497787	0.780248	-0.61000484	0	0.13792655	-0.98355275	0	0.99235094	-0.03473929	0	0.5412405	-0.82994705	0	0.66	100	2e-09
0	0.5493355	0.27900693	0	3.2063344e-18	-0	5.497787	4.712389	1.5707964	0.7853982	0.7515713	-0.6450903	0	0.99219394	-0.050071366	0	-0.09460719	0.9883642	0	0.5462124	0.82655334	0	0.66	100	2e-09
0	-3.5234273e-09	-4.991522e-09	0	3.1088247e-18	-0	5.497787	4.712389	1.5707964	2.3561945	0.8117336	-0.56839037	0	0.16355562	-0.97934246	0	-0.16355562	0.97934246	0	-0.8117336	0.5683903	0	0.66	100	2e-09
0	-8.36814e-09	-0.29163802	0	3.1035413e-18	-0	5.497787	4.712389	1.5707964	3.9269907	0.8029987	-0.58061516	0	4.540428e-08	-0.9923166	0	-3.658899e-08	0.99271715	0	-0.8029988	-0.5806151	0	0.66	100	2e-09
0	0.36255416	-0.37720686	0	3.2700691e-18	-0	5.497787	4.712389	1.5707964	5.497787	0.79318666	-0.5938239	0	0.048277866	-0.99166703	0	0.17377159	0.97741926	0	0.43004858	-0.8934992	0	0.66	100	2e-09
0	0.1442691	-0.18542308	0	3.254369e-18	-0	5.497787	4.712389	3.1415927	0.7853982	0.6628879	-0.73607785	0	0.3805422	-0.91943526	0	-0.99074954	0.06282301	0	0.5155846	0.8462354	0	0.66	100	2e-09
0	-0.21730076	-0.19236137	0	3.1334023e-18	-0	5.497787	4.712389	3.1415927	2.3561945	0.7058756	-0.6949995	0	0.14163707	-0.98275155	0	-0.95472574	0.27682203	0	-0.7657007	0.6283345	0	0.66	100	2e-09
0	-0.28682417	-0.511787	0	3.162942e-18	-0	5.497787	4.712389	3.1415927	3.9269907	0.6785973	-0.72178286	0	-0.045431577	-0.9913616	0	-0.9671246	0.22796689	0	-0.8176408	-0.55941975	0	0.66	100	2e-09
0	0.065432936	-0.66349906	0	3.299206e-18	-0	5.497787	4.712389	3.1415927	5.497787	0.6191456	-0.77348083	0	0.016510587	-0.9927585	0	-0.98719543	-0.09950853	0	0.60247165	-0.78594714	0	0.66	100	2e-09
0	0.54964745	-0.2791109	0	3.2063349e-18	-0	5.497787	4.712389	4.712389	0.7853982	0.54700774	-0.8260198	0	0.99224573	0.049007695	0	-0.09407281	-0.9884139	0	0.75143754	0.64524525	0	0.66	100	2e-09
0	-0.21728647	-0.19235857	0	3.1334028e-18	-0	5.497787	4.712389	4.712389	2.3561945	0.70586896	-0.69500625	0	0.1416887	-0.9827443	0	-0.95472765	0.2768153	0	-0.7656864	0.62835187	0	0.66	100	2e-09
0	3.582151e-08	-0.8726157	0	3.237398e-18	-0	5.497787	4.712389	4.712389	3.9269907	0.6422127	-0.753732	0	3.858073e-08	-0.9924875	0	9.796407e-08	-0.9928656	0	-0.6422127	-0.75373197	0	0.66	100	2e-09
0	0.37129307	-0.87581533	0	3.2445004e-18	-0	5.497787	4.712389	4.712389	5.497787	0.62759846	-0.76597714	0	0.1124501	-0.98674095	0	0.11245011	-0.986741	0	0.6275984	-0.76597714	0	0.66	100	2e-09
