# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Field (T)
0	0.00041771046	0.9915505	0	8.1811885e-19	-0	1.0615147	0
0	0.0004534753	0.9915505	0	8.1811885e-19	-0	1.0676507	0
0	0.000795279	0.9915503	0	8.1811885e-19	-0	1.0737865	0
0	0.0004439709	0.9915505	0	8.181188e-19	-0	1.0799224	0
0	0.0003889413	0.99155056	0	8.181188e-19	-0	1.0860584	0
0	0.00039962053	0.99155056	0	8.181188e-19	-0	1.0921943	0
0	0.00043238577	0.9915505	0	8.1811885e-19	-0	1.0983303	0
0	0.00046666453	0.9915505	0	8.181188e-19	-0	1.1044662	0
0	0.0004222034	0.9915505	0	8.1811885e-19	-0	1.1106021	0
0	0.00044996198	0.9915505	0	8.181188e-19	-0	1.116738	0
0	0.0004268782	0.9915505	0	8.1811885e-19	-0	1.1228739	0
0	0.00045252303	0.9915505	0	8.1811885e-19	-0	1.1290098	0
0	0.00042049377	0.9915505	0	8.1811885e-19	-0	1.1351458	0
0	0.00042811345	0.9915505	0	8.181188e-19	-0	1.1412817	0
0	0.0006640363	0.99155045	0	8.1811885e-19	-0	1.1474177	0
0	0.00038375327	0.9915505	0	8.1811885e-19	-0	1.1535536	0
0	0.00045522407	0.9915505	0	8.1811885e-19	-0	1.1596894	0
0	0.00044957406	0.9915505	0	8.1811885e-19	-0	1.1658254	0
0	0.00045866345	0.9915505	0	8.181188e-19	-0	1.1719613	0
0	0.00042129977	0.9915505	0	8.181188e-19	-0	1.1780972	0
0	0.0004289683	0.9915505	0	8.1811885e-19	-0	1.1842332	0
0	0.0004515947	0.9915505	0	8.1811885e-19	-0	1.1903691	0
0	0.0004201791	0.9915505	0	8.181188e-19	-0	1.1965051	0
0	0.00042983284	0.9915505	0	8.1811885e-19	-0	1.2026409	0
0	0.00037700523	0.9915505	0	8.1811885e-19	-0	1.2087768	0
0	0.0006895373	0.9915503	0	8.181189e-19	-0	1.2149128	0
0	0.00039657598	0.99155056	0	8.1811885e-19	-0	1.2210487	0
0	0.000905816	0.9915502	0	8.18119e-19	-0	1.2271847	0
0	0.0004366679	0.9915505	0	8.1811885e-19	-0	1.2333206	0
0	0.0003818536	0.9915505	0	8.1811885e-19	-0	1.2394565	0
0	0.00041275576	0.9915505	0	8.1811885e-19	-0	1.2455924	0
0	0.0008049177	0.9915503	0	8.181189e-19	-0	1.2517283	0
0	0.0006425693	0.9915503	0	8.1811895e-19	-0	1.2578642	0
0	0.0004567756	0.9915505	0	8.181188e-19	-0	1.2640002	0
0	0.00045884075	0.9915505	0	8.1811885e-19	-0	1.2701361	0
0	0.0006794944	0.99155045	0	8.181189e-19	-0	1.276272	0
0	0.00042908383	0.9915505	0	8.1811885e-19	-0	1.2824079	0
0	0.00046272756	0.9915505	0	8.181188e-19	-0	1.2885438	0
0	0.00043026902	0.99155056	0	8.181188e-19	-0	1.2946798	0
0	0.0008497672	0.9915502	0	8.181189e-19	-0	1.3008157	0
0	0.0009114469	0.99155015	0	8.1811895e-19	-0	1.3069516	0
0	0.00040697033	0.99155056	0	8.1811885e-19	-0	1.3130876	0
0	0.0007721009	0.9915503	0	8.18119e-19	-0	1.3192235	0
0	0.00045590306	0.9915505	0	8.181188e-19	-0	1.3253593	0
0	0.00040121604	0.99155056	0	8.181188e-19	-0	1.3314953	0
0	0.00046315597	0.9915505	0	8.1811885e-19	-0	1.3376312	0
0	0.00045006356	0.9915505	0	8.1811885e-19	-0	1.3437672	0
0	0.00044910813	0.9915505	0	8.181188e-19	-0	1.3499031	0
0	0.00044558154	0.9915505	0	8.181188e-19	-0	1.356039	0
0	0.00067497214	0.9915503	0	8.181189e-19	-0	1.362175	0
0	0.0004086427	0.9915505	0	8.1811885e-19	-0	1.3683108	0
0	0.00078431604	0.99155027	0	8.181189e-19	-0	1.3744467	0
0	0.00087528554	0.9915502	0	8.181189e-19	-0	1.3805827	0
0	0.0004614801	0.9915505	0	8.181188e-19	-0	1.3867186	0
0	0.0003987042	0.99155056	0	8.1811885e-19	-0	1.3928546	0
0	0.0007478059	0.9915503	0	8.181189e-19	-0	1.3989905	0
0	0.0004453601	0.9915505	0	8.181188e-19	-0	1.4051265	0
0	0.00042280412	0.9915505	0	8.1811885e-19	-0	1.4112623	0
0	0.00045418713	0.9915505	0	8.181188e-19	-0	1.4173982	0
0	0.00039573316	0.9915505	0	8.1811885e-19	-0	1.4235342	0
0	0.0004249584	0.9915505	0	8.181188e-19	-0	1.4296701	0
0	0.0004236713	0.99155056	0	8.1811885e-19	-0	1.435806	0
0	0.00043142078	0.9915505	0	8.181188e-19	-0	1.441942	0
0	0.00045351358	0.9915505	0	8.181188e-19	-0	1.4480779	0
0	0.00045369286	0.9915505	0	8.1811885e-19	-0	1.4542137	0
0	0.00077643327	0.99155027	0	8.1811885e-19	-0	1.4603497	0
0	0.00043339658	0.9915505	0	8.1811885e-19	-0	1.4664856	0
0	0.00042647906	0.9915505	0	8.1811885e-19	-0	1.4726216	0
0	0.0004612109	0.9915505	0	8.181188e-19	-0	1.4787575	0
0	0.0008982617	0.9915502	0	8.181189e-19	-0	1.4848934	0
0	0.0011130406	0.99154997	0	8.18119e-19	-0	1.4910294	0
0	0.0004559455	0.9915505	0	8.181188e-19	-0	1.4971652	0
0	0.0004478862	0.9915505	0	8.181188e-19	-0	1.5033011	0
0	0.0006586808	0.99155045	0	8.181189e-19	-0	1.5094371	0
0	0.00038309422	0.9915505	0	8.181188e-19	-0	1.515573	0
0	0.00042820213	0.9915505	0	8.181188e-19	-0	1.521709	0
0	0.00045039735	0.9915505	0	8.181188e-19	-0	1.5278449	0
0	0.00045584913	0.9915505	0	8.1811885e-19	-0	1.5339808	0
0	0.00037205472	0.9915505	0	8.181188e-19	-0	1.5401167	0
0	0.00037217463	0.9915505	0	8.1811885e-19	-0	1.5462526	0
0	0.00039462384	0.9915505	0	8.1811885e-19	-0	1.5523885	0
0	0.00046178626	0.9915505	0	8.181188e-19	-0	1.5585245	0
0	0.00045817142	0.9915505	0	8.1811885e-19	-0	1.5646604	0
0	-4.119245e-09	0.9915527	0	8.181188e-19	-0	1.5707964	0
