# t (s)	mx ()	my ()	mz ()	Jx (A/m2)	Jy (A/m2)	Jz (A/m2)	ext_bubbleposx (m)	ext_bubbleposy (m)	ext_bubbleposz (m)
4.210035551067413e-09	8.456153e-05	-2.1644868e-05	-0.9661172	-4.5000003e+11	0	0	-2.3058167e-08	-1.0660687e-09	0
4.220002557656007e-09	8.9188776e-05	-2.1721236e-05	-0.9661275	-4.5000003e+11	0	0	-2.291941e-08	-1.073328e-09	0
4.2300063314155785e-09	9.403938e-05	-2.1757558e-05	-0.96613854	-4.5000003e+11	0	0	-2.2780151e-08	-1.0799809e-09	0
4.2400101281163845e-09	9.9086996e-05	-2.1764077e-05	-0.9661505	-4.5000003e+11	0	0	-2.2640183e-08	-1.0861626e-09	0
4.250013939287014e-09	0.00010435556	-2.1733344e-05	-0.96616316	-4.5000003e+11	0	0	-2.2500137e-08	-1.0916824e-09	0
4.260017752751033e-09	0.00010983639	-2.1663494e-05	-0.966177	-4.5000003e+11	0	0	-2.2360076e-08	-1.096529e-09	0
4.2700215562062855e-09	0.00011554854	-2.154056e-05	-0.9661917	-4.5000003e+11	0	0	-2.2219773e-08	-1.100689e-09	0
4.280025381000203e-09	0.00012148801	-2.1385029e-05	-0.9662075	-4.5000003e+11	0	0	-2.2079178e-08	-1.1040897e-09	0
4.2900292091967745e-09	0.00012767104	-2.117455e-05	-0.9662244	-4.5000003e+11	0	0	-2.1938446e-08	-1.1067199e-09	0
4.30003303936998e-09	0.0001340891	-2.0915642e-05	-0.9662423	-4.5000003e+11	0	0	-2.1797623e-08	-1.1084671e-09	0
4.310000102580777e-09	0.00014073728	-2.0602718e-05	-0.9662616	-4.5000003e+11	0	0	-2.1657112e-08	-1.1092682e-09	0
4.320003949865587e-09	0.00014765661	-2.0233914e-05	-0.9662821	-4.5000003e+11	0	0	-2.1516366e-08	-1.1091251e-09	0
4.33000781611228e-09	0.00015483219	-1.9803643e-05	-0.9663042	-4.5000003e+11	0	0	-2.1375168e-08	-1.1078816e-09	0
4.34001167235812e-09	0.00016225946	-1.9313768e-05	-0.9663276	-4.5000003e+11	0	0	-2.1234314e-08	-1.1054726e-09	0
4.350015565283658e-09	0.00016994886	-1.8755905e-05	-0.9663524	-4.5000003e+11	0	0	-2.1092873e-08	-1.1018925e-09	0
4.360019439534784e-09	0.00017788536	-1.813192e-05	-0.96637887	-4.5000003e+11	0	0	-2.0951363e-08	-1.097002e-09	0
4.370023320993983e-09	0.00018608184	-1.744181e-05	-0.96640694	-4.5000003e+11	0	0	-2.0810226e-08	-1.0907135e-09	0
4.380027220890831e-09	0.0001945199	-1.6670674e-05	-0.9664367	-4.5000003e+11	0	0	-2.0669418e-08	-1.0830269e-09	0
4.3900311209708755e-09	0.00020320475	-1.5826896e-05	-0.966468	-4.5000003e+11	0	0	-2.0528207e-08	-1.0736885e-09	0
4.400035037799508e-09	0.00021211588	-1.4903024e-05	-0.96650124	-4.5000003e+11	0	0	-2.0387565e-08	-1.0627861e-09	0
4.410002189863234e-09	0.00022121955	-1.3903715e-05	-0.966536	-4.5000003e+11	0	0	-2.024778e-08	-1.0502128e-09	0
4.4200061288748415e-09	0.00023056442	-1.2821518e-05	-0.9665726	-4.5000003e+11	0	0	-2.0107398e-08	-1.0357514e-09	0
4.430010070208203e-09	0.00024010385	-1.1652708e-05	-0.966611	-4.5000003e+11	0	0	-1.9967414e-08	-1.0194454e-09	0
4.440014024492361e-09	0.00024981966	-1.0401942e-05	-0.9666513	-4.5000003e+11	0	0	-1.9828079e-08	-1.0011005e-09	0
4.450018001473219e-09	0.00025969348	-9.064563e-06	-0.9666932	-4.5000003e+11	0	0	-1.9689002e-08	-9.806614e-10	0
4.460021975574428e-09	0.00026969917	-7.642433e-06	-0.96673685	-4.5000003e+11	0	0	-1.9550308e-08	-9.581299e-10	0
4.470025950918234e-09	0.00027981395	-6.1402097e-06	-0.9667823	-4.5000003e+11	0	0	-1.9412544e-08	-9.332447e-10	0
4.48002996354429e-09	0.00029001402	-4.5457855e-06	-0.96682906	-4.5000003e+11	0	0	-1.9275582e-08	-9.0611074e-10	0
4.4900339636224314e-09	0.00030026442	-2.8731301e-06	-0.9668776	-4.5000003e+11	0	0	-1.9138657e-08	-8.7653734e-10	0
4.500001184062671e-09	0.0003105014	-1.125969e-06	-0.96692723	-4.5000003e+11	0	0	-1.900364e-08	-8.446522e-10	0
4.510005215902089e-09	0.00032077095	7.096678e-07	-0.9669784	-4.5000003e+11	0	0	-1.8868805e-08	-8.1015017e-10	0
4.5200092665046104e-09	0.00033099536	2.621673e-06	-0.96703076	-4.5000003e+11	0	0	-1.8735351e-08	-7.730827e-10	0
4.530013307852438e-09	0.000341146	4.6100467e-06	-0.96708405	-4.5000003e+11	0	0	-1.8602767e-08	-7.3331835e-10	0
4.5400173676394506e-09	0.0003511919	6.6710636e-06	-0.9671384	-4.5000003e+11	0	0	-1.8471077e-08	-6.909828e-10	0
4.550021422798246e-09	0.00036108916	8.798204e-06	-0.9671934	-4.5000003e+11	0	0	-1.834095e-08	-6.4608957e-10	0
4.560025505657941e-09	0.00037081653	1.0989606e-05	-0.9672491	-4.5000003e+11	0	0	-1.8212319e-08	-5.9845545e-10	0
4.5700295893907255e-09	0.00038033532	1.3246201e-05	-0.96730506	-4.5000003e+11	0	0	-1.8085137e-08	-5.483475e-10	0
4.5800336713449774e-09	0.0003896175	1.5555881e-05	-0.96736133	-4.5000003e+11	0	0	-1.7959099e-08	-4.9544524e-10	0
4.590001014498367e-09	0.00039859838	1.7911196e-05	-0.9674175	-4.5000003e+11	0	0	-1.7835335e-08	-4.4018744e-10	0
4.600005109236666e-09	0.00040731917	2.0326115e-05	-0.9674737	-4.5000003e+11	0	0	-1.7712669e-08	-3.8217546e-10	0
4.610009225822565e-09	0.00041572607	2.278667e-05	-0.9675298	-4.5000003e+11	0	0	-1.759179e-08	-3.2155992e-10	0
4.620013372974176e-09	0.00042379074	2.5284942e-05	-0.9675854	-4.5000003e+11	0	0	-1.7473091e-08	-2.5855637e-10	0
4.630017498338859e-09	0.00043150285	2.7824193e-05	-0.9676407	-4.5000003e+11	0	0	-1.735595e-08	-1.9324875e-10	0
4.64002164892032e-09	0.0004388372	3.0393712e-05	-0.9676951	-4.5000003e+11	0	0	-1.7240692e-08	-1.2560844e-10	0
4.65002581487458e-09	0.0004457942	3.2993965e-05	-0.9677489	-4.5000003e+11	0	0	-1.712761e-08	-5.585289e-11	0
4.660029974315381e-09	0.00045235455	3.562495e-05	-0.9678018	-4.5000003e+11	0	0	-1.7016312e-08	1.6021729e-11	0
4.6700341448798644e-09	0.00045851734	3.8277358e-05	-0.9678538	-4.5000003e+11	0	0	-1.690728e-08	8.982086e-11	0
4.6800015397664425e-09	0.0004642611	4.0937215e-05	-0.9679047	-4.5000003e+11	0	0	-1.6800987e-08	1.6521072e-10	0
4.690005736021533e-09	0.00046962695	4.3627806e-05	-0.96795475	-4.5000003e+11	0	0	-1.6695969e-08	2.425537e-10	0
4.700009942565877e-09	0.00047459613	4.6332367e-05	-0.96800387	-4.5000003e+11	0	0	-1.6593232e-08	3.2152175e-10	0
4.710014126734292e-09	0.00047917958	4.9050897e-05	-0.9680518	-4.5000003e+11	0	0	-1.649263e-08	4.0193557e-10	0
4.7200183407774245e-09	0.0004833791	5.1782466e-05	-0.9680987	-4.5000003e+11	0	0	-1.6394257e-08	4.8371507e-10	0
4.730022542287908e-09	0.00048721163	5.4526143e-05	-0.9681446	-4.5000003e+11	0	0	-1.6297966e-08	5.6661603e-10	0
4.740026785368708e-09	0.00049068395	5.727168e-05	-0.9681895	-4.5000003e+11	0	0	-1.620372e-08	6.505661e-10	0
4.750031025909253e-09	0.00049381756	6.0035847e-05	-0.9682335	-4.5000003e+11	0	0	-1.6111962e-08	7.354431e-10	0
4.760035233777397e-09	0.00049661915	6.279163e-05	-0.9682766	-4.5000003e+11	0	0	-1.6021973e-08	8.2119367e-10	0
4.770002693827898e-09	0.00049910176	6.555207e-05	-0.9683188	-4.5000003e+11	0	0	-1.5934692e-08	9.073181e-10	0
4.78000695835724e-09	0.0005012996	6.833114e-05	-0.96836036	-4.5000003e+11	0	0	-1.5849517e-08	9.94091e-10	0
4.790011185637081e-09	0.0005032186	7.110834e-05	-0.9684012	-4.5000003e+11	0	0	-1.5766204e-08	1.0814553e-09	0
4.800015440781654e-09	0.0005048746	7.389113e-05	-0.9684415	-4.5000003e+11	0	0	-1.5684845e-08	1.1690903e-09	0
4.8100197072851106e-09	0.00050628954	7.667858e-05	-0.9684812	-4.5000003e+11	0	0	-1.560585e-08	1.2569428e-09	0
4.820023977718593e-09	0.00050747313	7.946417e-05	-0.9685205	-4.5000003e+11	0	0	-1.5529197e-08	1.3449364e-09	0
4.830028262691033e-09	0.0005084498	8.2264654e-05	-0.96855944	-4.5000003e+11	0	0	-1.545398e-08	1.4328995e-09	0
4.840032545683705e-09	0.00050922454	8.5061416e-05	-0.96859807	-4.5000003e+11	0	0	-1.5381195e-08	1.5208816e-09	0
4.8500000495072415e-09	0.00050982006	8.7849796e-05	-0.9686364	-4.5000003e+11	0	0	-1.5310707e-08	1.6083527e-09	0
4.860004337076954e-09	0.0005102543	9.06568e-05	-0.9686746	-4.5000003e+11	0	0	-1.5241973e-08	1.6959419e-09	0
4.870008618678561e-09	0.00051052624	9.346474e-05	-0.9687128	-4.5000003e+11	0	0	-1.5175361e-08	1.7832871e-09	0
4.8800129221802315e-09	0.0005106678	9.627268e-05	-0.96875095	-4.5000003e+11	0	0	-1.5110908e-08	1.8703155e-09	0
4.8900172073706855e-09	0.0005106743	9.9095516e-05	-0.96878916	-4.5000003e+11	0	0	-1.5048538e-08	1.9568633e-09	0
4.900021514031182e-09	0.0005105625	0.000101911835	-0.9688273	-4.5000003e+11	0	0	-1.4988327e-08	2.0431556e-09	0
4.910025792887579e-09	0.0005103473	0.000104742125	-0.96886575	-4.5000003e+11	0	0	-1.4930054e-08	2.1288795e-09	0
4.9200300901004505e-09	0.0005100248	0.000107566826	-0.96890426	-4.5000003e+11	0	0	-1.4873467e-08	2.214096e-09	0
4.930034383260735e-09	0.00050962064	0.00011040224	-0.968943	-4.5000003e+11	0	0	-1.4819145e-08	2.2988014e-09	0
4.940001913461591e-09	0.00050912873	0.000113234855	-0.9689819	-4.5000003e+11	0	0	-1.4766884e-08	2.382614e-09	0
4.950006215282482e-09	0.0005085652	0.00011607446	-0.9690212	-4.5000003e+11	0	0	-1.4717003e-08	2.4661408e-09	0
4.9600105100325025e-09	0.0005079294	0.00011892803	-0.96906066	-4.5000003e+11	0	0	-1.4668686e-08	2.5491371e-09	0
4.970014806355528e-09	0.0005072295	0.000121783465	-0.9691005	-4.5000003e+11	0	0	-1.4622612e-08	2.631546e-09	0
4.980019125225469e-09	0.00050647074	0.00012464961	-0.9691405	-4.5000003e+11	0	0	-1.4578277e-08	2.7132225e-09	0
4.9900234242892855e-09	0.0005056615	0.00012751855	-0.96918106	-4.5000003e+11	0	0	-1.4536522e-08	2.7943001e-09	0
5.000027721939054e-09	0.0005047977	0.00013040192	-0.9692219	-4.5000003e+11	0	0	-1.4496719e-08	2.8747902e-09	0
5.010032026545555e-09	0.0005038924	0.00013328157	-0.96926314	-4.5000003e+11	0	0	-1.4459007e-08	2.9545442e-09	0
5.020036323819941e-09	0.00050294085	0.00013617985	-0.9693047	-4.5000003e+11	0	0	-1.4423027e-08	3.0337144e-09	0
5.030003844300232e-09	0.00050195423	0.00013906788	-0.9693465	-4.5000003e+11	0	0	-1.4389793e-08	3.1119385e-09	0
5.040008137033402e-09	0.00050092745	0.00014198199	-0.96938884	-4.5000003e+11	0	0	-1.4358139e-08	3.1898346e-09	0
5.050012435946895e-09	0.0004998621	0.00014489889	-0.9694317	-4.5000003e+11	0	0	-1.4328781e-08	3.2671585e-09	0
5.060016746144547e-09	0.00049876666	0.00014782883	-0.9694748	-4.5000003e+11	0	0	-1.4301552e-08	3.3439636e-09	0
5.070021037837922e-09	0.0004976381	0.0001507746	-0.96951836	-4.5000003e+11	0	0	-1.4276207e-08	3.4201508e-09	0
5.080025319235158e-09	0.00049647386	0.00015372597	-0.96956235	-4.5000003e+11	0	0	-1.4253456e-08	3.4954528e-09	0
5.090029619090681e-09	0.0004952865	0.00015668524	-0.96960664	-4.5000003e+11	0	0	-1.4232567e-08	3.5703163e-09	0
5.100033917010944e-09	0.0004940667	0.00015966129	-0.9696514	-4.5000003e+11	0	0	-1.4213928e-08	3.6446342e-09	0
5.110001426931307e-09	0.0004928223	0.000162635	-0.96969634	-4.5000003e+11	0	0	-1.4197723e-08	3.7180747e-09	0
5.120005701184042e-09	0.00049154414	0.00016563851	-0.96974194	-4.5000003e+11	0	0	-1.4183433e-08	3.7913095e-09	0
5.1300099646563676e-09	0.0004902411	0.00016864855	-0.96978784	-4.5000003e+11	0	0	-1.4171379e-08	3.863865e-09	0
5.140014232691512e-09	0.00048890343	0.00017167488	-0.969834	-4.5000003e+11	0	0	-1.4161636e-08	3.935917e-09	0
5.1500185075984305e-09	0.00048754364	0.00017471332	-0.96988076	-4.5000003e+11	0	0	-1.4154175e-08	4.007408e-09	0
5.16002278302622e-09	0.0004861468	0.00017776946	-0.9699278	-4.5000003e+11	0	0	-1.4148941e-08	4.0786436e-09	0
5.170027045845667e-09	0.00048472386	0.00018083304	-0.9699751	-4.5000003e+11	0	0	-1.4146148e-08	4.149372e-09	0
5.18003129844394e-09	0.0004832651	0.00018391758	-0.9700229	-4.5000003e+11	0	0	-1.4145355e-08	4.219448e-09	0
5.190035546687249e-09	0.00048177247	0.00018701702	-0.9700711	-4.5000003e+11	0	0	-1.4147042e-08	4.289055e-09	0
5.2000030259375116e-09	0.0004802518	0.000190116	-0.97011936	-4.5000003e+11	0	0	-1.4151268e-08	4.3579638e-09	0
5.210007254123983e-09	0.00047868295	0.00019324757	-0.97016805	-4.5000003e+11	0	0	-1.4157494e-08	4.426712e-09	0
5.220011514902955e-09	0.00047707546	0.0001963852	-0.9702171	-4.5000003e+11	0	0	-1.41667025e-08	4.4948463e-09	0
5.2300157394559415e-09	0.00047542455	0.00019955076	-0.97026646	-4.5000003e+11	0	0	-1.4177979e-08	4.5626947e-09	0
5.240019960451891e-09	0.00047371932	0.00020271819	-0.970316	-4.5000003e+11	0	0	-1.4191627e-08	4.630146e-09	0
5.250024185979123e-09	0.00047197152	0.00020591076	-0.97036576	-4.5000003e+11	0	0	-1.4207794e-08	4.6971476e-09	0
5.260028401028295e-09	0.00047015058	0.00020911079	-0.9704156	-4.5000003e+11	0	0	-1.42266385e-08	4.7637405e-09	0
5.2700326091780154e-09	0.00046828378	0.00021232804	-0.9704656	-4.5000003e+11	0	0	-1.4247474e-08	4.829937e-09	0
5.280000026763028e-09	0.00046633751	0.00021554623	-0.9705156	-4.5000003e+11	0	0	-1.427127e-08	4.8954543e-09	0
5.290004220572557e-09	0.00046431978	0.00021878071	-0.9705656	-4.5000003e+11	0	0	-1.4297592e-08	4.960621e-09	0
5.3000084078892985e-09	0.0004622105	0.00022203662	-0.9706156	-4.5000003e+11	0	0	-1.4326713e-08	5.0254516e-09	0
5.310012580838981e-09	0.00046000356	0.00022529066	-0.9706654	-4.5000003e+11	0	0	-1.435817e-08	5.089748e-09	0
5.3200167668647165e-09	0.00045769854	0.0002285582	-0.970715	-4.5000003e+11	0	0	-1.4392242e-08	5.153652e-09	0
5.330020943708854e-09	0.0004552672	0.00023182761	-0.97076416	-4.5000003e+11	0	0	-1.4429039e-08	5.2170144e-09	0
5.340025078305932e-09	0.00045271448	0.00023510028	-0.9708128	-4.5000003e+11	0	0	-1.44686965e-08	5.279869e-09	0
5.350029253595263e-09	0.00045001245	0.00023837574	-0.9708608	-4.5000003e+11	0	0	-1.45112224e-08	5.3420908e-09	0
5.3600333857006665e-09	0.0004471518	0.00024164468	-0.97090805	-4.5000003e+11	0	0	-1.4556442e-08	5.403652e-09	0
5.370000754413877e-09	0.00044412696	0.00024490152	-0.97095406	-4.5000003e+11	0	0	-1.4604568e-08	5.4643365e-09	0
5.380004898759265e-09	0.00044089695	0.0002481537	-0.9709991	-4.5000003e+11	0	0	-1.46554795e-08	5.5245972e-09	0
5.390009011729297e-09	0.00043745546	0.00025139563	-0.9710427	-4.5000003e+11	0	0	-1.4709641e-08	5.584133e-09	0
5.400013129547392e-09	0.0004337801	0.00025461288	-0.9710849	-4.5000003e+11	0	0	-1.4766716e-08	5.6427725e-09	0
5.410017233938534e-09	0.00042985578	0.0002578171	-0.97112507	-4.5000003e+11	0	0	-1.4826935e-08	5.700344e-09	0
5.420021321042489e-09	0.00042565644	0.00026099477	-0.9711632	-4.5000003e+11	0	0	-1.4890083e-08	5.757042e-09	0
5.430025425893911e-09	0.00042116866	0.00026413891	-0.9711992	-4.5000003e+11	0	0	-1.4956596e-08	5.8125535e-09	0
5.440029500225542e-09	0.00041636894	0.00026724674	-0.97123253	-4.5000003e+11	0	0	-1.5026032e-08	5.8669625e-09	0
5.450033570329258e-09	0.0004112422	0.00027031638	-0.97126323	-4.5000003e+11	0	0	-1.5098893e-08	5.9199676e-09	0
5.460000869756717e-09	0.00040579357	0.00027332362	-0.9712908	-4.5000003e+11	0	0	-1.5174438e-08	5.971432e-09	0
5.470004925287354e-09	0.00039996736	0.00027629267	-0.9713153	-4.5000003e+11	0	0	-1.5253907e-08	6.0215224e-09	0
5.480008968867384e-09	0.00039378137	0.00027920445	-0.97133636	-4.5000003e+11	0	0	-1.5336349e-08	6.070156e-09	0
5.490013021728868e-09	0.00038722134	0.00028205756	-0.9713539	-4.5000003e+11	0	0	-1.5422051e-08	6.1169128e-09	0
5.500017066704484e-09	0.0003802915	0.00028483756	-0.97136784	-4.5000003e+11	0	0	-1.5511002e-08	6.1619567e-09	0
5.510021082310736e-09	0.0003729959	0.00028755004	-0.97137797	-4.5000003e+11	0	0	-1.5603142e-08	6.20512e-09	0
5.5200250952255785e-09	0.0003653404	0.00029017683	-0.9713842	-4.5000003e+11	0	0	-1.5698395e-08	6.2462386e-09	0
5.53002911201775e-09	0.00035733866	0.00029272586	-0.97138673	-4.5000003e+11	0	0	-1.5796799e-08	6.2853087e-09	0
5.5400331014245896e-09	0.00034901517	0.00029517896	-0.97138536	-4.5000003e+11	0	0	-1.589808e-08	6.322075e-09	0
5.5500003191783125e-09	0.00034041778	0.00029752916	-0.9713803	-4.5000003e+11	0	0	-1.6001907e-08	6.3564873e-09	0
5.5600043079171305e-09	0.00033151684	0.00029978622	-0.9713714	-4.5000003e+11	0	0	-1.6108864e-08	6.3885843e-09	0
5.570008280834995e-09	0.00032237207	0.00030193478	-0.971359	-4.5000003e+11	0	0	-1.6218292e-08	6.4184493e-09	0
5.5800122448492455e-09	0.00031301964	0.00030397344	-0.97134316	-4.5000003e+11	0	0	-1.6330535e-08	6.4457626e-09	0
5.590016201647601e-09	0.00030349585	0.00030588824	-0.97132397	-4.5000003e+11	0	0	-1.6444657e-08	6.470467e-09	0
5.600020162673489e-09	0.00029383838	0.00030768942	-0.97130185	-4.5000003e+11	0	0	-1.6561195e-08	6.492813e-09	0
5.610024112338904e-09	0.00028409093	0.0003093658	-0.97127676	-4.5000003e+11	0	0	-1.667965e-08	6.5126953e-09	0
5.620028058658857e-09	0.00027428498	0.00031090714	-0.9712492	-4.5000003e+11	0	0	-1.6799591e-08	6.5300254e-09	0
5.630031987288822e-09	0.00026447081	0.00031231903	-0.97121906	-4.5000003e+11	0	0	-1.6921447e-08	6.5449255e-09	0
5.640035901505159e-09	0.000254674	0.0003135968	-0.9711869	-4.5000003e+11	0	0	-1.7044647e-08	6.5573844e-09	0
5.6500030477238424e-09	0.00024497867	0.0003147386	-0.97115254	-4.5000003e+11	0	0	-1.7168832e-08	6.567379e-09	0
5.660006976239216e-09	0.00023533232	0.00031575002	-0.97111654	-4.5000003e+11	0	0	-1.7294548e-08	6.575035e-09	0
5.670010883696887e-09	0.00022581914	0.00031662174	-0.971079	-4.5000003e+11	0	0	-1.7421051e-08	6.58049e-09	0
5.680014793743046e-09	0.00021644792	0.00031736307	-0.97104	-4.5000003e+11	0	0	-1.7548333e-08	6.5837935e-09	0
5.69001867735883e-09	0.00020726133	0.00031796377	-0.97099984	-4.5000003e+11	0	0	-1.7675811e-08	6.584942e-09	0
5.700022578441337e-09	0.00019826749	0.0003184434	-0.9709587	-4.5000003e+11	0	0	-1.780394e-08	6.584076e-09	0
5.710026457156852e-09	0.00018949225	0.00031878566	-0.9709166	-4.5000003e+11	0	0	-1.7932853e-08	6.5812378e-09	0
5.720030339039356e-09	0.00018095112	0.00031900918	-0.97087383	-4.5000003e+11	0	0	-1.8060875e-08	6.576561e-09	0
5.730034203689917e-09	0.00017264814	0.0003191065	-0.9708306	-4.5000003e+11	0	0	-1.8189224e-08	6.570091e-09	0
5.740001296640928e-09	0.00016463584	0.00031908788	-0.97078687	-4.5000003e+11	0	0	-1.8316971e-08	6.562012e-09	0
5.750005150283592e-09	0.00015684773	0.00031896122	-0.97074276	-4.5000003e+11	0	0	-1.8445053e-08	6.552208e-09	0
5.760009008862767e-09	0.00014933081	0.00031871628	-0.97069824	-4.5000003e+11	0	0	-1.8573044e-08	6.5409393e-09	0
5.7700128510747364e-09	0.00014207767	0.00031837448	-0.97065365	-4.5000003e+11	0	0	-1.8699959e-08	6.528324e-09	0
5.780016712245568e-09	0.00013509743	0.00031793164	-0.97060895	-4.5000003e+11	0	0	-1.8826386e-08	6.514374e-09	0
5.790020528400703e-09	0.0001283787	0.00031739753	-0.9705641	-4.5000003e+11	0	0	-1.8952836e-08	6.499119e-09	0
5.800024376548585e-09	0.000121933874	0.00031676935	-0.97051936	-4.5000003e+11	0	0	-1.9077767e-08	6.482769e-09	0
5.810028217675244e-09	0.00011573776	0.00031605922	-0.97047466	-4.5000003e+11	0	0	-1.920185e-08	6.4653167e-09	0
5.8200320297199695e-09	0.0001098094	0.00031526387	-0.97042996	-4.5000003e+11	0	0	-1.9325256e-08	6.4468537e-09	0
5.8300358346846085e-09	0.00010412329	0.00031440333	-0.9703855	-4.5000003e+11	0	0	-1.9447807e-08	6.4273986e-09	0
5.840002858456371e-09	9.870375e-05	0.0003134692	-0.9703413	-4.5000003e+11	0	0	-1.9568702e-08	6.4072303e-09	0
5.8500066653686865e-09	9.350323e-05	0.00031246897	-0.9702972	-4.5000003e+11	0	0	-1.9689018e-08	6.386185e-09	0
5.860010500152922e-09	8.852623e-05	0.0003114082	-0.9702533	-4.5000003e+11	0	0	-1.9808189e-08	6.364407e-09	0
5.870014288876453e-09	8.377875e-05	0.0003102878	-0.9702096	-4.5000003e+11	0	0	-1.9926377e-08	6.3419225e-09	0
5.880018073552391e-09	7.9237914e-05	0.00030911807	-0.97016615	-4.5000003e+11	0	0	-2.0042908e-08	6.3187904e-09	0
5.890021871428467e-09	7.490793e-05	0.00030789524	-0.970123	-4.5000003e+11	0	0	-2.0158561e-08	6.2949526e-09	0
5.900025654123883e-09	7.077374e-05	0.0003066333	-0.9700801	-4.5000003e+11	0	0	-2.0272957e-08	6.270588e-09	0
5.910029439418499e-09	6.68317e-05	0.000305322	-0.9700376	-4.5000003e+11	0	0	-2.0385635e-08	6.245903e-09	0
5.920033220401874e-09	6.30696e-05	0.00030397996	-0.96999526	-4.5000003e+11	0	0	-2.0497291e-08	6.220585e-09	0
5.930000220069975e-09	5.949683e-05	0.0003025988	-0.9699534	-4.5000003e+11	0	0	-2.0607132e-08	6.195015e-09	0
5.9400040119785904e-09	5.607989e-05	0.00030118972	-0.9699118	-4.5000003e+11	0	0	-2.0716156e-08	6.168804e-09	0
5.9500077720431915e-09	5.2816908e-05	0.0002997415	-0.96987045	-4.5000003e+11	0	0	-2.082338e-08	6.1424448e-09	0
5.960011535199048e-09	4.9714567e-05	0.00029827375	-0.9698294	-4.5000003e+11	0	0	-2.0929527e-08	6.115608e-09	0
5.970015317737771e-09	4.6751877e-05	0.0002967799	-0.9697886	-4.5000003e+11	0	0	-2.1034234e-08	6.0884933e-09	0
5.9800190678457714e-09	4.393275e-05	0.00029526092	-0.96974826	-4.5000003e+11	0	0	-2.1137398e-08	6.0611764e-09	0
5.9900228304634804e-09	4.1245436e-05	0.0002937261	-0.96970826	-4.5000003e+11	0	0	-2.1238984e-08	6.0335044e-09	0
6.000026587632456e-09	3.8686798e-05	0.000292168	-0.96966857	-4.5000003e+11	0	0	-2.1339309e-08	6.0057297e-09	0
6.010030348462405e-09	3.6247344e-05	0.0002905936	-0.9696291	-4.5000003e+11	0	0	-2.1438446e-08	5.9776193e-09	0
6.020034091475729e-09	3.3922744e-05	0.00028900616	-0.9695901	-4.5000003e+11	0	0	-2.1535408e-08	5.949253e-09	0
6.03000107288315e-09	3.1717733e-05	0.0002874136	-0.9695515	-4.5000003e+11	0	0	-2.1631065e-08	5.920925e-09	0
6.0400048212595895e-09	2.9610279e-05	0.00028580148	-0.9695132	-4.5000003e+11	0	0	-2.1725617e-08	5.89241e-09	0
6.050008572467772e-09	2.7601925e-05	0.00028417818	-0.9694751	-4.5000003e+11	0	0	-2.181855e-08	5.863747e-09	0
6.060012325332728e-09	2.5691272e-05	0.00028255116	-0.96943736	-4.5000003e+11	0	0	-2.1909958e-08	5.8349268e-09	0
6.07001608594368e-09	2.3867644e-05	0.00028091017	-0.9693999	-4.5000003e+11	0	0	-2.1999764e-08	5.805904e-09	0
6.080019818656386e-09	2.2136475e-05	0.00027926825	-0.96936285	-4.5000003e+11	0	0	-2.2088166e-08	5.7770424e-09	0
6.090023562391856e-09	2.0479845e-05	0.00027761701	-0.9693262	-4.5000003e+11	0	0	-2.2175216e-08	5.7479856e-09	0
6.100027312756434e-09	1.8912291e-05	0.00027596485	-0.9692897	-4.5000003e+11	0	0	-2.226085e-08	5.718773e-09	0
6.110031053632273e-09	1.7414255e-05	0.00027430523	-0.9692538	-4.5000003e+11	0	0	-2.2344734e-08	5.6893805e-09	0
6.120034792608574e-09	1.5991744e-05	0.00027264934	-0.9692179	-4.5000003e+11	0	0	-2.2427345e-08	5.6602247e-09	0
6.130001758700253e-09	1.463724e-05	0.0002709888	-0.9691826	-4.5000003e+11	0	0	-2.2507667e-08	5.6310694e-09	0
6.140005508036598e-09	1.3352211e-05	0.00026932964	-0.96914756	-4.5000003e+11	0	0	-2.2587654e-08	5.6016543e-09	0
6.150009244426378e-09	1.2122944e-05	0.0002676677	-0.96911275	-4.5000003e+11	0	0	-2.2665642e-08	5.572422e-09	0
6.160012975548046e-09	1.0955396e-05	0.0002659997	-0.9690782	-4.5000003e+11	0	0	-2.274221e-08	5.5429803e-09	0
6.170016707932187e-09	9.849327e-06	0.00026434474	-0.9690441	-4.5000003e+11	0	0	-2.281739e-08	5.5134928e-09	0
6.180020443874776e-09	8.7903245e-06	0.00026268605	-0.96901023	-4.5000003e+11	0	0	-2.2891053e-08	5.4842606e-09	0
6.190024162878334e-09	7.791986e-06	0.00026102597	-0.96897674	-4.5000003e+11	0	0	-2.296331e-08	5.454769e-09	0
6.200027901781366e-09	6.8393833e-06	0.00025937147	-0.96894354	-4.5000003e+11	0	0	-2.303402e-08	5.4253615e-09	0
6.210031629824438e-09	5.9361137e-06	0.00025771745	-0.9689107	-4.5000003e+11	0	0	-2.3103317e-08	5.3960227e-09	0
6.220035360850497e-09	5.079626e-06	0.00025606994	-0.968878	-4.5000003e+11	0	0	-2.3171356e-08	5.3665925e-09	0
6.2300023027377975e-09	4.2706442e-06	0.00025442895	-0.9688459	-4.5000003e+11	0	0	-2.3237694e-08	5.337284e-09	0
6.240006030816188e-09	3.4987788e-06	0.00025278982	-0.96881384	-4.5000003e+11	0	0	-2.3302528e-08	5.3079643e-09	0
