# t (s)	mx ()	my ()	mz ()	Jx (A/m2)	Jy (A/m2)	Jz (A/m2)	ext_bubbleposx (m)	ext_bubbleposy (m)	ext_bubbleposz (m)
6.215379919140916e-09	0.0002256877	0.00021774461	-0.9729964	-7.11e+11	0	0	-5.2899476e-09	5.8021468e-09	0
6.2253845436958726e-09	0.00022458826	0.00021780841	-0.97300494	-7.11e+11	0	0	-5.279274e-09	5.8060152e-09	0
6.235352395811816e-09	0.00022351567	0.00021787267	-0.9730131	-7.11e+11	0	0	-5.268387e-09	5.809624e-09	0
6.245357049893327e-09	0.000222453	0.00021791924	-0.97302103	-7.11e+11	0	0	-5.258026e-09	5.8129577e-09	0
6.255361689422657e-09	0.00022141759	0.00021796022	-0.97302854	-7.11e+11	0	0	-5.247269e-09	5.8161813e-09	0
6.265366346414223e-09	0.00022038893	0.00021799374	-0.97303593	-7.11e+11	0	0	-5.2367857e-09	5.8191567e-09	0
6.27537097724979e-09	0.00021938588	0.00021801377	-0.97304296	-7.11e+11	0	0	-5.2270126e-09	5.821785e-09	0
6.285375631302058e-09	0.00021839123	0.0002180268	-0.9730497	-7.11e+11	0	0	-5.2167666e-09	5.8243104e-09	0
6.295380289387578e-09	0.0002174149	0.00021803007	-0.9730561	-7.11e+11	0	0	-5.2066116e-09	5.8266907e-09	0
6.3053849075443185e-09	0.00021644749	0.00021802261	-0.97306234	-7.11e+11	0	0	-5.1969375e-09	5.828682e-09	0
6.31535278116916e-09	0.00021549914	0.00021800492	-0.9730683	-7.11e+11	0	0	-5.1870956e-09	5.8306084e-09	0
6.3253574231590034e-09	0.00021455619	0.00021797884	-0.973074	-7.11e+11	0	0	-5.177635e-09	5.8323057e-09	0
6.335362091285762e-09	0.00021362498	0.00021794438	-0.97307944	-7.11e+11	0	0	-5.167862e-09	5.8337934e-09	0
6.345366751248678e-09	0.00021269973	0.00021790201	-0.9730846	-7.11e+11	0	0	-5.1582107e-09	5.8350182e-09	0
6.3553714016845514e-09	0.00021178694	0.00021784473	-0.9730897	-7.11e+11	0	0	-5.148407e-09	5.836113e-09	0
6.3653760494481806e-09	0.0002108758	0.00021778606	-0.9730945	-7.11e+11	0	0	-5.139191e-09	5.836998e-09	0
6.3753807102588865e-09	0.00020997529	0.00021771248	-0.9730991	-7.11e+11	0	0	-5.1292726e-09	5.8377267e-09	0
6.38538536181014e-09	0.0002090801	0.00021763425	-0.9731034	-7.11e+11	0	0	-5.1197357e-09	5.8382987e-09	0
6.395353250321406e-09	0.00020818987	0.00021754112	-0.9731076	-7.11e+11	0	0	-5.1104814e-09	5.8385123e-09	0
6.405357902043126e-09	0.00020730324	0.00021744333	-0.9731116	-7.11e+11	0	0	-5.1007616e-09	5.838745e-09	0
6.415362576264437e-09	0.00020641708	0.00021732971	-0.9731153	-7.11e+11	0	0	-5.0914917e-09	5.8387335e-09	0
6.425367235682405e-09	0.0002055339	0.00021721562	-0.9731189	-7.11e+11	0	0	-5.0817106e-09	5.838474e-09	0
6.435371912599923e-09	0.00020465042	0.0002170857	-0.97312224	-7.11e+11	0	0	-5.0722275e-09	5.838085e-09	0
6.445376569257324e-09	0.00020376775	0.00021694833	-0.97312546	-7.11e+11	0	0	-5.062584e-09	5.83749e-09	0
6.4553812330263155e-09	0.00020288592	0.00021680305	-0.97312844	-7.11e+11	0	0	-5.0528413e-09	5.8366396e-09	0
6.465385903204292e-09	0.00020199931	0.00021664612	-0.9731313	-7.11e+11	0	0	-5.042816e-09	5.8358496e-09	0
6.475353794148475e-09	0.00020111821	0.00021648128	-0.973134	-7.11e+11	0	0	-5.0332414e-09	5.834652e-09	0
6.48535846935399e-09	0.00020022687	0.00021630246	-0.9731365	-7.11e+11	0	0	-5.023102e-09	5.833431e-09	0
6.4953631572979105e-09	0.0001993346	0.00021611806	-0.9731389	-7.11e+11	0	0	-5.013138e-09	5.8319665e-09	0
6.5053678306769715e-09	0.00019843617	0.00021592434	-0.973141	-7.11e+11	0	0	-5.0031357e-09	5.830246e-09	0
6.515372500361586e-09	0.000197535	0.0002157148	-0.9731431	-7.11e+11	0	0	-4.9929274e-09	5.828472e-09	0
6.525377183197517e-09	0.00019662149	0.00021550152	-0.973145	-7.11e+11	0	0	-4.9825517e-09	5.8264082e-09	0
6.535381842222713e-09	0.00019570658	0.00021527149	-0.9731467	-7.11e+11	0	0	-4.972153e-09	5.82415e-09	0
6.545386531989997e-09	0.00019478131	0.00021503773	-0.9731482	-7.11e+11	0	0	-4.961403e-09	5.821808e-09	0
6.5553544531239265e-09	0.00019385343	0.00021479279	-0.97314966	-7.11e+11	0	0	-4.9511413e-09	5.8192366e-09	0
6.565359123319706e-09	0.00019290892	0.00021453248	-0.97315085	-7.11e+11	0	0	-4.939888e-09	5.8164558e-09	0
6.575363816269e-09	0.00019196031	0.0002142638	-0.973152	-7.11e+11	0	0	-4.928734e-09	5.813423e-09	0
6.585368509567584e-09	0.00019099432	0.0002139844	-0.973153	-7.11e+11	0	0	-4.91745e-09	5.810356e-09	0
6.595373184712083e-09	0.00019002258	0.00021369662	-0.97315377	-7.11e+11	0	0	-4.9063416e-09	5.806957e-09	0
6.605377879330483e-09	0.00018903284	0.0002133944	-0.97315454	-7.11e+11	0	0	-4.8944475e-09	5.803543e-09	0
6.615382587969498e-09	0.00018803444	0.00021307636	-0.9731551	-7.11e+11	0	0	-4.8825304e-09	5.799774e-09	0
6.625387301886021e-09	0.00018701982	0.00021276064	-0.9731555	-7.11e+11	0	0	-4.870911e-09	5.7958336e-09	0
6.635355190945808e-09	0.00018599555	0.00021241792	-0.97315586	-7.11e+11	0	0	-4.8581468e-09	5.791786e-09	0
6.645359894836985e-09	0.00018495199	0.00021207798	-0.9731559	-7.11e+11	0	0	-4.8462754e-09	5.7874296e-09	0
6.655364594154888e-09	0.0001838931	0.00021171058	-0.9731559	-7.11e+11	0	0	-4.833107e-09	5.7829324e-09	0
6.665369306968047e-09	0.00018281827	0.00021134596	-0.97315586	-7.11e+11	0	0	-4.8201216e-09	5.778202e-09	0
6.675374012831629e-09	0.00018172209	0.00021095853	-0.9731555	-7.11e+11	0	0	-4.8069917e-09	5.7733e-09	0
6.685378714327005e-09	0.0001806126	0.00021056645	-0.97315514	-7.11e+11	0	0	-4.793617e-09	5.7681464e-09	0
6.695383439099289e-09	0.00017947768	0.00021015666	-0.9731546	-7.11e+11	0	0	-4.7793502e-09	5.762825e-09	0
6.705388133299088e-09	0.00017833158	0.0002097357	-0.97315395	-7.11e+11	0	0	-4.765228e-09	5.7573013e-09	0
6.715356079874119e-09	0.00017716363	0.0002093073	-0.9731531	-7.11e+11	0	0	-4.750908e-09	5.7515144e-09	0
6.7253608072088284e-09	0.00017597165	0.00020885933	-0.9731522	-7.11e+11	0	0	-4.736275e-09	5.7456053e-09	0
6.7353655449488145e-09	0.00017475765	0.00020839972	-0.97315115	-7.11e+11	0	0	-4.7213975e-09	5.739376e-09	0
6.745370245428076e-09	0.00017352331	0.00020792615	-0.9731499	-7.11e+11	0	0	-4.7056425e-09	5.7328835e-09	0
6.755374968660091e-09	0.00017226404	0.00020744186	-0.97314864	-7.11e+11	0	0	-4.690056e-09	5.7261698e-09	0
6.765379700759882e-09	0.00017098065	0.00020694174	-0.97314715	-7.11e+11	0	0	-4.67437e-09	5.719227e-09	0
6.775384443801874e-09	0.00016967686	0.00020642858	-0.97314554	-7.11e+11	0	0	-4.6577227e-09	5.712086e-09	0
6.7853523864682035e-09	0.00016834596	0.00020590425	-0.9731438	-7.11e+11	0	0	-4.6411133e-09	5.7047385e-09	0
6.795357113069913e-09	0.00016698928	0.00020536128	-0.9731419	-7.11e+11	0	0	-4.62368e-09	5.697098e-09	0
6.805361845959424e-09	0.0001656071	0.00020480994	-0.9731399	-7.11e+11	0	0	-4.606262e-09	5.6892775e-09	0
6.815366586978974e-09	0.00016419457	0.0002042409	-0.97313774	-7.11e+11	0	0	-4.588127e-09	5.681122e-09	0
6.825371327352415e-09	0.00016275763	0.0002036579	-0.9731354	-7.11e+11	0	0	-4.569771e-09	5.6727867e-09	0
6.835376056042446e-09	0.0001612903	0.00020306278	-0.97313297	-7.11e+11	0	0	-4.5508424e-09	5.6641465e-09	0
6.845380830991114e-09	0.0001597966	0.00020244531	-0.9731304	-7.11e+11	0	0	-4.5313646e-09	5.6552696e-09	0
6.855385581720271e-09	0.00015827507	0.00020182598	-0.97312766	-7.11e+11	0	0	-4.512169e-09	5.6460268e-09	0
6.8653535351312605e-09	0.00015672397	0.00020118151	-0.9731248	-7.11e+11	0	0	-4.4917297e-09	5.6367417e-09	0
6.875358322578646e-09	0.00015514271	0.00020053145	-0.97312176	-7.11e+11	0	0	-4.470787e-09	5.6270295e-09	0
6.885363068678467e-09	0.00015352783	0.00019985624	-0.97311854	-7.11e+11	0	0	-4.449478e-09	5.6171303e-09	0
6.895367840759245e-09	0.0001518846	0.00019917707	-0.97311527	-7.11e+11	0	0	-4.427681e-09	5.6068994e-09	0
6.905372598907419e-09	0.00015020577	0.00019847229	-0.9731118	-7.11e+11	0	0	-4.4060746e-09	5.5963363e-09	0
6.915377387000096e-09	0.00014850292	0.00019775797	-0.97310823	-7.11e+11	0	0	-4.383064e-09	5.58556e-09	0
6.925382158788042e-09	0.00014675914	0.0001970306	-0.97310436	-7.11e+11	0	0	-4.3592756e-09	5.5745657e-09	0
6.9353869399701115e-09	0.00014498818	0.00019628461	-0.9731004	-7.11e+11	0	0	-4.335693e-09	5.5631943e-09	0
6.945354945803141e-09	0.00014318989	0.00019552978	-0.9730964	-7.11e+11	0	0	-4.311203e-09	5.5515517e-09	0
6.955359732984042e-09	0.00014135336	0.00019475911	-0.97309214	-7.11e+11	0	0	-4.2861785e-09	5.539646e-09	0
6.965364518957754e-09	0.00013948158	0.00019396748	-0.97308767	-7.11e+11	0	0	-4.260872e-09	5.527382e-09	0
6.975369328946339e-09	0.00013757753	0.00019316608	-0.97308314	-7.11e+11	0	0	-4.233864e-09	5.5148734e-09	0
6.9853741214764115e-09	0.00013564232	0.00019234698	-0.97307837	-7.11e+11	0	0	-4.207321e-09	5.5021516e-09	0
6.9953789257683924e-09	0.00013366909	0.0001915181	-0.9730734	-7.11e+11	0	0	-4.180107e-09	5.488922e-09	0
7.005383725140607e-09	0.00013166657	0.00019066781	-0.9730683	-7.11e+11	0	0	-4.1517714e-09	5.4756737e-09	0
7.015388558631561e-09	0.00012962731	0.0001898082	-0.973063	-7.11e+11	0	0	-4.1227266e-09	5.461849e-09	0
7.025356584893699e-09	0.0001275651	0.00018893648	-0.9730576	-7.11e+11	0	0	-4.09359e-09	5.4479523e-09	0
7.035361418060673e-09	0.00012546	0.00018804986	-0.97305197	-7.11e+11	0	0	-4.0634918e-09	5.4335745e-09	0
7.0453662601397285e-09	0.00012332172	0.00018714508	-0.9730461	-7.11e+11	0	0	-4.032761e-09	5.418907e-09	0
7.055371092224441e-09	0.000121152785	0.00018622726	-0.97304016	-7.11e+11	0	0	-4.0011674e-09	5.403973e-09	0
7.065375917245977e-09	0.00011894802	0.0001852978	-0.973034	-7.11e+11	0	0	-3.9687347e-09	5.3886375e-09	0
7.075380752368436e-09	0.00011671215	0.00018435717	-0.97302765	-7.11e+11	0	0	-3.9356993e-09	5.373165e-09	0
7.0853856137889196e-09	0.0001144421	0.00018339977	-0.97302115	-7.11e+11	0	0	-3.9024277e-09	5.3572085e-09	0
7.0953536639672096e-09	0.00011215239	0.00018243771	-0.9730144	-7.11e+11	0	0	-3.8677825e-09	5.3411253e-09	0
7.105358539183475e-09	0.00010981855	0.00018145517	-0.9730075	-7.11e+11	0	0	-3.8330383e-09	5.3245737e-09	0
7.115363395442672e-09	0.00010745869	0.0001804633	-0.9730004	-7.11e+11	0	0	-3.796593e-09	5.307621e-09	0
7.125368258393114e-09	0.000105062616	0.00017946027	-0.972993	-7.11e+11	0	0	-3.7596055e-09	5.2906e-09	0
7.1353731394803385e-09	0.00010264175	0.00017844466	-0.97298557	-7.11e+11	0	0	-3.722496e-09	5.2731437e-09	0
7.145378017472807e-09	0.00010018698	0.00017741881	-0.9729779	-7.11e+11	0	0	-3.6840058e-09	5.2553824e-09	0
7.155382922967306e-09	9.7707394e-05	0.00017637946	-0.97296995	-7.11e+11	0	0	-3.6445846e-09	5.237255e-09	0
7.165387802964729e-09	9.519611e-05	0.0001753373	-0.9729618	-7.11e+11	0	0	-3.6047592e-09	5.2189635e-09	0
7.175355892220507e-09	9.266786e-05	0.00017427467	-0.9729535	-7.11e+11	0	0	-3.564415e-09	5.2002296e-09	0
7.185360792591883e-09	9.010487e-05	0.00017321296	-0.972945	-7.11e+11	0	0	-3.5226975e-09	5.1811524e-09	0
7.1953657182713204e-09	8.7512635e-05	0.00017213356	-0.9729363	-7.11e+11	0	0	-3.4803924e-09	5.1618385e-09	0
7.205370613647414e-09	8.489969e-05	0.00017104857	-0.97292733	-7.11e+11	0	0	-3.4369279e-09	5.1422577e-09	0
7.215375517277704e-09	8.22582e-05	0.00016995706	-0.97291833	-7.11e+11	0	0	-3.3928147e-09	5.1223337e-09	0
7.225380460199022e-09	7.959682e-05	0.00016885437	-0.9729089	-7.11e+11	0	0	-3.3477783e-09	5.101982e-09	0
7.235385383239205e-09	7.690989e-05	0.00016774656	-0.97289944	-7.11e+11	0	0	-3.3016587e-09	5.0816156e-09	0
7.245353515460151e-09	7.421277e-05	0.00016663224	-0.9728898	-7.11e+11	0	0	-3.25531e-09	5.0608633e-09	0
7.255358469751428e-09	7.148097e-05	0.00016551279	-0.97287977	-7.11e+11	0	0	-3.2073593e-09	5.039768e-09	0
7.265363390681601e-09	6.8731875e-05	0.0001643817	-0.9728697	-7.11e+11	0	0	-3.1583252e-09	5.018501e-09	0
7.275368340343942e-09	6.596362e-05	0.00016324874	-0.97285926	-7.11e+11	0	0	-3.1093368e-09	4.99683e-09	0
7.285373298517831e-09	6.317511e-05	0.00016210787	-0.9728488	-7.11e+11	0	0	-3.0588836e-09	4.974934e-09	0
7.2953782561880934e-09	6.0370578e-05	0.0001609642	-0.97283804	-7.11e+11	0	0	-3.00766e-09	4.9526747e-09	0
7.305383198787468e-09	5.7544552e-05	0.00015981775	-0.9728272	-7.11e+11	0	0	-2.9552079e-09	4.9301874e-09	0
7.31538817307445e-09	5.470747e-05	0.00015865732	-0.972816	-7.11e+11	0	0	-2.9020615e-09	4.9074553e-09	0
7.325356357842181e-09	5.1862615e-05	0.00015751272	-0.9728048	-7.11e+11	0	0	-2.8480072e-09	4.8846664e-09	0
7.335361384066137e-09	4.89937e-05	0.00015635416	-0.9727932	-7.11e+11	0	0	-2.792923e-09	4.861351e-09	0
7.345366351574359e-09	4.6109253e-05	0.00015519	-0.9727815	-7.11e+11	0	0	-2.7367402e-09	4.837917e-09	0
7.355371359061454e-09	4.321141e-05	0.00015402772	-0.9727697	-7.11e+11	0	0	-2.6798248e-09	4.814274e-09	0
7.365376349371523e-09	4.0301926e-05	0.00015286077	-0.9727575	-7.11e+11	0	0	-2.6220093e-09	4.790314e-09	0
7.375381361230446e-09	3.7378348e-05	0.00015169242	-0.9727453	-7.11e+11	0	0	-2.562935e-09	4.7662505e-09	0
7.385386371111833e-09	3.4443077e-05	0.00015052594	-0.97273284	-7.11e+11	0	0	-2.5031661e-09	4.741802e-09	0
7.39535460383192e-09	3.150799e-05	0.00014936272	-0.97272027	-7.11e+11	0	0	-2.4428177e-09	4.7174185e-09	0
7.405359632143972e-09	2.85491e-05	0.00014819019	-0.9727075	-7.11e+11	0	0	-2.381073e-09	4.6924935e-09	0
7.415364671753222e-09	2.5579768e-05	0.00014702324	-0.9726946	-7.11e+11	0	0	-2.3181763e-09	4.6675224e-09	0
7.425369725074002e-09	2.2600492e-05	0.00014585629	-0.9726814	-7.11e+11	0	0	-2.2549287e-09	4.6423567e-09	0
7.435374763939257e-09	1.9609211e-05	0.00014468655	-0.9726682	-7.11e+11	0	0	-2.1899567e-09	4.6168633e-09	0
7.445379821684008e-09	1.6606376e-05	0.00014351867	-0.9726547	-7.11e+11	0	0	-2.1243667e-09	4.5914192e-09	0
7.455384880034542e-09	1.35939445e-05	0.00014235266	-0.972641	-7.11e+11	0	0	-2.057991e-09	4.565552e-09	0
7.465353175303366e-09	1.0580633e-05	0.0001411913	-0.9726274	-7.11e+11	0	0	-1.990448e-09	4.5398028e-09	0
7.475358247449317e-09	7.5435223e-06	0.00014002807	-0.9726134	-7.11e+11	0	0	-1.9219437e-09	4.5136033e-09	0
7.485363307823741e-09	4.496089e-06	0.00013886485	-0.9725993	-7.11e+11	0	0	-1.8524475e-09	4.487373e-09	0
7.495368317755346e-09	1.4350426e-06	0.00013770536	-0.9725851	-7.11e+11	0	0	-1.7820893e-09	4.460865e-09	0
7.505373295582705e-09	-1.6400863e-06	0.00013655238	-0.9725707	-7.11e+11	0	0	-1.7113572e-09	4.4341926e-09	0
7.515378264192802e-09	-4.726913e-06	0.00013539521	-0.9725562	-7.11e+11	0	0	-1.6385803e-09	4.407444e-09	0
7.52538322255559e-09	-7.833196e-06	0.00013424549	-0.9725415	-7.11e+11	0	0	-1.5652923e-09	4.3804094e-09	0
7.535388151541497e-09	-1.0952545e-05	0.00013309065	-0.97252667	-7.11e+11	0	0	-1.4908752e-09	4.3534127e-09	0
7.545356294194565e-09	-1.4078282e-05	0.00013195258	-0.97251177	-7.11e+11	0	0	-1.4160003e-09	4.326187e-09	0
7.555361209501362e-09	-1.7237364e-05	0.00013080426	-0.9724967	-7.11e+11	0	0	-1.3399506e-09	4.2988435e-09	0
7.565366120156116e-09	-2.0414176e-05	0.00012966432	-0.97248137	-7.11e+11	0	0	-1.2625351e-09	4.2712975e-09	0
7.575371022486482e-09	-2.3616092e-05	0.00012852438	-0.972466	-7.11e+11	0	0	-1.1844941e-09	4.243675e-09	0
7.585375919908095e-09	-2.6837886e-05	0.00012738816	-0.9724504	-7.11e+11	0	0	-1.1049729e-09	4.215885e-09	0
7.595380799132652e-09	-3.0094528e-05	0.00012625661	-0.97243464	-7.11e+11	0	0	-1.0254821e-09	4.187885e-09	0
7.60538568321553e-09	-3.3371456e-05	0.00012512412	-0.97241884	-7.11e+11	0	0	-9.439773e-10	4.159874e-09	0
7.615353767122483e-09	-3.6674202e-05	0.0001240028	-0.97240293	-7.11e+11	0	0	-8.627777e-10	4.131592e-09	0
7.62535863463359e-09	-4.0017785e-05	0.0001228759	-0.9723867	-7.11e+11	0	0	-7.795258e-10	4.1033323e-09	0
7.635363489795336e-09	-4.3400847e-05	0.00012174994	-0.9723704	-7.11e+11	0	0	-6.957245e-10	4.074715e-09	0
7.645368338391006e-09	-4.6825156e-05	0.00012062956	-0.9723538	-7.11e+11	0	0	-6.109924e-10	4.0462416e-09	0
7.65537318703468e-09	-5.02912e-05	0.000119508244	-0.9723372	-7.11e+11	0	0	-5.25238e-10	4.017521e-09	0
7.665378029731592e-09	-5.380484e-05	0.00011839112	-0.97232026	-7.11e+11	0	0	-4.3795012e-10	3.988499e-09	0
7.675382875891324e-09	-5.7373112e-05	0.00011727214	-0.97230315	-7.11e+11	0	0	-3.5048675e-10	3.9595833e-09	0
7.685387712047543e-09	-6.0989514e-05	0.000116157345	-0.97228587	-7.11e+11	0	0	-2.6187896e-10	3.9302215e-09	0
7.695355765406413e-09	-6.4659995e-05	0.000115044415	-0.97226834	-7.11e+11	0	0	-1.7256928e-10	3.9011496e-09	0
7.70536059770536e-09	-6.8403635e-05	0.00011392683	-0.9722506	-7.11e+11	0	0	-8.2077026e-11	3.8714982e-09	0
7.715365438196134e-09	-7.221928e-05	0.0001128111	-0.9722325	-7.11e+11	0	0	1.0009766e-11	3.8420715e-09	0
7.725370260521831e-09	-7.610796e-05	0.00011169072	-0.9722142	-7.11e+11	0	0	1.023407e-10	3.81221e-09	0
7.735375090755204e-09	-8.007835e-05	0.00011057407	-0.97219557	-7.11e+11	0	0	1.9529724e-10	3.7821084e-09	0
7.745379916742698e-09	-8.4140825e-05	0.00010945089	-0.97217655	-7.11e+11	0	0	2.9016115e-10	3.7520294e-09	0
7.755384748125488e-09	-8.82897e-05	0.00010832399	-0.9721573	-7.11e+11	0	0	3.8586426e-10	3.7213745e-09	0
7.765352785439173e-09	-9.25277e-05	0.00010719802	-0.97213763	-7.11e+11	0	0	4.819336e-10	3.6909713e-09	0
7.775357616271958e-09	-9.6888674e-05	0.00010606367	-0.9721176	-7.11e+11	0	0	5.7902527e-10	3.6598358e-09	0
7.785362441618121e-09	-0.00010136683	0.000104922336	-0.9720969	-7.11e+11	0	0	6.771393e-10	3.6287497e-09	0
7.795367268623654e-09	-0.00010596589	0.00010377588	-0.9720758	-7.11e+11	0	0	7.76886e-10	3.5973016e-09	0
7.805372095189171e-09	-0.000110705645	0.0001026229	-0.9720543	-7.11e+11	0	0	8.7719726e-10	3.5654601e-09	0
7.815376927104954e-09	-0.000115583614	0.00010145828	-0.9720321	-7.11e+11	0	0	9.788208e-10	3.5335006e-09	0
7.825381755132274e-09	-0.00012061669	0.0001002755	-0.97200924	-7.11e+11	0	0	1.0807495e-09	3.5008965e-09	0
7.835386580174298e-09	-0.0001258137	9.9091325e-05	-0.97198576	-7.11e+11	0	0	1.1847991e-09	3.468216e-09	0
7.845354629756286e-09	-0.00013116907	9.789318e-05	-0.9719615	-7.11e+11	0	0	1.2885284e-09	3.434906e-09	0
7.855359456307837e-09	-0.00013672949	9.6673146e-05	-0.97193635	-7.11e+11	0	0	1.3944855e-09	3.4013556e-09	0
7.865364299480444e-09	-0.00014249193	9.543542e-05	-0.9719103	-7.11e+11	0	0	1.5011444e-09	3.3671455e-09	0
7.875369128728426e-09	-0.00014847197	9.417627e-05	-0.9718833	-7.11e+11	0	0	1.6086273e-09	3.3325234e-09	0
7.88537396595012e-09	-0.00015467845	9.28971e-05	-0.97185516	-7.11e+11	0	0	1.718338e-09	3.29739e-09	0
7.895378804755353e-09	-0.00016113157	9.159185e-05	-0.97182584	-7.11e+11	0	0	1.8283997e-09	3.261219e-09	0
7.905383647200552e-09	-0.00016784747	9.0254005e-05	-0.97179526	-7.11e+11	0	0	1.9393158e-09	3.22472e-09	0
7.915388487731854e-09	-0.00017484218	8.888915e-05	-0.97176313	-7.11e+11	0	0	2.052368e-09	3.187355e-09	0
7.925356544029452e-09	-0.00018210619	8.748891e-05	-0.97172976	-7.11e+11	0	0	2.1656799e-09	3.1493606e-09	0
7.935361385861611e-09	-0.00018971451	8.6046755e-05	-0.97169447	-7.11e+11	0	0	2.2809448e-09	3.1102563e-09	0
7.945366238096768e-09	-0.00019765747	8.4561296e-05	-0.97165734	-7.11e+11	0	0	2.3972473e-09	3.0701295e-09	0
7.95537108737044e-09	-0.0002059581	8.302927e-05	-0.9716183	-7.11e+11	0	0	2.5154265e-09	3.0290948e-09	0
7.965375940356415e-09	-0.0002146377	8.1441365e-05	-0.97157705	-7.11e+11	0	0	2.6344604e-09	2.9866525e-09	0
7.975380790423359e-09	-0.00022371556	7.979665e-05	-0.9715334	-7.11e+11	0	0	2.7559661e-09	2.9431457e-09	0
7.985385642569512e-09	-0.00023321647	7.809047e-05	-0.97148716	-7.11e+11	0	0	2.8782958e-09	2.8981324e-09	0
7.9953537149242e-09	-0.00024312468	7.631816e-05	-0.97143835	-7.11e+11	0	0	3.002365e-09	2.8517646e-09	0
8.00535857588523e-09	-0.00025352993	7.446483e-05	-0.9713864	-7.11e+11	0	0	3.1282654e-09	2.8034552e-09	0
8.015363423610168e-09	-0.00026442215	7.252721e-05	-0.9713311	-7.11e+11	0	0	3.255829e-09	2.753418e-09	0
8.025368283081103e-09	-0.0002758157	7.0498325e-05	-0.97127247	-7.11e+11	0	0	3.3856506e-09	2.7013893e-09	0
8.035373139618473e-09	-0.00028772268	6.837677e-05	-0.97120994	-7.11e+11	0	0	3.5177612e-09	2.6467935e-09	0
8.045378003354748e-09	-0.00030016276	6.615091e-05	-0.97114354	-7.11e+11	0	0	3.6515961e-09	2.5901565e-09	0
8.05538286741957e-09	-0.00031312814	6.38105e-05	-0.97107303	-7.11e+11	0	0	3.7874908e-09	2.5309372e-09	0
8.065387723301249e-09	-0.00032662525	6.135926e-05	-0.97099805	-7.11e+11	0	0	3.9260866e-09	2.4688989e-09	0
8.075355808091135e-09	-0.00034058228	5.879253e-05	-0.97091895	-7.11e+11	0	0	4.066284e-09	2.4038695e-09	0
8.085360661208793e-09	-0.00035507523	5.609356e-05	-0.970835	-7.11e+11	0	0	4.2101593e-09	2.3356208e-09	0
8.095365524869086e-09	-0.00037001944	5.3261407e-05	-0.9707462	-7.11e+11	0	0	4.35672e-09	2.2636681e-09	0
8.105370384308252e-09	-0.00038534575	5.0314702e-05	-0.9706529	-7.11e+11	0	0	4.5050204e-09	2.1878053e-09	0
8.115375241911553e-09	-0.00040098617	4.7232024e-05	-0.97055525	-7.11e+11	0	0	4.6572723e-09	2.1080475e-09	0
8.12538009233607e-09	-0.0004168274	4.403852e-05	-0.97045356	-7.11e+11	0	0	4.812546e-09	2.0239905e-09	0
8.135384957970065e-09	-0.00043275114	4.0737912e-05	-0.97034824	-7.11e+11	0	0	4.9704134e-09	1.9357682e-09	0
8.145353030201788e-09	-0.00044854975	3.735535e-05	-0.9702406	-7.11e+11	0	0	5.130768e-09	1.8431702e-09	0
8.155357880631416e-09	-0.0004641744	3.388431e-05	-0.9701308	-7.11e+11	0	0	5.2944946e-09	1.7457656e-09	0
8.165362733960346e-09	-0.00047938092	3.035739e-05	-0.9700203	-7.11e+11	0	0	5.461746e-09	1.6436768e-09	0
8.175367580894851e-09	-0.0004939901	2.6798807e-05	-0.9699103	-7.11e+11	0	0	5.631958e-09	1.5368614e-09	0
8.185372415755716e-09	-0.0005078091	2.322346e-05	-0.9698024	-7.11e+11	0	0	5.804474e-09	1.4258118e-09	0
8.195377001461485e-09	-0.0005206796	1.9650906e-05	-0.9696981	-7.11e+11	0	0	5.9795533e-09	1.3105316e-09	0
8.205381590601065e-09	-0.00053245464	1.6108155e-05	-0.96959877	-7.11e+11	0	0	6.1574705e-09	1.1915741e-09	0
8.215386162214618e-09	-0.00054304086	1.2601726e-05	-0.96950567	-7.11e+11	0	0	6.338257e-09	1.0691986e-09	0
8.225353919651802e-09	-0.00055234047	9.156764e-06	-0.96942025	-7.11e+11	0	0	6.5198975e-09	9.446144e-10	0
8.235358465613967e-09	-0.00056041277	5.7555735e-06	-0.9693426	-7.11e+11	0	0	6.7044374e-09	8.171654e-10	0
8.24536297518249e-09	-0.0005672534	2.42237e-06	-0.96927345	-7.11e+11	0	0	6.890457e-09	6.882553e-10	0
8.255367480663475e-09	-0.0005729371	-8.502975e-07	-0.9692129	-7.11e+11	0	0	7.0790254e-09	5.583687e-10	0
8.265371970701737e-09	-0.000577557	-4.05591e-06	-0.9691606	-7.11e+11	0	0	7.2687225e-09	4.281044e-10	0
8.27537641954232e-09	-0.0005812493	-7.200986e-06	-0.96911615	-7.11e+11	0	0	7.4609225e-09	2.9820632e-10	0
8.285380874727364e-09	-0.0005841368	-1.0283664e-05	-0.9690785	-7.11e+11	0	0	7.65422e-09	1.6897202e-10	0
8.295385324663036e-09	-0.0005863649	-1.3306737e-05	-0.96904707	-7.11e+11	0	0	7.849243e-09	4.1110993e-11	0
8.305352965083134e-09	-0.00058805436	-1.6271137e-05	-0.9690207	-7.11e+11	0	0	8.044831e-09	-8.465576e-11	0
8.315357367776385e-09	-0.0005893378	-1.919549e-05	-0.9689984	-7.11e+11	0	0	8.243347e-09	-2.090721e-10	0
8.325361761169561e-09	-0.0005903158	-2.2089109e-05	-0.9689791	-7.11e+11	0	0	8.443405e-09	-3.3125497e-10	0
8.335366142344022e-09	-0.00059106963	-2.4951063e-05	-0.96896213	-7.11e+11	0	0	8.644928e-09	-4.510803e-10	0
