# t (s)	mx ()	my ()	mz ()	Jx (A/m2)	Jy (A/m2)	Jz (A/m2)	ext_bubbleposx (m)	ext_bubbleposy (m)	ext_bubbleposz (m)
2.140023514859312e-09	0.00040362982	0.00032398105	-0.9730303	-6e+11	0	0	-1.2194855e-08	7.0326998e-09	0
2.1500276352453837e-09	0.00040259905	0.0003261352	-0.9730648	-6e+11	0	0	-1.22858275e-08	7.062298e-09	0
2.1600317297283767e-09	0.00040150978	0.00032833964	-0.9731004	-6e+11	0	0	-1.23796005e-08	7.092411e-09	0
2.170035811039774e-09	0.00040034702	0.00033057667	-0.973137	-6e+11	0	0	-1.2474396e-08	7.123043e-09	0
2.180003107308019e-09	0.00039910417	0.0003328519	-0.97317445	-6e+11	0	0	-1.25709e-08	7.1542585e-09	0
2.190007194944143e-09	0.0003977475	0.0003351709	-0.97321296	-6e+11	0	0	-1.2669632e-08	7.1861153e-09	0
2.2000112702106827e-09	0.00039625482	0.00033752806	-0.97325206	-6e+11	0	0	-1.2770409e-08	7.218529e-09	0
2.210015317881134e-09	0.000394598	0.00033991784	-0.9732916	-6e+11	0	0	-1.2873108e-08	7.251526e-09	0
2.2200193904249693e-09	0.00039274024	0.00034233695	-0.97333133	-6e+11	0	0	-1.2978111e-08	7.285061e-09	0
2.2300234427798287e-09	0.0003906323	0.0003447812	-0.97337055	-6e+11	0	0	-1.3084999e-08	7.319157e-09	0
2.2400274684697633e-09	0.0003882266	0.0003472399	-0.9734092	-6e+11	0	0	-1.3194679e-08	7.353657e-09	0
2.250031511823779e-09	0.0003854656	0.00034972187	-0.97344625	-6e+11	0	0	-1.3307182e-08	7.388519e-09	0
2.2600355356928184e-09	0.00038227648	0.00035220897	-0.9734815	-6e+11	0	0	-1.3422455e-08	7.4235915e-09	0
2.2700027707820057e-09	0.00037861947	0.00035469327	-0.97351384	-6e+11	0	0	-1.3540329e-08	7.458607e-09	0
2.280006774522711e-09	0.00037438804	0.00035719015	-0.9735428	-6e+11	0	0	-1.3661796e-08	7.4939575e-09	0
2.290010774721942e-09	0.00036953436	0.00035968237	-0.97356755	-6e+11	0	0	-1.3786529e-08	7.5287625e-09	0
2.300014768645539e-09	0.00036399707	0.00036216807	-0.9735875	-6e+11	0	0	-1.39151e-08	7.563362e-09	0
2.3100187487191884e-09	0.00035772624	0.00036464632	-0.9736017	-6e+11	0	0	-1.4047653e-08	7.5973094e-09	0
2.3200227285126254e-09	0.00035069074	0.00036710314	-0.97360986	-6e+11	0	0	-1.4183876e-08	7.630318e-09	0
2.330026696322277e-09	0.0003428708	0.00036953762	-0.9736115	-6e+11	0	0	-1.43246615e-08	7.662026e-09	0
2.3400306687081094e-09	0.0003342762	0.00037194882	-0.97360635	-6e+11	0	0	-1.4469002e-08	7.692471e-09	0
2.3500346255897366e-09	0.0003249295	0.00037431624	-0.9735943	-6e+11	0	0	-1.4617455e-08	7.721268e-09	0
2.360001778901722e-09	0.00031491453	0.00037662126	-0.9735754	-6e+11	0	0	-1.476957e-08	7.747857e-09	0
2.370005702358746e-09	0.00030422598	0.000378876	-0.97354984	-6e+11	0	0	-1.492601e-08	7.772583e-09	0
2.3800096371919344e-09	0.00029297225	0.00038104504	-0.97351795	-6e+11	0	0	-1.5085762e-08	7.79467e-09	0
2.390013569720549e-09	0.0002812576	0.00038312282	-0.9734801	-6e+11	0	0	-1.5248641e-08	7.814049e-09	0
2.4000174902048582e-09	0.00026916736	0.00038508512	-0.973437	-6e+11	0	0	-1.5414582e-08	7.831028e-09	0
2.410021392611585e-09	0.00025682052	0.0003869161	-0.97338885	-6e+11	0	0	-1.5583298e-08	7.8449665e-09	0
2.4200252753871864e-09	0.0002443075	0.00038860645	-0.97333646	-6e+11	0	0	-1.5754203e-08	7.855957e-09	0
2.4300291825860133e-09	0.00023174017	0.00039014127	-0.9732805	-6e+11	0	0	-1.5926835e-08	7.863899e-09	0
2.4400330514146844e-09	0.00021920753	0.0003915038	-0.9732212	-6e+11	0	0	-1.610128e-08	7.8687785e-09	0
2.450000149362999e-09	0.00020683961	0.00039268937	-0.97315955	-6e+11	0	0	-1.6276115e-08	7.870712e-09	0
2.4600040223166292e-09	0.00019462514	0.0003936924	-0.9730954	-6e+11	0	0	-1.6452896e-08	7.869796e-09	0
2.4700078829638885e-09	0.00018267459	0.00039450265	-0.9730297	-6e+11	0	0	-1.662986e-08	7.866119e-09	0
2.480011727051675e-09	0.00017103925	0.00039512664	-0.9729626	-6e+11	0	0	-1.6807313e-08	7.8597715e-09	0
2.490015569827593e-09	0.00015977198	0.00039555505	-0.9728943	-6e+11	0	0	-1.6984611e-08	7.850804e-09	0
2.5e-09	0.00014892148	0.00039580092	-0.97282547	-6e+11	0	0	-1.7161087e-08	7.839421e-09	0
2.5e-09	1.9008425e-05	1.8626451e-09	-0.96599454	-6.5e+11	0	0	-2.9138619e-08	-4.9926757e-10	0
2.5100116835934634e-09	-5.289237e-05	-1.7490238e-05	-0.9659913	-6.5e+11	0	0	-2.8952423e-08	-5.203419e-10	0
2.5200292370339826e-09	8.719403e-06	2.942048e-06	-0.96598566	-6.5e+11	0	0	-2.8777665e-08	-5.395088e-10	0
2.530032897343761e-09	-3.8773014e-05	-1.0991469e-05	-0.96598244	-6.5e+11	0	0	-2.8594986e-08	-5.6066324e-10	0
2.5400029624738857e-09	-1.95934e-06	-5.962327e-06	-0.96598345	-6.5e+11	0	0	-2.8415336e-08	-5.816498e-10	0
2.550009054778068e-09	-2.4848552e-05	-9.031966e-06	-0.965987	-6.5e+11	0	0	-2.8231124e-08	-6.016102e-10	0
2.560013838842817e-09	-7.231425e-06	-8.569099e-06	-0.96599054	-6.5e+11	0	0	-2.8048118e-08	-6.222458e-10	0
2.5700183112833644e-09	-1.681782e-05	-9.975396e-06	-0.965992	-6.5e+11	0	0	-2.7864113e-08	-6.4258765e-10	0
2.5800227555555046e-09	-7.6645765e-06	-1.0488555e-05	-0.9659916	-6.5e+11	0	0	-2.7681274e-08	-6.628857e-10	0
2.590027060617352e-09	-1.1139366e-05	-1.11255795e-05	-0.9659911	-6.5e+11	0	0	-2.7496833e-08	-6.8296435e-10	0
2.6000311301361494e-09	-6.0563675e-06	-1.1966564e-05	-0.9659915	-6.5e+11	0	0	-2.7312996e-08	-7.0324135e-10	0
2.610035017646709e-09	-6.437437e-06	-1.261197e-05	-0.96599334	-6.5e+11	0	0	-2.7127205e-08	-7.2318457e-10	0
2.6200020377386185e-09	-3.0527417e-06	-1.3286248e-05	-0.9659959	-6.5e+11	0	0	-2.6941857e-08	-7.429924e-10	0
2.6300058094186404e-09	-2.033028e-06	-1.402013e-05	-0.96599853	-6.5e+11	0	0	-2.6755432e-08	-7.62722e-10	0
2.6400095674050875e-09	8.0890436e-07	-1.4652498e-05	-0.96600056	-6.5e+11	0	0	-2.6568557e-08	-7.8238677e-10	0
2.650013312606942e-09	2.59442e-06	-1.5364029e-05	-0.96600246	-6.5e+11	0	0	-2.638125e-08	-8.0184365e-10	0
2.660017046116397e-09	5.329469e-06	-1.5988946e-05	-0.96600455	-6.5e+11	0	0	-2.6193634e-08	-8.2131e-10	0
2.670020784392485e-09	7.6232154e-06	-1.6663224e-05	-0.9660072	-6.5e+11	0	0	-2.6005333e-08	-8.4057805e-10	0
2.6800245038853676e-09	1.0484174e-05	-1.7284416e-05	-0.96601063	-6.5e+11	0	0	-2.5816261e-08	-8.596439e-10	0
2.6900282243702934e-09	1.3197086e-05	-1.7904676e-05	-0.9660143	-6.5e+11	0	0	-2.5627013e-08	-8.7851526e-10	0
2.700031940662333e-09	1.6294483e-05	-1.852028e-05	-0.96601844	-6.5e+11	0	0	-2.5436966e-08	-8.972187e-10	0
2.710035654455743e-09	1.9427147e-05	-1.9103289e-05	-0.9660227	-6.5e+11	0	0	-2.524701e-08	-9.1583063e-10	0
2.720002574937219e-09	2.2833225e-05	-1.9677915e-05	-0.96602726	-6.5e+11	0	0	-2.5056709e-08	-9.340858e-10	0
2.7300062741434406e-09	2.6392674e-05	-2.0228326e-05	-0.9660324	-6.5e+11	0	0	-2.4865479e-08	-9.520378e-10	0
2.7400099646426932e-09	3.0210993e-05	-2.075918e-05	-0.96603817	-6.5e+11	0	0	-2.4673561e-08	-9.698048e-10	0
2.750013648331316e-09	3.4232366e-05	-2.1266751e-05	-0.96604466	-6.5e+11	0	0	-2.448143e-08	-9.874153e-10	0
2.7600173499874853e-09	3.8521146e-05	-2.174452e-05	-0.9660518	-6.5e+11	0	0	-2.4288468e-08	-1.0045014e-09	0
2.770021037761273e-09	4.3057873e-05	-2.2194348e-05	-0.9660598	-6.5e+11	0	0	-2.4095145e-08	-1.0211963e-09	0
2.780024722972509e-09	4.788529e-05	-2.2614375e-05	-0.96606845	-6.5e+11	0	0	-2.3901192e-08	-1.037653e-09	0
2.7900284365645678e-09	5.30025e-05	-2.2993423e-05	-0.96607804	-6.5e+11	0	0	-2.3706757e-08	-1.0535965e-09	0
2.800032159292659e-09	5.8443184e-05	-2.3338012e-05	-0.96608865	-6.5e+11	0	0	-2.3511918e-08	-1.0690289e-09	0
2.810035853817141e-09	6.4210675e-05	-2.3634173e-05	-0.96610045	-6.5e+11	0	0	-2.331665e-08	-1.0839024e-09	0
2.8200027986928923e-09	7.0316964e-05	-2.3886561e-05	-0.96611345	-6.5e+11	0	0	-2.312136e-08	-1.0982094e-09	0
2.8300065356094673e-09	7.681808e-05	-2.4085864e-05	-0.966128	-6.5e+11	0	0	-2.2925308e-08	-1.1118374e-09	0
2.8400102768559473e-09	8.371545e-05	-2.42237e-05	-0.9661439	-6.5e+11	0	0	-2.2728347e-08	-1.1246395e-09	0
2.850014038242375e-09	9.103125e-05	-2.430845e-05	-0.96616155	-6.5e+11	0	0	-2.2531106e-08	-1.136755e-09	0
2.860017793679792e-09	9.878381e-05	-2.4314038e-05	-0.9661809	-6.5e+11	0	0	-2.2333046e-08	-1.1478652e-09	0
2.870021570130618e-09	0.00010699681	-2.4254434e-05	-0.9662025	-6.5e+11	0	0	-2.2134765e-08	-1.1579018e-09	0
2.880025370256659e-09	0.00011568483	-2.410449e-05	-0.96622616	-6.5e+11	0	0	-2.1936028e-08	-1.1668835e-09	0
2.890029179239251e-09	0.00012487003	-2.3875386e-05	-0.9662523	-6.5e+11	0	0	-2.1736694e-08	-1.1745968e-09	0
2.9000330089005557e-09	0.00013456825	-2.354011e-05	-0.96628094	-6.5e+11	0	0	-2.1537186e-08	-1.1809177e-09	0
2.910000057874644e-09	0.00014474572	-2.311822e-05	-0.9663122	-6.5e+11	0	0	-2.1337723e-08	-1.185749e-09	0
2.9200038880182428e-09	0.00015550292	-2.2578984e-05	-0.9663466	-6.5e+11	0	0	-2.1137222e-08	-1.1888943e-09	0
2.930007762986874e-09	0.00016678892	-2.1929853e-05	-0.9663841	-6.5e+11	0	0	-2.0936348e-08	-1.1901264e-09	0
2.9400116309987032e-09	0.00017861667	-2.1156855e-05	-0.96642506	-6.5e+11	0	0	-2.0735252e-08	-1.1894703e-09	0
2.950015514309977e-09	0.00019097367	-2.0261854e-05	-0.9664695	-6.5e+11	0	0	-2.0533822e-08	-1.1865521e-09	0
2.9600194290219652e-09	0.00020384556	-1.9231811e-05	-0.9665177	-6.5e+11	0	0	-2.0332138e-08	-1.1813717e-09	0
2.970023352050327e-09	0.00021721386	-1.806859e-05	-0.96656954	-6.5e+11	0	0	-2.0130829e-08	-1.1735248e-09	0
2.980027300065853e-09	0.00023103975	-1.6763806e-05	-0.9666252	-6.5e+11	0	0	-1.9929137e-08	-1.1629601e-09	0
2.990031234039619e-09	0.00024529005	-1.5321188e-05	-0.9666849	-6.5e+11	0	0	-1.9727256e-08	-1.149395e-09	0
3.00003518990615e-09	0.00025990448	-1.3738871e-05	-0.9667484	-6.5e+11	0	0	-1.9525947e-08	-1.132616e-09	0
3.0100023856141915e-09	0.00027477473	-1.2021512e-05	-0.96681535	-6.5e+11	0	0	-1.9325425e-08	-1.1126556e-09	0
3.020006367842699e-09	0.00028992974	-1.0158867e-05	-0.9668862	-6.5e+11	0	0	-1.912471e-08	-1.0890331e-09	0
3.0300103764598535e-09	0.00030523803	-8.171424e-06	-0.9669604	-6.5e+11	0	0	-1.8924995e-08	-1.0617085e-09	0
3.0400144150978365e-09	0.00032061074	-6.0591847e-06	-0.96703756	-6.5e+11	0	0	-1.8725647e-08	-1.030529e-09	0
3.050018448883502e-09	0.00033594682	-3.8240105e-06	-0.9671174	-6.5e+11	0	0	-1.8527565e-08	-9.95325e-10	0
3.0600224975061207e-09	0.0003511438	-1.4789402e-06	-0.9671996	-6.5e+11	0	0	-1.8330391e-08	-9.56005e-10	0
3.0700265770749397e-09	0.00036609857	9.629875e-07	-0.96728325	-6.5e+11	0	0	-1.8134681e-08	-9.1280367e-10	0
3.0800306688719437e-09	0.00038070092	3.4887344e-06	-0.9673682	-6.5e+11	0	0	-1.7940682e-08	-8.652115e-10	0
3.090034778401141e-09	0.00039484928	6.0843304e-06	-0.9674535	-6.5e+11	0	0	-1.7748238e-08	-8.1359103e-10	0
3.1000021109376362e-09	0.00040839292	8.737668e-06	-0.96753824	-6.5e+11	0	0	-1.7558907e-08	-7.580681e-10	0
3.1100062610208455e-09	0.00042133767	1.1441298e-05	-0.9676226	-6.5e+11	0	0	-1.7370674e-08	-6.9841954e-10	0
3.120010412280887e-09	0.000433554	1.4188699e-05	-0.9677054	-6.5e+11	0	0	-1.7185082e-08	-6.348553e-10	0
3.130014568314948e-09	0.0004449663	1.6946346e-05	-0.96778613	-6.5e+11	0	0	-1.7001945e-08	-5.676422e-10	0
3.1400187666217065e-09	0.00045552867	1.9719824e-05	-0.9678642	-6.5e+11	0	0	-1.6821671e-08	-4.9695015e-10	0
3.1500229445548466e-09	0.00046518532	2.2484921e-05	-0.9679391	-6.5e+11	0	0	-1.6643677e-08	-4.2312812e-10	0
3.1600271450686497e-09	0.00047392843	2.5240704e-05	-0.9680103	-6.5e+11	0	0	-1.6468833e-08	-3.463745e-10	0
3.1700313783089765e-09	0.00048173947	2.7977861e-05	-0.9680776	-6.5e+11	0	0	-1.6297317e-08	-2.672367e-10	0
3.18003562196281e-09	0.00048863725	3.0684285e-05	-0.96814084	-6.5e+11	0	0	-1.6128242e-08	-1.8583107e-10	0
3.190003102216643e-09	0.00049461925	3.3346936e-05	-0.9681995	-6.5e+11	0	0	-1.5963005e-08	-1.02745056e-10	0
3.200007366387207e-09	0.00049977406	3.5973266e-05	-0.96825415	-6.5e+11	0	0	-1.5800072e-08	-1.8125534e-11	0
3.2100116522484583e-09	0.0005041265	3.8569793e-05	-0.96830463	-6.5e+11	0	0	-1.5639657e-08	6.769943e-11	0
3.220015950363276e-09	0.0005077334	4.110858e-05	-0.96835107	-6.5e+11	0	0	-1.5482765e-08	1.5421295e-10	0
3.230020282848631e-09	0.00051066565	4.3604523e-05	-0.96839374	-6.5e+11	0	0	-1.5328064e-08	2.4108504e-10	0
3.240024605529042e-09	0.0005129878	4.6048313e-05	-0.9684331	-6.5e+11	0	0	-1.5176292e-08	3.282013e-10	0
3.250028948578931e-09	0.00051477697	4.844088e-05	-0.9684693	-6.5e+11	0	0	-1.5026771e-08	4.150238e-10	0
3.2600332929317944e-09	0.000516096	5.0787814e-05	-0.968503	-6.5e+11	0	0	-1.4879692e-08	5.0117877e-10	0
3.2700008749938755e-09	0.00051701383	5.307421e-05	-0.96853423	-6.5e+11	0	0	-1.4735054e-08	5.8637617e-10	0
3.280005257546006e-09	0.0005175983	5.531963e-05	-0.96856385	-6.5e+11	0	0	-1.4591789e-08	6.709213e-10	0
3.2900096560919302e-09	0.00051789946	5.7518482e-05	-0.96859205	-6.5e+11	0	0	-1.4451034e-08	7.542648e-10	0
3.300014046026814e-09	0.00051797275	5.96717e-05	-0.968619	-6.5e+11	0	0	-1.4312202e-08	8.362808e-10	0
3.310018459487201e-09	0.0005178577	6.178208e-05	-0.9686452	-6.5e+11	0	0	-1.4174591e-08	9.169006e-10	0
3.3200228754627145e-09	0.0005175931	6.384216e-05	-0.96867096	-6.5e+11	0	0	-1.4038994e-08	9.960595e-10	0
3.3300273326903378e-09	0.000517216	6.586686e-05	-0.9686964	-6.5e+11	0	0	-1.39049146e-08	1.0735741e-09	0
3.340031762211149e-09	0.0005167418	6.784964e-05	-0.96872187	-6.5e+11	0	0	-1.3772499e-08	1.149479e-09	0
3.3500362304439413e-09	0.0005162047	6.9800764e-05	-0.9687474	-6.5e+11	0	0	-1.3641281e-08	1.2237586e-09	0
3.3600039107112556e-09	0.0005156101	7.1703456e-05	-0.96877307	-6.5e+11	0	0	-1.351197e-08	1.2962075e-09	0
3.3700084046937395e-09	0.0005149788	7.35838e-05	-0.9687992	-6.5e+11	0	0	-1.3383866e-08	1.3672791e-09	0
3.380012891034368e-09	0.0005143124	7.54362e-05	-0.9688257	-6.5e+11	0	0	-1.3256927e-08	1.436779e-09	0
3.3900173798012154e-09	0.00051362504	7.726159e-05	-0.9688525	-6.5e+11	0	0	-1.3131386e-08	1.5047074e-09	0
3.400021909260918e-09	0.0005129155	7.906463e-05	-0.96887994	-6.5e+11	0	0	-1.3006958e-08	1.5713272e-09	0
3.4100264224115833e-09	0.00051219296	8.084718e-05	-0.96890795	-6.5e+11	0	0	-1.28840565e-08	1.6365242e-09	0
3.4200309701996754e-09	0.000511454	8.260738e-05	-0.96893626	-6.5e+11	0	0	-1.2762146e-08	1.7003823e-09	0
3.4300355116981277e-09	0.0005107004	8.4363855e-05	-0.9689652	-6.5e+11	0	0	-1.2641686e-08	1.763031e-09	0
3.440003246712084e-09	0.00050993654	8.609053e-05	-0.96899444	-6.5e+11	0	0	-1.2522911e-08	1.8243027e-09	0
3.4500078297484207e-09	0.000509156	8.782372e-05	-0.9690242	-6.5e+11	0	0	-1.2404785e-08	1.8846589e-09	0
3.460012394221564e-09	0.00050836056	8.95476e-05	-0.9690544	-6.5e+11	0	0	-1.2288201e-08	1.9441948e-09	0
3.470016981117451e-09	0.00050754857	9.1272406e-05	-0.969085	-6.5e+11	0	0	-1.2172859e-08	2.0028268e-09	0
3.480021541063709e-09	0.0005067198	9.299815e-05	-0.9691159	-6.5e+11	0	0	-1.20586545e-08	2.0606614e-09	0
3.490026157144219e-09	0.000505875	9.4728544e-05	-0.9691472	-6.5e+11	0	0	-1.1945427e-08	2.1178512e-09	0
3.5000307551972537e-09	0.0005050108	9.646267e-05	-0.9691787	-6.5e+11	0	0	-1.1833763e-08	2.1744575e-09	0
3.5100353769933074e-09	0.00050412794	9.82061e-05	-0.96921045	-6.5e+11	0	0	-1.1723412e-08	2.2304116e-09	0
3.520003234750052e-09	0.0005032334	9.995699e-05	-0.9692424	-6.5e+11	0	0	-1.161486e-08	2.2859725e-09	0
3.530007887106618e-09	0.00050231244	0.00010173023	-0.96927464	-6.5e+11	0	0	-1.1507209e-08	2.3412436e-09	0
3.5400125209028657e-09	0.000501377	0.00010352023	-0.969307	-6.5e+11	0	0	-1.1400818e-08	2.3962745e-09	0
3.550017176078334e-09	0.00050042046	0.00010533258	-0.9693397	-6.5e+11	0	0	-1.12958904e-08	2.4511642e-09	0
3.5600218306191657e-09	0.0004994483	0.00010715984	-0.96937245	-6.5e+11	0	0	-1.1192322e-08	2.50605e-09	0
3.5700264980403467e-09	0.0004984574	0.000109016895	-0.96940535	-6.5e+11	0	0	-1.1089729e-08	2.5608025e-09	0
3.580031168257838e-09	0.00049745146	0.00011089258	-0.9694385	-6.5e+11	0	0	-1.0989044e-08	2.6156044e-09	0
3.590035835530268e-09	0.00049642875	0.000112805516	-0.9694717	-6.5e+11	0	0	-1.0889916e-08	2.6704254e-09	0
3.60000373313854e-09	0.00049539335	0.00011472963	-0.969505	-6.5e+11	0	0	-1.0791984e-08	2.7253226e-09	0
3.6100084183770138e-09	0.0004943415	0.00011669751	-0.9695386	-6.5e+11	0	0	-1.0695755e-08	2.780468e-09	0
3.620013133311481e-09	0.0004932723	0.0001186938	-0.9695725	-6.5e+11	0	0	-1.0600739e-08	2.8359566e-09	0
3.6300178123067286e-09	0.0004921919	0.00012071896	-0.9696065	-6.5e+11	0	0	-1.0506913e-08	2.891693e-09	0
3.64002251306429e-09	0.0004910936	0.00012277905	-0.9696408	-6.5e+11	0	0	-1.041523e-08	2.947773e-09	0
3.650027227196065e-09	0.0004899869	0.0001248708	-0.96967536	-6.5e+11	0	0	-1.0324661e-08	3.0041007e-09	0
3.66003194775975e-09	0.0004888595	0.00012699701	-0.96971023	-6.5e+11	0	0	-1.0235924e-08	3.0608254e-09	0
3.6700366674621124e-09	0.00048772074	0.00012915209	-0.96974546	-6.5e+11	0	0	-1.0148689e-08	3.1180343e-09	0
3.680004629187954e-09	0.0004865694	0.00013133232	-0.9697809	-6.5e+11	0	0	-1.0063378e-08	3.1753502e-09	0
3.6900093623146224e-09	0.0004853969	0.00013355445	-0.9698169	-6.5e+11	0	0	-9.9795e-09	3.2334748e-09	0
3.700014108554341e-09	0.0004842094	0.00013581198	-0.9698534	-6.5e+11	0	0	-9.897232e-09	3.2918854e-09	0
3.7100188303610428e-09	0.00048299937	0.00013809185	-0.96989036	-6.5e+11	0	0	-9.816651e-09	3.3505325e-09	0
3.7200235768679815e-09	0.00048177634	0.00014040712	-0.9699278	-6.5e+11	0	0	-9.737877e-09	3.4096337e-09	0
3.730028313014682e-09	0.0004805259	0.00014275033	-0.9699659	-6.5e+11	0	0	-9.660698e-09	3.4691543e-09	0
3.740033073104958e-09	0.000479255	0.00014511682	-0.97000444	-6.5e+11	0	0	-9.585327e-09	3.5289993e-09	0
3.750001044824361e-09	0.00047796723	0.00014750753	-0.9700435	-6.5e+11	0	0	-9.512237e-09	3.588993e-09	0
3.760005808723363e-09	0.00047664728	0.00014992803	-0.9700835	-6.5e+11	0	0	-9.4403e-09	3.6495322e-09	0
3.770010559439381e-09	0.00047530493	0.00015237741	-0.9701239	-6.5e+11	0	0	-9.370499e-09	3.7102927e-09	0
3.780015286180876e-09	0.0004739316	0.00015484355	-0.97016513	-6.5e+11	0	0	-9.302773e-09	3.7713126e-09	0
3.7900200605745025e-09	0.0004725363	0.00015733624	-0.9702071	-6.5e+11	0	0	-9.236488e-09	3.8324357e-09	0
3.800024807489142e-09	0.00047111046	0.00015984429	-0.9702498	-6.5e+11	0	0	-9.17218e-09	3.893879e-09	0
3.810029541523771e-09	0.00046965474	0.00016237702	-0.9702931	-6.5e+11	0	0	-9.1099475e-09	3.9555665e-09	0
3.820034289475681e-09	0.00046817568	0.00016492046	-0.9703372	-6.5e+11	0	0	-9.049377e-09	4.017227e-09	0
3.830002281036438e-09	0.00046667096	0.00016747741	-0.97038186	-6.5e+11	0	0	-8.991272e-09	4.0787467e-09	0
3.840007000791573e-09	0.00046513847	0.00017005112	-0.9704274	-6.5e+11	0	0	-8.934853e-09	4.140419e-09	0
3.850011739912318e-09	0.00046357687	0.00017264485	-0.9704736	-6.5e+11	0	0	-8.880379e-09	4.2021444e-09	0
3.86001647979906e-09	0.00046199549	0.00017524417	-0.97052026	-6.5e+11	0	0	-8.827881e-09	4.263752e-09	0
3.870021230423434e-09	0.00046038907	0.0001778584	-0.9705678	-6.5e+11	0	0	-8.777916e-09	4.3251878e-09	0
3.880025954101226e-09	0.00045876595	0.00018048193	-0.970616	-6.5e+11	0	0	-8.729774e-09	4.386444e-09	0
3.890030678641968e-09	0.0004571256	0.00018311013	-0.97066456	-6.5e+11	0	0	-8.683502e-09	4.4476853e-09	0
3.900035387010722e-09	0.00045547498	0.00018575648	-0.97071373	-6.5e+11	0	0	-8.639709e-09	4.50864e-09	0
3.910003312520705e-09	0.00045381318	0.00018839445	-0.9707632	-6.5e+11	0	0	-8.597511e-09	4.5692254e-09	0
3.920008015663121e-09	0.00045214756	0.00019104593	-0.9708134	-6.5e+11	0	0	-8.557892e-09	4.6297686e-09	0
3.9300127385598764e-09	0.0004504699	0.00019371044	-0.97086394	-6.5e+11	0	0	-8.520393e-09	4.689869e-09	0
3.9400174210163604e-09	0.00044880086	0.00019637309	-0.97091484	-6.5e+11	0	0	-8.484741e-09	4.7497597e-09	0
3.950022112128998e-09	0.0004471317	0.00019904412	-0.9709661	-6.5e+11	0	0	-8.451759e-09	4.809078e-09	0
3.960026776446522e-09	0.00044547152	0.00020171935	-0.97101766	-6.5e+11	0	0	-8.420906e-09	4.868244e-09	0
3.970031444638341e-09	0.00044382756	0.00020439783	-0.97106946	-6.5e+11	0	0	-8.3920515e-09	4.9268682e-09	0
3.980036131061625e-09	0.00044219685	0.00020707678	-0.9711214	-6.5e+11	0	0	-8.365501e-09	4.9851874e-09	0
3.99000400499287e-09	0.00044059148	0.00020975526	-0.9711733	-6.5e+11	0	0	-8.34124e-09	5.042805e-09	0
4.000008673826433e-09	0.00043900448	0.00021244306	-0.9712255	-6.5e+11	0	0	-8.319313e-09	5.1001052e-09	0
4.010013316715184e-09	0.00043744617	0.00021513272	-0.97127795	-6.5e+11	0	0	-8.299683e-09	5.157059e-09	0
4.020017943028244e-09	0.00043591385	0.0002178261	-0.9713303	-6.5e+11	0	0	-8.282265e-09	5.21352e-09	0
4.030022585857194e-09	0.00043441978	0.00022052135	-0.9713826	-6.5e+11	0	0	-8.267006e-09	5.269474e-09	0
4.040027200349173e-09	0.00043295606	0.00022321846	-0.97143495	-6.5e+11	0	0	-8.254173e-09	5.3249245e-09	0
4.050031803131867e-09	0.00043153204	0.00022591418	-0.9714873	-6.5e+11	0	0	-8.243851e-09	5.379879e-09	0
4.060036429161018e-09	0.0004301502	0.00022861362	-0.9715395	-6.5e+11	0	0	-8.235672e-09	5.4344595e-09	0
4.070004246711349e-09	0.00042880632	0.00023129722	-0.9715914	-6.5e+11	0	0	-8.22982e-09	5.4881975e-09	0
4.080008831669303e-09	0.00042750925	0.00023399852	-0.9716433	-6.5e+11	0	0	-8.226333e-09	5.5416525e-09	0
4.090013413399013e-09	0.0004262436	0.00023669284	-0.97169524	-6.5e+11	0	0	-8.224945e-09	5.594673e-09	0
4.100017972597163e-09	0.00042502984	0.00023938809	-0.97174686	-6.5e+11	0	0	-8.226288e-09	5.6470526e-09	0
4.110022537023519e-09	0.00042385026	0.00024207402	-0.97179836	-6.5e+11	0	0	-8.229568e-09	5.6989022e-09	0
4.120027062967861e-09	0.0004227178	0.00024476182	-0.97184974	-6.5e+11	0	0	-8.235618e-09	5.7501794e-09	0
4.130031609451972e-09	0.00042162245	0.00024744123	-0.9719008	-6.5e+11	0	0	-8.244072e-09	5.800915e-09	0
4.140036137173661e-09	0.0004205688	0.0002501146	-0.9719517	-6.5e+11	0	0	-8.254814e-09	5.8511276e-09	0
4.150003872391197e-09	0.00041955223	0.0002527726	-0.9720022	-6.5e+11	0	0	-8.2677e-09	5.9005814e-09	0
4.160008381733236e-09	0.0004185724	0.0002554264	-0.9720527	-6.5e+11	0	0	-8.282898e-09	5.949608e-09	0
4.1700128790976756e-09	0.00041761872	0.00025807088	-0.97210294	-6.5e+11	0	0	-8.300484e-09	5.998184e-09	0
4.180017359213371e-09	0.00041670035	0.00026069675	-0.9721529	-6.5e+11	0	0	-8.3207015e-09	6.046177e-09	0
4.190021836055473e-09	0.000415808	0.0002633147	-0.97220266	-6.5e+11	0	0	-8.34301e-09	6.093601e-09	0
4.200026268373415e-09	0.00041493814	0.0002659089	-0.972252	-6.5e+11	0	0	-8.367622e-09	6.1403123e-09	0
4.21003071976134e-09	0.00041409442	0.00026848353	-0.9723012	-6.5e+11	0	0	-8.394608e-09	6.1863634e-09	0
4.220035149526661e-09	0.00041326354	0.00027103443	-0.97235	-6.5e+11	0	0	-8.42421e-09	6.231819e-09	0
4.230002786444008e-09	0.00041245774	0.0002735518	-0.9723984	-6.5e+11	0	0	-8.455658e-09	6.27644e-09	0
