# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Roundness ()	Size (nm)	Cell_size (m)
0	0.6845245	0.68449605	0	7.084991e-19	-1.9391852e-20	0.7853982	0.428	100	1e-09
0	0.9953613	2.9236078e-09	0	7.570886e-19	-1.9907224e-20	0	0.427	100	1e-09
0	0.68366134	0.6836355	0	7.070406e-19	-1.9336497e-20	0.7853982	0.427	100	1e-09
0	0.99534976	5.755096e-09	0	7.5622733e-19	-1.9875144e-20	0	0.426	100	1e-09
0	0.6835678	0.68354166	0	7.060141e-19	-1.9302916e-20	0.7853982	0.426	100	1e-09
0	0.99534404	2.0363322e-09	0	7.548354e-19	-1.981133e-20	0	0.425	100	1e-09
0	0.6832841	0.6832639	0	7.0389327e-19	-1.9233142e-20	0.7853982	0.425	100	1e-09
0	0.99535245	7.1255957e-09	0	7.5354205e-19	-1.9715945e-20	0	0.424	100	1e-09
0	0.6825871	0.6825614	0	7.001673e-19	-1.9120777e-20	0.7853982	0.424	100	1e-09
0	0.99546444	5.725183e-09	0	7.546157e-19	-1.967038e-20	0	0.423	100	1e-09
0	0.68177474	0.6817486	0	6.9751106e-19	-1.9051735e-20	0.7853982	0.423	100	1e-09
0	0.9954643	9.055321e-09	0	7.546158e-19	-1.9670378e-20	0	0.422	100	1e-09
0	0.68178874	0.68176425	0	6.975111e-19	-1.9052149e-20	0.7853982	0.422	100	1e-09
0	0.99546444	3.2426617e-09	0	7.546158e-19	-1.9670378e-20	0	0.421	100	1e-09
0	0.68177545	0.68174785	0	6.97511e-19	-1.9051734e-20	0.7853982	0.421	100	1e-09
0	0.9954645	8.2559675e-09	0	7.5461593e-19	-1.967038e-20	0	0.42	100	1e-09
0	0.6817899	0.6817639	0	6.97511e-19	-1.905216e-20	0.7853982	0.42	100	1e-09
0	0.9955317	4.049097e-09	0	7.54853e-19	-1.9607993e-20	0	0.419	100	1e-09
0	0.68115896	0.68113464	0	6.9530274e-19	-1.8972903e-20	0.7853982	0.419	100	1e-09
0	0.9955316	2.608611e-09	0	7.548531e-19	-1.9607993e-20	0	0.418	100	1e-09
0	0.6811583	0.6811342	0	6.953027e-19	-1.8972888e-20	0.7853982	0.418	100	1e-09
0	0.9955235	4.9165343e-09	0	7.5420886e-19	-1.9575976e-20	0	0.417	100	1e-09
0	0.68100375	0.68097806	0	6.9414505e-19	-1.8937744e-20	0.7853982	0.417	100	1e-09
0	0.9955093	1.0234649e-09	0	7.513858e-19	-1.948013e-20	0	0.416	100	1e-09
0	0.680989	0.6809646	0	6.9154005e-19	-1.8844897e-20	0.7853982	0.416	100	1e-09
0	0.99550945	4.6573745e-09	0	7.513857e-19	-1.9480133e-20	0	0.415	100	1e-09
0	0.6809753	0.68094975	0	6.9154e-19	-1.88445e-20	0.7853982	0.415	100	1e-09
0	0.99558425	2.7855773e-09	0	7.5226576e-19	-1.9449735e-20	0	0.414	100	1e-09
0	0.6805197	0.68049383	0	6.9045567e-19	-1.880109e-20	0.7853982	0.414	100	1e-09
0	0.99558437	4.433126e-09	0	7.5226555e-19	-1.9449737e-20	0	0.413	100	1e-09
0	0.6805192	0.68049484	0	6.9045567e-19	-1.8801103e-20	0.7853982	0.413	100	1e-09
0	0.995585	4.9259845e-09	0	7.510774e-19	-1.9386031e-20	0	0.412	100	1e-09
0	0.68017393	0.6801515	0	6.8813734e-19	-1.8730025e-20	0.7853982	0.412	100	1e-09
0	0.9955731	5.581037e-09	0	7.5034567e-19	-1.935394e-20	0	0.411	100	1e-09
0	0.6800288	0.6800042	0	6.869761e-19	-1.8695225e-20	0.7853982	0.411	100	1e-09
0	0.9955581	5.543404e-10	0	7.490559e-19	-1.9321792e-20	0	0.41	100	1e-09
0	0.680081	0.68005574	0	6.860446e-19	-1.8665877e-20	0.7853982	0.41	100	1e-09
0	0.99566114	3.2400183e-09	0	7.5046013e-19	-1.929193e-20	0	0.409	100	1e-09
0	0.679498	0.67947394	0	6.848797e-19	-1.8619141e-20	0.7853982	0.409	100	1e-09
0	0.99561507	2.7761915e-09	0	7.473535e-19	-1.9195463e-20	0	0.408	100	1e-09
0	0.67924064	0.6792173	0	6.814355e-19	-1.851988e-20	0.7853982	0.408	100	1e-09
0	0.9955618	4.0230654e-09	0	7.4536314e-19	-1.9130718e-20	0	0.407	100	1e-09
0	0.67885315	0.6788279	0	6.781966e-19	-1.844785e-20	0.7853982	0.407	100	1e-09
0	0.9955845	4.200661e-09	0	7.452789e-19	-1.9099295e-20	0	0.406	100	1e-09
0	0.678556	0.67853165	0	6.769938e-19	-1.840908e-20	0.7853982	0.406	100	1e-09
0	0.9957303	8.010774e-09	0	7.4743875e-19	-1.907023e-20	0	0.405	100	1e-09
0	0.67781144	0.6777897	0	6.7558694e-19	-1.8358241e-20	0.7853982	0.405	100	1e-09
0	0.99573016	5.3747504e-09	0	7.474386e-19	-1.9070226e-20	0	0.404	100	1e-09
0	0.6778114	0.67778885	0	6.7558694e-19	-1.8358228e-20	0.7853982	0.404	100	1e-09
0	0.99573016	7.3198687e-09	0	7.474386e-19	-1.9070226e-20	0	0.403	100	1e-09
0	0.67779714	0.6777741	0	6.75587e-19	-1.8357836e-20	0.7853982	0.403	100	1e-09
0	0.99573016	6.2803975e-09	0	7.474386e-19	-1.9070226e-20	0	0.402	100	1e-09
0	0.6778103	0.6777888	0	6.75587e-19	-1.8358214e-20	0.7853982	0.402	100	1e-09
0	0.9959801	1.4700978e-09	0	7.5036143e-19	-1.89794e-20	0	0.401	100	1e-09
0	0.6762759	0.67625713	0	6.715834e-19	-1.8224878e-20	0.7853982	0.401	100	1e-09
0	0.99596995	6.7659918e-09	0	7.496647e-19	-1.8947334e-20	0	0.4	100	1e-09
0	0.67614067	0.67612445	0	6.703913e-19	-1.8190671e-20	0.7853982	0.4	100	1e-09
0	0.9959582	-6.1522215e-08	0	7.489853e-19	-1.8915238e-20	0	0.399	100	1e-09
0	0.67592925	0.6759074	0	6.689989e-19	-1.8154317e-20	0.7853982	0.399	100	1e-09
0	0.9960833	2.3660627e-09	0	7.5010914e-19	-1.8869802e-20	0	0.398	100	1e-09
0	0.675213	0.67519224	0	6.6667707e-19	-1.808926e-20	0.7853982	0.398	100	1e-09
0	0.9960833	3.0393839e-09	0	7.501091e-19	-1.8869804e-20	0	0.397	100	1e-09
0	0.67522705	0.67520684	0	6.666772e-19	-1.8089642e-20	0.7853982	0.397	100	1e-09
0	0.99612474	-1.405651e-09	0	7.503606e-19	-1.883871e-20	0	0.396	100	1e-09
0	0.6748468	0.67482626	0	6.655557e-19	-1.8048911e-20	0.7853982	0.396	100	1e-09
0	0.99611974	5.8788747e-09	0	7.4924055e-19	-1.8774866e-20	0	0.395	100	1e-09
0	0.67449766	0.6744807	0	6.6316915e-19	-1.7978577e-20	0.7853982	0.395	100	1e-09
0	0.99611974	3.1750351e-09	0	7.492406e-19	-1.8774867e-20	0	0.394	100	1e-09
0	0.6744997	0.67447925	0	6.631692e-19	-1.7978585e-20	0.7853982	0.394	100	1e-09
0	0.99611986	3.8011874e-09	0	7.492405e-19	-1.8774867e-20	0	0.393	100	1e-09
0	0.67449915	0.67447966	0	6.631692e-19	-1.797858e-20	0.7853982	0.393	100	1e-09
0	0.9961055	-2.8193098e-10	0	7.4829695e-19	-1.874272e-20	0	0.392	100	1e-09
0	0.6744366	0.67441714	0	6.6196287e-19	-1.7946394e-20	0.7853982	0.392	100	1e-09
0	0.99612725	5.4446553e-10	0	7.4716366e-19	-1.8647504e-20	0	0.391	100	1e-09
0	0.67367065	0.67365026	0	6.579201e-19	-1.7834537e-20	0.7853982	0.391	100	1e-09
0	0.9961093	1.9774657e-09	0	7.4635824e-19	-1.8615293e-20	0	0.39	100	1e-09
0	0.673509	0.67348874	0	6.5641967e-19	-1.7799781e-20	0.7853982	0.39	100	1e-09
0	0.99612147	2.09907e-09	0	7.4608134e-19	-1.8583643e-20	0	0.389	100	1e-09
0	0.67322356	0.6732034	0	6.5519555e-19	-1.7761775e-20	0.7853982	0.389	100	1e-09
0	0.99612147	5.6262746e-09	0	7.460814e-19	-1.8583643e-20	0	0.388	100	1e-09
0	0.67322356	0.6732038	0	6.5519555e-19	-1.7761776e-20	0.7853982	0.388	100	1e-09
0	0.9961937	1.2705672e-09	0	7.4694704e-19	-1.8553112e-20	0	0.387	100	1e-09
0	0.6726752	0.6726569	0	6.5400456e-19	-1.7716887e-20	0.7853982	0.387	100	1e-09
0	0.9961937	6.7720913e-09	0	7.46947e-19	-1.8553112e-20	0	0.386	100	1e-09
0	0.67271304	0.6726944	0	6.5400456e-19	-1.771788e-20	0.7853982	0.386	100	1e-09
0	0.9961789	2.644892e-09	0	7.458185e-19	-1.8520962e-20	0	0.385	100	1e-09
0	0.6727099	0.67268986	0	6.5284656e-19	-1.7687336e-20	0.7853982	0.385	100	1e-09
0	0.9961789	3.3165342e-09	0	7.458184e-19	-1.8520962e-20	0	0.384	100	1e-09
0	0.67270976	0.67269033	0	6.5284656e-19	-1.7687341e-20	0.7853982	0.384	100	1e-09
0	0.9962864	5.7106053e-09	0	7.458406e-19	-1.8395432e-20	0	0.383	100	1e-09
0	0.67149025	0.6714714	0	6.480316e-19	-1.7533733e-20	0.7853982	0.383	100	1e-09
0	0.99628645	4.4677657e-09	0	7.4584053e-19	-1.8395434e-20	0	0.382	100	1e-09
0	0.67148817	0.6714729	0	6.4803164e-19	-1.7533726e-20	0.7853982	0.382	100	1e-09
0	0.9962723	2.0954758e-09	0	7.4510806e-19	-1.8363293e-20	0	0.381	100	1e-09
0	0.6713333	0.6713149	0	6.4660207e-19	-1.749926e-20	0.7853982	0.381	100	1e-09
0	0.9964113	8.075782e-09	0	7.4726344e-19	-1.833397e-20	0	0.38	100	1e-09
0	0.6704977	0.6704798	0	6.450598e-19	-1.7447142e-20	0.7853982	0.38	100	1e-09
0	0.9964113	2.4878462e-09	0	7.472634e-19	-1.833397e-20	0	0.379	100	1e-09
0	0.6704843	0.6704665	0	6.450598e-19	-1.7446797e-20	0.7853982	0.379	100	1e-09
0	0.9964369	5.5003196e-10	0	7.472212e-19	-1.8302552e-20	0	0.378	100	1e-09
0	0.67017686	0.6701597	0	6.439175e-19	-1.7408473e-20	0.7853982	0.378	100	1e-09
0	0.9964254	4.070466e-10	0	7.4595515e-19	-1.823857e-20	0	0.377	100	1e-09
0	0.6698491	0.6698359	0	6.4150457e-19	-1.7339387e-20	0.7853982	0.377	100	1e-09
0	0.99660915	3.842931e-09	0	7.4811776e-19	-1.8178152e-20	0	0.376	100	1e-09
0	0.6687711	0.6687562	0	6.383532e-19	-1.725093e-20	0.7853982	0.376	100	1e-09
0	0.9965807	8.4686524e-09	0	7.4696177e-19	-1.8145743e-20	0	0.375	100	1e-09
0	0.66864806	0.6686312	0	6.3656423e-19	-1.7217472e-20	0.7853982	0.375	100	1e-09
0	0.9965807	5.9873075e-09	0	7.469618e-19	-1.8145745e-20	0	0.374	100	1e-09
0	0.6686479	0.6686313	0	6.365643e-19	-1.721747e-20	0.7853982	0.374	100	1e-09
0	0.996721	3.6758834e-09	0	7.4777774e-19	-1.8036665e-20	0	0.373	100	1e-09
0	0.66727316	0.6672577	0	6.3145164e-19	-1.7076397e-20	0.7853982	0.373	100	1e-09
0	0.99670863	3.1742509e-09	0	7.4658685e-19	-1.8004546e-20	0	0.372	100	1e-09
0	0.6673324	0.66732424	0	6.3034983e-19	-1.7047806e-20	0.7853982	0.372	100	1e-09
0	0.9967133	5.2953992e-09	0	7.4617606e-19	-1.7972735e-20	0	0.371	100	1e-09
0	0.66708994	0.66707426	0	6.2909996e-19	-1.7011326e-20	0.7853982	0.371	100	1e-09
0	0.9967222	7.3512396e-09	0	7.4486834e-19	-1.7940998e-20	0	0.37	100	1e-09
0	0.6674604	0.6674448	0	6.2922523e-19	-1.699057e-20	0.7853982	0.37	100	1e-09
0	0.9967618	3.6523105e-09	0	7.4511365e-19	-1.7909817e-20	0	0.369	100	1e-09
0	0.66707456	0.6670597	0	6.280501e-19	-1.6950566e-20	0.7853982	0.369	100	1e-09
0	0.9967619	4.607683e-09	0	7.4511354e-19	-1.7909817e-20	0	0.368	100	1e-09
0	0.6670609	0.6670454	0	6.280501e-19	-1.6950214e-20	0.7853982	0.368	100	1e-09
0	0.9967619	7.380918e-09	0	7.451135e-19	-1.7909817e-20	0	0.367	100	1e-09
0	0.6670609	0.66704553	0	6.280501e-19	-1.6950215e-20	0.7853982	0.367	100	1e-09
0	0.9967618	2.600737e-09	0	7.4511354e-19	-1.7909817e-20	0	0.366	100	1e-09
0	0.6670609	0.66704553	0	6.280501e-19	-1.6950215e-20	0.7853982	0.366	100	1e-09
0	0.9968094	6.364734e-10	0	7.439876e-19	-1.7783078e-20	0	0.365	100	1e-09
0	0.6661242	0.6661098	0	6.233311e-19	-1.6805846e-20	0.7853982	0.365	100	1e-09
0	0.9968093	1.5903482e-09	0	7.4398754e-19	-1.778308e-20	0	0.364	100	1e-09
0	0.66612446	0.66610986	0	6.233312e-19	-1.680585e-20	0.7853982	0.364	100	1e-09
0	0.99679416	5.0908953e-09	0	7.432129e-19	-1.7750913e-20	0	0.363	100	1e-09
0	0.6659865	0.66597253	0	6.218795e-19	-1.677224e-20	0.7853982	0.363	100	1e-09
0	0.99679416	3.3002123e-09	0	7.432129e-19	-1.7750911e-20	0	0.362	100	1e-09
0	0.6659862	0.6659712	0	6.218795e-19	-1.677222e-20	0.7853982	0.362	100	1e-09
0	0.99685675	4.6188227e-09	0	7.42895e-19	-1.7688228e-20	0	0.361	100	1e-09
0	0.66555566	0.6655422	0	6.1985136e-19	-1.6701155e-20	0.7853982	0.361	100	1e-09
0	0.9968422	7.811964e-09	0	7.4066574e-19	-1.759227e-20	0	0.36	100	1e-09
0	0.6652696	0.66525507	0	6.1619584e-19	-1.6603646e-20	0.7853982	0.36	100	1e-09
0	0.99683905	7.237417e-09	0	7.4011685e-19	-1.7560317e-20	0	0.359	100	1e-09
0	0.6650866	0.66507244	0	6.1493465e-19	-1.6568985e-20	0.7853982	0.359	100	1e-09
0	0.9969056	2.5876674e-09	0	7.4026016e-19	-1.7497688e-20	0	0.358	100	1e-09
0	0.6643214	0.6643078	0	6.1172074e-19	-1.64898e-20	0.7853982	0.358	100	1e-09
0	0.9969055	4.5199284e-09	0	7.402602e-19	-1.7497686e-20	0	0.357	100	1e-09
0	0.6643217	0.6643079	0	6.117207e-19	-1.6489807e-20	0.7853982	0.357	100	1e-09
0	0.9969056	4.081859e-09	0	7.402601e-19	-1.7497688e-20	0	0.356	100	1e-09
0	0.6643214	0.66430765	0	6.117207e-19	-1.64898e-20	0.7853982	0.356	100	1e-09
0	0.9970277	6.1985546e-09	0	7.406758e-19	-1.7372213e-20	0	0.355	100	1e-09
0	0.66290796	0.6628953	0	6.0616245e-19	-1.6334733e-20	0.7853982	0.355	100	1e-09
0	0.9970417	7.683625e-09	0	7.3908546e-19	-1.734055e-20	0	0.354	100	1e-09
0	0.66353786	0.6635244	0	6.0743e-19	-1.6320214e-20	0.7853982	0.354	100	1e-09
0	0.9970333	8.460014e-09	0	7.3763826e-19	-1.7308497e-20	0	0.353	100	1e-09
0	0.66371936	0.6637064	0	6.0665814e-19	-1.6294647e-20	0.7853982	0.353	100	1e-09
0	0.9972001	6.4907746e-10	0	7.3823223e-19	-1.7215663e-20	0	0.352	100	1e-09
0	0.66258556	0.66257346	0	6.024861e-19	-1.6176868e-20	0.7853982	0.352	100	1e-09
0	0.9972222	3.915533e-09	0	7.3814486e-19	-1.7184134e-20	0	0.351	100	1e-09
0	0.66224813	0.6622361	0	6.0129005e-19	-1.6138659e-20	0.7853982	0.351	100	1e-09
0	0.9972223	6.1638508e-09	0	7.381451e-19	-1.7184134e-20	0	0.35	100	1e-09
0	0.66224843	0.6622365	0	6.0128994e-19	-1.6138672e-20	0.7853982	0.35	100	1e-09
0	0.99734145	2.9289922e-09	0	7.4021064e-19	-1.7170232e-20	0	0.349	100	1e-09
0	0.66144633	0.6614354	0	5.99889e-19	-1.610417e-20	0.7853982	0.349	100	1e-09
0	0.99734145	3.946869e-09	0	7.402106e-19	-1.7170232e-20	0	0.348	100	1e-09
0	0.66144633	0.66143495	0	5.9988906e-19	-1.610416e-20	0.7853982	0.348	100	1e-09
0	0.99735516	3.641576e-09	0	7.3839554e-19	-1.704281e-20	0	0.347	100	1e-09
0	0.66072685	0.6607161	0	5.9515216e-19	-1.5967048e-20	0.7853982	0.347	100	1e-09
0	0.9973554	4.524065e-09	0	7.3839554e-19	-1.7042808e-20	0	0.346	100	1e-09
0	0.66072685	0.66071564	0	5.951521e-19	-1.596704e-20	0.7853982	0.346	100	1e-09
0	0.99733996	-3.0053937e-10	0	7.3757643e-19	-1.7010633e-20	0	0.345	100	1e-09
0	0.66063225	0.66062105	0	5.936844e-19	-1.593486e-20	0.7853982	0.345	100	1e-09
0	0.99732786	3.8093195e-09	0	7.3637526e-19	-1.697851e-20	0	0.344	100	1e-09
0	0.660704	0.6606926	0	5.9246413e-19	-1.5906688e-20	0.7853982	0.344	100	1e-09
0	0.99736685	1.501341e-09	0	7.366412e-19	-1.6947257e-20	0	0.343	100	1e-09
0	0.660281	0.6602699	0	5.913311e-19	-1.586663e-20	0.7853982	0.343	100	1e-09
0	0.99735177	1.8099288e-09	0	7.356732e-19	-1.6915089e-20	0	0.342	100	1e-09
0	0.6602912	0.6602799	0	5.900301e-19	-1.5836988e-20	0.7853982	0.342	100	1e-09
0	0.99735844	3.39431e-09	0	7.3529884e-19	-1.6883283e-20	0	0.341	100	1e-09
0	0.66006213	0.6600509	0	5.888779e-19	-1.5801625e-20	0.7853982	0.341	100	1e-09
0	0.9973297	3.9974415e-09	0	7.3341266e-19	-1.681897e-20	0	0.34	100	1e-09
0	0.6598964	0.6598848	0	5.8575787e-19	-1.5737932e-20	0.7853982	0.34	100	1e-09
0	0.9973793	2.6523217e-09	0	7.339151e-19	-1.6787889e-20	0	0.339	100	1e-09
0	0.65940017	0.6593894	0	5.845714e-19	-1.5696261e-20	0.7853982	0.339	100	1e-09
0	0.9973793	2.2833339e-08	0	7.3391507e-19	-1.6787889e-20	0	0.338	100	1e-09
0	0.65940124	0.6593903	0	5.845715e-19	-1.5696284e-20	0.7853982	0.338	100	1e-09
0	0.9973897	1.9548905e-09	0	7.336107e-19	-1.6756146e-20	0	0.337	100	1e-09
0	0.6591452	0.6591342	0	5.8343933e-19	-1.5660363e-20	0.7853982	0.337	100	1e-09
0	0.9974268	-4.49604e-10	0	7.328361e-19	-1.6661017e-20	0	0.336	100	1e-09
0	0.6584349	0.6584244	0	5.7944845e-19	-1.55541e-20	0.7853982	0.336	100	1e-09
0	0.9974268	1.1275783e-09	0	7.3283606e-19	-1.666102e-20	0	0.335	100	1e-09
0	0.65843415	0.6584247	0	5.7944845e-19	-1.5554094e-20	0.7853982	0.335	100	1e-09
0	0.997422	3.771767e-09	0	7.3225347e-19	-1.662902e-20	0	0.334	100	1e-09
0	0.6582761	0.6582656	0	5.78177e-19	-1.5520556e-20	0.7853982	0.334	100	1e-09
0	0.99750763	1.801751e-09	0	7.3357846e-19	-1.659853e-20	0	0.333	100	1e-09
0	0.6575369	0.65752685	0	5.767548e-19	-1.5473378e-20	0.7853982	0.333	100	1e-09
0	0.9975199	2.4261042e-09	0	7.3330823e-19	-1.6566812e-20	0	0.332	100	1e-09
0	0.6572477	0.6572377	0	5.755587e-19	-1.543683e-20	0.7853982	0.332	100	1e-09
0	0.9975197	1.09354135e-08	0	7.3330833e-19	-1.6566807e-20	0	0.331	100	1e-09
0	0.65724677	0.6572371	0	5.7555863e-19	-1.5436812e-20	0.7853982	0.331	100	1e-09
0	0.9976364	1.5785738e-09	0	7.3531533e-19	-1.6536822e-20	0	0.33	100	1e-09
0	0.6562776	0.65626836	0	5.7376696e-19	-1.5384356e-20	0.7853982	0.33	100	1e-09
0	0.99762505	3.1236236e-09	0	7.344579e-19	-1.6504709e-20	0	0.329	100	1e-09
0	0.6563141	0.656305	0	5.726399e-19	-1.535551e-20	0.7853982	0.329	100	1e-09
0	0.99778444	2.7139322e-09	0	7.347222e-19	-1.6347701e-20	0	0.328	100	1e-09
0	0.65461546	0.65460694	0	5.656063e-19	-1.5167652e-20	0.7853982	0.328	100	1e-09
0	0.99778444	5.7807483e-09	0	7.3472214e-19	-1.6347701e-20	0	0.327	100	1e-09
0	0.65462905	0.6546207	0	5.656064e-19	-1.516797e-20	0.7853982	0.327	100	1e-09
0	0.99787605	1.8571722e-09	0	7.3584e-19	-1.6301303e-20	0	0.326	100	1e-09
0	0.6537141	0.65370625	0	5.6259774e-19	-1.5102402e-20	0.7853982	0.326	100	1e-09
0	0.997876	2.2530526e-09	0	7.3584e-19	-1.6301303e-20	0	0.325	100	1e-09
0	0.6537146	0.6537065	0	5.625978e-19	-1.510241e-20	0.7853982	0.325	100	1e-09
0	0.99789715	2.597467e-09	0	7.3576847e-19	-1.6269715e-20	0	0.324	100	1e-09
0	0.6533695	0.6533616	0	5.6146725e-19	-1.506487e-20	0.7853982	0.324	100	1e-09
0	0.99788535	7.2927606e-09	0	7.3428146e-19	-1.6205657e-20	0	0.323	100	1e-09
0	0.6532536	0.6532458	0	5.590512e-19	-1.5003072e-20	0.7853982	0.323	100	1e-09
0	0.99786824	7.3181914e-09	0	7.3297074e-19	-1.6173449e-20	0	0.322	100	1e-09
0	0.6532967	0.6532886	0	5.5725964e-19	-1.4974496e-20	0.7853982	0.322	100	1e-09
0	0.997887	4.6104622e-09	0	7.3236074e-19	-1.6109888e-20	0	0.321	100	1e-09
0	0.65280926	0.65280145	0	5.548315e-19	-1.490424e-20	0.7853982	0.321	100	1e-09
0	0.99788696	3.6237586e-09	0	7.3236064e-19	-1.6109888e-20	0	0.32	100	1e-09
0	0.652769	0.6527614	0	5.548315e-19	-1.4903323e-20	0.7853982	0.32	100	1e-09
0	0.997887	4.5836948e-09	0	7.3236064e-19	-1.6109888e-20	0	0.319	100	1e-09
0	0.6527702	0.6527625	0	5.5483155e-19	-1.4903349e-20	0.7853982	0.319	100	1e-09
0	0.9978903	4.357887e-09	0	7.319415e-19	-1.6078011e-20	0	0.318	100	1e-09
0	0.6526023	0.6525944	0	5.5370405e-19	-1.4869982e-20	0.7853982	0.318	100	1e-09
0	0.99789965	5.55072e-09	0	7.304855e-19	-1.598236e-20	0	0.317	100	1e-09
0	0.6521469	0.652139	0	5.4985647e-19	-1.4771066e-20	0.7853982	0.317	100	1e-09
0	0.99789965	6.505302e-09	0	7.3048573e-19	-1.598236e-20	0	0.316	100	1e-09
0	0.6521481	0.6521402	0	5.498565e-19	-1.4771093e-20	0.7853982	0.316	100	1e-09
0	0.9978923	2.7699623e-09	0	7.298456e-19	-1.5950312e-20	0	0.315	100	1e-09
0	0.6520371	0.65202916	0	5.4858913e-19	-1.4739073e-20	0.7853982	0.315	100	1e-09
0	0.99793744	6.7581607e-09	0	7.303334e-19	-1.5919099e-20	0	0.314	100	1e-09
0	0.65150934	0.65150166	0	5.4740347e-19	-1.4697662e-20	0.7853982	0.314	100	1e-09
0	0.9979351	6.124759e-09	0	7.285785e-19	-1.5855196e-20	0	0.313	100	1e-09
0	0.65145755	0.65145	0	5.4523807e-19	-1.4637531e-20	0.7853982	0.313	100	1e-09
0	0.99799275	4.4006403e-09	0	7.2938305e-19	-1.5824172e-20	0	0.312	100	1e-09
0	0.65082353	0.6508163	0	5.4394616e-19	-1.4593836e-20	0.7853982	0.312	100	1e-09
0	0.9979928	4.233124e-09	0	7.2938315e-19	-1.5824175e-20	0	0.311	100	1e-09
0	0.65082365	0.6508164	0	5.4394616e-19	-1.459384e-20	0.7853982	0.311	100	1e-09
0	0.99799275	2.8764335e-09	0	7.293832e-19	-1.5824177e-20	0	0.31	100	1e-09
0	0.6508231	0.6508161	0	5.439462e-19	-1.4593828e-20	0.7853982	0.31	100	1e-09
0	0.9980502	4.5531325e-09	0	7.280519e-19	-1.5665397e-20	0	0.309	100	1e-09
0	0.64971584	0.6497088	0	5.3775384e-19	-1.4421988e-20	0.7853982	0.309	100	1e-09
0	0.9980502	3.9227572e-09	0	7.280519e-19	-1.5665397e-20	0	0.308	100	1e-09
0	0.64971733	0.64971036	0	5.3775384e-19	-1.4422022e-20	0.7853982	0.308	100	1e-09
0	0.9981404	4.7509845e-09	0	7.290677e-19	-1.5602932e-20	0	0.307	100	1e-09
0	0.64871657	0.64871013	0	5.3441585e-19	-1.4341097e-20	0.7853982	0.307	100	1e-09
0	0.99814034	3.4583811e-09	0	7.290676e-19	-1.5602932e-20	0	0.306	100	1e-09
0	0.6487039	0.6486977	0	5.344159e-19	-1.434082e-20	0.7853982	0.306	100	1e-09
0	0.99829406	6.374726e-09	0	7.3158226e-19	-1.5541443e-20	0	0.305	100	1e-09
0	0.64702	0.64701444	0	5.308232e-19	-1.4245037e-20	0.7853982	0.305	100	1e-09
0	0.9982682	8.567782e-09	0	7.2857934e-19	-1.5445205e-20	0	0.304	100	1e-09
0	0.64716804	0.64716214	0	5.2673786e-19	-1.4160435e-20	0.7853982	0.304	100	1e-09
0	0.9983607	3.6365928e-09	0	7.304618e-19	-1.5430662e-20	0	0.303	100	1e-09
0	0.6462554	0.64625007	0	5.250907e-19	-1.4125846e-20	0.7853982	0.303	100	1e-09
0	0.9983652	4.1028536e-09	0	7.295427e-19	-1.5366838e-20	0	0.302	100	1e-09
0	0.6458993	0.6458938	0	5.226803e-19	-1.40596e-20	0.7853982	0.302	100	1e-09
0	0.9983652	6.3662964e-09	0	7.295426e-19	-1.5366838e-20	0	0.301	100	1e-09
0	0.6459092	0.64590627	0	5.226803e-19	-1.4059844e-20	0.7853982	0.301	100	1e-09
0	0.99836516	5.2878213e-09	0	7.2954244e-19	-1.5366838e-20	0	0.3	100	1e-09
0	0.6458983	0.64589286	0	5.2268023e-19	-1.4059579e-20	0.7853982	0.3	100	1e-09
0	0.99837744	6.6205734e-09	0	7.2743e-19	-1.5271184e-20	0	0.299	100	1e-09
0	0.6456204	0.6456149	0	5.1959717e-19	-1.3965878e-20	0.7853982	0.299	100	1e-09
0	0.99836814	5.197444e-09	0	7.2664606e-19	-1.5239092e-20	0	0.298	100	1e-09
0	0.6456721	0.64566654	0	5.184794e-19	-1.3937777e-20	0.7853982	0.298	100	1e-09
0	0.99835545	3.7879e-09	0	7.256309e-19	-1.520695e-20	0	0.297	100	1e-09
0	0.6457408	0.6457352	0	5.1696896e-19	-1.3910036e-20	0.7853982	0.297	100	1e-09
0	0.9983708	4.1693387e-09	0	7.2498493e-19	-1.514329e-20	0	0.296	100	1e-09
0	0.6452748	0.64526933	0	5.14599e-19	-1.3841598e-20	0.7853982	0.296	100	1e-09
0	0.99837077	2.3066935e-09	0	7.24985e-19	-1.5143288e-20	0	0.295	100	1e-09
0	0.64527553	0.6452701	0	5.1459893e-19	-1.384161e-20	0.7853982	0.295	100	1e-09
0	0.9983702	3.0715923e-09	0	7.2448536e-19	-1.511133e-20	0	0.294	100	1e-09
0	0.645094	0.64508843	0	5.13412e-19	-1.3808522e-20	0.7853982	0.294	100	1e-09
0	0.9984002	4.0143555e-09	0	7.247018e-19	-1.5079837e-20	0	0.293	100	1e-09
0	0.644613	0.64460766	0	5.1225956e-19	-1.3769058e-20	0.7853982	0.293	100	1e-09
0	0.9984003	5.3343867e-09	0	7.2470193e-19	-1.5079837e-20	0	0.292	100	1e-09
0	0.6446136	0.6446083	0	5.1225956e-19	-1.376907e-20	0.7853982	0.292	100	1e-09
0	0.9984003	4.4227955e-09	0	7.2470203e-19	-1.5079837e-20	0	0.291	100	1e-09
0	0.6446122	0.6446068	0	5.1225956e-19	-1.376904e-20	0.7853982	0.291	100	1e-09
