# t (s)	mx ()	my ()	mz ()	E_total (J)	Angle (rad)	Length (nm)
0	0.32178202	-0.9468138	0	8.912675e-19	5.04	80
0	0.33123395	-0.9435487	0	8.912675e-19	5.05	80
0	0.3406527	-0.9401892	0	8.912677e-19	5.06	80
0	0.35003743	-0.93673587	0	8.912676e-19	5.07	80
0	0.35938704	-0.93318856	0	8.912675e-19	5.08	80
0	0.3687009	-0.9295482	0	8.912676e-19	5.09	80
0	0.37797776	-0.92581475	0	8.912674e-19	5.1	80
0	0.38721693	-0.92198884	0	8.912676e-19	5.11	80
0	0.39641723	-0.91807055	0	8.912676e-19	5.12	80
0	0.4055779	-0.91406035	0	8.912676e-19	5.13	80
0	0.4146981	-0.909959	0	8.912676e-19	5.14	80
0	0.42377678	-0.90576667	0	8.912676e-19	5.15	80
0	0.4328131	-0.9014837	0	8.912676e-19	5.16	80
0	0.44180623	-0.8971106	0	8.912676e-19	5.17	80
0	0.450755	-0.8926477	0	8.912676e-19	5.18	80
0	0.4596589	-0.8880957	0	8.912677e-19	5.19	80
0	0.4685167	-0.88345456	0	8.912676e-19	5.2	80
0	0.4773277	-0.87872535	0	8.912675e-19	5.21	80
0	0.4860909	-0.8739082	0	8.912676e-19	5.22	80
0	0.4948056	-0.8690039	0	8.912677e-19	5.23	80
0	0.50347066	-0.8640125	0	8.912676e-19	5.24	80
0	0.5120855	-0.8589346	0	8.912676e-19	5.25	80
0	0.52064914	-0.85377085	0	8.912676e-19	5.26	80
0	0.5291606	-0.8485217	0	8.912675e-19	5.27	80
0	0.53761923	-0.8431877	0	8.912675e-19	5.28	80
0	0.5460241	-0.83776957	0	8.912676e-19	5.29	80
0	0.55437434	-0.8322674	0	8.912675e-19	5.3	80
0	0.5626693	-0.82668227	0	8.912678e-19	5.31	80
0	0.57090765	-0.82101434	0	8.912678e-19	5.32	80
0	0.5790891	-0.8152643	0	8.912676e-19	5.33	80
0	0.58721274	-0.8094326	0	8.912676e-19	5.34	80
0	0.5952776	-0.80352026	0	8.912678e-19	5.35	80
0	0.60328275	-0.7975273	0	8.912676e-19	5.36	80
0	0.61122787	-0.7914548	0	8.912676e-19	5.37	80
0	0.61911166	-0.78530306	0	8.912677e-19	5.38	80
0	0.6269337	-0.77907264	0	8.912677e-19	5.39	80
0	0.63469285	-0.7727645	0	8.912675e-19	5.4	80
0	0.64238876	-0.7663792	0	8.912676e-19	5.41	80
0	0.65002024	-0.7599171	0	8.912677e-19	5.42	80
0	0.65758675	-0.7533788	0	8.912676e-19	5.43	80
0	0.6650875	-0.74676543	0	8.912676e-19	5.44	80
0	0.6725219	-0.74007726	0	8.912676e-19	5.45	80
0	0.6798889	-0.7333153	0	8.912676e-19	5.46	80
0	0.6871878	-0.7264797	0	8.912676e-19	5.47	80
0	0.69441825	-0.71957177	0	8.912677e-19	5.48	80
0	0.701579	-0.71259165	0	8.912676e-19	5.49	80
0	0.7086697	-0.7055404	0	8.912675e-19	5.5	80
0	0.71568954	-0.69841844	0	8.912676e-19	5.51	80
0	0.72263795	-0.6912268	0	8.912676e-19	5.52	80
0	0.72951394	-0.683966	0	8.912676e-19	5.53	80
0	0.736317	-0.6766368	0	8.912676e-19	5.54	80
0	0.7430465	-0.6692398	0	8.912676e-19	5.55	80
0	0.74970156	-0.6617761	0	8.912676e-19	5.56	80
0	0.7562817	-0.65424615	0	8.912676e-19	5.57	80
0	0.76278627	-0.6466507	0	8.912676e-19	5.58	80
0	0.76921463	-0.6389907	0	8.912677e-19	5.59	80
0	0.7755658	-0.6312667	0	8.912676e-19	5.6	80
0	0.78183967	-0.6234795	0	8.912676e-19	5.61	80
0	0.7880352	-0.61563003	0	8.912676e-19	5.62	80
0	0.7941521	-0.6077191	0	8.912677e-19	5.63	80
0	0.8001896	-0.5997474	0	8.912677e-19	5.64	80
0	0.8061468	-0.5917156	0	8.912676e-19	5.65	80
0	0.8120235	-0.58362466	0	8.912675e-19	5.66	80
0	0.8178191	-0.57547534	0	8.912676e-19	5.67	80
0	0.8235329	-0.56726843	0	8.912676e-19	5.68	80
0	0.8291642	-0.55900496	0	8.912676e-19	5.69	80
0	0.8347128	-0.5506855	0	8.912675e-19	5.7	80
0	0.84017783	-0.5423111	0	8.912676e-19	5.71	80
0	0.84555876	-0.5338822	0	8.912676e-19	5.72	80
0	0.85085523	-0.5254001	0	8.912676e-19	5.73	80
0	0.8560668	-0.5168655	0	8.912679e-19	5.74	80
0	0.8611924	-0.5082791	0	8.912677e-19	5.75	80
0	0.86623216	-0.49964187	0	8.912676e-19	5.76	80
0	0.87118524	-0.49095482	0	8.912678e-19	5.77	80
0	0.876051	-0.48221847	0	8.912678e-19	5.78	80
0	0.8808294	-0.47343403	0	8.912677e-19	5.79	80
0	0.8855195	-0.4646022	0	8.912677e-19	5.8	80
0	0.8901213	-0.45572394	0	8.912678e-19	5.81	80
0	0.8946339	-0.44680005	0	8.912675e-19	5.82	80
0	0.89905703	-0.4378315	0	8.912676e-19	5.83	80
0	0.9033904	-0.42881924	0	8.912677e-19	5.84	80
0	0.9076333	-0.41976398	0	8.912676e-19	5.85	80
0	0.9117854	-0.41066685	0	8.912678e-19	5.86	80
0	0.9158466	-0.40152863	0	8.912676e-19	5.87	80
0	0.9198159	-0.39235023	0	8.912675e-19	5.88	80
0	0.9236934	-0.38313264	0	8.912676e-19	5.89	80
0	0.9274785	-0.37387666	0	8.912676e-19	5.9	80
0	0.9311707	-0.36458337	0	8.912677e-19	5.91	80
0	0.93476987	-0.35525358	0	8.912677e-19	5.92	80
0	0.93827575	-0.3458883	0	8.912679e-19	5.93	80
0	0.94168764	-0.33648834	0	8.912677e-19	5.94	80
0	0.94500536	-0.32705483	0	8.912676e-19	5.95	80
0	0.9482286	-0.31758863	0	8.912679e-19	5.96	80
0	0.9513571	-0.3080906	0	8.912678e-19	5.97	80
0	0.9543904	-0.29856175	0	8.912676e-19	5.98	80
0	0.9573282	-0.28900313	0	8.91268e-19	5.99	80
0	0.96017045	-0.27941552	0	8.912678e-19	6	80
0	0.96291643	-0.2698	0	8.912676e-19	6.01	80
0	0.9655663	-0.2601575	0	8.912679e-19	6.02	80
0	0.96811944	-0.25048903	0	8.912676e-19	6.03	80
0	0.97057605	-0.24079543	0	8.912679e-19	6.04	80
0	0.97293544	-0.23107782	0	8.912679e-19	6.05	80
0	0.97519743	-0.22133704	0	8.912676e-19	6.06	80
0	0.97736204	-0.2115742	0	8.912678e-19	6.07	80
0	0.97942895	-0.20179014	0	8.912679e-19	6.08	80
0	0.9813977	-0.19198593	0	8.912676e-19	6.09	80
0	0.9832684	-0.1821625	0	8.912675e-19	6.1	80
0	0.9850409	-0.17232089	0	8.912679e-19	6.11	80
0	0.98671496	-0.16246203	0	8.912679e-19	6.12	80
0	0.98828995	-0.15258692	0	8.912677e-19	6.13	80
0	0.9897665	-0.14269653	0	8.912676e-19	6.14	80
0	0.9911439	-0.1327919	0	8.912674e-19	6.15	80
0	0.9924224	-0.12287399	0	8.912678e-19	6.16	80
0	0.9936014	-0.11294378	0	8.912678e-19	6.17	80
0	0.99468124	-0.1030023	0	8.912676e-19	6.18	80
0	0.9956614	-0.0930505	0	8.912677e-19	6.19	80
0	0.9965422	-0.0830894	0	8.912677e-19	6.2	80
0	0.99732316	-0.07311999	0	8.912677e-19	6.21	80
0	0.9980046	-0.063143276	0	8.912678e-19	6.22	80
0	0.99858594	-0.05316024	0	8.912677e-19	6.23	80
0	0.99906766	-0.043171886	0	8.912676e-19	6.24	80
0	0.9994495	-0.033179216	0	8.912677e-19	6.25	80
0	0.99973136	-0.023183232	0	8.912678e-19	6.26	80
0	0.99991304	-0.0131849265	0	8.912677e-19	6.27	80
0	0.999995	-0.0031853018	0	8.912676e-19	6.28	80
0	1	0	0	7.520435e-19	0	70
0	0.99995	0.009999833	0	7.520435e-19	0.01	70
0	0.9998002	0.019998664	0	7.520436e-19	0.02	70
0	0.99955	0.029995503	0	7.520435e-19	0.03	70
0	0.9992	0.03998933	0	7.5204366e-19	0.04	70
0	0.99875027	0.04997917	0	7.5204366e-19	0.05	70
0	0.9982004	0.059964	0	7.5204366e-19	0.06	70
0	0.997551	0.06994285	0	7.520436e-19	0.07	70
0	0.9968017	0.0799147	0	7.5204366e-19	0.08	70
0	0.99595284	0.08987854	0	7.520435e-19	0.09	70
0	0.9950042	0.099833414	0	7.5204345e-19	0.1	70
0	0.99395597	0.10977831	0	7.5204366e-19	0.11	70
0	0.99280864	0.119712204	0	7.5204377e-19	0.12	70
0	0.9915619	0.12963416	0	7.5204366e-19	0.13	70
0	0.990216	0.1395431	0	7.520435e-19	0.14	70
0	0.98877114	0.14943813	0	7.5204377e-19	0.15	70
0	0.98722726	0.15931822	0	7.5204377e-19	0.16	70
0	0.98558474	0.16918236	0	7.520435e-19	0.17	70
0	0.98384356	0.17902958	0	7.520435e-19	0.18	70
0	0.9820042	0.18885891	0	7.520436e-19	0.19	70
0	0.98006666	0.19866933	0	7.5204345e-19	0.2	70
0	0.9780309	0.20845991	0	7.5204345e-19	0.21	70
0	0.97589767	0.21822965	0	7.520438e-19	0.22	70
0	0.9736665	0.22797754	0	7.520439e-19	0.23	70
0	0.9713379	0.23770264	0	7.520436e-19	0.24	70
0	0.9689123	0.24740396	0	7.5204335e-19	0.25	70
0	0.96639013	0.2570806	0	7.5204366e-19	0.26	70
0	0.9637709	0.26673144	0	7.520438e-19	0.27	70
0	0.9610554	0.27635562	0	7.5204366e-19	0.28	70
0	0.95824397	0.2859522	0	7.5204366e-19	0.29	70
0	0.95533633	0.29552022	0	7.5204335e-19	0.3	70
0	0.9523337	0.30505866	0	7.520436e-19	0.31	70
0	0.9492354	0.31456658	0	7.5204366e-19	0.32	70
0	0.94604236	0.32404304	0	7.520435e-19	0.33	70
0	0.9427547	0.33348712	0	7.520436e-19	0.34	70
0	0.9393727	0.34289774	0	7.520435e-19	0.35	70
0	0.93589675	0.35227427	0	7.520435e-19	0.36	70
0	0.9323275	0.36161545	0	7.5204377e-19	0.37	70
0	0.9286646	0.37092048	0	7.520435e-19	0.38	70
0	0.9249091	0.38018844	0	7.520436e-19	0.39	70
0	0.92106104	0.3894183	0	7.5204345e-19	0.4	70
0	0.91712075	0.39860928	0	7.5204345e-19	0.41	70
0	0.91308904	0.40776053	0	7.5204366e-19	0.42	70
0	0.90896577	0.4168708	0	7.520436e-19	0.43	70
0	0.9047516	0.4259395	0	7.520435e-19	0.44	70
0	0.90044713	0.43496552	0	7.520435e-19	0.45	70
0	0.8960525	0.44394815	0	7.5204345e-19	0.46	70
0	0.89156836	0.45288628	0	7.520436e-19	0.47	70
0	0.88699496	0.4617793	0	7.5204366e-19	0.48	70
0	0.88233286	0.47062585	0	7.520436e-19	0.49	70
0	0.8775826	0.47942552	0	7.520436e-19	0.5	70
0	0.87274444	0.4881772	0	7.520436e-19	0.51	70
0	0.86781925	0.49688014	0	7.520435e-19	0.52	70
0	0.86280704	0.50553334	0	7.520436e-19	0.53	70
0	0.8577087	0.514136	0	7.520436e-19	0.54	70
0	0.85252464	0.52268726	0	7.520435e-19	0.55	70
0	0.8472552	0.5311863	0	7.5204335e-19	0.56	70
0	0.841901	0.539632	0	7.520435e-19	0.57	70
0	0.8364627	0.54802394	0	7.520435e-19	0.58	70
0	0.8309406	0.556361	0	7.5204345e-19	0.59	70
0	0.82533574	0.5646425	0	7.520435e-19	0.6	70
0	0.819648	0.57286745	0	7.520435e-19	0.61	70
0	0.8138785	0.5810351	0	7.5204366e-19	0.62	70
0	0.8080275	0.5891449	0	7.520436e-19	0.63	70
0	0.8020957	0.59719545	0	7.520435e-19	0.64	70
0	0.7960838	0.6051863	0	7.520435e-19	0.65	70
0	0.78999215	0.6131168	0	7.5204345e-19	0.66	70
0	0.7838217	0.620986	0	7.520435e-19	0.67	70
0	0.7775729	0.62879306	0	7.520436e-19	0.68	70
0	0.771246	0.6365372	0	7.5204345e-19	0.69	70
0	0.7648422	0.6442177	0	7.520436e-19	0.7	70
0	0.75836194	0.6518338	0	7.520435e-19	0.71	70
0	0.7518057	0.65938467	0	7.520435e-19	0.72	70
0	0.7451744	0.66686964	0	7.520435e-19	0.73	70
0	0.7384686	0.6742879	0	7.520435e-19	0.74	70
0	0.73168874	0.68163884	0	7.520435e-19	0.75	70
0	0.72483605	0.68892145	0	7.520435e-19	0.76	70
0	0.7179107	0.6961353	0	7.520436e-19	0.77	70
0	0.7109135	0.7032794	0	7.520435e-19	0.78	70
0	0.7038453	0.71035326	0	7.5204345e-19	0.79	70
0	0.6967067	0.7173561	0	7.5204345e-19	0.8	70
0	0.6894985	0.7242872	0	7.520435e-19	0.81	70
0	0.6822213	0.7311458	0	7.520436e-19	0.82	70
0	0.67487574	0.7379314	0	7.520435e-19	0.83	70
0	0.6674628	0.7446432	0	7.520436e-19	0.84	70
0	0.65998316	0.75128037	0	7.520435e-19	0.85	70
0	0.6524375	0.75784266	0	7.520436e-19	0.86	70
0	0.6448265	0.7643289	0	7.520435e-19	0.87	70
0	0.6371512	0.7707389	0	7.520435e-19	0.88	70
0	0.629412	0.7770717	0	7.520436e-19	0.89	70
0	0.62161	0.78332686	0	7.520436e-19	0.9	70
0	0.6137457	0.78950375	0	7.520435e-19	0.91	70
0	0.6058201	0.7956016	0	7.520435e-19	0.92	70
0	0.59783405	0.80161995	0	7.520435e-19	0.93	70
0	0.589788	0.8075582	0	7.520435e-19	0.94	70
0	0.5816831	0.8134156	0	7.520435e-19	0.95	70
0	0.57351995	0.8191916	0	7.5204335e-19	0.96	70
0	0.5652996	0.82488585	0	7.5204377e-19	0.97	70
0	0.5570225	0.83049744	0	7.520435e-19	0.98	70
0	0.5486899	0.836026	0	7.5204366e-19	0.99	70
0	0.5403024	0.84147114	0	7.5204366e-19	1	70
0	0.5318607	0.84683186	0	7.520435e-19	1.01	70
0	0.523366	0.852108	0	7.5204335e-19	1.02	70
0	0.51481897	0.85729903	0	7.5204366e-19	1.03	70
0	0.5062203	0.8624041	0	7.520435e-19	1.04	70
0	0.49757105	0.8674233	0	7.520435e-19	1.05	70
0	0.4888721	0.8723556	0	7.5204366e-19	1.06	70
0	0.4801242	0.87720054	0	7.5204345e-19	1.07	70
0	0.47132838	0.8819578	0	7.520435e-19	1.08	70
0	0.4624854	0.88662696	0	7.520436e-19	1.09	70
0	0.45359614	0.89120734	0	7.520435e-19	1.1	70
0	0.4446616	0.8956987	0	7.5204366e-19	1.11	70
0	0.4356825	0.90010047	0	7.520436e-19	1.12	70
0	0.4266598	0.90441215	0	7.520435e-19	1.13	70
0	0.4175945	0.90863353	0	7.520436e-19	1.14	70
0	0.4084874	0.91276395	0	7.520435e-19	1.15	70
0	0.39933953	0.9168032	0	7.520435e-19	1.16	70
0	0.39015162	0.9207507	0	7.5204345e-19	1.17	70
0	0.38092482	0.92460597	0	7.520435e-19	1.18	70
0	0.37165985	0.92836905	0	7.5204345e-19	1.19	70
0	0.36235777	0.932039	0	7.5204345e-19	1.2	70
0	0.35301942	0.93561596	0	7.520435e-19	1.21	70
0	0.34364578	0.93909925	0	7.5204345e-19	1.22	70
0	0.3342377	0.94248897	0	7.5204366e-19	1.23	70
0	0.3247963	0.94578403	0	7.5204345e-19	1.24	70
0	0.31532237	0.94898456	0	7.5204345e-19	1.25	70
0	0.3058169	0.95209044	0	7.5204366e-19	1.26	70
0	0.29628092	0.95510083	0	7.520436e-19	1.27	70
0	0.2867152	0.95801586	0	7.520435e-19	1.28	70
0	0.27712095	0.96083516	0	7.520436e-19	1.29	70
0	0.2674988	0.9635582	0	7.5204345e-19	1.3	70
0	0.25785002	0.9661849	0	7.520435e-19	1.31	70
0	0.24817547	0.96871513	0	7.520436e-19	1.32	70
0	0.23847608	0.97114825	0	7.520435e-19	1.33	70
0	0.22875279	0.9734845	0	7.5204345e-19	1.34	70
0	0.2190067	0.97572356	0	7.520435e-19	1.35	70
0	0.20923865	0.9778646	0	7.520435e-19	1.36	70
0	0.19944972	0.9799081	0	7.520435e-19	1.37	70
0	0.18964082	0.9818536	0	7.5204335e-19	1.38	70
0	0.17981298	0.9837009	0	7.520435e-19	1.39	70
0	0.16996714	0.9854496	0	7.5204345e-19	1.4	70
0	0.16010429	0.9871002	0	7.520435e-19	1.41	70
0	0.15022549	0.98865175	0	7.5204335e-19	1.42	70
0	0.14033161	0.99010444	0	7.5204345e-19	1.43	70
0	0.13042372	0.99145836	0	7.520435e-19	1.44	70
0	0.12050278	0.99271315	0	7.520435e-19	1.45	70
0	0.11056977	0.99386847	0	7.5204345e-19	1.46	70
0	0.10062572	0.99492437	0	7.5204345e-19	1.47	70
0	0.09067162	0.9958808	0	7.520435e-19	1.48	70
0	0.080708444	0.99673766	0	7.520435e-19	1.49	70
0	0.07073719	0.997495	0	7.520435e-19	1.5	70
0	0.060758885	0.9981526	0	7.520435e-19	1.51	70
0	0.05077449	0.9987102	0	7.520435e-19	1.52	70
0	0.04078501	0.99916804	0	7.5204335e-19	1.53	70
0	0.030791458	0.9995258	0	7.520435e-19	1.54	70
0	0.020794827	0.99978375	0	7.5204335e-19	1.55	70
0	0.010796118	0.9999417	0	7.520435e-19	1.56	70
0	0.0007963267	0.9999996	0	7.5204345e-19	1.57	70
0	-0.009203544	0.99995774	0	7.5204366e-19	1.58	70
0	-0.019202493	0.9998155	0	7.5204345e-19	1.59	70
0	-0.02919952	0.9995737	0	7.520436e-19	1.6	70
0	-0.039193634	0.9992316	0	7.520435e-19	1.61	70
0	-0.049183823	0.99878985	0	7.5204345e-19	1.62	70
0	-0.059169095	0.99824786	0	7.5204335e-19	1.63	70
0	-0.06914845	0.9976064	0	7.5204345e-19	1.64	70
0	-0.07912089	0.99686503	0	7.5204345e-19	1.65	70
0	-0.08908541	0.996024	0	7.5204345e-19	1.66	70
0	-0.09904104	0.99508333	0	7.520435e-19	1.67	70
0	-0.108986765	0.99404305	0	7.5204345e-19	1.68	70
0	-0.118921556	0.9929035	0	7.520435e-19	1.69	70
0	-0.1288445	0.99166477	0	7.5204345e-19	1.7	70
0	-0.13875453	0.9903268	0	7.5204345e-19	1.71	70
0	-0.1486507	0.9888898	0	7.5204345e-19	1.72	70
0	-0.15853201	0.9873539	0	7.5204335e-19	1.73	70
0	-0.16839747	0.9857194	0	7.520435e-19	1.74	70
0	-0.17824608	0.98398596	0	7.5204335e-19	1.75	70
0	-0.18807684	0.9821542	0	7.5204335e-19	1.76	70
0	-0.19788882	0.9802245	0	7.5204335e-19	1.77	70
0	-0.20768099	0.9781966	0	7.520435e-19	1.78	70
0	-0.21745244	0.97607094	0	7.5204345e-19	1.79	70
0	-0.22720207	0.97384757	0	7.520435e-19	1.8	70
0	-0.23692906	0.9715269	0	7.5204345e-19	1.81	70
0	-0.24663231	0.9691091	0	7.5204345e-19	1.82	70
0	-0.2563109	0.96659446	0	7.520435e-19	1.83	70
0	-0.26596388	0.96398306	0	7.5204345e-19	1.84	70
0	-0.27559027	0.96127534	0	7.520435e-19	1.85	70
0	-0.28518906	0.9584713	0	7.5204345e-19	1.86	70
0	-0.29475936	0.9555716	0	7.520435e-19	1.87	70
0	-0.30430016	0.95257616	0	7.5204345e-19	1.88	70
0	-0.31381056	0.9494856	0	7.520436e-19	1.89	70
0	-0.3232896	0.9463	0	7.5204345e-19	1.9	70
0	-0.33273625	0.94302005	0	7.5204345e-19	1.91	70
0	-0.34214962	0.93964547	0	7.5204345e-19	1.92	70
0	-0.35152888	0.93617713	0	7.520436e-19	1.93	70
0	-0.36087292	0.932615	0	7.520436e-19	1.94	70
0	-0.37018088	0.9289598	0	7.520435e-19	1.95	70
0	-0.37945178	0.92521155	0	7.520435e-19	1.96	70
0	-0.38868472	0.92137086	0	7.5204345e-19	1.97	70
0	-0.39787886	0.9174379	0	7.5204345e-19	1.98	70
0	-0.4070332	0.9134134	0	7.520435e-19	1.99	70
0	-0.41614687	0.90929747	0	7.5204366e-19	2	70
0	-0.42521882	0.9050905	0	7.5204345e-19	2.01	70
0	-0.43424836	0.9007933	0	7.5204345e-19	2.02	70
0	-0.4432344	0.8964059	0	7.520435e-19	2.03	70
0	-0.45217615	0.8919286	0	7.520435e-19	2.04	70
0	-0.46107268	0.8873623	0	7.5204335e-19	2.05	70
0	-0.46992317	0.88270736	0	7.520435e-19	2.06	70
0	-0.47872654	0.87796414	0	7.520435e-19	2.07	70
0	-0.4874821	0.87313306	0	7.5204345e-19	2.08	70
0	-0.49618888	0.86821467	0	7.520435e-19	2.09	70
0	-0.5048461	0.8632093	0	7.520435e-19	2.1	70
0	-0.5134528	0.8581178	0	7.5204345e-19	2.11	70
0	-0.52200824	0.85294056	0	7.5204345e-19	2.12	70
0	-0.5305113	0.8476779	0	7.5204345e-19	2.13	70
0	-0.5389615	0.8423304	0	7.5204345e-19	2.14	70
0	-0.5473577	0.8368988	0	7.520435e-19	2.15	70
0	-0.55569917	0.83138347	0	7.520435e-19	2.16	70
0	-0.56398505	0.82578516	0	7.5204366e-19	2.17	70
0	-0.5722146	0.82010406	0	7.5204366e-19	2.18	70
0	-0.5803869	0.81434095	0	7.520435e-19	2.19	70
0	-0.58850104	0.8084964	0	7.5204345e-19	2.2	70
0	-0.5965566	0.8025711	0	7.520435e-19	2.21	70
0	-0.60455227	0.7965655	0	7.520435e-19	2.22	70
0	-0.6124876	0.7904803	0	7.5204377e-19	2.23	70
0	-0.6203617	0.7843159	0	7.520435e-19	2.24	70
0	-0.62817365	0.77807313	0	7.520435e-19	2.25	70
0	-0.63592285	0.77175283	0	7.5204366e-19	2.26	70
0	-0.6436084	0.76535505	0	7.5204366e-19	2.27	70
0	-0.6512297	0.7588807	0	7.520435e-19	2.28	70
0	-0.65878576	0.7523306	0	7.520435e-19	2.29	70
0	-0.66627604	0.74570525	0	7.520435e-19	2.3	70
0	-0.67369956	0.7390053	0	7.5204345e-19	2.31	70
0	-0.6810559	0.73223144	0	7.520435e-19	2.32	70
0	-0.688344	0.7253845	0	7.520435e-19	2.33	70
0	-0.69556326	0.7184648	0	7.520435e-19	2.34	70
0	-0.7027131	0.71147335	0	7.520436e-19	2.35	70
0	-0.70979255	0.70441073	0	7.520435e-19	2.36	70
0	-0.71680117	0.6972778	0	7.520436e-19	2.37	70
0	-0.72373796	0.69007504	0	7.5204345e-19	2.38	70
0	-0.7306024	0.6828033	0	7.520435e-19	2.39	70
0	-0.73739374	0.6754632	0	7.520436e-19	2.4	70
0	-0.7441113	0.6680556	0	7.520435e-19	2.41	70
0	-0.75075465	0.66058123	0	7.5204366e-19	2.42	70
0	-0.75732285	0.65304077	0	7.520436e-19	2.43	70
0	-0.7638153	0.645435	0	7.520435e-19	2.44	70
0	-0.77023137	0.6377647	0	7.5204366e-19	2.45	70
0	-0.7765704	0.6300307	0	7.5204377e-19	2.46	70
0	-0.7828316	0.62223357	0	7.520435e-19	2.47	70
0	-0.78901464	0.6143743	0	7.520436e-19	2.48	70
0	-0.795119	0.60645354	0	7.520435e-19	2.49	70
0	-0.80114377	0.5984722	0	7.520436e-19	2.5	70
0	-0.8070882	0.5904309	0	7.520435e-19	2.51	70
0	-0.81295204	0.5823306	0	7.520436e-19	2.52	70
0	-0.81873465	0.57417214	0	7.520435e-19	2.53	70
0	-0.8244354	0.56595623	0	7.520435e-19	2.54	70
0	-0.8300537	0.5576837	0	7.5204366e-19	2.55	70
0	-0.8355888	0.54935557	0	7.5204366e-19	2.56	70
0	-0.84104043	0.54097223	0	7.520436e-19	2.57	70
0	-0.84640807	0.5325349	0	7.520435e-19	2.58	70
0	-0.85169107	0.52404433	0	7.520435e-19	2.59	70
0	-0.8568888	0.51550144	0	7.520435e-19	2.6	70
0	-0.86200076	0.5069069	0	7.520435e-19	2.61	70
0	-0.8670267	0.49826163	0	7.5204345e-19	2.62	70
0	-0.87196606	0.48956668	0	7.520436e-19	2.63	70
0	-0.8768179	0.48082265	0	7.520435e-19	2.64	70
0	-0.88158214	0.4720306	0	7.520435e-19	2.65	70
0	-0.88625836	0.46319127	0	7.520435e-19	2.66	70
0	-0.8908457	0.4543057	0	7.520435e-19	2.67	70
0	-0.8953443	0.44537464	0	7.520436e-19	2.68	70
0	-0.89975315	0.43639913	0	7.520436e-19	2.69	70
0	-0.9040723	0.42737994	0	7.520436e-19	2.7	70
0	-0.90830076	0.41831803	0	7.5204366e-19	2.71	70
0	-0.9124385	0.40921423	0	7.5204366e-19	2.72	70
0	-0.9164848	0.4000695	0	7.520436e-19	2.73	70
0	-0.92043954	0.39088482	0	7.520436e-19	2.74	70
0	-0.92430246	0.381661	0	7.520436e-19	2.75	70
0	-0.9280727	0.37239906	0	7.520436e-19	2.76	70
0	-0.93175036	0.36309987	0	7.520436e-19	2.77	70
0	-0.93533474	0.35376436	0	7.5204366e-19	2.78	70
0	-0.9388253	0.34439346	0	7.5204345e-19	2.79	70
0	-0.94222236	0.33498815	0	7.5204345e-19	2.8	70
0	-0.94552505	0.3255493	0	7.520435e-19	2.81	70
0	-0.94873315	0.31607798	0	7.520436e-19	2.82	70
0	-0.9518467	0.30657503	0	7.5204366e-19	2.83	70
0	-0.95486456	0.29704133	0	7.520435e-19	2.84	70
0	-0.9577873	0.287478	0	7.5204377e-19	2.85	70
0	-0.960614	0.27788588	0	7.520435e-19	2.86	70
0	-0.96334493	0.26826605	0	7.520435e-19	2.87	70
0	-0.96597934	0.25861937	0	7.520436e-19	2.88	70
0	-0.9685171	0.24894676	0	7.520435e-19	2.89	70
0	-0.97095823	0.23924935	0	7.520436e-19	2.9	70
0	-0.97330207	0.22952794	0	7.520435e-19	2.91	70
0	-0.97554857	0.21978366	0	7.5204366e-19	2.92	70
0	-0.97769773	0.2100173	0	7.5204345e-19	2.93	70
0	-0.97974896	0.20023002	0	7.5204377e-19	2.94	70
0	-0.9817022	0.19042268	0	7.5204366e-19	2.95	70
0	-0.9835574	0.18059628	0	7.5204366e-19	2.96	70
0	-0.9853141	0.17075182	0	7.520435e-19	2.97	70
0	-0.98697245	0.16089031	0	7.5204366e-19	2.98	70
0	-0.98853195	0.15101273	0	7.520435e-19	2.99	70
0	-0.9899925	0.14112002	0	7.5204377e-19	3	70
0	-0.9913541	0.13121317	0	7.5204335e-19	3.01	70
0	-0.9926167	0.12129325	0	7.5204335e-19	3.02	70
0	-0.99378	0.1113612	0	7.520435e-19	3.03	70
0	-0.99484384	0.10141798	0	7.5204366e-19	3.04	70
0	-0.9958085	0.09146465	0	7.520438e-19	3.05	70
0	-0.9966731	0.08150215	0	7.520435e-19	3.06	70
0	-0.99743843	0.07153152	0	7.5204366e-19	3.07	70
0	-0.9981038	0.061553717	0	7.5204366e-19	3.08	70
0	-0.9986695	0.051569775	0	7.520436e-19	3.09	70
0	-0.99913514	0.041580662	0	7.520435e-19	3.1	70
0	-0.99950105	0.031587396	0	7.5204366e-19	3.11	70
0	-0.9997668	0.021590972	0	7.5204366e-19	3.12	70
0	-0.9999328	0.011592394	0	7.520436e-19	3.13	70
0	-0.9999986	0.001592653	0	7.520436e-19	3.14	70
0	-0.9999647	-0.008407246	0	7.5204335e-19	3.15	70
0	-0.9998307	-0.018406307	0	7.5204366e-19	3.16	70
0	-0.99959654	-0.028403526	0	7.5204377e-19	3.17	70
0	-0.9992625	-0.03839791	0	7.5204377e-19	3.18	70
0	-0.99882853	-0.04838844	0	7.5204366e-19	3.19	70
0	-0.9982947	-0.058374137	0	7.5204345e-19	3.2	70
0	-0.9976611	-0.06835401	0	7.5204377e-19	3.21	70
0	-0.9969278	-0.07832702	0	7.5204345e-19	3.22	70
0	-0.99609476	-0.08829223	0	7.5204345e-19	3.23	70
0	-0.99516183	-0.0982486	0	7.5204366e-19	3.24	70
0	-0.99412984	-0.108195156	0	7.520438e-19	3.25	70
0	-0.99299806	-0.11813084	0	7.520436e-19	3.26	70
