# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Roundness ()	Size (nm)	Cell_size (m)	Volume (m^3)
0	0.7934621	0.59632033	0	6.024781e-19	-3.0919675e-19	0.638136	0.98	100	1e-09	3.894e-23
0	0.7793578	0.6146286	0	6.0242484e-19	-3.09197e-19	0.6626797	0.98	100	1e-09	3.894e-23
0	0.7648448	0.6325891	0	6.023813e-19	-3.091971e-19	0.6872234	0.98	100	1e-09	3.894e-23
0	0.74993885	0.65018475	0	6.0234713e-19	-3.091971e-19	0.7117671	0.98	100	1e-09	3.894e-23
0	0.7345959	0.66746646	0	6.0232304e-19	-3.091969e-19	0.7363108	0.98	100	1e-09	3.894e-23
0	0.71863985	0.6846201	0	6.0230836e-19	-3.0919797e-19	0.7608545	0.98	100	1e-09	3.894e-23
0	0.70183784	0.7018327	0	6.023037e-19	-3.0919763e-19	0.7853982	0.98	100	1e-09	3.894e-23
0	0.9928306	6.2311856e-10	0	6.029259e-19	-3.0865115e-19	0	0.97	100	1e-09	3.886e-23
0	0.99251926	0.024703909	0	6.029229e-19	-3.0864999e-19	0.024543693	0.97	100	1e-09	3.886e-23
0	0.991573	0.04981079	0	6.029133e-19	-3.0864875e-19	0.049087387	0.97	100	1e-09	3.886e-23
0	0.9899999	0.074745774	0	6.0289757e-19	-3.0864665e-19	0.07363108	0.97	100	1e-09	3.886e-23
0	0.98779964	0.09961612	0	6.028767e-19	-3.086439e-19	0.09817477	0.97	100	1e-09	3.886e-23
0	0.98500204	0.124192014	0	6.0285114e-19	-3.086407e-19	0.12271846	0.97	100	1e-09	3.886e-23
0	0.9815967	0.14865707	0	6.028216e-19	-3.0863698e-19	0.14726216	0.97	100	1e-09	3.886e-23
0	0.9775986	0.17294015	0	6.0278967e-19	-3.08633e-19	0.17180584	0.97	100	1e-09	3.886e-23
0	0.97301686	0.19702874	0	6.027558e-19	-3.0862892e-19	0.19634955	0.97	100	1e-09	3.886e-23
