# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Roundness ()	Size (nm)
0	0.9999761	-3.4651748e-09	0	8.500081e-20	-7.6798156e-22	0	0.4	20
0	0.7064547	0.7064547	0	8.3668543e-20	-7.672917e-22	0.7853982	0.4	20
0	0.99999166	-3.3011696e-09	0	8.0946305e-20	-6.879943e-22	0	0.35	20
0	0.7055488	0.7055489	0	7.8283585e-20	-6.8648423e-22	0.7853982	0.35	20
0	0.9999895	-2.7368248e-09	0	7.8625714e-20	-6.559931e-22	0	0.3	20
0	0.7053023	0.70530224	0	7.566732e-20	-6.543258e-22	0.7853982	0.3	20
0	0.9999982	-9.840733e-10	0	6.95137e-20	-5.1199915e-22	0	0.25	20
0	0.7016404	0.7016404	0	6.3800066e-20	-5.0804197e-22	0.7853982	0.25	20
0	0.9999983	-7.605801e-10	0	6.617921e-20	-4.799992e-22	0	0.2	20
0	0.7018436	0.70184356	0	6.060823e-20	-4.764272e-22	0.7853982	0.2	20
0	0.99999976	-2.6707045e-10	0	4.576431e-20	-2.7199995e-22	0	0.15	20
0	0.6934661	0.6934662	0	3.8873498e-20	-2.6675292e-22	0.7853982	0.15	20
0	0.99999964	-3.1147867e-09	0	7.437964e-20	-6.8799985e-22	0	1	15
0	0.70709133	0.7070913	0	7.4291934e-20	-6.879849e-22	0.7853982	1	15
0	0.99999964	-3.117494e-09	0	7.437965e-20	-6.8799985e-22	0	0.95	15
0	0.70709133	0.70709133	0	7.4291934e-20	-6.879849e-22	0.7853982	0.95	15
0	0.9999998	-2.7819003e-09	0	7.183667e-20	-6.56e-22	0	0.9	15
0	0.7070966	0.70709646	0	7.178174e-20	-6.559905e-22	0.7853982	0.9	15
0	0.9999957	-3.934241e-09	0	6.924855e-20	-6.2399736e-22	0	0.85	15
0	0.7071048	0.7071048	0	6.925604e-20	-6.2399827e-22	0.7853982	0.85	15
0	0.9999957	-3.9476733e-09	0	6.924855e-20	-6.2399736e-22	0	0.8	15
0	0.7071048	0.7071048	0	6.925604e-20	-6.2399827e-22	0.7853982	0.8	15
0	0.9999976	-3.1876353e-09	0	6.832432e-20	-6.079986e-22	0	0.75	15
0	0.70710605	0.7071061	0	6.8326876e-20	-6.0799936e-22	0.7853982	0.75	15
0	0.9999976	-3.1861036e-09	0	6.832432e-20	-6.079986e-22	0	0.7	15
0	0.7071061	0.7071061	0	6.8326876e-20	-6.0799936e-22	0.7853982	0.7	15
0	0.99998945	-2.5405933e-09	0	6.287988e-20	-5.439943e-22	0	0.65	15
0	0.70710117	0.70710117	0	6.290684e-20	-5.439956e-22	0.7853982	0.65	15
0	0.99998945	-2.6090727e-09	0	6.2879886e-20	-5.439943e-22	0	0.6	15
0	0.70710117	0.70710117	0	6.290684e-20	-5.439956e-22	0.7853982	0.6	15
0	0.99999285	-2.8921932e-09	0	6.0849125e-20	-5.1199643e-22	0	0.55	15
0	0.7070695	0.7070695	0	6.07744e-20	-5.11973e-22	0.7853982	0.55	15
0	0.9999969	-2.4728868e-09	0	6.012627e-20	-4.959985e-22	0	0.5	15
0	0.70702744	0.70702744	0	5.993372e-20	-4.9594436e-22	0.7853982	0.5	15
0	0.9999937	-2.4647933e-09	0	5.736507e-20	-4.6399703e-22	0	0.45	15
0	0.70698506	0.70698506	0	5.7100265e-20	-4.6392014e-22	0.7853982	0.45	15
0	0.9999922	-1.8230639e-09	0	5.1414216e-20	-3.9999688e-22	0	0.4	15
0	0.7069264	0.7069264	0	5.1034388e-20	-3.9989798e-22	0.7853982	0.4	15
0	0.9999986	-8.340893e-10	0	4.8554898e-20	-3.5199948e-22	0	0.35	15
0	0.70643944	0.70643955	0	4.7560817e-20	-3.516678e-22	0.7853982	0.35	15
0	0.9999986	-8.5128704e-10	0	4.8554898e-20	-3.5199948e-22	0	0.3	15
0	0.7064395	0.70643955	0	4.7560814e-20	-3.516678e-22	0.7853982	0.3	15
0	0.9999978	-6.847485e-10	0	4.197272e-20	-2.8799938e-22	0	0.25	15
0	0.70617485	0.7061749	0	4.0726796e-20	-2.8762043e-22	0.7853982	0.25	15
0	0.99999976	-3.3357467e-10	0	3.5070726e-20	-2.0799996e-22	0	0.2	15
0	0.7025315	0.70253146	0	3.2297012e-20	-2.0665414e-22	0.7853982	0.2	15
0	0.99999976	-3.3357467e-10	0	3.5070723e-20	-2.0799996e-22	0	0.15	15
0	0.7025312	0.70253116	0	3.229701e-20	-2.0665404e-22	0.7853982	0.15	15
0	0.9999994	-1.7083949e-09	0	4.2022766e-20	-3.1999985e-22	0	1	10
0	0.70710635	0.7071063	0	4.2023047e-20	-3.199998e-22	0.7853982	1	10
0	0.9999991	-2.129941e-09	0	4.0383975e-20	-3.0399976e-22	0	0.95	10
0	0.70710635	0.7071064	0	4.0386454e-20	-3.039998e-22	0.7853982	0.95	10
0	0.9999991	-2.1134743e-09	0	4.0383975e-20	-3.0399976e-22	0	0.9	10
0	0.70710635	0.70710635	0	4.0386457e-20	-3.0399983e-22	0.7853982	0.9	10
0	0.9999991	-2.1010285e-09	0	4.0383975e-20	-3.0399976e-22	0	0.85	10
0	0.70710635	0.7071064	0	4.0386457e-20	-3.0399978e-22	0.7853982	0.85	10
0	0.9999991	-2.1611508e-09	0	4.0383975e-20	-3.0399976e-22	0	0.8	10
0	0.70710635	0.7071064	0	4.0386457e-20	-3.039998e-22	0.7853982	0.8	10
0	0.9999991	-2.1383657e-09	0	4.038398e-20	-3.0399976e-22	0	0.75	10
0	0.70710635	0.7071064	0	4.0386457e-20	-3.0399978e-22	0.7853982	0.75	10
0	0.99999857	-1.7941656e-09	0	3.759837e-20	-2.719996e-22	0	0.7	10
0	0.7070885	0.7070885	0	3.7559018e-20	-2.7199298e-22	0.7853982	0.7	10
0	0.999998	-1.4099594e-09	0	3.391483e-20	-2.3999953e-22	0	0.65	10
0	0.7070883	0.70708835	0	3.3868955e-20	-2.3999373e-22	0.7853982	0.65	10
0	0.999998	-1.4229045e-09	0	3.391483e-20	-2.3999953e-22	0	0.6	10
0	0.70708835	0.70708835	0	3.3868955e-20	-2.3999373e-22	0.7853982	0.6	10
0	0.99999917	-8.731149e-10	0	3.255353e-20	-2.2399982e-22	0	0.55	10
0	0.7070529	0.7070528	0	3.243566e-20	-2.2398293e-22	0.7853982	0.55	10
0	0.99999917	-9.058567e-10	0	3.2553535e-20	-2.2399982e-22	0	0.5	10
0	0.7070529	0.7070528	0	3.243566e-20	-2.2398296e-22	0.7853982	0.5	10
0	0.99999917	-8.2426205e-10	0	3.255353e-20	-2.239998e-22	0	0.45	10
0	0.7070528	0.7070528	0	3.243566e-20	-2.2398293e-22	0.7853982	0.45	10
0	0.9999984	-1.1107962e-09	0	2.9172062e-20	-1.9199968e-22	0	0.4	10
0	0.70698017	0.7069802	0	2.8946543e-20	-1.9196563e-22	0.7853982	0.4	10
0	0.9999984	-1.0707785e-09	0	2.9172062e-20	-1.9199968e-22	0	0.35	10
0	0.70698017	0.70698017	0	2.894654e-20	-1.9196563e-22	0.7853982	0.35	10
0	0.99999976	-3.5733036e-10	0	2.4520928e-20	-1.4399997e-22	0	0.3	10
0	0.7062735	0.7062735	0	2.3823196e-20	-1.4383031e-22	0.7853982	0.3	10
0	0.9999997	-3.5733036e-10	0	2.4520928e-20	-1.4399997e-22	0	0.25	10
0	0.7062735	0.7062735	0	2.3823193e-20	-1.438303e-22	0.7853982	0.25	10
0	0.9999997	-1.0809994e-10	0	1.9314876e-20	-1.1199998e-22	0	0.2	10
0	0.70687324	0.7068731	0	1.906876e-20	-1.11963e-22	0.7853982	0.2	10
0	0.9999997	-1.0809994e-10	0	1.9314876e-20	-1.1199998e-22	0	0.15	10
0	0.70687324	0.7068731	0	1.906876e-20	-1.11963e-22	0.7853982	0.15	10
