# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Roundness ()	Size (nm)
0	0.9932464	-1.7636472e-08	0	8.059934e-19	-2.4727865e-20	0	0.6	100
0	0.70667666	0.70667076	0	8.467538e-19	-2.4880753e-20	0.7853982	0.6	100
0	0.99374247	-1.6825814e-08	0	8.064308e-19	-2.4358614e-20	0	0.59	100
0	0.7063605	0.70635426	0	8.4227614e-19	-2.4486024e-20	0.7853982	0.59	100
0	0.99325764	-2.3053321e-08	0	7.9382006e-19	-2.3965322e-20	0	0.58	100
0	0.70582753	0.70582134	0	8.326346e-19	-2.4084246e-20	0.7853982	0.58	100
0	0.9937011	-1.8741629e-08	0	7.9958923e-19	-2.3912423e-20	0	0.57	100
0	0.70552975	0.70552486	0	8.3271445e-19	-2.401025e-20	0.7853982	0.57	100
0	0.99376094	-1.6727505e-08	0	7.9711797e-19	-2.3659463e-20	0	0.56	100
0	0.7049028	0.70488864	0	8.277506e-19	-2.3733558e-20	0.7853982	0.56	100
0	0.9936491	-1.6675708e-08	0	7.939472e-19	-2.3529615e-20	0	0.55	100
0	0.7045114	0.70449245	0	8.240775e-19	-2.3592768e-20	0.7853982	0.55	100
0	0.9938814	-1.1777668e-08	0	7.940971e-19	-2.3280677e-20	0	0.54	100
0	0.7036085	0.7035853	0	8.1919853e-19	-2.3307733e-20	0.7853982	0.54	100
0	0.9943386	-2.0727102e-08	0	7.9648994e-19	-2.2909565e-20	0	0.53	100
0	0.7016089	0.7015784	0	8.0991715e-19	-2.2860366e-20	0.7853982	0.53	100
0	0.9943349	-1.9417815e-08	0	7.9029684e-19	-2.2654928e-20	0	0.52	100
0	0.70149255	0.70146453	0	8.049545e-19	-2.260265e-20	0.7853982	0.52	100
0	0.9948275	-2.6902823e-08	0	7.956516e-19	-2.2475145e-20	0	0.51	100
0	0.7000512	0.7000212	0	8.0061896e-19	-2.23661e-20	0.7853982	0.51	100
0	0.9944664	-1.8304696e-08	0	7.748123e-19	-2.183053e-20	0	0.5	100
0	0.6994422	0.6994135	0	7.831481e-19	-2.1713606e-20	0.7853982	0.5	100
0	0.9946009	-1.3681702e-08	0	7.7541167e-19	-2.1706168e-20	0	0.49	100
0	0.6985301	0.6984972	0	7.795183e-19	-2.1558782e-20	0.7853982	0.49	100
