# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Roundness ()	Size (nm)
0	0.70524764	0.7052447	0	5.2099237e-19	-1.2670571e-20	0.7853982	0.97	64
0	0.99756026	-1.4070713e-08	0	5.2169785e-19	-1.2673005e-20	0	0.96	64
0	0.7052477	0.7052446	0	5.209923e-19	-1.26705725e-20	0.7853982	0.96	64
0	0.9975444	-1.0395065e-08	0	5.20831e-19	-1.2640884e-20	0	0.95	64
0	0.7052986	0.70529544	0	5.2067375e-19	-1.2639568e-20	0.7853982	0.95	64
0	0.9973785	-1.2078684e-08	0	5.164852e-19	-1.2511115e-20	0	0.94	64
0	0.70550257	0.70549995	0	5.190622e-19	-1.2515517e-20	0.7853982	0.94	64
0	0.9973786	-1.1579761e-08	0	5.1648516e-19	-1.2511117e-20	0	0.93	64
0	0.7055028	0.7054998	0	5.190622e-19	-1.2515519e-20	0.7853982	0.93	64
0	0.9973644	-1.3950735e-08	0	5.146765e-19	-1.24471085e-20	0	0.92	64
0	0.70552367	0.7055199	0	5.1752814e-19	-1.2452027e-20	0.7853982	0.92	64
0	0.99733835	-1.0584517e-08	0	5.136766e-19	-1.2414869e-20	0	0.91	64
0	0.7055629	0.70555973	0	5.170302e-19	-1.2420792e-20	0.7853982	0.91	64
0	0.9974078	-1.0715631e-08	0	5.124934e-19	-1.233594e-20	0	0.9	64
0	0.70569766	0.7056945	0	5.1659425e-19	-1.23433264e-20	0.7853982	0.9	64
0	0.99719507	-7.150232e-09	0	5.092429e-19	-1.226949e-20	0	0.89	64
0	0.705805	0.70580286	0	5.1543485e-19	-1.2281329e-20	0.7853982	0.89	64
0	0.9971746	-1.403905e-08	0	5.0826583e-19	-1.2237326e-20	0	0.88	64
0	0.7058352	0.70583224	0	5.148465e-19	-1.2249906e-20	0.7853982	0.88	64
0	0.99720204	-1.2887557e-08	0	5.075736e-19	-1.2205755e-20	0	0.87	64
0	0.7058246	0.7058211	0	5.139021e-19	-1.22177735e-20	0.7853982	0.87	64
0	0.9972947	-1.4761646e-08	0	5.0698546e-19	-1.214306e-20	0	0.86	64
0	0.70592284	0.7059201	0	5.135442e-19	-1.215559e-20	0.7853982	0.86	64
0	0.99706	-1.2874821e-08	0	5.012397e-19	-1.1980672e-20	0	0.85	64
0	0.70613694	0.70613545	0	5.1089084e-19	-1.1999508e-20	0.7853982	0.85	64
0	0.9970472	-1.1136081e-08	0	5.001807e-19	-1.19486134e-20	0	0.84	64
0	0.706131	0.70612884	0	5.098922e-19	-1.1967445e-20	0.7853982	0.84	64
0	0.9971334	-9.589634e-09	0	5.0061534e-19	-1.1933693e-20	0	0.83	64
0	0.70615906	0.7061565	0	5.099996e-19	-1.1951936e-20	0.7853982	0.83	64
0	0.9971471	-8.749926e-09	0	4.99324e-19	-1.1870038e-20	0	0.82	64
0	0.7062391	0.70623714	0	5.0922257e-19	-1.1889375e-20	0.7853982	0.82	64
0	0.99715257	-1.2021843e-08	0	4.98716e-19	-1.1838195e-20	0	0.81	64
0	0.7062899	0.70628816	0	5.089447e-19	-1.185827e-20	0.7853982	0.81	64
0	0.9969306	-1.0351131e-08	0	4.937829e-19	-1.1707954e-20	0	0.8	64
0	0.7064476	0.7064455	0	5.0659746e-19	-1.17330335e-20	0.7853982	0.8	64
0	0.9970807	-1.4284544e-08	0	4.926305e-19	-1.1613996e-20	0	0.79	64
0	0.70649034	0.7064888	0	5.0476526e-19	-1.1637833e-20	0.7853982	0.79	64
0	0.9970984	-9.9777235e-09	0	4.921783e-19	-1.1582295e-20	0	0.78	64
0	0.7065372	0.70653564	0	5.044964e-19	-1.160663e-20	0.7853982	0.78	64
0	0.9971226	-1.25111095e-08	0	4.9137506e-19	-1.15506685e-20	0	0.77	64
0	0.7065234	0.706522	0	5.0345407e-19	-1.1574432e-20	0.7853982	0.77	64
0	0.99719816	-1.0253641e-08	0	4.8929155e-19	-1.1439858e-20	0	0.76	64
0	0.70660317	0.7066011	0	5.0150244e-19	-1.1463812e-20	0.7853982	0.76	64
0	0.9970178	-1.1872716e-08	0	4.840438e-19	-1.1278266e-20	0	0.75	64
0	0.7067687	0.7067675	0	4.9860426e-19	-1.13065815e-20	0.7853982	0.75	64
0	0.9970178	-1.2584052e-08	0	4.840438e-19	-1.1278266e-20	0	0.74	64
0	0.70676833	0.706767	0	4.9860426e-19	-1.13065735e-20	0.7853982	0.74	64
0	0.99703026	-1.2199665e-08	0	4.8353804e-19	-1.1246501e-20	0	0.73	64
0	0.7068044	0.7068034	0	4.982366e-19	-1.1275167e-20	0.7853982	0.73	64
0	0.9971511	-1.1146559e-08	0	4.8259697e-19	-1.1152139e-20	0	0.72	64
0	0.7068804	0.7068794	0	4.970042e-19	-1.1180412e-20	0.7853982	0.72	64
0	0.99717367	-9.791617e-09	0	4.8157287e-19	-1.1088573e-20	0	0.71	64
0	0.70693403	0.70693326	0	4.9617e-19	-1.1117276e-20	0.7853982	0.71	64
0	0.99724627	-8.905603e-09	0	4.804524e-19	-1.1009598e-20	0	0.7	64
0	0.7069804	0.7069799	0	4.949638e-19	-1.1038024e-20	0.7853982	0.7	64
0	0.9970796	-1.0850453e-08	0	4.7659303e-19	-1.091204e-20	0	0.69	64
0	0.70702726	0.7070269	0	4.926186e-19	-1.09427675e-20	0.7853982	0.69	64
0	0.9971292	-1.0302241e-08	0	4.748921e-19	-1.08168575e-20	0	0.68	64
0	0.7070549	0.70705456	0	4.908102e-19	-1.08472015e-20	0.7853982	0.68	64
0	0.99732363	-1.2164016e-08	0	4.746573e-19	-1.0723222e-20	0	0.67	64
0	0.70706415	0.7070638	0	4.8925986e-19	-1.075135e-20	0.7853982	0.67	64
0	0.99729854	-8.759993e-09	0	4.7368917e-19	-1.069104e-20	0	0.66	64
0	0.70706916	0.7070689	0	4.88557e-19	-1.0719428e-20	0.7853982	0.66	64
0	0.9974281	-8.157879e-09	0	4.719736e-19	-1.05488e-20	0	0.65	64
0	0.70705855	0.7070582	0	4.8607506e-19	-1.0575276e-20	0.7853982	0.65	64
