# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Length (nm)
0	0.98005384	0.19866064	0	-1.5033673e-16	-1.5127785e-16	0.2	90
0	0.97801834	0.20845087	0	-1.5033669e-16	-1.5127783e-16	0.21	90
0	0.97588515	0.21822028	0	-1.5033671e-16	-1.5127789e-16	0.22	90
0	0.97365427	0.22796784	0	-1.5033669e-16	-1.5127786e-16	0.23	90
0	0.971326	0.23769267	0	-1.503367e-16	-1.5127791e-16	0.24	90
0	0.9689007	0.24739371	0	-1.5033667e-16	-1.5127791e-16	0.25	90
0	0.96637845	0.25707003	0	-1.5033666e-16	-1.5127791e-16	0.26	90
0	0.96375966	0.26672068	0	-1.5033669e-16	-1.5127794e-16	0.27	90
0	0.9610444	0.27634463	0	-1.5033664e-16	-1.5127794e-16	0.28	90
0	0.95823306	0.28594103	0	-1.5033662e-16	-1.5127794e-16	0.29	90
0	0.9553259	0.29550877	0	-1.503366e-16	-1.5127794e-16	0.3	90
0	0.95232314	0.305047	0	-1.503366e-16	-1.5127795e-16	0.31	90
0	0.94922525	0.31455472	0	-1.5033656e-16	-1.5127795e-16	0.32	90
0	0.9460324	0.32403108	0	-1.5033657e-16	-1.5127798e-16	0.33	90
0	0.9427449	0.333475	0	-1.5033654e-16	-1.5127799e-16	0.34	90
0	0.9393632	0.34288555	0	-1.5033657e-16	-1.5127803e-16	0.35	90
0	0.9358876	0.35226193	0	-1.5033652e-16	-1.5127802e-16	0.36	90
0	0.93231833	0.36160296	0	-1.5033652e-16	-1.5127803e-16	0.37	90
0	0.92865574	0.370908	0	-1.5033652e-16	-1.5127807e-16	0.38	90
0	0.9249004	0.38017583	0	-1.503365e-16	-1.5127806e-16	0.39	90
0	0.9210526	0.38940564	0	-1.503365e-16	-1.512781e-16	0.4	90
0	0.91711265	0.39859664	0	-1.5033646e-16	-1.512781e-16	0.41	90
0	0.913081	0.40774778	0	-1.5033644e-16	-1.5127809e-16	0.42	90
0	0.9089579	0.41685808	0	-1.5033644e-16	-1.5127811e-16	0.43	90
0	0.90474397	0.42592674	0	-1.5033642e-16	-1.5127813e-16	0.44	90
0	0.90043956	0.43495286	0	-1.5033642e-16	-1.5127817e-16	0.45	90
0	0.8960451	0.44393545	0	-1.5033642e-16	-1.5127817e-16	0.46	90
0	0.89156115	0.4528737	0	-1.5033641e-16	-1.5127818e-16	0.47	90
0	0.88698786	0.46176666	0	-1.5033642e-16	-1.5127822e-16	0.48	90
0	0.88232595	0.47061342	0	-1.5033637e-16	-1.5127818e-16	0.49	90
0	0.87757576	0.47941318	0	-1.5033636e-16	-1.512782e-16	0.5	90
0	0.8727379	0.48816502	0	-1.5033632e-16	-1.5127819e-16	0.51	90
0	0.86781263	0.49686798	0	-1.5033636e-16	-1.5127824e-16	0.52	90
0	0.86280066	0.5055213	0	-1.5033634e-16	-1.5127826e-16	0.53	90
0	0.85770226	0.5141241	0	-1.503363e-16	-1.5127823e-16	0.54	90
0	0.8525182	0.52267545	0	-1.5033633e-16	-1.5127828e-16	0.55	90
0	0.8472489	0.53117454	0	-1.503363e-16	-1.5127827e-16	0.56	90
0	0.8418949	0.5396205	0	-1.5033629e-16	-1.5127828e-16	0.57	90
0	0.83645654	0.54801255	0	-1.5033629e-16	-1.5127831e-16	0.58	90
0	0.83093464	0.5563499	0	-1.5033628e-16	-1.5127831e-16	0.59	90
0	0.8253296	0.5646315	0	-1.5033626e-16	-1.5127831e-16	0.6	90
0	0.819642	0.57285666	0	-1.5033624e-16	-1.512783e-16	0.61	90
0	0.81387246	0.5810245	0	-1.5033624e-16	-1.5127831e-16	0.62	90
0	0.80802155	0.58913434	0	-1.5033624e-16	-1.5127834e-16	0.63	90
0	0.80208975	0.5971852	0	-1.5033622e-16	-1.5127832e-16	0.64	90
0	0.7960777	0.6051764	0	-1.503362e-16	-1.5127831e-16	0.65	90
0	0.78998613	0.613107	0	-1.503362e-16	-1.5127832e-16	0.66	90
0	0.7838155	0.62097627	0	-1.5033622e-16	-1.5127836e-16	0.67	90
0	0.77756643	0.6287836	0	-1.503362e-16	-1.5127835e-16	0.68	90
0	0.7712397	0.63652796	0	-1.503362e-16	-1.5127836e-16	0.69	90
0	0.7648358	0.6442086	0	-1.5033621e-16	-1.5127839e-16	0.7	90
0	0.75835526	0.6518249	0	-1.5033616e-16	-1.5127835e-16	0.71	90
0	0.75179905	0.6593759	0	-1.503362e-16	-1.5127839e-16	0.72	90
0	0.7451677	0.6668611	0	-1.5033619e-16	-1.512784e-16	0.73	90
0	0.7384616	0.6742796	0	-1.5033616e-16	-1.5127836e-16	0.74	90
0	0.7316819	0.6816306	0	-1.5033619e-16	-1.5127839e-16	0.75	90
0	0.7248289	0.6889135	0	-1.5033619e-16	-1.5127839e-16	0.76	90
0	0.7179034	0.6961274	0	-1.5033617e-16	-1.5127838e-16	0.77	90
0	0.7109061	0.7032718	0	-1.503362e-16	-1.512784e-16	0.78	90
0	0.70383775	0.7103458	0	-1.503362e-16	-1.512784e-16	0.79	90
0	0.6966989	0.7173489	0	-1.503362e-16	-1.5127843e-16	0.8	90
0	0.68949044	0.72428	0	-1.5033617e-16	-1.512784e-16	0.81	90
0	0.68221307	0.7311388	0	-1.5033619e-16	-1.5127839e-16	0.82	90
0	0.6748675	0.7379245	0	-1.5033616e-16	-1.5127835e-16	0.83	90
0	0.66745436	0.7446364	0	-1.5033617e-16	-1.5127838e-16	0.84	90
0	0.65997446	0.75127375	0	-1.5033617e-16	-1.5127836e-16	0.85	90
0	0.6524286	0.75783604	0	-1.503362e-16	-1.5127839e-16	0.86	90
0	0.6448175	0.76432246	0	-1.5033619e-16	-1.5127836e-16	0.87	90
0	0.6371418	0.7707326	0	-1.5033619e-16	-1.5127835e-16	0.88	90
0	0.6294025	0.77706546	0	-1.5033622e-16	-1.5127838e-16	0.89	90
0	0.6216004	0.7833207	0	-1.5033621e-16	-1.5127835e-16	0.9	90
0	0.613736	0.78949755	0	-1.5033624e-16	-1.5127836e-16	0.91	90
0	0.60581017	0.7955955	0	-1.5033621e-16	-1.5127835e-16	0.92	90
0	0.59782374	0.80161387	0	-1.5033624e-16	-1.5127835e-16	0.93	90
0	0.58977765	0.8075521	0	-1.5033624e-16	-1.5127832e-16	0.94	90
0	0.58167255	0.81340945	0	-1.5033625e-16	-1.5127834e-16	0.95	90
0	0.57350916	0.81918544	0	-1.5033625e-16	-1.5127831e-16	0.96	90
0	0.5652885	0.82487965	0	-1.5033628e-16	-1.5127831e-16	0.97	90
0	0.5570114	0.83049124	0	-1.5033625e-16	-1.5127828e-16	0.98	90
0	0.5486785	0.8360199	0	-1.5033629e-16	-1.512783e-16	0.99	90
0	0.54029083	0.8414649	0	-1.503363e-16	-1.5127827e-16	1	90
0	0.5318492	0.8468256	0	-1.5033629e-16	-1.5127826e-16	1.01	90
0	0.5233542	0.8521018	0	-1.503363e-16	-1.5127827e-16	1.02	90
0	0.514807	0.85729265	0	-1.503363e-16	-1.5127822e-16	1.03	90
0	0.5062082	0.8623978	0	-1.5033633e-16	-1.5127824e-16	1.04	90
0	0.49755886	0.8674167	0	-1.5033633e-16	-1.5127822e-16	1.05	90
0	0.48885986	0.8723488	0	-1.5033636e-16	-1.5127822e-16	1.06	90
0	0.48011184	0.8771938	0	-1.5033636e-16	-1.512782e-16	1.07	90
0	0.47131586	0.88195086	0	-1.5033638e-16	-1.512782e-16	1.08	90
0	0.46247286	0.8866199	0	-1.5033638e-16	-1.5127818e-16	1.09	90
0	0.4535835	0.8912002	0	-1.503364e-16	-1.5127817e-16	1.1	90
0	0.4446489	0.89569134	0	-1.5033638e-16	-1.5127813e-16	1.11	90
0	0.4356698	0.900093	0	-1.5033644e-16	-1.5127815e-16	1.12	90
0	0.42664716	0.9044045	0	-1.5033642e-16	-1.5127813e-16	1.13	90
0	0.4175817	0.90862566	0	-1.5033646e-16	-1.5127813e-16	1.14	90
0	0.40847474	0.91275597	0	-1.5033648e-16	-1.5127813e-16	1.15	90
0	0.39932686	0.91679484	0	-1.5033648e-16	-1.5127809e-16	1.16	90
0	0.39013904	0.92074215	0	-1.5033649e-16	-1.5127809e-16	1.17	90
0	0.3809122	0.9245973	0	-1.5033652e-16	-1.5127809e-16	1.18	90
0	0.37164736	0.92836016	0	-1.5033652e-16	-1.5127807e-16	1.19	90
0	0.36234534	0.93203	0	-1.5033652e-16	-1.5127803e-16	1.2	90
0	0.35300708	0.9356068	0	-1.5033656e-16	-1.5127803e-16	1.21	90
0	0.3436335	0.9390899	0	-1.5033656e-16	-1.51278e-16	1.22	90
0	0.33422562	0.9424791	0	-1.5033656e-16	-1.5127799e-16	1.23	90
0	0.32478434	0.9457741	0	-1.5033657e-16	-1.5127799e-16	1.24	90
0	0.31531057	0.9489745	0	-1.503366e-16	-1.5127799e-16	1.25	90
0	0.30580527	0.95207995	0	-1.503366e-16	-1.5127799e-16	1.26	90
0	0.29626942	0.9550904	0	-1.503366e-16	-1.5127794e-16	1.27	90
0	0.28670397	0.95800513	0	-1.5033661e-16	-1.5127794e-16	1.28	90
0	0.27710983	0.960824	0	-1.5033664e-16	-1.5127794e-16	1.29	90
0	0.26748803	0.9635469	0	-1.5033664e-16	-1.5127791e-16	1.3	90
0	0.25783947	0.96617347	0	-1.5033666e-16	-1.5127791e-16	1.31	90
0	0.24816518	0.9687034	0	-1.5033666e-16	-1.512779e-16	1.32	90
0	0.23846607	0.97113645	0	-1.5033669e-16	-1.512779e-16	1.33	90
0	0.2287431	0.9734725	0	-1.5033669e-16	-1.5127787e-16	1.34	90
0	0.21899727	0.975711	0	-1.5033669e-16	-1.5127786e-16	1.35	90
0	0.2092296	0.9778521	0	-1.503367e-16	-1.5127786e-16	1.36	90
0	0.199441	0.9798954	0	-1.5033673e-16	-1.5127786e-16	1.37	90
0	0.18963248	0.9818407	0	-1.5033673e-16	-1.5127782e-16	1.38	90
0	0.17980495	0.98368776	0	-1.5033673e-16	-1.5127783e-16	1.39	90
0	0.16995952	0.9854364	0	-1.5033673e-16	-1.5127781e-16	1.4	90
0	0.16009705	0.9870867	0	-1.5033675e-16	-1.5127781e-16	1.41	90
0	0.15021862	0.98863816	0	-1.5033677e-16	-1.5127781e-16	1.42	90
0	0.14032514	0.9900908	0	-1.5033678e-16	-1.5127781e-16	1.43	90
0	0.13041766	0.9914444	0	-1.5033675e-16	-1.5127778e-16	1.44	90
0	0.12049716	0.99269897	0	-1.5033678e-16	-1.5127778e-16	1.45	90
0	0.11056459	0.9938542	0	-1.5033677e-16	-1.5127778e-16	1.46	90
0	0.10062099	0.9949101	0	-1.5033678e-16	-1.5127777e-16	1.47	90
0	0.09066733	0.9958665	0	-1.503368e-16	-1.5127778e-16	1.48	90
0	0.08070461	0.9967233	0	-1.5033681e-16	-1.5127777e-16	1.49	90
0	0.07073383	0.99748033	0	-1.5033681e-16	-1.5127777e-16	1.5	90
0	0.06075598	0.99813783	0	-1.5033681e-16	-1.5127777e-16	1.51	90
0	0.05077205	0.9986954	0	-1.503368e-16	-1.5127776e-16	1.52	90
0	0.040783055	0.9991532	0	-1.503368e-16	-1.5127777e-16	1.53	90
0	0.030789973	0.99951106	0	-1.503368e-16	-1.5127774e-16	1.54	90
0	0.020793824	0.999769	0	-1.5033681e-16	-1.5127776e-16	1.55	90
0	0.010795595	0.99992687	0	-1.5033681e-16	-1.5127776e-16	1.56	90
0	0.00079628825	0.9999848	0	-1.5033683e-16	-1.5127777e-16	1.57	90
0	-0.0092031	0.9999428	0	-1.5033681e-16	-1.5127776e-16	1.58	90
0	-0.019201566	0.9998008	0	-1.5033681e-16	-1.5127776e-16	1.59	90
0	-0.029198116	0.9995588	0	-1.5033681e-16	-1.5127777e-16	1.6	90
0	-0.03919175	0.9992168	0	-1.5033682e-16	-1.5127776e-16	1.61	90
0	-0.049181458	0.99877495	0	-1.5033681e-16	-1.5127777e-16	1.62	90
0	-0.05916626	0.9982333	0	-1.5033682e-16	-1.5127777e-16	1.63	90
0	-0.06914515	0.9975918	0	-1.5033681e-16	-1.5127777e-16	1.64	90
0	-0.07911713	0.99685055	0	-1.5033678e-16	-1.5127777e-16	1.65	90
0	-0.08908119	0.9960095	0	-1.503368e-16	-1.5127778e-16	1.66	90
0	-0.09903637	0.9950691	0	-1.5033678e-16	-1.5127777e-16	1.67	90
0	-0.10898164	0.994029	0	-1.5033678e-16	-1.5127778e-16	1.68	90
0	-0.11891601	0.9928896	0	-1.5033677e-16	-1.5127777e-16	1.69	90
0	-0.12883854	0.9916509	0	-1.5033678e-16	-1.5127781e-16	1.7	90
0	-0.13874814	0.990313	0	-1.5033677e-16	-1.512778e-16	1.71	90
0	-0.14864391	0.9888761	0	-1.5033678e-16	-1.5127782e-16	1.72	90
0	-0.15852481	0.9873404	0	-1.5033675e-16	-1.5127781e-16	1.73	90
0	-0.16838986	0.98570585	0	-1.5033675e-16	-1.5127783e-16	1.74	90
0	-0.1782381	0.9839728	0	-1.5033671e-16	-1.5127781e-16	1.75	90
0	-0.18806852	0.9821413	0	-1.5033673e-16	-1.5127783e-16	1.76	90
0	-0.19788013	0.9802116	0	-1.5033671e-16	-1.5127785e-16	1.77	90
0	-0.207672	0.97818404	0	-1.503367e-16	-1.5127786e-16	1.78	90
0	-0.21744311	0.97605854	0	-1.5033669e-16	-1.5127786e-16	1.79	90
0	-0.22719243	0.97383547	0	-1.5033669e-16	-1.5127789e-16	1.8	90
0	-0.2369191	0.971515	0	-1.5033666e-16	-1.5127786e-16	1.81	90
0	-0.24662209	0.96909744	0	-1.5033666e-16	-1.512779e-16	1.82	90
0	-0.2563004	0.9665829	0	-1.5033666e-16	-1.5127791e-16	1.83	90
0	-0.26595312	0.9639716	0	-1.5033664e-16	-1.5127793e-16	1.84	90
0	-0.27557924	0.96126413	0	-1.5033664e-16	-1.5127793e-16	1.85	90
0	-0.28517786	0.95846033	0	-1.5033664e-16	-1.5127795e-16	1.86	90
0	-0.2947479	0.95556086	0	-1.5033661e-16	-1.5127795e-16	1.87	90
0	-0.30428857	0.95256585	0	-1.503366e-16	-1.5127795e-16	1.88	90
0	-0.31379882	0.94947547	0	-1.5033658e-16	-1.5127798e-16	1.89	90
0	-0.3232776	0.9462901	0	-1.5033658e-16	-1.5127799e-16	1.9	90
0	-0.33272412	0.94301015	0	-1.5033658e-16	-1.5127802e-16	1.91	90
0	-0.34213743	0.93963593	0	-1.5033656e-16	-1.5127802e-16	1.92	90
0	-0.35151652	0.9361678	0	-1.5033654e-16	-1.5127802e-16	1.93	90
0	-0.36086044	0.93260586	0	-1.5033654e-16	-1.5127803e-16	1.94	90
0	-0.37016827	0.92895085	0	-1.503365e-16	-1.5127806e-16	1.95	90
0	-0.37943918	0.92520285	0	-1.5033649e-16	-1.5127806e-16	1.96	90
0	-0.38867214	0.92136234	0	-1.503365e-16	-1.5127809e-16	1.97	90
0	-0.39786616	0.9174297	0	-1.5033646e-16	-1.5127809e-16	1.98	90
0	-0.4070205	0.91340536	0	-1.5033646e-16	-1.5127811e-16	1.99	90
0	-0.4161341	0.9092895	0	-1.5033645e-16	-1.5127813e-16	2	90
0	-0.4252062	0.9050828	0	-1.5033642e-16	-1.5127811e-16	2.01	90
0	-0.43423566	0.9007856	0	-1.5033642e-16	-1.5127814e-16	2.02	90
0	-0.44322178	0.89639837	0	-1.5033641e-16	-1.5127814e-16	2.03	90
0	-0.45216352	0.89192146	0	-1.503364e-16	-1.5127817e-16	2.04	90
0	-0.46106014	0.8873553	0	-1.503364e-16	-1.5127818e-16	2.05	90
0	-0.46991074	0.88270044	0	-1.5033637e-16	-1.5127818e-16	2.06	90
0	-0.4787142	0.87795717	0	-1.5033636e-16	-1.5127819e-16	2.07	90
0	-0.48746982	0.8731263	0	-1.5033634e-16	-1.512782e-16	2.08	90
0	-0.49617678	0.8682081	0	-1.5033634e-16	-1.5127824e-16	2.09	90
0	-0.50483406	0.86320287	0	-1.5033632e-16	-1.5127822e-16	2.1	90
0	-0.51344085	0.85811156	0	-1.5033633e-16	-1.5127826e-16	2.11	90
0	-0.52199644	0.8529341	0	-1.503363e-16	-1.5127826e-16	2.12	90
0	-0.5304997	0.8476716	0	-1.5033629e-16	-1.5127824e-16	2.13	90
0	-0.53894997	0.8423243	0	-1.5033629e-16	-1.5127827e-16	2.14	90
0	-0.5473463	0.8368927	0	-1.5033629e-16	-1.5127828e-16	2.15	90
0	-0.555688	0.8313774	0	-1.5033626e-16	-1.512783e-16	2.16	90
0	-0.5639741	0.8257789	0	-1.5033626e-16	-1.5127831e-16	2.17	90
0	-0.57220376	0.8200979	0	-1.5033626e-16	-1.5127832e-16	2.18	90
0	-0.5803762	0.8143349	0	-1.5033622e-16	-1.5127832e-16	2.19	90
0	-0.5884907	0.80849034	0	-1.5033625e-16	-1.5127835e-16	2.2	90
0	-0.59654623	0.802565	0	-1.5033622e-16	-1.5127835e-16	2.21	90
0	-0.60454214	0.79655933	0	-1.5033621e-16	-1.5127835e-16	2.22	90
0	-0.6124777	0.7904741	0	-1.5033621e-16	-1.5127835e-16	2.23	90
0	-0.62035197	0.78430974	0	-1.5033621e-16	-1.5127835e-16	2.24	90
0	-0.6281642	0.7780669	0	-1.503362e-16	-1.5127835e-16	2.25	90
0	-0.6359135	0.77174634	0	-1.5033621e-16	-1.5127838e-16	2.26	90
0	-0.64359933	0.76534855	0	-1.503362e-16	-1.5127839e-16	2.27	90
0	-0.65122074	0.75887424	0	-1.503362e-16	-1.5127839e-16	2.28	90
0	-0.65877706	0.7523239	0	-1.503362e-16	-1.5127839e-16	2.29	90
0	-0.6662675	0.7456985	0	-1.5033619e-16	-1.5127839e-16	2.3	90
0	-0.6736913	0.7389984	0	-1.5033619e-16	-1.512784e-16	2.31	90
0	-0.6810477	0.73222446	0	-1.5033617e-16	-1.5127839e-16	2.32	90
0	-0.688336	0.7253773	0	-1.5033617e-16	-1.5127839e-16	2.33	90
0	-0.6955556	0.7184575	0	-1.5033617e-16	-1.5127839e-16	2.34	90
0	-0.7027054	0.71146595	0	-1.5033619e-16	-1.5127839e-16	2.35	90
0	-0.70978504	0.70440316	0	-1.503362e-16	-1.512784e-16	2.36	90
0	-0.7167938	0.69727	0	-1.5033619e-16	-1.5127839e-16	2.37	90
0	-0.7237307	0.6900671	0	-1.5033617e-16	-1.5127839e-16	2.38	90
0	-0.7305953	0.6827951	0	-1.5033619e-16	-1.5127839e-16	2.39	90
0	-0.7373868	0.6754549	0	-1.5033619e-16	-1.5127838e-16	2.4	90
0	-0.7441047	0.66804713	0	-1.5033619e-16	-1.5127838e-16	2.41	90
0	-0.7507479	0.66057265	0	-1.5033617e-16	-1.5127839e-16	2.42	90
0	-0.7573163	0.6530318	0	-1.503362e-16	-1.5127839e-16	2.43	90
0	-0.7638087	0.645426	0	-1.5033619e-16	-1.5127838e-16	2.44	90
0	-0.77022487	0.63775545	0	-1.5033619e-16	-1.5127835e-16	2.45	90
0	-0.776564	0.6300212	0	-1.5033619e-16	-1.5127835e-16	2.46	90
0	-0.78282547	0.622224	0	-1.5033621e-16	-1.5127836e-16	2.47	90
0	-0.7890086	0.61436445	0	-1.5033622e-16	-1.5127835e-16	2.48	90
0	-0.79511285	0.6064435	0	-1.5033622e-16	-1.5127835e-16	2.49	90
0	-0.8011375	0.5984619	0	-1.5033621e-16	-1.5127832e-16	2.5	90
0	-0.8070822	0.59042054	0	-1.5033624e-16	-1.5127834e-16	2.51	90
0	-0.812946	0.58232003	0	-1.5033625e-16	-1.5127832e-16	2.52	90
0	-0.8187285	0.57416135	0	-1.5033626e-16	-1.5127832e-16	2.53	90
0	-0.8244293	0.56594527	0	-1.5033625e-16	-1.5127831e-16	2.54	90
0	-0.83004737	0.55767256	0	-1.5033628e-16	-1.5127831e-16	2.55	90
0	-0.8355827	0.5493442	0	-1.5033629e-16	-1.5127828e-16	2.56	90
0	-0.84103423	0.54096085	0	-1.5033629e-16	-1.5127828e-16	2.57	90
0	-0.8464019	0.5325233	0	-1.5033632e-16	-1.512783e-16	2.58	90
0	-0.85168475	0.5240326	0	-1.5033629e-16	-1.5127826e-16	2.59	90
0	-0.8568824	0.51548946	0	-1.5033632e-16	-1.5127824e-16	2.6	90
0	-0.86199445	0.5068948	0	-1.5033632e-16	-1.5127822e-16	2.61	90
0	-0.8670202	0.49824947	0	-1.5033634e-16	-1.5127823e-16	2.62	90
0	-0.8719592	0.48955438	0	-1.5033636e-16	-1.5127822e-16	2.63	90
0	-0.8768111	0.48081023	0	-1.5033634e-16	-1.5127819e-16	2.64	90
0	-0.8815753	0.47201806	0	-1.5033638e-16	-1.512782e-16	2.65	90
0	-0.8862514	0.46317878	0	-1.503364e-16	-1.5127819e-16	2.66	90
0	-0.8908387	0.4542931	0	-1.5033638e-16	-1.5127817e-16	2.67	90
0	-0.895337	0.44536197	0	-1.5033644e-16	-1.5127818e-16	2.68	90
0	-0.89974576	0.43638644	0	-1.503364e-16	-1.5127813e-16	2.69	90
0	-0.9040645	0.42736724	0	-1.5033645e-16	-1.5127813e-16	2.7	90
0	-0.90829283	0.4183052	0	-1.5033645e-16	-1.5127813e-16	2.71	90
0	-0.91243035	0.40920144	0	-1.5033648e-16	-1.5127813e-16	2.72	90
0	-0.9164766	0.40005678	0	-1.5033646e-16	-1.5127809e-16	2.73	90
0	-0.9204312	0.39087212	0	-1.5033648e-16	-1.512781e-16	2.74	90
0	-0.9242938	0.38164842	0	-1.503365e-16	-1.5127809e-16	2.75	90
0	-0.92806387	0.3723865	0	-1.5033653e-16	-1.5127806e-16	2.76	90
0	-0.9317412	0.36308736	0	-1.5033654e-16	-1.5127806e-16	2.77	90
0	-0.9353254	0.353752	0	-1.5033654e-16	-1.5127803e-16	2.78	90
0	-0.9388159	0.3443812	0	-1.5033656e-16	-1.5127803e-16	2.79	90
0	-0.94221264	0.33497605	0	-1.5033653e-16	-1.5127798e-16	2.8	90
0	-0.94551516	0.32553738	0	-1.5033657e-16	-1.5127799e-16	2.81	90
0	-0.94872326	0.31606615	0	-1.5033658e-16	-1.5127797e-16	2.82	90
0	-0.9518362	0.30656335	0	-1.503366e-16	-1.5127797e-16	2.83	90
0	-0.954854	0.29702988	0	-1.5033661e-16	-1.5127795e-16	2.84	90
0	-0.95777637	0.28746673	0	-1.5033665e-16	-1.5127797e-16	2.85	90
0	-0.96060306	0.2778749	0	-1.5033665e-16	-1.5127795e-16	2.86	90
0	-0.9633336	0.26825523	0	-1.5033666e-16	-1.5127791e-16	2.87	90
0	-0.9659679	0.25860882	0	-1.5033664e-16	-1.512779e-16	2.88	90
0	-0.9685055	0.24893649	0	-1.5033667e-16	-1.5127791e-16	2.89	90
0	-0.9709463	0.2392393	0	-1.5033669e-16	-1.512779e-16	2.9	90
0	-0.97328997	0.22951823	0	-1.5033669e-16	-1.5127789e-16	2.91	90
0	-0.97553635	0.21977422	0	-1.5033669e-16	-1.5127786e-16	2.92	90
0	-0.9776851	0.21000819	0	-1.503367e-16	-1.5127786e-16	2.93	90
0	-0.97973615	0.2002212	0	-1.5033671e-16	-1.5127786e-16	2.94	90
0	-0.98168933	0.19041422	0	-1.5033675e-16	-1.5127789e-16	2.95	90
0	-0.9835443	0.18058825	0	-1.5033673e-16	-1.5127783e-16	2.96	90
0	-0.9853008	0.17074417	0	-1.5033674e-16	-1.5127781e-16	2.97	90
0	-0.98695886	0.16088302	0	-1.5033673e-16	-1.512778e-16	2.98	90
0	-0.9885183	0.15100582	0	-1.5033675e-16	-1.5127781e-16	2.99	90
0	-0.98997873	0.1411135	0	-1.5033678e-16	-1.5127781e-16	3	90
0	-0.9913403	0.13120711	0	-1.503368e-16	-1.5127781e-16	3.01	90
0	-0.9926027	0.1212876	0	-1.5033681e-16	-1.5127781e-16	3.02	90
0	-0.9937659	0.11135598	0	-1.5033677e-16	-1.5127777e-16	3.03	90
0	-0.9948296	0.101413205	0	-1.5033678e-16	-1.5127777e-16	3.04	90
0	-0.99579394	0.091460325	0	-1.5033678e-16	-1.5127777e-16	3.05	90
0	-0.99665874	0.08149827	0	-1.503368e-16	-1.512778e-16	3.06	90
0	-0.9974238	0.07152809	0	-1.5033681e-16	-1.5127778e-16	3.07	90
0	-0.9980892	0.06155077	0	-1.5033682e-16	-1.5127778e-16	3.08	90
0	-0.9986547	0.051567286	0	-1.503368e-16	-1.5127776e-16	3.09	90
0	-0.9991205	0.041578665	0	-1.5033681e-16	-1.5127776e-16	3.1	90
0	-0.9994862	0.03158588	0	-1.5033681e-16	-1.5127776e-16	3.11	90
0	-0.999752	0.021589937	0	-1.5033681e-16	-1.5127776e-16	3.12	90
0	-0.99991786	0.011591836	0	-1.5033682e-16	-1.5127777e-16	3.13	90
0	-0.99998385	0.001592576	0	-1.5033685e-16	-1.5127777e-16	3.14	90
0	-0.99994975	-0.008406841	0	-1.5033678e-16	-1.5127772e-16	3.15	90
0	-0.99981576	-0.018405419	0	-1.5033682e-16	-1.5127776e-16	3.16	90
0	-0.9995818	-0.028402163	0	-1.503368e-16	-1.5127774e-16	3.17	90
0	-0.99924785	-0.03839606	0	-1.5033682e-16	-1.5127777e-16	3.18	90
0	-0.9988138	-0.04838612	0	-1.5033681e-16	-1.5127777e-16	3.19	90
0	-0.99828017	-0.05837135	0	-1.5033682e-16	-1.5127777e-16	3.2	90
0	-0.9976465	-0.06835074	0	-1.503368e-16	-1.5127776e-16	3.21	90
0	-0.9969132	-0.078323305	0	-1.5033681e-16	-1.512778e-16	3.22	90
0	-0.9960803	-0.08828805	0	-1.5033677e-16	-1.5127776e-16	3.23	90
0	-0.9951476	-0.09824396	0	-1.5033678e-16	-1.5127777e-16	3.24	90
0	-0.99411553	-0.10819006	0	-1.5033677e-16	-1.5127777e-16	3.25	90
0	-0.99298394	-0.11812534	0	-1.5033678e-16	-1.5127778e-16	3.26	90
0	-0.99175304	-0.12804882	0	-1.5033678e-16	-1.512778e-16	3.27	90
0	-0.9904232	-0.13795951	0	-1.5033675e-16	-1.5127781e-16	3.28	90
0	-0.9889941	-0.14785638	0	-1.5033674e-16	-1.512778e-16	3.29	90
0	-0.9874662	-0.15773854	0	-1.5033677e-16	-1.5127782e-16	3.3	90
0	-0.9858397	-0.16760488	0	-1.5033675e-16	-1.5127783e-16	3.31	90
0	-0.98411447	-0.17745449	0	-1.5033674e-16	-1.5127783e-16	3.32	90
0	-0.98229074	-0.18728638	0	-1.5033673e-16	-1.5127783e-16	3.33	90
0	-0.9803691	-0.19709954	0	-1.5033671e-16	-1.5127783e-16	3.34	90
0	-0.9783491	-0.206893	0	-1.5033671e-16	-1.5127786e-16	3.35	90
0	-0.97623146	-0.21666579	0	-1.503367e-16	-1.5127786e-16	3.36	90
0	-0.9740161	-0.22641692	0	-1.503367e-16	-1.5127787e-16	3.37	90
0	-0.9717033	-0.23614539	0	-1.5033667e-16	-1.512779e-16	3.38	90
0	-0.9692935	-0.24585031	0	-1.5033666e-16	-1.512779e-16	3.39	90
0	-0.96678674	-0.25553063	0	-1.5033666e-16	-1.5127791e-16	3.4	90
0	-0.9641832	-0.26518545	0	-1.5033664e-16	-1.512779e-16	3.41	90
0	-0.9614832	-0.2748137	0	-1.5033662e-16	-1.5127791e-16	3.42	90
0	-0.95868725	-0.28441453	0	-1.5033662e-16	-1.5127794e-16	3.43	90
0	-0.9557953	-0.2939869	0	-1.5033664e-16	-1.5127798e-16	3.44	90
0	-0.9528077	-0.30352992	0	-1.503366e-16	-1.5127795e-16	3.45	90
0	-0.94972503	-0.31304264	0	-1.5033658e-16	-1.5127795e-16	3.46	90
0	-0.94654727	-0.32252398	0	-1.5033657e-16	-1.5127798e-16	3.47	90
0	-0.9432748	-0.3319731	0	-1.5033656e-16	-1.5127799e-16	3.48	90
