# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Length (nm)
0	0.7755465	-0.63125086	0	-1.01108695e-16	-1.0191747e-16	5.6	44.1
0	0.834692	-0.55067176	0	-1.0110869e-16	-1.0191745e-16	5.7	44.1
0	0.8854974	-0.46459046	0	-1.0110869e-16	-1.0191744e-16	5.8	44.1
0	0.9274552	-0.37386712	0	-1.01108715e-16	-1.0191746e-16	5.9	44.1
0	0.96014607	-0.27940828	0	-1.0110871e-16	-1.0191743e-16	6	44.1
0	0.9832436	-0.18215773	0	-1.0110869e-16	-1.01917386e-16	6.1	44.1
0	0.99651676	-0.0830872	0	-1.0110871e-16	-1.01917406e-16	6.2	44.1
0	0.99997425	-1.5069826e-10	0	-1.00790085e-16	-1.0159739e-16	0	44
0	0.9949786	0.09983041	0	-1.00790065e-16	-1.0159737e-16	0.1	44
0	0.9800416	0.19866347	0	-1.0079007e-16	-1.0159739e-16	0.2	44
0	0.9553125	0.29551175	0	-1.0079005e-16	-1.015974e-16	0.3	44
0	0.9210382	0.38940758	0	-1.0079006e-16	-1.0159743e-16	0.4	44
0	0.87756085	0.47941273	0	-1.0079005e-16	-1.0159745e-16	0.5	44
0	0.8253153	0.5646279	0	-1.0079003e-16	-1.0159746e-16	0.6	44
0	0.7648234	0.6442014	0	-1.00790025e-16	-1.0159746e-16	0.7	44
0	0.69668937	0.71733826	0	-1.0079003e-16	-1.0159747e-16	0.8	44
0	0.62159413	0.7833076	0	-1.0079004e-16	-1.0159746e-16	0.9	44
0	0.54028827	0.8414503	0	-1.0079003e-16	-1.0159746e-16	1	44
0	0.45358393	0.89118534	0	-1.00790045e-16	-1.0159744e-16	1.1	44
0	0.36234766	0.9320159	0	-1.00790065e-16	-1.0159742e-16	1.2	44
0	0.2674911	0.9635339	0	-1.00790065e-16	-1.01597407e-16	1.3	44
0	0.1699621	0.9854244	0	-1.00790085e-16	-1.0159739e-16	1.4	44
0	0.07073506	0.9974694	0	-1.0079008e-16	-1.0159739e-16	1.5	44
0	-0.02919864	0.99954784	0	-1.0079007e-16	-1.0159738e-16	1.6	44
0	-0.12884064	0.9916393	0	-1.00790085e-16	-1.0159738e-16	1.7	44
0	-0.22719544	0.97382283	0	-1.0079007e-16	-1.015974e-16	1.8	44
0	-0.32328042	0.9462763	0	-1.0079008e-16	-1.0159743e-16	1.9	44
0	-0.4161355	0.9092748	0	-1.0079006e-16	-1.0159744e-16	2	44
0	-0.50483274	0.8631881	0	-1.0079003e-16	-1.0159744e-16	2.1	44
0	-0.588486	0.80847657	0	-1.00790025e-16	-1.0159746e-16	2.2	44
0	-0.6662594	0.74568677	0	-1.00790045e-16	-1.0159748e-16	2.3	44
0	-0.73737544	0.6754463	0	-1.00790025e-16	-1.0159746e-16	2.4	44
0	-0.8011239	0.59845686	0	-1.0079003e-16	-1.0159746e-16	2.5	44
0	-0.8568677	0.51548785	0	-1.0079004e-16	-1.0159745e-16	2.6	44
0	-0.90404975	0.42736825	0	-1.0079005e-16	-1.0159743e-16	2.7	44
0	-0.94219875	0.33497873	0	-1.0079005e-16	-1.01597407e-16	2.8	44
0	-0.9709336	0.23924236	0	-1.0079007e-16	-1.015974e-16	2.9	44
0	-0.98996717	0.1411158	0	-1.0079008e-16	-1.0159739e-16	3	44
0	-0.99910945	0.041579407	0	-1.00790085e-16	-1.0159738e-16	3.1	44
0	-0.9982691	-0.05837238	0	-1.00790085e-16	-1.0159737e-16	3.2	44
0	-0.9874544	-0.157741	0	-1.0079009e-16	-1.015974e-16	3.3	44
0	-0.9667736	-0.2555337	0	-1.0079005e-16	-1.0159739e-16	3.4	44
0	-0.93643326	-0.35077342	0	-1.0079004e-16	-1.01597407e-16	3.5	44
0	-0.8967363	-0.44250843	0	-1.0079006e-16	-1.0159746e-16	3.6	44
0	-0.84807914	-0.52982235	0	-1.00790045e-16	-1.0159746e-16	3.7	44
0	-0.7909483	-0.61184233	0	-1.0079003e-16	-1.0159747e-16	3.8	44
0	-0.72591436	-0.68774897	0	-1.0079003e-16	-1.0159747e-16	3.9	44
0	-0.65362716	-0.7567839	0	-1.00790025e-16	-1.0159747e-16	4	44
0	-0.57480913	-0.81825703	0	-1.0079004e-16	-1.0159746e-16	4.1	44
0	-0.49024785	-0.8715544	0	-1.0079004e-16	-1.0159745e-16	4.2	44
0	-0.4007882	-0.9161432	0	-1.0079005e-16	-1.0159743e-16	4.3	44
0	-0.3073241	-0.9515781	0	-1.0079006e-16	-1.01597407e-16	4.4	44
0	-0.21078962	-0.9775052	0	-1.00790065e-16	-1.0159739e-16	4.5	44
0	-0.11214916	-0.99366534	0	-1.0079008e-16	-1.0159738e-16	4.6	44
0	-0.012388289	-0.9998974	0	-1.00790085e-16	-1.0159738e-16	4.7	44
0	0.08749635	-0.99613893	0	-1.0079008e-16	-1.0159738e-16	4.8	44
0	0.18650688	-0.9824275	0	-1.0079007e-16	-1.0159739e-16	4.9	44
0	0.28365403	-0.95890015	0	-1.0079008e-16	-1.0159742e-16	5	44
0	0.37796727	-0.9257916	0	-1.0079006e-16	-1.0159744e-16	5.1	44
0	0.4685042	-0.88343275	0	-1.0079005e-16	-1.0159744e-16	5.2	44
0	0.55435985	-0.832247	0	-1.0079003e-16	-1.0159745e-16	5.3	44
0	0.6346768	-0.77274543	0	-1.00790025e-16	-1.0159745e-16	5.4	44
0	0.7086522	-0.7055228	0	-1.0079003e-16	-1.0159747e-16	5.5	44
0	0.7755467	-0.6312507	0	-1.0079005e-16	-1.0159747e-16	5.6	44
0	0.8346922	-0.5506713	0	-1.00790045e-16	-1.0159745e-16	5.7	44
0	0.8854977	-0.46458972	0	-1.00790045e-16	-1.0159744e-16	5.8	44
0	0.92745537	-0.37386632	0	-1.0079006e-16	-1.0159743e-16	5.9	44
0	0.96014607	-0.27940747	0	-1.0079008e-16	-1.01597407e-16	6	44
0	0.9832433	-0.18215711	0	-1.0079007e-16	-1.0159739e-16	6.1	44
0	0.99651647	-0.08308691	0	-1.0079009e-16	-1.015974e-16	6.2	44
0	0.99997425	-1.4116504e-10	0	-1.00790085e-16	-1.0159738e-16	0	43.9
0	0.9949786	0.09983041	0	-1.00790065e-16	-1.0159737e-16	0.1	43.9
0	0.9800416	0.19866347	0	-1.0079007e-16	-1.0159739e-16	0.2	43.9
0	0.9553125	0.29551175	0	-1.00790065e-16	-1.01597407e-16	0.3	43.9
0	0.9210381	0.38940758	0	-1.00790045e-16	-1.0159742e-16	0.4	43.9
0	0.87756085	0.47941273	0	-1.0079005e-16	-1.0159745e-16	0.5	43.9
0	0.8253153	0.5646279	0	-1.0079004e-16	-1.0159745e-16	0.6	43.9
0	0.76482326	0.6442014	0	-1.00790025e-16	-1.0159746e-16	0.7	43.9
0	0.69668937	0.7173383	0	-1.0079003e-16	-1.0159746e-16	0.8	43.9
0	0.62159413	0.78330773	0	-1.0079004e-16	-1.0159746e-16	0.9	43.9
0	0.54028827	0.8414503	0	-1.0079005e-16	-1.0159746e-16	1	43.9
0	0.45358393	0.89118534	0	-1.00790045e-16	-1.0159744e-16	1.1	43.9
0	0.36234766	0.9320159	0	-1.00790065e-16	-1.0159742e-16	1.2	43.9
0	0.2674911	0.96353376	0	-1.0079007e-16	-1.01597407e-16	1.3	43.9
0	0.1699621	0.9854244	0	-1.0079008e-16	-1.0159739e-16	1.4	43.9
0	0.070735075	0.9974694	0	-1.0079008e-16	-1.0159739e-16	1.5	43.9
0	-0.029198635	0.99954784	0	-1.00790085e-16	-1.0159738e-16	1.6	43.9
0	-0.12884064	0.9916393	0	-1.00790085e-16	-1.0159739e-16	1.7	43.9
0	-0.22719544	0.97382283	0	-1.00790085e-16	-1.01597407e-16	1.8	43.9
0	-0.32328042	0.9462763	0	-1.0079008e-16	-1.0159743e-16	1.9	43.9
0	-0.4161355	0.9092748	0	-1.0079006e-16	-1.0159744e-16	2	43.9
0	-0.50483274	0.8631881	0	-1.0079003e-16	-1.0159745e-16	2.1	43.9
0	-0.588486	0.8084765	0	-1.0079003e-16	-1.0159746e-16	2.2	43.9
0	-0.66625935	0.74568677	0	-1.00790045e-16	-1.0159748e-16	2.3	43.9
0	-0.73737544	0.6754463	0	-1.00790025e-16	-1.0159748e-16	2.4	43.9
0	-0.8011238	0.5984568	0	-1.00790045e-16	-1.0159747e-16	2.5	43.9
0	-0.8568677	0.5154878	0	-1.0079004e-16	-1.0159745e-16	2.6	43.9
0	-0.90404963	0.42736825	0	-1.0079005e-16	-1.0159743e-16	2.7	43.9
0	-0.94219875	0.33497873	0	-1.0079005e-16	-1.01597407e-16	2.8	43.9
0	-0.9709336	0.23924236	0	-1.0079007e-16	-1.015974e-16	2.9	43.9
0	-0.98996717	0.1411158	0	-1.0079008e-16	-1.0159739e-16	3	43.9
0	-0.9991094	0.041579407	0	-1.0079009e-16	-1.0159738e-16	3.1	43.9
0	-0.9982691	-0.05837238	0	-1.0079007e-16	-1.0159737e-16	3.2	43.9
0	-0.9874544	-0.15774101	0	-1.0079009e-16	-1.015974e-16	3.3	43.9
0	-0.9667737	-0.2555337	0	-1.0079005e-16	-1.0159739e-16	3.4	43.9
0	-0.93643326	-0.35077345	0	-1.00790045e-16	-1.01597407e-16	3.5	43.9
0	-0.8967363	-0.44250843	0	-1.0079006e-16	-1.0159745e-16	3.6	43.9
0	-0.84807914	-0.52982235	0	-1.00790045e-16	-1.0159747e-16	3.7	43.9
0	-0.7909483	-0.61184233	0	-1.0079004e-16	-1.0159747e-16	3.8	43.9
0	-0.7259143	-0.68774897	0	-1.0079003e-16	-1.0159747e-16	3.9	43.9
0	-0.65362716	-0.7567839	0	-1.00790025e-16	-1.0159746e-16	4	43.9
0	-0.57480913	-0.81825703	0	-1.0079004e-16	-1.0159746e-16	4.1	43.9
0	-0.4902478	-0.8715544	0	-1.00790045e-16	-1.0159745e-16	4.2	43.9
0	-0.40078816	-0.9161432	0	-1.0079005e-16	-1.0159743e-16	4.3	43.9
0	-0.30732414	-0.9515781	0	-1.0079007e-16	-1.01597407e-16	4.4	43.9
0	-0.21078962	-0.97750515	0	-1.00790065e-16	-1.0159739e-16	4.5	43.9
0	-0.11214916	-0.99366534	0	-1.0079008e-16	-1.0159738e-16	4.6	43.9
0	-0.012388288	-0.9998974	0	-1.00790085e-16	-1.0159737e-16	4.7	43.9
0	0.08749634	-0.99613905	0	-1.0079008e-16	-1.0159738e-16	4.8	43.9
0	0.18650688	-0.9824275	0	-1.0079007e-16	-1.0159738e-16	4.9	43.9
0	0.28365403	-0.9589	0	-1.0079008e-16	-1.0159742e-16	5	43.9
0	0.37796727	-0.9257916	0	-1.0079006e-16	-1.0159744e-16	5.1	43.9
0	0.4685042	-0.88343275	0	-1.00790045e-16	-1.0159745e-16	5.2	43.9
0	0.55435985	-0.832247	0	-1.0079004e-16	-1.0159745e-16	5.3	43.9
0	0.6346768	-0.77274543	0	-1.0079002e-16	-1.0159746e-16	5.4	43.9
0	0.7086521	-0.7055228	0	-1.0079003e-16	-1.0159746e-16	5.5	43.9
0	0.7755468	-0.63125056	0	-1.0079004e-16	-1.0159747e-16	5.6	43.9
0	0.8346923	-0.5506713	0	-1.00790045e-16	-1.0159746e-16	5.7	43.9
0	0.8854977	-0.46458972	0	-1.00790045e-16	-1.0159743e-16	5.8	43.9
0	0.92745537	-0.3738663	0	-1.0079007e-16	-1.0159743e-16	5.9	43.9
0	0.96014607	-0.27940747	0	-1.0079008e-16	-1.0159743e-16	6	43.9
0	0.9832433	-0.1821571	0	-1.0079007e-16	-1.015974e-16	6.1	43.9
0	0.99651647	-0.08308691	0	-1.0079009e-16	-1.0159739e-16	6.2	43.9
0	0.99997383	-1.9941174e-10	0	-1.00630916e-16	-1.0143735e-16	0	43.8
0	0.99497837	0.09983023	0	-1.0063092e-16	-1.0143736e-16	0.1	43.8
0	0.9800413	0.19866315	0	-1.00630896e-16	-1.0143736e-16	0.2	43.8
0	0.95531225	0.29551134	0	-1.0063088e-16	-1.0143738e-16	0.3	43.8
0	0.92103803	0.3894071	0	-1.006309e-16	-1.0143743e-16	0.4	43.8
0	0.877561	0.47941238	0	-1.0063087e-16	-1.0143743e-16	0.5	43.8
0	0.82531536	0.5646276	0	-1.0063084e-16	-1.0143743e-16	0.6	43.8
0	0.7648233	0.6442012	0	-1.0063084e-16	-1.0143745e-16	0.7	43.8
0	0.6966892	0.71733814	0	-1.0063085e-16	-1.0143746e-16	0.8	43.8
0	0.62159395	0.78330755	0	-1.00630856e-16	-1.0143746e-16	0.9	43.8
0	0.54028785	0.8414504	0	-1.0063087e-16	-1.0143745e-16	1	43.8
0	0.45358354	0.8911854	0	-1.0063087e-16	-1.01437417e-16	1.1	43.8
0	0.36234722	0.9320158	0	-1.0063088e-16	-1.0143741e-16	1.2	43.8
0	0.26749068	0.9635337	0	-1.00630896e-16	-1.0143738e-16	1.3	43.8
0	0.1699618	0.98542434	0	-1.006309e-16	-1.0143736e-16	1.4	43.8
0	0.07073493	0.9974689	0	-1.0063092e-16	-1.0143736e-16	1.5	43.8
0	-0.029198583	0.99954754	0	-1.00630916e-16	-1.0143735e-16	1.6	43.8
0	-0.12884042	0.99163896	0	-1.00630916e-16	-1.0143736e-16	1.7	43.8
0	-0.22719508	0.9738228	0	-1.0063091e-16	-1.0143738e-16	1.8	43.8
0	-0.32327998	0.94627637	0	-1.00630896e-16	-1.0143741e-16	1.9	43.8
0	-0.416135	0.9092748	0	-1.0063089e-16	-1.0143743e-16	2	43.8
0	-0.5048324	0.8631881	0	-1.0063087e-16	-1.0143744e-16	2.1	43.8
0	-0.5884857	0.8084765	0	-1.00630856e-16	-1.0143745e-16	2.2	43.8
0	-0.6662591	0.74568677	0	-1.0063084e-16	-1.0143745e-16	2.3	43.8
0	-0.7373754	0.67544615	0	-1.0063085e-16	-1.0143746e-16	2.4	43.8
0	-0.80112386	0.5984566	0	-1.0063086e-16	-1.0143746e-16	2.5	43.8
0	-0.85686773	0.51548743	0	-1.00630876e-16	-1.0143745e-16	2.6	43.8
0	-0.90404975	0.42736778	0	-1.0063089e-16	-1.0143743e-16	2.7	43.8
0	-0.94219863	0.33497825	0	-1.0063089e-16	-1.014374e-16	2.8	43.8
0	-0.9709333	0.239242	0	-1.00630916e-16	-1.0143739e-16	2.9	43.8
0	-0.98996687	0.14111553	0	-1.006309e-16	-1.0143736e-16	3	43.8
0	-0.999109	0.04157933	0	-1.0063093e-16	-1.0143736e-16	3.1	43.8
0	-0.99826866	-0.05837227	0	-1.0063092e-16	-1.0143736e-16	3.2	43.8
0	-0.9874542	-0.15774071	0	-1.0063093e-16	-1.0143737e-16	3.3	43.8
0	-0.96677357	-0.2555333	0	-1.0063092e-16	-1.014374e-16	3.4	43.8
0	-0.93643326	-0.35077298	0	-1.00630896e-16	-1.0143741e-16	3.5	43.8
0	-0.8967362	-0.44250807	0	-1.0063087e-16	-1.01437417e-16	3.6	43.8
0	-0.8480791	-0.52982193	0	-1.0063087e-16	-1.0143744e-16	3.7	43.8
0	-0.7909482	-0.61184204	0	-1.0063087e-16	-1.0143747e-16	3.8	43.8
0	-0.72591424	-0.68774885	0	-1.0063084e-16	-1.0143745e-16	3.9	43.8
0	-0.653627	-0.7567838	0	-1.00630856e-16	-1.0143745e-16	4	43.8
0	-0.57480884	-0.8182569	0	-1.0063087e-16	-1.0143744e-16	4.1	43.8
0	-0.49024746	-0.8715543	0	-1.0063086e-16	-1.0143743e-16	4.2	43.8
0	-0.40078774	-0.91614306	0	-1.0063088e-16	-1.01437417e-16	4.3	43.8
0	-0.3073237	-0.95157796	0	-1.0063089e-16	-1.0143739e-16	4.4	43.8
0	-0.21078926	-0.97750497	0	-1.00630916e-16	-1.0143738e-16	4.5	43.8
0	-0.11214895	-0.9936652	0	-1.00630916e-16	-1.0143736e-16	4.6	43.8
0	-0.012388264	-0.9998972	0	-1.0063091e-16	-1.0143735e-16	4.7	43.8
0	0.087496184	-0.9961387	0	-1.0063092e-16	-1.0143736e-16	4.8	43.8
0	0.18650652	-0.98242724	0	-1.006309e-16	-1.0143736e-16	4.9	43.8
0	0.28365362	-0.95890003	0	-1.0063089e-16	-1.0143738e-16	5	43.8
0	0.3779668	-0.92579156	0	-1.0063088e-16	-1.01437417e-16	5.1	43.8
0	0.46850368	-0.88343275	0	-1.0063086e-16	-1.01437417e-16	5.2	43.8
0	0.5543596	-0.8322471	0	-1.0063086e-16	-1.0143745e-16	5.3	43.8
0	0.6346766	-0.77274543	0	-1.00630856e-16	-1.0143746e-16	5.4	43.8
0	0.7086521	-0.70552266	0	-1.0063085e-16	-1.0143747e-16	5.5	43.8
0	0.77554685	-0.6312505	0	-1.00630856e-16	-1.0143747e-16	5.6	43.8
0	0.83469224	-0.5506709	0	-1.00630856e-16	-1.0143746e-16	5.7	43.8
0	0.88549757	-0.4645893	0	-1.0063087e-16	-1.01437417e-16	5.8	43.8
0	0.9274552	-0.37386584	0	-1.00630876e-16	-1.014374e-16	5.9	43.8
0	0.96014595	-0.27940705	0	-1.0063088e-16	-1.0143737e-16	6	43.8
0	0.98324317	-0.18215682	0	-1.0063088e-16	-1.0143734e-16	6.1	43.8
0	0.99651617	-0.083086744	0	-1.0063092e-16	-1.0143736e-16	6.2	43.8
0	0.9999739	-2.5569138e-10	0	-1.00630916e-16	-1.0143735e-16	0	43.7
0	0.99497825	0.09983023	0	-1.0063092e-16	-1.0143736e-16	0.1	43.7
0	0.9800413	0.19866315	0	-1.00630896e-16	-1.0143736e-16	0.2	43.7
0	0.95531225	0.29551136	0	-1.0063088e-16	-1.0143738e-16	0.3	43.7
0	0.92103803	0.3894071	0	-1.006309e-16	-1.0143743e-16	0.4	43.7
0	0.877561	0.47941238	0	-1.0063087e-16	-1.0143744e-16	0.5	43.7
0	0.82531536	0.5646276	0	-1.0063084e-16	-1.0143743e-16	0.6	43.7
0	0.7648233	0.6442012	0	-1.00630836e-16	-1.0143745e-16	0.7	43.7
0	0.69668925	0.7173382	0	-1.0063085e-16	-1.0143746e-16	0.8	43.7
0	0.621594	0.78330755	0	-1.00630856e-16	-1.0143746e-16	0.9	43.7
0	0.5402879	0.8414504	0	-1.0063087e-16	-1.0143744e-16	1	43.7
0	0.45358348	0.8911853	0	-1.00630876e-16	-1.01437417e-16	1.1	43.7
0	0.36234722	0.9320157	0	-1.0063089e-16	-1.0143741e-16	1.2	43.7
0	0.26749068	0.9635337	0	-1.0063091e-16	-1.0143739e-16	1.3	43.7
0	0.16996178	0.98542434	0	-1.006309e-16	-1.0143737e-16	1.4	43.7
0	0.07073493	0.9974689	0	-1.0063092e-16	-1.0143736e-16	1.5	43.7
0	-0.029198583	0.99954754	0	-1.00630916e-16	-1.0143735e-16	1.6	43.7
0	-0.12884042	0.99163914	0	-1.0063092e-16	-1.0143736e-16	1.7	43.7
0	-0.22719508	0.9738228	0	-1.006309e-16	-1.0143738e-16	1.8	43.7
0	-0.32327998	0.94627625	0	-1.0063091e-16	-1.014374e-16	1.9	43.7
0	-0.416135	0.9092749	0	-1.0063089e-16	-1.0143743e-16	2	43.7
0	-0.5048324	0.8631881	0	-1.0063087e-16	-1.0143744e-16	2.1	43.7
0	-0.5884857	0.80847657	0	-1.00630856e-16	-1.0143745e-16	2.2	43.7
0	-0.6662591	0.74568677	0	-1.0063085e-16	-1.0143746e-16	2.3	43.7
0	-0.7373754	0.67544615	0	-1.0063084e-16	-1.0143745e-16	2.4	43.7
0	-0.80112386	0.59845656	0	-1.0063086e-16	-1.0143746e-16	2.5	43.7
0	-0.8568677	0.51548743	0	-1.00630876e-16	-1.0143745e-16	2.6	43.7
0	-0.90404963	0.42736784	0	-1.0063089e-16	-1.0143743e-16	2.7	43.7
0	-0.94219863	0.33497825	0	-1.0063089e-16	-1.014374e-16	2.8	43.7
0	-0.9709333	0.23924197	0	-1.00630916e-16	-1.0143739e-16	2.9	43.7
0	-0.9899669	0.14111553	0	-1.006309e-16	-1.0143736e-16	3	43.7
0	-0.999109	0.041579325	0	-1.0063093e-16	-1.0143736e-16	3.1	43.7
0	-0.9982688	-0.058372274	0	-1.0063092e-16	-1.0143736e-16	3.2	43.7
0	-0.9874542	-0.15774071	0	-1.00630916e-16	-1.0143738e-16	3.3	43.7
0	-0.96677357	-0.2555333	0	-1.0063092e-16	-1.014374e-16	3.4	43.7
0	-0.93643326	-0.35077298	0	-1.00630896e-16	-1.0143741e-16	3.5	43.7
0	-0.8967362	-0.44250807	0	-1.0063088e-16	-1.01437417e-16	3.6	43.7
0	-0.84807914	-0.52982193	0	-1.0063086e-16	-1.0143744e-16	3.7	43.7
0	-0.7909483	-0.61184204	0	-1.0063086e-16	-1.0143746e-16	3.8	43.7
0	-0.72591424	-0.68774885	0	-1.0063084e-16	-1.0143745e-16	3.9	43.7
0	-0.653627	-0.7567838	0	-1.0063086e-16	-1.0143746e-16	4	43.7
0	-0.5748089	-0.81825703	0	-1.0063087e-16	-1.0143744e-16	4.1	43.7
0	-0.49024746	-0.8715544	0	-1.0063086e-16	-1.0143743e-16	4.2	43.7
0	-0.40078774	-0.91614306	0	-1.0063086e-16	-1.01437417e-16	4.3	43.7
0	-0.3073237	-0.95157796	0	-1.0063089e-16	-1.0143739e-16	4.4	43.7
0	-0.21078926	-0.9775051	0	-1.00630916e-16	-1.0143737e-16	4.5	43.7
0	-0.11214895	-0.9936652	0	-1.0063091e-16	-1.0143736e-16	4.6	43.7
0	-0.012388265	-0.99989706	0	-1.0063091e-16	-1.0143736e-16	4.7	43.7
0	0.087496184	-0.9961387	0	-1.0063092e-16	-1.0143736e-16	4.8	43.7
0	0.18650654	-0.98242724	0	-1.006309e-16	-1.0143736e-16	4.9	43.7
0	0.28365362	-0.95890003	0	-1.0063089e-16	-1.0143739e-16	5	43.7
0	0.3779668	-0.92579156	0	-1.00630896e-16	-1.01437417e-16	5.1	43.7
0	0.46850374	-0.88343275	0	-1.0063086e-16	-1.01437417e-16	5.2	43.7
0	0.5543596	-0.8322471	0	-1.0063086e-16	-1.0143745e-16	5.3	43.7
0	0.63467664	-0.77274543	0	-1.00630856e-16	-1.0143746e-16	5.4	43.7
0	0.7086521	-0.7055226	0	-1.0063085e-16	-1.0143746e-16	5.5	43.7
0	0.7755468	-0.6312505	0	-1.0063085e-16	-1.0143745e-16	5.6	43.7
0	0.83469236	-0.55067086	0	-1.00630856e-16	-1.0143744e-16	5.7	43.7
0	0.88549757	-0.4645893	0	-1.0063087e-16	-1.01437417e-16	5.8	43.7
0	0.9274552	-0.37386584	0	-1.00630876e-16	-1.014374e-16	5.9	43.7
0	0.96014595	-0.27940705	0	-1.0063088e-16	-1.0143737e-16	6	43.7
0	0.98324317	-0.18215682	0	-1.0063088e-16	-1.0143734e-16	6.1	43.7
0	0.99651617	-0.083086744	0	-1.0063092e-16	-1.0143736e-16	6.2	43.7
0	0.99997395	-2.922375e-10	0	-1.00151495e-16	-1.0095736e-16	0	43.6
0	0.9949782	0.099830836	0	-1.00151495e-16	-1.0095736e-16	0.1	43.6
0	0.98004115	0.1986642	0	-1.0015152e-16	-1.0095739e-16	0.2	43.6
0	0.9553116	0.29551268	0	-1.00151535e-16	-1.0095742e-16	0.3	43.6
0	0.9210371	0.3894084	0	-1.0015151e-16	-1.0095739e-16	0.4	43.6
0	0.8775598	0.4794133	0	-1.00151495e-16	-1.0095739e-16	0.5	43.6
0	0.82531416	0.56462806	0	-1.0015152e-16	-1.009574e-16	0.6	43.6
0	0.76482236	0.6442011	0	-1.0015151e-16	-1.0095739e-16	0.7	43.6
0	0.6966887	0.7173376	0	-1.0015151e-16	-1.009574e-16	0.8	43.6
0	0.62159395	0.7833066	0	-1.0015151e-16	-1.0095739e-16	0.9	43.6
0	0.54028845	0.84144914	0	-1.00151515e-16	-1.0095739e-16	1	43.6
0	0.4535846	0.8911842	0	-1.0015151e-16	-1.0095739e-16	1.1	43.6
0	0.3623485	0.9320149	0	-1.001515e-16	-1.0095738e-16	1.2	43.6
0	0.267492	0.96353316	0	-1.0015151e-16	-1.0095738e-16	1.3	43.6
0	0.16996278	0.9854241	0	-1.001515e-16	-1.0095737e-16	1.4	43.6
0	0.07073537	0.997469	0	-1.001515e-16	-1.0095737e-16	1.5	43.6
0	-0.029198766	0.9995475	0	-1.001515e-16	-1.0095737e-16	1.6	43.6
0	-0.12884116	0.9916391	0	-1.0015149e-16	-1.0095736e-16	1.7	43.6
0	-0.22719626	0.9738223	0	-1.0015151e-16	-1.0095738e-16	1.8	43.6
0	-0.32328132	0.94627553	0	-1.00151515e-16	-1.0095739e-16	1.9	43.6
0	-0.41613623	0.9092738	0	-1.0015151e-16	-1.0095739e-16	2	43.6
0	-0.50483316	0.863187	0	-1.00151495e-16	-1.0095738e-16	2.1	43.6
0	-0.58848614	0.8084754	0	-1.0015151e-16	-1.0095738e-16	2.2	43.6
0	-0.6662589	0.7456859	0	-1.0015152e-16	-1.009574e-16	2.3	43.6
0	-0.73737454	0.6754458	0	-1.0015151e-16	-1.009574e-16	2.4	43.6
0	-0.8011228	0.5984568	0	-1.0015151e-16	-1.009574e-16	2.5	43.6
0	-0.85686654	0.5154882	0	-1.0015151e-16	-1.0095738e-16	2.6	43.6
0	-0.9040487	0.427369	0	-1.001515e-16	-1.0095738e-16	2.7	43.6
0	-0.9421978	0.33497962	0	-1.0015148e-16	-1.0095736e-16	2.8	43.6
0	-0.97093296	0.23924318	0	-1.00151495e-16	-1.0095737e-16	2.9	43.6
0	-0.98996675	0.14111638	0	-1.001515e-16	-1.0095737e-16	3	43.6
0	-0.999109	0.04157959	0	-1.00151495e-16	-1.0095737e-16	3.1	43.6
0	-0.9982688	-0.05837263	0	-1.0015148e-16	-1.0095735e-16	3.2	43.6
0	-0.98745406	-0.15774164	0	-1.0015149e-16	-1.0095737e-16	3.3	43.6
0	-0.966773	-0.25553456	0	-1.00151495e-16	-1.0095737e-16	3.4	43.6
0	-0.9364323	-0.35077426	0	-1.001515e-16	-1.0095738e-16	3.5	43.6
0	-0.8967352	-0.44250914	0	-1.0015151e-16	-1.0095739e-16	3.6	43.6
0	-0.8480781	-0.5298226	0	-1.0015151e-16	-1.0095739e-16	3.7	43.6
0	-0.79094714	-0.6118422	0	-1.0015151e-16	-1.0095739e-16	3.8	43.6
0	-0.7259135	-0.68774843	0	-1.0015151e-16	-1.009574e-16	3.9	43.6
0	-0.6536268	-0.7567829	0	-1.0015153e-16	-1.009574e-16	4	43.6
0	-0.5748093	-0.8182558	0	-1.00151495e-16	-1.0095739e-16	4.1	43.6
0	-0.49024835	-0.8715531	0	-1.0015152e-16	-1.0095739e-16	4.2	43.6
0	-0.40078896	-0.91614205	0	-1.001515e-16	-1.0095738e-16	4.3	43.6
0	-0.307325	-0.95157725	0	-1.00151515e-16	-1.0095738e-16	4.4	43.6
0	-0.2107904	-0.97750473	0	-1.00151495e-16	-1.0095737e-16	4.5	43.6
0	-0.11214963	-0.9936651	0	-1.001515e-16	-1.0095737e-16	4.6	43.6
0	-0.012388343	-0.9998972	0	-1.001515e-16	-1.0095737e-16	4.7	43.6
0	0.08749672	-0.99613875	0	-1.001515e-16	-1.0095737e-16	4.8	43.6
0	0.18650758	-0.982427	0	-1.001515e-16	-1.0095737e-16	4.9	43.6
0	0.28365493	-0.95889944	0	-1.00151515e-16	-1.0095739e-16	5	43.6
0	0.3779681	-0.9257907	0	-1.001515e-16	-1.0095739e-16	5.1	43.6
0	0.4685048	-0.88343173	0	-1.00151495e-16	-1.0095738e-16	5.2	43.6
0	0.55436015	-0.8322459	0	-1.00151515e-16	-1.0095739e-16	5.3	43.6
0	0.6346765	-0.7727444	0	-1.0015151e-16	-1.0095739e-16	5.4	43.6
0	0.7086514	-0.7055222	0	-1.0015151e-16	-1.009574e-16	5.5	43.6
