# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Roundness ()	Size (nm)
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.7	16
0	0.70703566	0.70703566	0	7.186068e-20	-6.3993563e-22	0.7853982	0.7	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.69	16
0	0.70703566	0.70703566	0	7.1860676e-20	-6.3993563e-22	0.7853982	0.69	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.68	16
0	0.70703566	0.70703566	0	7.186068e-20	-6.3993563e-22	0.7853982	0.68	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.67	16
0	0.70703566	0.70703566	0	7.186068e-20	-6.3993563e-22	0.7853982	0.67	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.66	16
0	0.70703566	0.70703566	0	7.1860676e-20	-6.3993563e-22	0.7853982	0.66	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.65	16
0	0.70703566	0.70703566	0	7.1860676e-20	-6.3993563e-22	0.7853982	0.65	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.64	16
0	0.70703566	0.70703566	0	7.1860676e-20	-6.3993563e-22	0.7853982	0.64	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.63	16
0	0.70703566	0.70703566	0	7.1860676e-20	-6.3993563e-22	0.7853982	0.63	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.62	16
0	0.70703566	0.70703566	0	7.186068e-20	-6.3993563e-22	0.7853982	0.62	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.61	16
0	0.70703566	0.70703566	0	7.186068e-20	-6.3993563e-22	0.7853982	0.61	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.6	16
0	0.70703566	0.70703566	0	7.186068e-20	-6.3993563e-22	0.7853982	0.6	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.59	16
0	0.70703566	0.70703566	0	7.186068e-20	-6.3993563e-22	0.7853982	0.59	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.58	16
0	0.70703566	0.70703566	0	7.186068e-20	-6.3993563e-22	0.7853982	0.58	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.57	16
0	0.70703566	0.70703566	0	7.1860676e-20	-6.3993563e-22	0.7853982	0.57	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.56	16
0	0.70703566	0.70703566	0	7.186068e-20	-6.3993563e-22	0.7853982	0.56	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.55	16
0	0.70703566	0.70703566	0	7.1860676e-20	-6.3993563e-22	0.7853982	0.55	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.54	16
0	0.70703566	0.70703566	0	7.186068e-20	-6.3993563e-22	0.7853982	0.54	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.53	16
0	0.70703566	0.70703566	0	7.186068e-20	-6.3993563e-22	0.7853982	0.53	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.52	16
0	0.70703566	0.70703566	0	7.186068e-20	-6.3993563e-22	0.7853982	0.52	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.51	16
0	0.70703566	0.70703566	0	7.186068e-20	-6.3993563e-22	0.7853982	0.51	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.5	16
0	0.70703566	0.70703566	0	7.186068e-20	-6.3993563e-22	0.7853982	0.5	16
0	0.9999896	-2.0372681e-09	0	7.2017847e-20	-6.3999344e-22	0	0.49	16
0	0.70703566	0.70703566	0	7.1860676e-20	-6.3993563e-22	0.7853982	0.49	16
0	0.9999921	-3.099558e-09	0	6.402636e-20	-5.119959e-22	0	0.48	16
0	0.706341	0.706341	0	6.2800864e-20	-5.1144556e-22	0.7853982	0.48	16
0	0.9999921	-3.0267984e-09	0	6.402636e-20	-5.119959e-22	0	0.47	16
0	0.706341	0.706341	0	6.280086e-20	-5.1144556e-22	0.7853982	0.47	16
0	0.9999921	-3.0267984e-09	0	6.402636e-20	-5.119959e-22	0	0.46	16
0	0.706341	0.706341	0	6.280086e-20	-5.1144556e-22	0.7853982	0.46	16
0	0.9999921	-3.0267984e-09	0	6.402636e-20	-5.119959e-22	0	0.45	16
0	0.706341	0.706341	0	6.280086e-20	-5.1144556e-22	0.7853982	0.45	16
0	0.9999921	-3.0267984e-09	0	6.402636e-20	-5.119959e-22	0	0.44	16
0	0.706341	0.706341	0	6.280086e-20	-5.1144556e-22	0.7853982	0.44	16
0	0.9999921	-3.0267984e-09	0	6.402636e-20	-5.119959e-22	0	0.43	16
0	0.706341	0.706341	0	6.280086e-20	-5.1144556e-22	0.7853982	0.43	16
0	0.9999921	-3.0267984e-09	0	6.402636e-20	-5.119959e-22	0	0.42	16
0	0.706341	0.706341	0	6.280086e-20	-5.1144556e-22	0.7853982	0.42	16
0	0.9999921	-3.0267984e-09	0	6.402636e-20	-5.119959e-22	0	0.41	16
0	0.706341	0.706341	0	6.280086e-20	-5.1144556e-22	0.7853982	0.41	16
0	0.99999684	-2.7690217e-09	0	6.068103e-20	-4.479986e-22	0	0.4	16
0	0.7048086	0.70480865	0	5.814577e-20	-4.465439e-22	0.7853982	0.4	16
0	0.99999684	-2.7690217e-09	0	6.068103e-20	-4.479986e-22	0	0.39	16
0	0.7048086	0.70480865	0	5.814577e-20	-4.4654394e-22	0.7853982	0.39	16
0	0.99999684	-2.7690217e-09	0	6.068103e-20	-4.479986e-22	0	0.38	16
0	0.70480865	0.70480865	0	5.814576e-20	-4.46544e-22	0.7853982	0.38	16
0	0.99999684	-2.7690217e-09	0	6.068103e-20	-4.479986e-22	0	0.37	16
0	0.70480865	0.70480865	0	5.814576e-20	-4.46544e-22	0.7853982	0.37	16
0	0.99999684	-2.7690217e-09	0	6.068103e-20	-4.479986e-22	0	0.36	16
0	0.7048086	0.70480865	0	5.814577e-20	-4.465439e-22	0.7853982	0.36	16
0	0.99999684	-2.7690217e-09	0	6.068103e-20	-4.479986e-22	0	0.35	16
0	0.7048086	0.70480865	0	5.814577e-20	-4.465439e-22	0.7853982	0.35	16
0	0.99999684	-2.7690217e-09	0	6.068103e-20	-4.479986e-22	0	0.34	16
0	0.7048086	0.70480865	0	5.814577e-20	-4.4654394e-22	0.7853982	0.34	16
0	0.99999684	-2.7690217e-09	0	6.068103e-20	-4.479986e-22	0	0.33	16
0	0.7048086	0.70480865	0	5.814577e-20	-4.465439e-22	0.7853982	0.33	16
0	0.99999684	-2.7690217e-09	0	6.068103e-20	-4.479986e-22	0	0.32	16
0	0.70480865	0.70480865	0	5.814576e-20	-4.46544e-22	0.7853982	0.32	16
0	0.99999684	-2.7690217e-09	0	6.068103e-20	-4.479986e-22	0	0.31	16
0	0.70480865	0.70480865	0	5.814576e-20	-4.46544e-22	0.7853982	0.31	16
0	0.99999684	-2.7690217e-09	0	6.068103e-20	-4.479986e-22	0	0.3	16
0	0.7048086	0.70480865	0	5.814577e-20	-4.465439e-22	0.7853982	0.3	16
0	0.99999684	-2.7690217e-09	0	6.068103e-20	-4.479986e-22	0	0.29	16
0	0.7048086	0.70480865	0	5.814577e-20	-4.4654394e-22	0.7853982	0.29	16
0	0.99999684	-2.7690217e-09	0	6.068103e-20	-4.479986e-22	0	0.28	16
0	0.7048086	0.70480865	0	5.814577e-20	-4.4654394e-22	0.7853982	0.28	16
0	0.99999684	-2.7690217e-09	0	6.068103e-20	-4.479986e-22	0	0.27	16
0	0.7048086	0.70480865	0	5.814577e-20	-4.465439e-22	0.7853982	0.27	16
0	0.99999684	-2.7690217e-09	0	6.068103e-20	-4.479986e-22	0	0.26	16
0	0.7048086	0.70480865	0	5.814577e-20	-4.465439e-22	0.7853982	0.26	16
0	0.999998	-5.3551047e-10	0	4.4440967e-20	-3.1999937e-22	0	0.25	16
0	0.70674294	0.70674294	0	4.3912857e-20	-3.1983536e-22	0.7853982	0.25	16
0	0.999998	-5.3551047e-10	0	4.4440967e-20	-3.1999937e-22	0	0.24	16
0	0.70674294	0.70674294	0	4.3912857e-20	-3.1983536e-22	0.7853982	0.24	16
0	0.999998	-5.3551047e-10	0	4.4440967e-20	-3.1999937e-22	0	0.23	16
0	0.70674294	0.70674294	0	4.3912857e-20	-3.1983536e-22	0.7853982	0.23	16
0	0.999998	-5.3551047e-10	0	4.4440967e-20	-3.1999937e-22	0	0.22	16
0	0.70674294	0.70674294	0	4.3912857e-20	-3.1983536e-22	0.7853982	0.22	16
0	0.999998	-5.3551047e-10	0	4.4440967e-20	-3.1999937e-22	0	0.21	16
0	0.70674294	0.70674294	0	4.3912857e-20	-3.1983536e-22	0.7853982	0.21	16
0	0.999998	-5.3551047e-10	0	4.4440967e-20	-3.1999937e-22	0	0.2	16
0	0.70674294	0.70674294	0	4.3912857e-20	-3.1983536e-22	0.7853982	0.2	16
0	0.999998	-5.3551047e-10	0	4.4440967e-20	-3.1999937e-22	0	0.19	16
0	0.70674294	0.70674294	0	4.3912857e-20	-3.1983536e-22	0.7853982	0.19	16
0	0.999998	-5.3551047e-10	0	4.4440967e-20	-3.1999937e-22	0	0.18	16
0	0.70674294	0.70674294	0	4.3912857e-20	-3.1983536e-22	0.7853982	0.18	16
0	0.999998	-5.3551047e-10	0	4.4440967e-20	-3.1999937e-22	0	0.17	16
0	0.70674294	0.70674294	0	4.3912857e-20	-3.1983536e-22	0.7853982	0.17	16
0	0.9999995	-3.8029007e-09	0	2.8463466e-20	-1.9199992e-22	0	0.16	16
0	0.7070969	0.7070969	0	2.8444014e-20	-1.9199731e-22	0.7853982	0.16	16
0	0.9999995	7.1304385e-10	0	2.8463466e-20	-1.9199992e-22	0	0.15	16
0	0.7070969	0.7070969	0	2.8444017e-20	-1.9199731e-22	0.7853982	0.15	16
0	0.9999995	-3.8029007e-09	0	2.8463466e-20	-1.9199992e-22	0	0.14	16
0	0.7070969	0.7070969	0	2.8444014e-20	-1.9199731e-22	0.7853982	0.14	16
0	0.99999803	1.7578714e-08	0	1.14181184e-20	-6.3999875e-23	0	0.13	16
0	0.7071068	0.7071068	0	1.1422402e-20	-6.4e-23	0.7853982	0.13	16
