# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Length (nm)
0	0.36232227	0.93203765	0	-1.3829569e-16	-1.3919802e-16	1.2	75
0	0.2674664	0.9635493	0	-1.3829614e-16	-1.3919761e-16	1.3	75
0	0.16994348	0.98543406	0	-1.3829649e-16	-1.3919728e-16	1.4	75
0	0.0707266	0.99747473	0	-1.382967e-16	-1.3919709e-16	1.5	75
0	-0.02919509	0.99955255	0	-1.3829675e-16	-1.3919707e-16	1.6	75
0	-0.12882587	0.99164677	0	-1.3829659e-16	-1.3919719e-16	1.7	75
0	-0.22717267	0.97383577	0	-1.382963e-16	-1.3919748e-16	1.8	75
0	-0.32325462	0.9462957	0	-1.3829589e-16	-1.3919785e-16	1.9	75
0	-0.4161122	0.9092995	0	-1.3829543e-16	-1.3919828e-16	2	75
0	-0.5048172	0.86321515	0	-1.3829499e-16	-1.3919865e-16	2.1	75
0	-0.5884815	0.80850166	0	-1.3829466e-16	-1.3919897e-16	2.2	75
0	-0.66626656	0.7457056	0	-1.382945e-16	-1.3919914e-16	2.3	75
0	-0.7373931	0.675455	0	-1.3829447e-16	-1.3919917e-16	2.4	75
0	-0.80114853	0.59845376	0	-1.3829463e-16	-1.3919901e-16	2.5	75
0	-0.85689485	0.51547337	0	-1.3829496e-16	-1.3919872e-16	2.6	75
0	-0.9040749	0.42734572	0	-1.382954e-16	-1.3919835e-16	2.7	75
0	-0.94221884	0.3349529	0	-1.3829582e-16	-1.3919789e-16	2.8	75
0	-0.9709472	0.23921894	0	-1.3829625e-16	-1.3919749e-16	2.9	75
0	-0.98997515	0.1410998	0	-1.3829656e-16	-1.391972e-16	3	75
0	-0.9991142	0.04157437	0	-1.382967e-16	-1.3919703e-16	3.1	75
0	-0.99827427	-0.05836535	0	-1.3829672e-16	-1.3919708e-16	3.2	75
0	-0.98746336	-0.15772344	0	-1.3829653e-16	-1.3919725e-16	3.3	75
0	-0.9667885	-0.25550944	0	-1.3829618e-16	-1.3919756e-16	3.4	75
0	-0.9364544	-0.3507478	0	-1.3829574e-16	-1.3919797e-16	3.5	75
0	-0.89676213	-0.442487	0	-1.382953e-16	-1.3919838e-16	3.6	75
0	-0.8481061	-0.5298097	0	-1.3829491e-16	-1.3919879e-16	3.7	75
0	-0.790972	-0.61184126	0	-1.3829462e-16	-1.3919907e-16	3.8	75
0	-0.7259305	-0.6877596	0	-1.3829447e-16	-1.391992e-16	3.9	75
0	-0.6536326	-0.75680393	0	-1.382945e-16	-1.3919914e-16	4	75
0	-0.5748026	-0.8182829	0	-1.3829471e-16	-1.3919893e-16	4.1	75
0	-0.49023065	-0.87158126	0	-1.3829508e-16	-1.3919862e-16	4.2	75
0	-0.4007641	-0.91616714	0	-1.3829552e-16	-1.3919819e-16	4.3	75
0	-0.3072984	-0.95159644	0	-1.3829597e-16	-1.3919778e-16	4.4	75
0	-0.21076788	-0.9775171	0	-1.3829635e-16	-1.391974e-16	4.5	75
0	-0.1121361	-0.99367225	0	-1.3829662e-16	-1.3919716e-16	4.6	75
0	-0.012386779	-0.9999021	0	-1.3829672e-16	-1.3919704e-16	4.7	75
0	0.08748597	-0.99614483	0	-1.3829666e-16	-1.3919709e-16	4.8	75
0	0.18648691	-0.98243785	0	-1.3829642e-16	-1.3919732e-16	4.9	75
0	0.28362882	-0.9589167	0	-1.3829605e-16	-1.3919766e-16	5	75
0	0.37794232	-0.9258144	0	-1.3829563e-16	-1.391981e-16	5.1	75
0	0.46848482	-0.88345945	0	-1.3829518e-16	-1.391985e-16	5.2	75
0	0.5543505	-0.83227354	0	-1.382948e-16	-1.3919888e-16	5.3	75
0	0.6346792	-0.77276754	0	-1.3829455e-16	-1.391991e-16	5.4	75
0	0.7086658	-0.705536	0	-1.3829446e-16	-1.391992e-16	5.5	75
0	0.7755691	-0.6312526	0	-1.3829455e-16	-1.391991e-16	5.6	75
0	0.83471894	-0.5506613	0	-1.382948e-16	-1.3919884e-16	5.7	75
0	0.8855242	-0.4645701	0	-1.3829519e-16	-1.3919848e-16	5.8	75
0	0.9274777	-0.37384117	0	-1.3829564e-16	-1.3919806e-16	5.9	75
0	0.9601624	-0.27938235	0	-1.3829608e-16	-1.3919765e-16	6	75
0	0.9832534	-0.18213749	0	-1.3829643e-16	-1.3919729e-16	6.1	75
0	0.9965222	-0.08307702	0	-1.3829667e-16	-1.3919709e-16	6.2	75
0	0.99997735	-7.567342e-11	0	-1.3374951e-16	-1.3463696e-16	0	70
0	0.9949838	0.09981676	0	-1.3374941e-16	-1.3463705e-16	0.1	70
0	0.98005235	0.1986391	0	-1.3374911e-16	-1.346373e-16	0.2	70
0	0.95533055	0.29548192	0	-1.3374867e-16	-1.3463769e-16	0.3	70
0	0.92106307	0.38937867	0	-1.3374822e-16	-1.3463818e-16	0.4	70
0	0.87759	0.47939086	0	-1.3374771e-16	-1.3463863e-16	0.5	70
0	0.8253438	0.5646176	0	-1.3374731e-16	-1.3463901e-16	0.6	70
0	0.764846	0.6442046	0	-1.3374706e-16	-1.3463928e-16	0.7	70
0	0.6967017	0.71735406	0	-1.3374699e-16	-1.3463934e-16	0.8	70
0	0.6215934	0.7833325	0	-1.3374711e-16	-1.346392e-16	0.9	70
0	0.54027426	0.8414794	0	-1.3374743e-16	-1.3463893e-16	1	70
0	0.45355943	0.8912136	0	-1.3374785e-16	-1.346385e-16	1.1	70
0	0.36231786	0.9320389	0	-1.3374836e-16	-1.3463804e-16	1.2	70
0	0.26746222	0.96354973	0	-1.3374882e-16	-1.3463757e-16	1.3	70
0	0.16994046	0.9854334	0	-1.3374922e-16	-1.3463722e-16	1.4	70
0	0.070725225	0.99747354	0	-1.3374944e-16	-1.34637e-16	1.5	70
0	-0.029194515	0.99955106	0	-1.3374948e-16	-1.3463696e-16	1.6	70
0	-0.12882346	0.9916458	0	-1.3374932e-16	-1.3463709e-16	1.7	70
0	-0.22716886	0.9738357	0	-1.33749e-16	-1.3463741e-16	1.8	70
0	-0.32325011	0.94629663	0	-1.3374857e-16	-1.3463786e-16	1.9	70
0	-0.41610804	0.9093014	0	-1.3374806e-16	-1.3463832e-16	2	70
0	-0.504814	0.8632174	0	-1.3374759e-16	-1.3463877e-16	2.1	70
0	-0.58847964	0.80850387	0	-1.3374722e-16	-1.346391e-16	2.2	70
0	-0.6662664	0.74570686	0	-1.3374702e-16	-1.3463931e-16	2.3	70
0	-0.73739433	0.675455	0	-1.33747e-16	-1.3463931e-16	2.4	70
0	-0.8011507	0.59845215	0	-1.3374719e-16	-1.3463914e-16	2.5	70
0	-0.8568972	0.5154703	0	-1.3374756e-16	-1.3463883e-16	2.6	70
0	-0.9040769	0.4273416	0	-1.33748e-16	-1.3463838e-16	2.7	70
0	-0.9422199	0.33494845	0	-1.3374851e-16	-1.3463791e-16	2.8	70
0	-0.97094727	0.23921497	0	-1.3374896e-16	-1.3463746e-16	2.9	70
0	-0.9899742	0.14109719	0	-1.3374931e-16	-1.3463713e-16	3	70
0	-0.99911284	0.041573554	0	-1.3374947e-16	-1.3463696e-16	3.1	70
0	-0.9982729	-0.058364216	0	-1.3374945e-16	-1.3463697e-16	3.2	70
0	-0.98746264	-0.15772061	0	-1.3374926e-16	-1.3463718e-16	3.3	70
0	-0.9667886	-0.2555054	0	-1.3374887e-16	-1.3463751e-16	3.4	70
0	-0.93645555	-0.3507433	0	-1.3374841e-16	-1.3463798e-16	3.5	70
0	-0.89676404	-0.44248298	0	-1.337479e-16	-1.3463845e-16	3.6	70
0	-0.8481085	-0.5298069	0	-1.3374747e-16	-1.3463888e-16	3.7	70
0	-0.790974	-0.6118399	0	-1.3374714e-16	-1.3463918e-16	3.8	70
0	-0.7259314	-0.6877598	0	-1.3374699e-16	-1.3463933e-16	3.9	70
0	-0.65363204	-0.7568055	0	-1.3374702e-16	-1.3463928e-16	4	70
0	-0.5748006	-0.81828505	0	-1.3374727e-16	-1.3463906e-16	4.1	70
0	-0.49022716	-0.87158346	0	-1.3374767e-16	-1.3463868e-16	4.2	70
0	-0.40075982	-0.91616887	0	-1.3374816e-16	-1.3463826e-16	4.3	70
0	-0.307294	-0.95159715	0	-1.3374863e-16	-1.3463777e-16	4.4	70
0	-0.21076429	-0.9775169	0	-1.3374907e-16	-1.3463736e-16	4.5	70
0	-0.112133965	-0.9936712	0	-1.3374937e-16	-1.3463706e-16	4.6	70
0	-0.012386535	-0.99990064	0	-1.337495e-16	-1.3463696e-16	4.7	70
0	0.08748429	-0.99614364	0	-1.3374941e-16	-1.3463703e-16	4.8	70
0	0.1864836	-0.9824375	0	-1.3374915e-16	-1.3463728e-16	4.9	70
0	0.28362453	-0.95891726	0	-1.3374877e-16	-1.3463766e-16	5	70
0	0.37793785	-0.9258158	0	-1.3374829e-16	-1.3463812e-16	5.1	70
0	0.46848112	-0.88346165	0	-1.3374777e-16	-1.3463859e-16	5.2	70
0	0.5543481	-0.8322757	0	-1.3374735e-16	-1.3463896e-16	5.3	70
0	0.63467836	-0.77276915	0	-1.3374707e-16	-1.3463925e-16	5.4	70
0	0.7086664	-0.70553666	0	-1.3374698e-16	-1.3463933e-16	5.5	70
0	0.7755708	-0.63125163	0	-1.3374708e-16	-1.3463924e-16	5.6	70
0	0.8347212	-0.5506588	0	-1.3374736e-16	-1.3463897e-16	5.7	70
0	0.88552636	-0.4645663	0	-1.337478e-16	-1.3463857e-16	5.8	70
0	0.92747915	-0.37383682	0	-1.3374828e-16	-1.3463808e-16	5.9	70
0	0.9601629	-0.27937812	0	-1.3374877e-16	-1.3463763e-16	6	70
0	0.98325294	-0.18213429	0	-1.3374919e-16	-1.3463728e-16	6.1	70
0	0.99652106	-0.08307542	0	-1.3374941e-16	-1.34637e-16	6.2	70
0	0.9999753	-9.79127e-11	0	-1.2848484e-16	-1.293568e-16	0	65
0	0.99498206	0.09981479	0	-1.2848472e-16	-1.293569e-16	0.1	65
0	0.9800513	0.19863558	0	-1.2848443e-16	-1.2935719e-16	0.2	65
0	0.9553305	0.29547754	0	-1.2848398e-16	-1.2935763e-16	0.3	65
0	0.921064	0.38937414	0	-1.2848344e-16	-1.2935813e-16	0.4	65
0	0.8775915	0.47938702	0	-1.284829e-16	-1.2935861e-16	0.5	65
0	0.8253454	0.56461495	0	-1.2848247e-16	-1.2935902e-16	0.6	65
0	0.764847	0.6442036	0	-1.284822e-16	-1.293593e-16	0.7	65
0	0.6967015	0.7173543	0	-1.2848214e-16	-1.2935937e-16	0.8	65
0	0.6215919	0.78333366	0	-1.2848226e-16	-1.2935924e-16	0.9	65
0	0.5402713	0.84148103	0	-1.2848259e-16	-1.2935892e-16	1	65
0	0.45355532	0.8912149	0	-1.2848307e-16	-1.2935849e-16	1.1	65
0	0.3623132	0.9320397	0	-1.284836e-16	-1.2935797e-16	1.2	65
0	0.267458	0.9635494	0	-1.2848411e-16	-1.2935748e-16	1.3	65
0	0.16993727	0.9854321	0	-1.2848454e-16	-1.2935708e-16	1.4	65
0	0.07072381	0.9974716	0	-1.2848476e-16	-1.2935685e-16	1.5	65
0	-0.02919392	0.9995491	0	-1.2848481e-16	-1.2935681e-16	1.6	65
0	-0.12882096	0.99164426	0	-1.2848467e-16	-1.2935698e-16	1.7	65
0	-0.227165	0.97383493	0	-1.2848431e-16	-1.2935731e-16	1.8	65
0	-0.32324558	0.9462968	0	-1.2848383e-16	-1.2935779e-16	1.9	65
0	-0.4161037	0.90930253	0	-1.2848329e-16	-1.2935828e-16	2	65
0	-0.5048105	0.863219	0	-1.2848277e-16	-1.2935875e-16	2.1	65
0	-0.5884775	0.8085053	0	-1.2848238e-16	-1.2935911e-16	2.2	65
0	-0.66626567	0.74570763	0	-1.2848217e-16	-1.2935933e-16	2.3	65
0	-0.7373948	0.6754545	0	-1.2848214e-16	-1.2935933e-16	2.4	65
0	-0.80115193	0.59845006	0	-1.2848234e-16	-1.2935918e-16	2.5	65
0	-0.85689867	0.5154671	0	-1.2848271e-16	-1.2935879e-16	2.6	65
0	-0.9040781	0.42733732	0	-1.2848321e-16	-1.2935834e-16	2.7	65
0	-0.9422202	0.33494395	0	-1.2848374e-16	-1.2935781e-16	2.8	65
0	-0.97094667	0.239211	0	-1.2848426e-16	-1.2935736e-16	2.9	65
0	-0.9899727	0.14109449	0	-1.2848463e-16	-1.29357e-16	3	65
0	-0.99911094	0.0415727	0	-1.2848483e-16	-1.2935683e-16	3.1	65
0	-0.9982709	-0.058363028	0	-1.2848477e-16	-1.2935682e-16	3.2	65
0	-0.98746127	-0.15771762	0	-1.2848456e-16	-1.2935703e-16	3.3	65
0	-0.9667881	-0.2555012	0	-1.2848419e-16	-1.2935746e-16	3.4	65
0	-0.9364562	-0.35073876	0	-1.2848366e-16	-1.2935792e-16	3.5	65
0	-0.8967654	-0.44247872	0	-1.2848313e-16	-1.2935842e-16	3.6	65
0	-0.84811	-0.52980375	0	-1.2848263e-16	-1.2935887e-16	3.7	65
0	-0.79097515	-0.61183816	0	-1.2848229e-16	-1.293592e-16	3.8	65
0	-0.7259318	-0.6877595	0	-1.2848213e-16	-1.2935937e-16	3.9	65
0	-0.6536312	-0.7568064	0	-1.2848219e-16	-1.2935932e-16	4	65
0	-0.5747981	-0.81828654	0	-1.2848244e-16	-1.293591e-16	4.1	65
0	-0.49022356	-0.8715849	0	-1.2848285e-16	-1.2935867e-16	4.2	65
0	-0.40075532	-0.91616976	0	-1.2848337e-16	-1.293582e-16	4.3	65
0	-0.3072896	-0.9515972	0	-1.284839e-16	-1.2935768e-16	4.4	65
0	-0.21076055	-0.9775159	0	-1.2848438e-16	-1.2935724e-16	4.5	65
0	-0.112131774	-0.99366957	0	-1.284847e-16	-1.2935693e-16	4.6	65
0	-0.012386284	-0.9998986	0	-1.2848483e-16	-1.293568e-16	4.7	65
0	0.08748254	-0.9961419	0	-1.2848473e-16	-1.2935687e-16	4.8	65
0	0.1864802	-0.98243636	0	-1.2848447e-16	-1.2935715e-16	4.9	65
0	0.2836202	-0.958917	0	-1.2848403e-16	-1.2935756e-16	5	65
0	0.37793332	-0.92581666	0	-1.284835e-16	-1.2935806e-16	5.1	65
0	0.46847713	-0.883463	0	-1.2848297e-16	-1.2935857e-16	5.2	65
0	0.5543453	-0.83227736	0	-1.2848252e-16	-1.2935899e-16	5.3	65
0	0.63467705	-0.77277017	0	-1.284822e-16	-1.2935926e-16	5.4	65
0	0.7086666	-0.70553666	0	-1.2848211e-16	-1.2935936e-16	5.5	65
0	0.7755719	-0.6312502	0	-1.2848222e-16	-1.2935927e-16	5.6	65
0	0.83472276	-0.550656	0	-1.2848252e-16	-1.2935896e-16	5.7	65
0	0.88552773	-0.46456233	0	-1.2848296e-16	-1.2935851e-16	5.8	65
0	0.92748	-0.3738323	0	-1.2848354e-16	-1.2935805e-16	5.9	65
0	0.96016264	-0.2793738	0	-1.2848407e-16	-1.2935756e-16	6	65
0	0.98325175	-0.18213093	0	-1.284845e-16	-1.2935715e-16	6.1	65
0	0.9965192	-0.08307376	0	-1.2848476e-16	-1.2935687e-16	6.2	65
0	0.9999752	-7.289135e-11	0	-1.2281898e-16	-1.2367693e-16	0	60
0	0.9949817	0.09981643	0	-1.2281889e-16	-1.2367701e-16	0.1	60
0	0.9800503	0.19863841	0	-1.228186e-16	-1.2367724e-16	0.2	60
0	0.95532876	0.29548103	0	-1.2281826e-16	-1.2367766e-16	0.3	60
0	0.9210614	0.3893776	0	-1.2281777e-16	-1.2367807e-16	0.4	60
0	0.8775885	0.47938973	0	-1.228173e-16	-1.2367851e-16	0.5	60
0	0.8253424	0.5646164	0	-1.2281692e-16	-1.2367887e-16	0.6	60
0	0.7648447	0.6442035	0	-1.2281671e-16	-1.236791e-16	0.7	60
0	0.6967005	0.71735275	0	-1.2281664e-16	-1.2367918e-16	0.8	60
0	0.6215923	0.7833312	0	-1.2281677e-16	-1.2367907e-16	0.9	60
0	0.5402731	0.84147805	0	-1.2281705e-16	-1.2367879e-16	1	60
0	0.4535583	0.89121217	0	-1.2281742e-16	-1.2367839e-16	1.1	60
0	0.36231682	0.93203723	0	-1.2281791e-16	-1.2367794e-16	1.2	60
0	0.2674614	0.9635479	0	-1.2281836e-16	-1.2367753e-16	1.3	60
0	0.16993979	0.9854313	0	-1.228187e-16	-1.2367717e-16	1.4	60
0	0.07072495	0.99747133	0	-1.2281893e-16	-1.2367697e-16	1.5	60
0	-0.0291944	0.999549	0	-1.22819e-16	-1.2367693e-16	1.6	60
0	-0.12882295	0.9916438	0	-1.2281881e-16	-1.2367708e-16	1.7	60
0	-0.22716804	0.97383374	0	-1.2281852e-16	-1.2367737e-16	1.8	60
0	-0.32324916	0.9462947	0	-1.2281811e-16	-1.2367778e-16	1.9	60
0	-0.41610685	0.90929997	0	-1.2281763e-16	-1.236782e-16	2	60
0	-0.50481284	0.86321604	0	-1.228172e-16	-1.2367863e-16	2.1	60
0	-0.58847845	0.80850255	0	-1.2281685e-16	-1.2367896e-16	2.2	60
0	-0.6662652	0.7457056	0	-1.2281668e-16	-1.2367915e-16	2.3	60
0	-0.737393	0.6754537	0	-1.2281665e-16	-1.2367915e-16	2.4	60
0	-0.8011492	0.59845096	0	-1.2281683e-16	-1.2367899e-16	2.5	60
0	-0.8568957	0.5154692	0	-1.2281716e-16	-1.2367868e-16	2.6	60
0	-0.9040753	0.42734042	0	-1.2281758e-16	-1.2367826e-16	2.7	60
0	-0.9422182	0.33494744	0	-1.2281806e-16	-1.2367783e-16	2.8	60
0	-0.9709453	0.23921412	0	-1.228185e-16	-1.2367742e-16	2.9	60
0	-0.9899722	0.14109664	0	-1.2281881e-16	-1.2367712e-16	3	60
0	-0.99911076	0.04157339	0	-1.2281897e-16	-1.2367696e-16	3.1	60
0	-0.99827075	-0.05836398	0	-1.2281893e-16	-1.2367693e-16	3.2	60
0	-0.98746055	-0.15771997	0	-1.2281873e-16	-1.2367715e-16	3.3	60
0	-0.96678674	-0.25550458	0	-1.2281841e-16	-1.2367748e-16	3.4	60
0	-0.9364539	-0.3507423	0	-1.2281796e-16	-1.2367789e-16	3.5	60
0	-0.8967625	-0.44248188	0	-1.228175e-16	-1.2367832e-16	3.6	60
0	-0.8481071	-0.5298056	0	-1.2281708e-16	-1.2367873e-16	3.7	60
0	-0.7909726	-0.6118387	0	-1.2281679e-16	-1.2367901e-16	3.8	60
0	-0.7259302	-0.6877585	0	-1.2281663e-16	-1.2367916e-16	3.9	60
0	-0.6536309	-0.7568041	0	-1.2281668e-16	-1.2367913e-16	4	60
0	-0.57479936	-0.8182837	0	-1.2281692e-16	-1.2367892e-16	4.1	60
0	-0.49022612	-0.871582	0	-1.2281726e-16	-1.2367856e-16	4.2	60
0	-0.40075874	-0.9161672	0	-1.2281773e-16	-1.2367815e-16	4.3	60
0	-0.30729306	-0.9515953	0	-1.2281818e-16	-1.236777e-16	4.4	60
0	-0.21076351	-0.9775148	0	-1.2281857e-16	-1.236773e-16	4.5	60
0	-0.112133525	-0.99366915	0	-1.2281886e-16	-1.2367703e-16	4.6	60
0	-0.012386484	-0.99989843	0	-1.2281898e-16	-1.2367693e-16	4.7	60
0	0.087483935	-0.9961415	0	-1.228189e-16	-1.23677e-16	4.8	60
0	0.18648294	-0.98243546	0	-1.2281865e-16	-1.2367721e-16	4.9	60
0	0.28362358	-0.95891535	0	-1.228183e-16	-1.2367761e-16	5	60
0	0.37793678	-0.9258143	0	-1.2281783e-16	-1.2367803e-16	5.1	60
0	0.46847996	-0.88346004	0	-1.2281737e-16	-1.2367846e-16	5.2	60
0	0.55434686	-0.8322745	0	-1.2281697e-16	-1.2367884e-16	5.3	60
0	0.63467723	-0.7727678	0	-1.2281673e-16	-1.2367909e-16	5.4	60
0	0.70866525	-0.70553535	0	-1.2281664e-16	-1.2367918e-16	5.5	60
0	0.77556956	-0.63125044	0	-1.2281673e-16	-1.2367907e-16	5.6	60
0	0.8347198	-0.55065763	0	-1.2281698e-16	-1.2367883e-16	5.7	60
0	0.88552487	-0.46456516	0	-1.228174e-16	-1.2367844e-16	5.8	60
0	0.9274776	-0.37383574	0	-1.2281787e-16	-1.2367802e-16	5.9	60
0	0.9601611	-0.27937716	0	-1.2281832e-16	-1.236776e-16	6	60
0	0.9832509	-0.18213357	0	-1.2281869e-16	-1.2367724e-16	6.1	60
0	0.99651885	-0.0830751	0	-1.2281892e-16	-1.23677e-16	6.2	60
0	0.9999736	-6.0187515e-12	0	-1.167535e-16	-1.175969e-16	0	55
0	0.99498	0.09981706	0	-1.1675343e-16	-1.17597e-16	0.1	55
0	0.9800484	0.1986396	0	-1.1675318e-16	-1.1759721e-16	0.2	55
0	0.9553263	0.29548246	0	-1.1675284e-16	-1.1759755e-16	0.3	55
0	0.9210586	0.38937885	0	-1.1675243e-16	-1.1759794e-16	0.4	55
0	0.8775856	0.47939038	0	-1.16752e-16	-1.1759831e-16	0.5	55
0	0.8253396	0.5646162	0	-1.1675167e-16	-1.1759865e-16	0.6	55
0	0.76484233	0.64420235	0	-1.1675149e-16	-1.1759888e-16	0.7	55
0	0.6966988	0.7173509	0	-1.1675142e-16	-1.1759892e-16	0.8	55
0	0.6215914	0.7833287	0	-1.1675151e-16	-1.1759881e-16	0.9	55
0	0.54027313	0.84147525	0	-1.1675178e-16	-1.1759857e-16	1	55
0	0.4535592	0.8912091	0	-1.1675212e-16	-1.175982e-16	1.1	55
0	0.36231813	0.93203455	0	-1.1675253e-16	-1.175978e-16	1.2	55
0	0.2674628	0.9635457	0	-1.1675293e-16	-1.1759744e-16	1.3	55
0	0.16994087	0.98542947	0	-1.1675326e-16	-1.1759712e-16	1.4	55
0	0.07072545	0.9974697	0	-1.1675346e-16	-1.1759693e-16	1.5	55
0	-0.02919461	0.9995474	0	-1.1675349e-16	-1.175969e-16	1.6	55
0	-0.12882383	0.9916422	0	-1.1675335e-16	-1.1759703e-16	1.7	55
0	-0.22716941	0.9738318	0	-1.167531e-16	-1.175973e-16	1.8	55
0	-0.32325056	0.9462924	0	-1.1675272e-16	-1.1759766e-16	1.9	55
0	-0.416108	0.90929693	0	-1.167523e-16	-1.1759806e-16	2	55
0	-0.50481325	0.8632132	0	-1.167519e-16	-1.1759843e-16	2.1	55
0	-0.58847797	0.80849975	0	-1.1675161e-16	-1.1759872e-16	2.2	55
0	-0.6662639	0.7457034	0	-1.1675143e-16	-1.1759888e-16	2.3	55
0	-0.737391	0.67545235	0	-1.1675142e-16	-1.1759889e-16	2.4	55
0	-0.80114657	0.5984505	0	-1.1675158e-16	-1.1759875e-16	2.5	55
0	-0.85689276	0.51546955	0	-1.1675186e-16	-1.1759847e-16	2.6	55
0	-0.9040725	0.42734152	0	-1.1675226e-16	-1.1759811e-16	2.7	55
0	-0.94221556	0.33494887	0	-1.1675265e-16	-1.175977e-16	2.8	55
0	-0.9709432	0.23921551	0	-1.1675304e-16	-1.175973e-16	2.9	55
0	-0.98997045	0.14109759	0	-1.1675334e-16	-1.1759708e-16	3	55
0	-0.9991092	0.04157368	0	-1.1675349e-16	-1.1759692e-16	3.1	55
0	-0.99826926	-0.058364395	0	-1.1675346e-16	-1.1759692e-16	3.2	55
0	-0.9874588	-0.15772101	0	-1.1675329e-16	-1.1759709e-16	3.3	55
0	-0.9667846	-0.25550598	0	-1.1675298e-16	-1.1759738e-16	3.4	55
0	-0.93645126	-0.35074362	0	-1.1675259e-16	-1.1759777e-16	3.5	55
0	-0.89675957	-0.4424828	0	-1.167522e-16	-1.1759819e-16	3.6	55
0	-0.8481042	-0.52980584	0	-1.1675182e-16	-1.1759853e-16	3.7	55
0	-0.79097	-0.611838	0	-1.1675153e-16	-1.1759879e-16	3.8	55
0	-0.7259281	-0.68775696	0	-1.1675142e-16	-1.1759892e-16	3.9	55
0	-0.65362966	-0.7568019	0	-1.1675145e-16	-1.1759886e-16	4	55
0	-0.574799	-0.8182808	0	-1.1675166e-16	-1.1759869e-16	4.1	55
0	-0.4902266	-0.87157905	0	-1.1675196e-16	-1.1759838e-16	4.2	55
0	-0.4007599	-0.91616446	0	-1.1675236e-16	-1.1759798e-16	4.3	55
0	-0.30729458	-0.9515929	0	-1.1675278e-16	-1.175976e-16	4.4	55
0	-0.2107648	-0.97751284	0	-1.1675314e-16	-1.1759725e-16	4.5	55
0	-0.11213431	-0.9936675	0	-1.167534e-16	-1.1759699e-16	4.6	55
0	-0.012386571	-0.999897	0	-1.167535e-16	-1.175969e-16	4.7	55
0	0.08748455	-0.99613994	0	-1.1675343e-16	-1.1759696e-16	4.8	55
0	0.18648407	-0.9824335	0	-1.1675321e-16	-1.1759717e-16	4.9	55
0	0.28362507	-0.958913	0	-1.1675288e-16	-1.175975e-16	5	55
0	0.37793815	-0.92581147	0	-1.1675248e-16	-1.175979e-16	5.1	55
0	0.4684808	-0.8834571	0	-1.1675206e-16	-1.1759827e-16	5.2	55
0	0.5543468	-0.83227164	0	-1.167517e-16	-1.175986e-16	5.3	55
0	0.63467616	-0.77276546	0	-1.1675147e-16	-1.1759883e-16	5.4	55
0	0.7086634	-0.7055335	0	-1.1675142e-16	-1.175989e-16	5.5	55
0	0.775567	-0.63124955	0	-1.1675147e-16	-1.1759881e-16	5.6	55
0	0.834717	-0.55065763	0	-1.1675173e-16	-1.175986e-16	5.7	55
0	0.88552195	-0.464566	0	-1.1675208e-16	-1.1759826e-16	5.8	55
0	0.927475	-0.37383702	0	-1.1675248e-16	-1.1759786e-16	5.9	55
0	0.96015877	-0.27937862	0	-1.167529e-16	-1.1759748e-16	6	55
0	0.98324907	-0.18213472	0	-1.1675325e-16	-1.1759716e-16	6.1	55
0	0.99651736	-0.08307567	0	-1.1675343e-16	-1.1759695e-16	6.2	55
0	0.99997365	-1.7873868e-10	0	-1.100492e-16	-1.1087709e-16	0	50
0	0.9949795	0.099821195	0	-1.10049174e-16	-1.10877175e-16	0.1	50
0	0.98004615	0.19864698	0	-1.10048976e-16	-1.10877275e-16	0.2	50
0	0.9553221	0.29549146	0	-1.10048764e-16	-1.1087752e-16	0.3	50
0	0.9210523	0.3893877	0	-1.10048486e-16	-1.1087779e-16	0.4	50
0	0.8775779	0.4793973	0	-1.1004825e-16	-1.1087806e-16	0.5	50
0	0.8253321	0.56461984	0	-1.1004798e-16	-1.1087825e-16	0.6	50
0	0.7648365	0.64420205	0	-1.1004785e-16	-1.1087838e-16	0.7	50
0	0.69669586	0.71734697	0	-1.10047824e-16	-1.1087845e-16	0.8	50
0	0.6215922	0.7833222	0	-1.1004789e-16	-1.1087838e-16	0.9	50
0	0.54027784	0.8414675	0	-1.10048056e-16	-1.1087821e-16	1	50
0	0.45356688	0.8912018	0	-1.10048294e-16	-1.1087797e-16	1.1	50
0	0.36232725	0.93202883	0	-1.10048565e-16	-1.10877705e-16	1.2	50
0	0.26747152	0.9635419	0	-1.1004883e-16	-1.1087745e-16	1.3	50
0	0.16994743	0.98542804	0	-1.10049035e-16	-1.1087725e-16	1.4	50
0	0.0707284	0.9974695	0	-1.1004916e-16	-1.1087711e-16	1.5	50
0	-0.029195849	0.9995475	0	-1.100492e-16	-1.1087709e-16	1.6	50
0	-0.12882902	0.99164116	0	-1.100491e-16	-1.10877175e-16	1.7	50
0	-0.22717743	0.973829	0	-1.1004893e-16	-1.1087737e-16	1.8	50
0	-0.3232598	0.9462873	0	-1.10048684e-16	-1.10877605e-16	1.9	50
0	-0.41611648	0.90929013	0	-1.100484e-16	-1.1087786e-16	2	50
0	-0.5048192	0.8632053	0	-1.10048135e-16	-1.1087811e-16	2.1	50
0	-0.5884805	0.80849254	0	-1.1004794e-16	-1.10878313e-16	2.2	50
0	-0.6662624	0.7456982	0	-1.1004786e-16	-1.10878426e-16	2.3	50
0	-0.73738617	0.67545044	0	-1.1004783e-16	-1.1087843e-16	2.4	50
