# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	a1 (rad)	a2 (rad)	a3 (rad)	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()	m.region3x ()	m.region3y ()	m.region3z ()	roundness ()	size (m)	Cell_size (m)	var1-d (nm)	var2-Msat (kA/m)
0	-0.03708299	0.9936227	0	-3.8060413e-17	-4.1977457e-17	1.5707964	1.5707964	1.5707964	-0.066875696	0.9902897	0	-0.043839566	0.9914957	0	-0.0005337025	0.9990827	0	0.66	100	2e-09	-170	1.3e+03
0	-0.65916955	0.37637392	0	-3.8152118e-17	-4.1977437e-17	1.5707964	3.1415927	1.5707964	-0.9927278	0.006649091	0	-0.9851933	0.12339047	0	0.00041245756	0.9990822	0	0.66	100	2e-09	-170	1.3e+03
0	-0.035484854	0.33294615	0	-3.8032573e-17	-4.1977543e-17	1.5707964	4.712389	1.5707964	-0.05662727	0.9913694	0	-0.049713295	-0.99161583	0	-0.00011400526	0.99908465	0	0.66	100	2e-09	-170	1.3e+03
0	-0.01456748	0.42324933	0	-3.796369e-17	-4.19775e-17	3.1415927	0	1.5707964	-0.9925441	-0.022738239	0	0.9494663	0.29340267	0	-0.00062465086	0.99908364	0	0.66	100	2e-09	-170	1.3e+03
0	-0.42512664	0.6224038	0	-3.8116618e-17	-4.1977428e-17	3.1415927	1.5707964	1.5707964	-0.9892969	-0.083589	0	-0.28598812	0.9517183	0	-9.482496e-05	0.999082	0	0.66	100	2e-09	-170	1.3e+03
0	-0.6591721	0.37634608	0	-3.8152118e-17	-4.1977437e-17	3.1415927	3.1415927	1.5707964	-0.9927279	0.0066290474	0	-0.98520106	0.123326965	0	0.00041248096	0.9990822	0	0.66	100	2e-09	-170	1.3e+03
0	-0.6591711	0.37635732	0	-3.8152118e-17	-4.1977437e-17	3.1415927	4.712389	1.5707964	-0.9927279	0.006636243	0	-0.9851978	0.1233536	0	0.00041247116	0.9990822	0	0.66	100	2e-09	-170	1.3e+03
0	0.39300838	0.106175676	0	-3.804379e-17	-4.1977437e-17	4.712389	0	1.5707964	0.22752555	-0.9670187	0	0.9516999	0.2864635	0	-0.00020021647	0.99908227	0	0.66	100	2e-09	-170	1.3e+03
0	-0.030432928	0.33334056	0	-3.811525e-17	-4.197738e-17	4.712389	1.5707964	1.5707964	-0.055355243	-0.99143356	0	-0.036095798	0.99237454	0	0.00015226161	0.9990808	0	0.66	100	2e-09	-170	1.3e+03
0	-0.6591615	0.37637466	0	-3.8152118e-17	-4.1977437e-17	4.712389	3.1415927	1.5707964	-0.992729	0.006442805	0	-0.98516786	0.12359895	0	0.00041247657	0.9990822	0	0.66	100	2e-09	-170	1.3e+03
0	-0.04842333	-0.32681724	0	-3.7949366e-17	-4.1977447e-17	4.712389	4.712389	1.5707964	-0.07779234	-0.9893925	0	-0.06806212	-0.99014175	0	0.00058445794	0.9990825	0	0.66	100	2e-09	-170	1.3e+03
0	0.6585499	0.38088325	0	-4.0974213e-17	-4.519961e-17	0	0	1.5707964	0.992643	0.0071671805	0	0.9834742	0.1365519	0	-0.0004674801	0.9989305	0	0.66	100	2e-09	-170	1.4e+03
0	0.4009713	0.6251945	0	-4.0954404e-17	-4.5199538e-17	0	1.5707964	1.5707964	0.9883674	-0.09328683	0	0.21475805	0.96994114	0	-0.00021150219	0.998929	0	0.66	100	2e-09	-170	1.4e+03
0	0.011539227	0.41553655	0	-4.0820036e-17	-4.5199514e-17	0	3.1415927	1.5707964	0.9926029	-0.015428496	0	-0.9585086	0.26310968	0	0.0005234239	0.9989284	0	0.66	100	2e-09	-170	1.4e+03
0	0.44590834	0.06864167	0	-4.085568e-17	-4.5199637e-17	0	4.712389	1.5707964	0.9834591	0.13627322	0	0.35423097	-0.9292794	0	3.5174737e-05	0.9989312	0	0.66	100	2e-09	-170	1.4e+03
0	0.408634	0.6708066	0	-4.0915665e-17	-4.5199673e-17	1.5707964	0	1.5707964	0.23539148	0.9651243	0	0.9913539	0.04836345	0	-0.0008433903	0.9989319	0	0.66	100	2e-09	-170	1.4e+03
0	-0.039619636	0.9934233	0	-4.0934297e-17	-4.519961e-17	1.5707964	1.5707964	1.5707964	-0.07172661	0.98996454	0	-0.04660027	0.9913752	0	-0.000532026	0.9989305	0	0.66	100	2e-09	-170	1.4e+03
0	-0.6587662	0.37960678	0	-4.1023893e-17	-4.519958e-17	1.5707964	3.1415927	1.5707964	-0.99272853	0.0069849887	0	-0.9839796	0.13290551	0	0.00040952928	0.9989299	0	0.66	100	2e-09	-170	1.4e+03
0	-0.038549863	0.33289254	0	-4.0899e-17	-4.5199693e-17	1.5707964	4.712389	1.5707964	-0.061128367	0.99110883	0	-0.054409843	-0.99136376	0	-0.000111381996	0.9989325	0	0.66	100	2e-09	-170	1.4e+03
0	-0.4247806	0.6230818	0	-4.099099e-17	-4.5199574e-17	3.1415927	0	1.5707964	-0.9894511	-0.081748605	0	-0.28479448	0.9520643	0	-9.627462e-05	0.99892986	0	0.66	100	2e-09	-170	1.4e+03
0	-0.42478234	0.6230879	0	-4.099099e-17	-4.5199574e-17	3.1415927	1.5707964	1.5707964	-0.98945254	-0.08172943	0	-0.28479803	0.9520632	0	-9.627967e-05	0.99892986	0	0.66	100	2e-09	-170	1.4e+03
0	-0.658767	0.37964252	0	-4.1023893e-17	-4.519958e-17	3.1415927	3.1415927	1.5707964	-0.9927277	0.007117101	0	-0.9839828	0.13288064	0	0.00040948982	0.99892986	0	0.66	100	2e-09	-170	1.4e+03
0	-0.65876526	0.37965405	0	-4.1023893e-17	-4.5199584e-17	3.1415927	4.712389	1.5707964	-0.9927277	0.007111984	0	-0.9839776	0.13292022	0	0.0004094816	0.99892986	0	0.66	100	2e-09	-170	1.4e+03
0	0.38911575	0.111512996	0	-4.0912985e-17	-4.519957e-17	4.712389	0	1.5707964	0.2211559	-0.96845835	0	0.9463927	0.30406758	0	-0.00020136959	0.9989298	0	0.66	100	2e-09	-170	1.4e+03
0	-0.032636955	0.33334205	0	-4.098804e-17	-4.5199508e-17	4.712389	1.5707964	1.5707964	-0.05958801	-0.99119425	0	-0.03847567	0.99229187	0	0.00015280239	0.9989284	0	0.66	100	2e-09	-170	1.4e+03
0	-0.658767	0.37963128	0	-4.1023893e-17	-4.519958e-17	4.712389	3.1415927	1.5707964	-0.9927279	0.0070832907	0	-0.9839828	0.13288076	0	0.00040950198	0.99892986	0	0.66	100	2e-09	-170	1.4e+03
0	-0.052995827	-0.32652417	0	-4.0814752e-17	-4.5199584e-17	4.712389	4.712389	1.5707964	-0.084545344	-0.98885006	0	-0.075029135	-0.9896522	0	0.0005869896	0.99893	0	0.66	100	2e-09	-170	1.4e+03
0	0.6580727	0.38436455	0	-4.381665e-17	-4.8420294e-17	0	0	1.5707964	0.9926367	0.007635231	0	0.98204994	0.14668989	0	-0.00046853346	0.99876845	0	0.66	100	2e-09	-170	1.5e+03
0	0.39948994	0.6259025	0	-4.3800398e-17	-4.8420225e-17	0	1.5707964	1.5707964	0.9884853	-0.09197494	0	0.2101942	0.97091544	0	-0.00020952286	0.9987671	0	0.66	100	2e-09	-170	1.5e+03
0	0.013968034	0.42332327	0	-4.3664208e-17	-4.842019e-17	0	3.1415927	1.5707964	0.9925518	-0.018230265	0	-0.95116264	0.28943366	0	0.0005150122	0.9987663	0	0.66	100	2e-09	-170	1.5e+03
0	0.448383	0.070101164	0	-4.369457e-17	-4.842032e-17	0	4.712389	1.5707964	0.98322666	0.13795447	0	0.36189225	-0.9264199	0	3.0029421e-05	0.99876904	0	0.66	100	2e-09	-170	1.5e+03
0	0.40683848	0.6750554	0	-4.375916e-17	-4.8420374e-17	1.5707964	0	1.5707964	0.23064333	0.9662373	0	0.9907175	0.06015883	0	-0.0008453414	0.99876994	0	0.66	100	2e-09	-170	1.5e+03
0	-0.0421474	0.993211	0	-4.3782362e-17	-4.8420308e-17	1.5707964	1.5707964	1.5707964	-0.076587856	0.9896153	0	-0.049324017	0.9912489	0	-0.0005303235	0.99876875	0	0.66	100	2e-09	-170	1.5e+03
0	-0.6583216	0.38291913	0	-4.386987e-17	-4.842027e-17	1.5707964	3.1415927	1.5707964	-0.99272895	0.0073495293	0	-0.9826423	0.14263998	0	0.0004064596	0.998768	0	0.66	100	2e-09	-170	1.5e+03
0	-0.041678105	0.33283877	0	-4.3739603e-17	-4.8420387e-17	1.5707964	4.712389	1.5707964	-0.06566109	0.9908261	0	-0.05926456	-0.9910801	0	-0.00010867312	0.99877036	0	0.66	100	2e-09	-170	1.5e+03
0	-0.65831536	0.38297638	0	-4.386987e-17	-4.842027e-17	3.1415927	0	1.5707964	-0.99272865	0.007391265	0	-0.9826239	0.14276998	0	0.00040641066	0.998768	0	0.66	100	2e-09	-170	1.5e+03
0	-0.42444065	0.6237613	0	-4.383953e-17	-4.842027e-17	3.1415927	1.5707964	1.5707964	-0.98960346	-0.07988686	0	-0.28362074	0.9524028	0	-9.7705546e-05	0.998768	0	0.66	100	2e-09	-170	1.5e+03
0	-0.6583283	0.3829468	0	-4.386987e-17	-4.842027e-17	3.1415927	3.1415927	1.5707964	-0.9927273	0.007587696	0	-0.9826642	0.14248471	0	0.0004064181	0.998768	0	0.66	100	2e-09	-170	1.5e+03
0	-0.42444944	0.6237536	0	-4.383953e-17	-4.842027e-17	3.1415927	4.712389	1.5707964	-0.98960245	-0.07990188	0	-0.2836482	0.95239484	0	-9.768431e-05	0.998768	0	0.66	100	2e-09	-170	1.5e+03
0	0.38483256	0.11733558	0	-4.375643e-17	-4.8420255e-17	4.712389	0	1.5707964	0.21445887	-0.9699261	0	0.9402413	0.3231652	0	-0.00020245311	0.99876773	0	0.66	100	2e-09	-170	1.5e+03
0	-0.03487765	0.33334586	0	-4.3835e-17	-4.8420192e-17	4.712389	1.5707964	1.5707964	-0.06391293	-0.9909313	0	-0.040873356	0.9922027	0	0.00015332834	0.99876636	0	0.66	100	2e-09	-170	1.5e+03
0	-0.6583223	0.38300845	0	-4.3869865e-17	-4.842027e-17	4.712389	3.1415927	1.5707964	-0.99272674	0.007647664	0	-0.98264647	0.14260982	0	0.00040636375	0.998768	0	0.66	100	2e-09	-170	1.5e+03
0	-0.057739858	-0.32618904	0	-4.365431e-17	-4.842026e-17	4.712389	4.712389	1.5707964	-0.09145625	-0.9882487	0	-0.08235292	-0.9890861	0	0.00058961945	0.9987677	0	0.66	100	2e-09	-170	1.5e+03
0	0.66158193	0.34181905	0	-7.9758235e-18	-9.695725e-18	0	0	1.5707964	0.99269944	0.0022012198	0	0.9924383	0.023284355	0	-0.00039217097	0.99997157	0	0.66	100	2e-09	-180	300
0	0.42377642	0.61550856	0	-7.9130546e-18	-9.695722e-18	0	1.5707964	1.5707964	0.987168	-0.10572684	0	0.2843641	0.9522812	0	-0.00020288085	0.9999714	0	0.66	100	2e-09	-180	300
0	0.000435184	0.34745878	0	-7.804002e-18	-9.6957214e-18	0	3.1415927	1.5707964	0.99276024	0.00069047115	0	-0.99193114	0.04171454	0	0.00047645293	0.9999714	0	0.66	100	2e-09	-180	300
0	0.4325934	0.056927886	0	-7.895713e-18	-9.695729e-18	0	4.712389	1.5707964	0.9861814	0.114738636	0	0.3115698	-0.9439268	0	2.9061683e-05	0.9999719	0	0.66	100	2e-09	-180	300
0	0.42657804	0.6228884	0	-7.906193e-18	-9.695724e-18	1.5707964	0	1.5707964	0.2910719	0.9502553	0	0.9893684	-0.081561655	0	-0.0007061923	0.99997157	0	0.66	100	2e-09	-180	300
0	-0.0074526863	0.9949018	0	-7.86937e-18	-9.6957214e-18	1.5707964	1.5707964	1.5707964	-0.013192915	0.9923472	0	-0.008695328	0.99238676	0	-0.00046981612	0.9999714	0	0.66	100	2e-09	-180	300
0	-0.43752855	0.62039447	0	-7.9111066e-18	-9.695725e-18	1.5707964	3.1415927	1.5707964	-0.32311773	0.9401159	0	-0.98960334	-0.078904055	0	0.00013539084	0.99997157	0	0.66	100	2e-09	-180	300
0	-0.006064933	0.33332038	0	-7.919971e-18	-9.695728e-18	1.5707964	4.712389	1.5707964	-0.010651369	0.9928877	0	-0.0073970403	-0.99289846	0	-0.00014638824	0.999972	0	0.66	100	2e-09	-180	300
0	-0.00048336864	0.34784105	0	-7.807082e-18	-9.695725e-18	3.1415927	0	1.5707964	-0.9927772	-0.00017029556	0	0.99181765	0.043721925	0	-0.0004905202	0.99997157	0	0.66	100	2e-09	-180	300
0	-0.42942613	0.61479336	0	-7.920095e-18	-9.695722e-18	3.1415927	1.5707964	1.5707964	-0.9874765	-0.10290111	0	-0.3007636	0.94730973	0	-3.8137372e-05	0.9999713	0	0.66	100	2e-09	-180	300
0	-0.6615944	0.34177938	0	-7.98492e-18	-9.695723e-18	3.1415927	3.1415927	1.5707964	-0.99271625	0.0021807794	0	-0.99245	0.023186004	0	0.00038333665	0.9999714	0	0.66	100	2e-09	-180	300
0	-0.44037494	0.058364246	0	-7.902865e-18	-9.695726e-18	3.1415927	4.712389	1.5707964	-0.98659486	0.1111944	0	-0.3347518	-0.93607336	0	0.00022185627	0.99997175	0	0.66	100	2e-09	-180	300
0	0.4242972	0.06292839	0	-7.9050136e-18	-9.695725e-18	4.712389	0	1.5707964	0.28993025	-0.950609	0	0.9831021	0.13942263	0	-0.00014072147	0.99997157	0	0.66	100	2e-09	-180	300
0	-0.0056670485	0.3333395	0	-7.935236e-18	-9.6957214e-18	4.712389	1.5707964	1.5707964	-0.010372446	-0.99288905	0	-0.006780328	0.9929363	0	0.00015163193	0.9999712	0	0.66	100	2e-09	-180	300
0	-0.4350021	0.06507961	0	-7.9099055e-18	-9.69572e-18	4.712389	3.1415927	1.5707964	-0.3220667	-0.94048387	0	-0.98363024	0.13575163	0	0.0006907188	0.99997115	0	0.66	100	2e-09	-180	300
0	-0.0076101166	-0.3282374	0	-7.847471e-18	-9.695725e-18	4.712389	4.712389	1.5707964	-0.013737286	-0.9923138	0	-0.009570958	-0.9923701	0	0.00047789546	0.99997157	0	0.66	100	2e-09	-180	300
0	0.6615057	0.3447591	0	-1.1109822e-17	-1.2927224e-17	0	0	1.5707964	0.992695	0.0028604276	0	0.9922158	0.031476848	0	-0.00039356007	0.99994004	0	0.66	100	2e-09	-180	400
0	0.42165545	0.6164817	0	-1.1050229e-17	-1.2927219e-17	0	1.5707964	1.5707964	0.9872784	-0.104644835	0	0.2778886	0.9541505	0	-0.00020060936	0.99993956	0	0.66	100	2e-09	-180	400
0	0.000685439	0.35241157	0	-1.0939077e-17	-1.2927218e-17	0	3.1415927	1.5707964	0.9927575	-8.733851e-05	0	-0.99117523	0.057382405	0	0.00047394526	0.99993956	0	0.66	100	2e-09	-180	400
0	0.4334388	0.057849694	0	-1.1027081e-17	-1.2927228e-17	0	4.712389	1.5707964	0.9859591	0.11664925	0	0.3143301	-0.9430404	0	2.7208327e-05	0.99994034	0	0.66	100	2e-09	-180	400
0	0.42527115	0.6263811	0	-1.10411175e-17	-1.2927224e-17	1.5707964	0	1.5707964	0.2864713	0.9516126	0	0.9900507	-0.07240934	0	-0.00070852565	0.9999399	0	0.66	100	2e-09	-180	400
0	-0.010174407	0.99485713	0	-1.1008473e-17	-1.2927221e-17	1.5707964	1.5707964	1.5707964	-0.018091792	0.99227643	0	-0.0119628245	0.9923554	0	-0.00046860427	0.99993956	0	0.66	100	2e-09	-180	400
0	-0.4397396	0.6229865	0	-1.1047677e-17	-1.2927222e-17	1.5707964	3.1415927	1.5707964	-0.32903937	0.93810874	0	-0.99031425	-0.0690893	0	0.00013460183	0.99993986	0	0.66	100	2e-09	-180	400
0	-0.008243803	0.33330444	0	-1.105287e-17	-1.2927229e-17	1.5707964	4.712389	1.5707964	-0.014421326	0.99284154	0	-0.010164948	-0.9928684	0	-0.0001451304	0.9999404	0	0.66	100	2e-09	-180	400
0	-0.0007431139	0.35280657	0	-1.09431834e-17	-1.2927222e-17	3.1415927	0	1.5707964	-0.99277985	-0.0005129559	0	0.9910433	0.058992736	0	-0.00049277744	0.99993986	0	0.66	100	2e-09	-180	400
0	-0.42907926	0.61557007	0	-1.1059596e-17	-1.2927217e-17	3.1415927	1.5707964	1.5707964	-0.9876797	-0.100919485	0	-0.29951862	0.9476904	0	-3.9536844e-05	0.9999395	0	0.66	100	2e-09	-180	400
0	-0.66152453	0.34465078	0	-1.1121954e-17	-1.2927219e-17	3.1415927	3.1415927	1.5707964	-0.9927174	0.0028464103	0	-0.99223787	0.031166242	0	0.00038182043	0.9999396	0	0.66	100	2e-09	-180	400
0	-0.44467267	0.060085114	0	-1.1036654e-17	-1.2927227e-17	3.1415927	4.712389	1.5707964	-0.9865381	0.11173049	0	-0.34770674	-0.9314154	0	0.00022688437	0.99994016	0	0.66	100	2e-09	-180	400
0	0.42203942	0.065882705	0	-1.1039557e-17	-1.2927223e-17	4.712389	0	1.5707964	0.2846516	-0.95216227	0	0.9816083	0.14987051	0	-0.00014167499	0.99993986	0	0.66	100	2e-09	-180	400
0	-0.007973925	0.3333401	0	-1.107323e-17	-1.2927217e-17	4.712389	1.5707964	1.5707964	-0.0145182535	-0.9928381	0	-0.009556038	0.99291927	0	0.0001525152	0.9999393	0	0.66	100	2e-09	-180	400
0	-0.43649298	0.06869423	0	-1.1046075e-17	-1.2927215e-17	4.712389	3.1415927	1.5707964	-0.32776713	-0.9385658	0	-0.9823998	0.14470918	0	0.0006879681	0.99993926	0	0.66	100	2e-09	-180	400
0	-0.0106623415	-0.32820344	0	-1.09792725e-17	-1.2927224e-17	4.712389	4.712389	1.5707964	-0.018963903	-0.9922258	0	-0.013502565	-0.99232453	0	0.0004794391	0.99994004	0	0.66	100	2e-09	-180	400
0	0.6614113	0.34764448	0	-1.4216588e-17	-1.6158307e-17	0	0	1.5707964	0.99268955	0.0036729581	0	0.99193907	0.03936526	0	-0.0003948913	0.9998952	0	0.66	100	2e-09	-180	500
0	0.41976032	0.61739284	0	-1.4160153e-17	-1.6158298e-17	0	1.5707964	1.5707964	0.9873938	-0.10350205	0	0.27208564	0.95578617	0	-0.00019860495	0.9998947	0	0.66	100	2e-09	-180	500
0	0.0009943434	0.35720414	0	-1.4046935e-17	-1.6158298e-17	0	3.1415927	1.5707964	0.9927546	-0.00042332028	0	-0.99024284	0.072141096	0	0.00047133418	0.9998946	0	0.66	100	2e-09	-180	500
0	0.43406743	0.058730513	0	-1.4131193e-17	-1.6158313e-17	0	4.712389	1.5707964	0.9857228	0.11864969	0	0.31645393	-0.94235367	0	2.5637448e-05	0.9998957	0	0.66	100	2e-09	-180	500
0	0.42390794	0.6298755	0	-1.4148818e-17	-1.6158308e-17	1.5707964	0	1.5707964	0.28178304	0.9529716	0	0.99065155	-0.06324041	0	-0.00071076327	0.9998954	0	0.66	100	2e-09	-180	500
0	-0.012754333	0.9947995	0	-1.412032e-17	-1.6158298e-17	1.5707964	1.5707964	1.5707964	-0.022787657	0.9921867	0	-0.015007912	0.9923169	0	-0.0004674293	0.9998948	0	0.66	100	2e-09	-180	500
0	-0.4420044	0.6255109	0	-1.4157026e-17	-1.6158303e-17	1.5707964	3.1415927	1.5707964	-0.33522063	0.9359691	0	-0.99092656	-0.059331678	0	0.00013380137	0.9998951	0	0.66	100	2e-09	-180	500
0	-0.010619903	0.333282	0	-1.4158515e-17	-1.6158315e-17	1.5707964	4.712389	1.5707964	-0.018447047	0.99277675	0	-0.013268956	-0.9928264	0	-0.00014370926	0.99989575	0	0.66	100	2e-09	-180	500
0	-0.0010861676	0.35781127	0	-1.4052071e-17	-1.6158307e-17	3.1415927	0	1.5707964	-0.9927821	-0.0010054383	0	0.99001855	0.07454407	0	-0.00049489585	0.99989516	0	0.66	100	2e-09	-180	500
0	-0.42862266	0.6163572	0	-1.417184e-17	-1.6158298e-17	3.1415927	1.5707964	1.5707964	-0.9878738	-0.098990746	0	-0.29795313	0.9481678	0	-4.1073537e-05	0.99989456	0	0.66	100	2e-09	-180	500
0	-0.66143346	0.34751007	0	-1.4231752e-17	-1.61583e-17	3.1415927	3.1415927	1.5707964	-0.9927182	0.0034800577	0	-0.9919624	0.039155424	0	0.0003802666	0.9998947	0	0.66	100	2e-09	-180	500
0	-0.4502808	0.06227635	0	-1.4143214e-17	-1.615831e-17	3.1415927	4.712389	1.5707964	-0.9865138	0.11197395	0	-0.36456218	-0.9250404	0	0.00023343523	0.99989545	0	0.66	100	2e-09	-180	500
0	0.41982782	0.068925835	0	-1.4146876e-17	-1.6158303e-17	4.712389	0	1.5707964	0.27964875	-0.95360565	0	0.97997725	0.16048817	0	-0.00014261543	0.999895	0	0.66	100	2e-09	-180	500
0	-0.010010173	0.33333856	0	-1.418397e-17	-1.6158293e-17	4.712389	1.5707964	1.5707964	-0.018250898	-0.9927778	0	-0.011932842	0.9928991	0	0.000153222	0.9998943	0	0.66	100	2e-09	-180	500
0	-0.4381419	0.07235911	0	-1.4155019e-17	-1.6158293e-17	4.712389	3.1415927	1.5707964	-0.3340125	-0.93642	0	-0.98109835	0.15360297	0	0.0006850325	0.9998944	0	0.66	100	2e-09	-180	500
0	-0.013700709	-0.32816017	0	-1.408382e-17	-1.6158308e-17	4.712389	4.712389	1.5707964	-0.024134299	-0.9921123	0	-0.017448762	-0.9922635	0	0.00048093172	0.99989516	0	0.66	100	2e-09	-180	500
0	0.66129196	0.35052696	0	-1.7296274e-17	-1.9388844e-17	0	0	1.5707964	0.99268484	0.0041900845	0	0.99158704	0.047553543	0	-0.00039610473	0.9998373	0	0.66	100	2e-09	-180	600
0	0.4178836	0.6182899	0	-1.7242984e-17	-1.938883e-17	0	1.5707964	1.5707964	0.98751044	-0.102335475	0	0.26633698	0.95736873	0	-0.00019660279	0.99983656	0	0.66	100	2e-09	-180	600
0	0.0013736006	0.36199558	0	-1.7127734e-17	-1.938883e-17	0	3.1415927	1.5707964	0.9927515	-0.00071324746	0	-0.9890992	0.08686341	0	0.00046857985	0.99983644	0	0.66	100	2e-09	-180	600
0	0.43489704	0.05965494	0	-1.7208199e-17	-1.9388852e-17	0	4.712389	1.5707964	0.9854894	0.120591685	0	0.31917801	-0.94146454	0	2.3785495e-05	0.9998377	0	0.66	100	2e-09	-180	600
0	0.42250106	0.6333707	0	-1.7229444e-17	-1.9388846e-17	1.5707964	0	1.5707964	0.27704492	0.9543202	0	0.9911712	-0.05404566	0	-0.0007128995	0.99983746	0	0.66	100	2e-09	-180	600
0	-0.015438547	0.9947248	0	-1.7205072e-17	-1.9388834e-17	1.5707964	1.5707964	1.5707964	-0.027670363	0.9920703	0	-0.018179124	0.992267	0	-0.00046615207	0.9998366	0	0.66	100	2e-09	-180	600
0	-0.44428292	0.627978	0	-1.7239306e-17	-1.9388839e-17	1.5707964	3.1415927	1.5707964	-0.34154013	0.9337341	0	-0.9914415	-0.04963689	0	0.00013298298	0.99983716	0	0.66	100	2e-09	-180	600
0	-0.012941805	0.33325362	0	-1.7237058e-17	-1.9388857e-17	1.5707964	4.712389	1.5707964	-0.022356609	0.9926986	0	-0.016326526	-0.99277556	0	-0.00014228141	0.9998379	0	0.66	100	2e-09	-180	600
0	-0.0015089996	0.36286247	0	-1.7133905e-17	-1.9388844e-17	3.1415927	0	1.5707964	-0.9927844	-0.0013495443	0	0.98875433	0.0900997	0	-0.00049692363	0.99983716	0	0.66	100	2e-09	-180	600
0	-0.4282096	0.61712617	0	-1.725698e-17	-1.9388829e-17	3.1415927	1.5707964	1.5707964	-0.9880644	-0.09705954	0	-0.29652202	0.9486014	0	-4.2541516e-05	0.9998364	0	0.66	100	2e-09	-180	600
0	-0.6613226	0.35035107	0	-1.731447e-17	-1.9388834e-17	3.1415927	3.1415927	1.5707964	-0.9927185	0.0041592247	0	-0.99162775	0.04705722	0	0.00037864663	0.99983674	0	0.66	100	2e-09	-180	600
0	-0.46078038	0.066275924	0	-1.722271e-17	-1.9388849e-17	3.1415927	4.712389	1.5707964	-0.9866067	0.111159325	0	-0.39597988	-0.91216904	0	0.00024567038	0.9998375	0	0.66	100	2e-09	-180	600
0	0.41747338	0.07197324	0	-1.7227133e-17	-1.9388837e-17	4.712389	0	1.5707964	0.2743459	-0.955105	0	0.9782176	0.1711878	0	-0.00014350719	0.999837	0	0.66	100	2e-09	-180	600
0	-0.012141954	0.33333603	0	-1.7267614e-17	-1.9388822e-17	4.712389	1.5707964	1.5707964	-0.022163963	-0.99269986	0	-0.0144158425	0.9928719	0	0.0001539393	0.99983615	0	0.66	100	2e-09	-180	600
0	-0.43967712	0.076022536	0	-1.7236894e-17	-1.9388822e-17	4.712389	3.1415927	1.5707964	-0.340005	-0.93431765	0	-0.97970843	0.16254903	0	0.0006820065	0.99983615	0	0.66	100	2e-09	-180	600
0	-0.016706832	-0.32810843	0	-1.7161271e-17	-1.9388842e-17	4.712389	4.712389	1.5707964	-0.02922914	-0.9919748	0	-0.021373712	-0.9921877	0	0.00048235874	0.9998372	0	0.66	100	2e-09	-180	600
0	0.6611539	0.35341194	0	-2.0349032e-17	-2.2618708e-17	0	0	1.5707964	0.99267864	0.004937832	0	0.99118036	0.055531878	0	-0.00039729555	0.99976605	0	0.66	100	2e-09	-180	700
0	0.41608047	0.61915714	0	-2.0298872e-17	-2.2618691e-17	0	1.5707964	1.5707964	0.98762757	-0.10114974	0	0.26080844	0.958856	0	-0.00019466979	0.9997653	0	0.66	100	2e-09	-180	700
0	0.0018155136	0.3667802	0	-2.0181624e-17	-2.2618691e-17	0	3.1415927	1.5707964	0.9927485	-0.00075087615	0	-0.9877676	0.10132609	0	0.00046566516	0.9997653	0	0.66	100	2e-09	-180	700
0	0.4355301	0.060544062	0	-2.0258255e-17	-2.261872e-17	0	4.712389	1.5707964	0.98524106	0.12262386	0	0.32132697	-0.9407583	0	2.2184146e-05	0.9997665	0	0.66	100	2e-09	-180	700
0	0.42107588	0.63686144	0	-2.0283152e-17	-2.2618713e-17	1.5707964	0	1.5707964	0.27233332	0.95563674	0	0.9916093	-0.044818614	0	-0.0007149237	0.99976635	0	0.66	100	2e-09	-180	700
0	-0.0178928	0.9946407	0	-2.026288e-17	-2.2618696e-17	1.5707964	1.5707964	1.5707964	-0.03219914	0.99194187	0	-0.0210143	0.99221444	0	-0.00046495555	0.9997655	0	0.66	100	2e-09	-180	700
0	-0.44665658	0.6303644	0	-2.029467e-17	-2.2618706e-17	1.5707964	3.1415927	1.5707964	-0.34823993	0.9313115	0	-0.99186206	-0.039984256	0	0.0001321605	0.99976593	0	0.66	100	2e-09	-180	700
0	-0.015132139	0.3332195	0	-2.0288653e-17	-2.2618726e-17	1.5707964	4.712389	1.5707964	-0.026064511	0.9926107	0	-0.019190993	-0.99271905	0	-0.00014091328	0.9997669	0	0.66	100	2e-09	-180	700
0	-0.002030646	0.3680029	0	-2.018883e-17	-2.2618708e-17	3.1415927	0	1.5707964	-0.99278605	-0.001959062	0	0.98719287	0.10620156	0	-0.00049879425	0.99976605	0	0.66	100	2e-09	-180	700
0	-0.42772985	0.6178954	0	-2.0315174e-17	-2.2618691e-17	3.1415927	1.5707964	1.5707964	-0.9882473	-0.09517042	0	-0.29489827	0.9490914	0	-4.4083623e-05	0.9997652	0	0.66	100	2e-09	-180	700
0	-0.6611885	0.35319987	0	-2.0370264e-17	-2.2618696e-17	3.1415927	3.1415927	1.5707964	-0.9927188	0.00473182	0	-0.99122363	0.055102255	0	0.0003769687	0.9997656	0	0.66	100	2e-09	-180	700
0	-0.6611915	0.3531921	0	-2.0370264e-17	-2.2618696e-17	3.1415927	4.712389	1.5707964	-0.9927181	0.0048925695	0	-0.9912335	0.054918215	0	0.00037695043	0.9997655	0	0.66	100	2e-09	-180	700
