# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	a1 (rad)	a2 (rad)	a3 (rad)	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()	m.region3x ()	m.region3y ()	m.region3z ()	roundness ()	size (m)	Cell_size (m)	var2-s (nm)	var1-d (nm)
0	-0.654761	0.39689133	0	-2.3426802e-17	-2.5847654e-17	3.1415927	4.712389	1.5707964	-0.9926829	-0.010604236	0	-0.9723828	0.20160088	0	0.00078251166	0.9996773	0	0.66	100	2e-09	20	-128
0	-0.04029513	0.3332028	0	-2.3410153e-17	-2.584761e-17	4.712389	0	1.5707964	-0.059055094	-0.99122113	0	-0.06166073	0.99115396	0	-0.00016958916	0.9996755	0	0.66	100	2e-09	20	-128
0	-0.040300608	0.33320287	0	-2.3410153e-17	-2.584761e-17	4.712389	1.5707964	1.5707964	-0.059064817	-0.99122053	0	-0.061667427	0.99115354	0	-0.00016958389	0.9996755	0	0.66	100	2e-09	20	-128
0	-0.42349818	0.14683029	0	-2.3351648e-17	-2.5847591e-17	4.712389	3.1415927	1.5707964	-0.34903884	-0.93104154	0	-0.92272806	0.3718577	0	0.0012724174	0.99967456	0	0.66	100	2e-09	20	-128
0	-0.085628174	-0.32265303	0	-2.3185578e-17	-2.5847808e-17	4.712389	4.712389	1.5707964	-0.101494186	-0.9873227	0	-0.15687497	-0.9803196	0	0.0014846269	0.999683	0	0.66	100	2e-09	20	-128
0	0.65488696	0.39559633	0	-2.3363075e-17	-2.5847803e-17	0	0	1.5707964	0.99262094	-0.011263235	0	0.9730529	0.19836926	0	-0.0010129488	0.99968296	0	0.66	100	2e-09	20	-130
0	0.38690737	0.6226259	0	-2.3367468e-17	-2.5847649e-17	0	1.5707964	1.5707964	0.9867583	-0.10947556	0	0.17455678	0.97767615	0	-0.00059291703	0.999677	0	0.66	100	2e-09	20	-130
0	0.3868557	0.62247115	0	-2.3367468e-17	-2.5847647e-17	0	3.1415927	1.5707964	0.98670626	-0.10995781	0	0.17445344	0.9776943	0	-0.0005925567	0.999677	0	0.66	100	2e-09	20	-130
0	0.44132105	0.062208813	0	-2.3224288e-17	-2.5847887e-17	0	4.712389	1.5707964	0.98528576	0.122031786	0	0.33821172	-0.9350917	0	0.000465666	0.9996863	0	0.66	100	2e-09	20	-130
0	0.41065264	0.69269556	0	-2.32969e-17	-2.5847821e-17	1.5707964	0	1.5707964	0.2480007	0.96206695	0	0.9856363	0.11633605	0	-0.001679103	0.9996838	0	0.66	100	2e-09	20	-130
0	-0.047045752	0.99322975	0	-2.3342946e-17	-2.5847652e-17	1.5707964	1.5707964	1.5707964	-0.07160559	0.9899607	0	-0.068372324	0.9900511	0	-0.0011593354	0.9996771	0	0.66	100	2e-09	20	-130
0	-0.65553623	0.3935332	0	-2.342436e-17	-2.584767e-17	1.5707964	3.1415927	1.5707964	-0.9926966	-0.009204886	0	-0.97467434	0.1901267	0	0.00076230965	0.99967784	0	0.66	100	2e-09	20	-130
0	-0.056555472	0.33429912	0	-2.3264441e-17	-2.5847882e-17	1.5707964	4.712389	1.5707964	-0.067797594	0.9906857	0	-0.10217784	-0.9874743	0	0.00030900602	0.99968624	0	0.66	100	2e-09	20	-130
0	-0.42798975	0.61788535	0	-2.3403907e-17	-2.5847642e-17	3.1415927	0	1.5707964	-0.9882885	-0.09497979	0	-0.2951443	0.948959	0	-0.00053650455	0.9996767	0	0.66	100	2e-09	20	-130
0	-0.4276896	0.6179302	0	-2.3403904e-17	-2.5847642e-17	3.1415927	1.5707964	1.5707964	-0.9882757	-0.09511549	0	-0.29425535	0.9492292	0	-0.00053762045	0.99967676	0	0.66	100	2e-09	20	-130
0	-0.65553725	0.3935094	0	-2.342436e-17	-2.584767e-17	3.1415927	3.1415927	1.5707964	-0.9926961	-0.009258137	0	-0.9746778	0.1901085	0	0.00076235324	0.99967784	0	0.66	100	2e-09	20	-130
0	-0.6555071	0.39360723	0	-2.342436e-17	-2.584767e-17	3.1415927	4.712389	1.5707964	-0.9926946	-0.0094283465	0	-0.97458875	0.19057216	0	0.00076204207	0.99967784	0	0.66	100	2e-09	20	-130
0	-0.038633138	0.33323678	0	-2.3405641e-17	-2.5847624e-17	4.712389	0	1.5707964	-0.057422478	-0.9913151	0	-0.058347326	0.99134946	0	-0.00012961676	0.9996759	0	0.66	100	2e-09	20	-130
0	-0.038643423	0.33323693	0	-2.3405645e-17	-2.5847624e-17	4.712389	1.5707964	1.5707964	-0.057441175	-0.99131405	0	-0.058359496	0.9913488	0	-0.0001296071	0.9996759	0	0.66	100	2e-09	20	-130
0	-0.42780024	0.13990474	0	-2.334862e-17	-2.5847606e-17	4.712389	3.1415927	1.5707964	-0.35340768	-0.9294293	0	-0.9312523	0.3494682	0	0.0012593606	0.99967533	0	0.66	100	2e-09	20	-130
0	-0.07833281	-0.32363558	0	-2.3189363e-17	-2.5847811e-17	4.712389	4.712389	1.5707964	-0.09554648	-0.9878976	0	-0.14084354	-0.9826923	0	0.001391584	0.9996832	0	0.66	100	2e-09	20	-130
0	0.65563864	0.39234674	0	-2.3363706e-17	-2.5847801e-17	0	0	1.5707964	0.9926365	-0.009730045	0	0.9752404	0.18708731	0	-0.0009611022	0.9996829	0	0.66	100	2e-09	20	-132
0	0.38884094	0.6225534	0	-2.3364064e-17	-2.5847657e-17	0	1.5707964	1.5707964	0.9868412	-0.10870554	0	0.18023598	0.97668844	0	-0.00055442995	0.99967736	0	0.66	100	2e-09	20	-132
0	0.38879502	0.6223723	0	-2.3364062e-17	-2.5847659e-17	0	3.1415927	1.5707964	0.9867814	-0.109263055	0	0.18015757	0.9767027	0	-0.0005540676	0.99967736	0	0.66	100	2e-09	20	-132
0	0.44145983	0.06235153	0	-2.3228732e-17	-2.584788e-17	0	4.712389	1.5707964	0.985256	0.12228582	0	0.33870175	-0.9349172	0	0.0004215637	0.9996859	0	0.66	100	2e-09	20	-132
0	0.41146284	0.68838936	0	-2.3297765e-17	-2.5847821e-17	1.5707964	0	1.5707964	0.24895754	0.96182597	0	0.987039	0.103658386	0	-0.0016081044	0.9996836	0	0.66	100	2e-09	20	-132
0	-0.045233477	0.9933535	0	-2.333902e-17	-2.5847665e-17	1.5707964	1.5707964	1.5707964	-0.06959833	0.9900991	0	-0.0649959	0.9902837	0	-0.0011062014	0.99967766	0	0.66	100	2e-09	20	-132
0	-0.65620047	0.39045998	0	-2.3422158e-17	-2.5847682e-17	1.5707964	3.1415927	1.5707964	-0.99270713	-0.0079742	0	-0.97663575	0.17967589	0	0.00074142043	0.99967825	0	0.66	100	2e-09	20	-132
0	-0.05251472	0.33406428	0	-2.326828e-17	-2.584788e-17	1.5707964	4.712389	1.5707964	-0.06461312	0.9908933	0	-0.09318207	-0.9883866	0	0.0002510105	0.999686	0	0.66	100	2e-09	20	-132
0	-0.42745942	0.61806554	0	-2.339946e-17	-2.5847654e-17	3.1415927	0	1.5707964	-0.98829424	-0.09491263	0	-0.29359084	0.9494322	0	-0.00049318146	0.9996771	0	0.66	100	2e-09	20	-132
0	-0.42745313	0.6180827	0	-2.3399457e-17	-2.5847654e-17	3.1415927	1.5707964	1.5707964	-0.9882983	-0.094868444	0	-0.29356778	0.9494392	0	-0.00049323495	0.9996771	0	0.66	100	2e-09	20	-132
0	-0.65620273	0.3904345	0	-2.3422157e-17	-2.5847682e-17	3.1415927	3.1415927	1.5707964	-0.9927068	-0.008010869	0	-0.97664297	0.17963609	0	0.0007414712	0.99967825	0	0.66	100	2e-09	20	-132
0	-0.65620244	0.39043728	0	-2.3422155e-17	-2.5847682e-17	3.1415927	4.712389	1.5707964	-0.99270684	-0.008008181	0	-0.97664195	0.17964174	0	0.00074146513	0.99967825	0	0.66	100	2e-09	20	-132
0	-0.03708179	0.3332647	0	-2.340148e-17	-2.5847634e-17	4.712389	0	1.5707964	-0.055865303	-0.99140227	0	-0.05528586	0.99151987	0	-9.422226e-05	0.9996764	0	0.66	100	2e-09	20	-132
0	-0.037087668	0.3332648	0	-2.340148e-17	-2.5847634e-17	4.712389	1.5707964	1.5707964	-0.055875942	-0.99140173	0	-0.05529283	0.9915195	0	-9.421683e-05	0.9996764	0	0.66	100	2e-09	20	-132
0	-0.43098697	0.13429071	0	-2.3345915e-17	-2.584762e-17	4.712389	3.1415927	1.5707964	-0.3565486	-0.9282565	0	-0.93765175	0.33145273	0	0.001239552	0.9996759	0	0.66	100	2e-09	20	-132
0	-0.07214958	-0.32438856	0	-2.3192892e-17	-2.5847808e-17	4.712389	4.712389	1.5707964	-0.09036374	-0.98837024	0	-0.12739387	-0.9844787	0	0.0013088484	0.9996832	0	0.66	100	2e-09	20	-132
0	0.6562909	0.38933045	0	-2.3364333e-17	-2.5847798e-17	0	0	1.5707964	0.99264836	-0.008392319	0	0.9771379	0.17670082	0	-0.00091363786	0.9996828	0	0.66	100	2e-09	20	-134
0	0.39065593	0.62247306	0	-2.3360942e-17	-2.584767e-17	0	1.5707964	1.5707964	0.9869181	-0.10798743	0	0.18556964	0.9757287	0	-0.0005197093	0.99967766	0	0.66	100	2e-09	20	-134
0	0.39062744	0.6223025	0	-2.3360942e-17	-2.584767e-17	0	3.1415927	1.5707964	0.98686296	-0.1085049	0	0.18553874	0.97573453	0	-0.00051942375	0.9996778	0	0.66	100	2e-09	20	-134
0	0.44145828	0.062446803	0	-2.3232851e-17	-2.5847869e-17	0	4.712389	1.5707964	0.98522556	0.12254522	0	0.338767	-0.93489045	0	0.00038237774	0.9996857	0	0.66	100	2e-09	20	-134
0	0.4122218	0.684432	0	-2.3298602e-17	-2.5847818e-17	1.5707964	0	1.5707964	0.2500249	0.96155614	0	0.98818254	0.09205616	0	-0.0015420549	0.99968356	0	0.66	100	2e-09	20	-134
0	-0.043527436	0.9934652	0	-2.3335392e-17	-2.5847675e-17	1.5707964	1.5707964	1.5707964	-0.06766883	0.9902282	0	-0.061856467	0.9904892	0	-0.0010570089	0.99967813	0	0.66	100	2e-09	20	-134
0	-0.6567571	0.38765207	0	-2.3420165e-17	-2.5847693e-17	1.5707964	3.1415927	1.5707964	-0.99271345	-0.007121696	0	-0.97827804	0.17039934	0	0.0007201974	0.99967873	0	0.66	100	2e-09	20	-134
0	-0.049129587	0.33388692	0	-2.3271853e-17	-2.5847877e-17	1.5707964	4.712389	1.5707964	-0.06193059	0.9910603	0	-0.08565891	-0.98908544	0	0.00020073126	0.9996858	0	0.66	100	2e-09	20	-134
0	-0.42727047	0.6182078	0	-2.3395335e-17	-2.5847662e-17	3.1415927	0	1.5707964	-0.9883177	-0.094654724	0	-0.2930409	0.9496005	0	-0.00045274262	0.9996776	0	0.66	100	2e-09	20	-134
0	-0.42726755	0.61820626	0	-2.3395335e-17	-2.5847665e-17	3.1415927	1.5707964	1.5707964	-0.9883171	-0.09466177	0	-0.2930329	0.94960296	0	-0.00045274873	0.9996776	0	0.66	100	2e-09	20	-134
0	-0.65677845	0.3876162	0	-2.3420162e-17	-2.5847693e-17	3.1415927	3.1415927	1.5707964	-0.9927153	-0.0068632434	0	-0.9783405	0.17003305	0	0.00072033476	0.99967873	0	0.66	100	2e-09	20	-134
0	-0.03580729	0.3332895	0	-2.3397636e-17	-2.5847644e-17	3.1415927	4.712389	1.5707964	-0.054694712	-0.9914664	0	-0.052664455	0.991658	0	-6.2694584e-05	0.9996768	0	0.66	100	2e-09	20	-134
0	0.3749093	0.14162675	0	-2.3308173e-17	-2.584777e-17	4.712389	0	1.5707964	0.21250956	-0.9703713	0	0.912897	0.3955698	0	-0.00067887176	0.99968165	0	0.66	100	2e-09	20	-134
0	-0.03561874	0.33328742	0	-2.3397634e-17	-2.5847644e-17	4.712389	1.5707964	1.5707964	-0.054356102	-0.99148446	0	-0.052437253	0.9916698	0	-6.286018e-05	0.99967694	0	0.66	100	2e-09	20	-134
0	-0.43346643	0.12953615	0	-2.334349e-17	-2.5847634e-17	4.712389	3.1415927	1.5707964	-0.35888994	-0.9273752	0	-0.9427253	0.31630716	0	0.0012159469	0.9996764	0	0.66	100	2e-09	20	-134
0	-0.06692152	-0.32496953	0	-2.319619e-17	-2.5847808e-17	4.712389	4.712389	1.5707964	-0.08589289	-0.98875684	0	-0.116106555	-0.98583496	0	0.0012348873	0.99968326	0	0.66	100	2e-09	20	-134
0	0.6568554	0.3865802	0	-2.3364956e-17	-2.5847798e-17	0	0	1.5707964	0.9926578	-0.007130654	0	0.9787786	0.16718845	0	-0.00087012234	0.9996827	0	0.66	100	2e-09	20	-136
0	0.39238778	0.62236494	0	-2.3358072e-17	-2.584768e-17	0	1.5707964	1.5707964	0.9869841	-0.10736573	0	0.1906675	0.9747822	0	-0.00048835925	0.9996781	0	0.66	100	2e-09	20	-136
0	0.022993032	0.4377478	0	-2.3221463e-17	-2.5847647e-17	0	3.1415927	1.5707964	0.99100816	-0.058846917	0	-0.92302036	0.37241346	0	0.0009912401	0.999677	0	0.66	100	2e-09	20	-136
0	0.441336	0.06250075	0	-2.323668e-17	-2.5847864e-17	0	4.712389	1.5707964	0.98519456	0.12280836	0	0.33846608	-0.9349914	0	0.00034739054	0.9996854	0	0.66	100	2e-09	20	-136
0	0.41284937	0.6808324	0	-2.3299406e-17	-2.5847818e-17	1.5707964	0	1.5707964	0.2509205	0.9613286	0	0.98910826	0.08148512	0	-0.0014805404	0.9996835	0	0.66	100	2e-09	20	-136
0	-0.04189957	0.99356747	0	-2.3332035e-17	-2.5847685e-17	1.5707964	1.5707964	1.5707964	-0.06578196	0.9903508	0	-0.0589054	0.9906727	0	-0.0010113437	0.99967843	0	0.66	100	2e-09	20	-136
0	-0.6572745	0.38505408	0	-2.3418343e-17	-2.58477e-17	1.5707964	3.1415927	1.5707964	-0.9927218	-0.0058013713	0	-0.979801	0.1612847	0	0.00069919357	0.99967897	0	0.66	100	2e-09	20	-136
0	-0.04607136	0.33374593	0	-2.3275182e-17	-2.5847869e-17	1.5707964	4.712389	1.5707964	-0.05941716	0.99121046	0	-0.07895358	-0.9896583	0	0.00015666244	0.9996857	0	0.66	100	2e-09	20	-136
0	-0.42710236	0.6183275	0	-2.33915e-17	-2.5847672e-17	3.1415927	0	1.5707964	-0.98833656	-0.094444804	0	-0.29255477	0.9497494	0	-0.00041583716	0.9996781	0	0.66	100	2e-09	20	-136
0	-0.4271008	0.6183354	0	-2.33915e-17	-2.5847672e-17	3.1415927	1.5707964	1.5707964	-0.98833865	-0.09442289	0	-0.29254782	0.94975144	0	-0.00041585678	0.99967796	0	0.66	100	2e-09	20	-136
0	-0.65728027	0.3850291	0	-2.3418347e-17	-2.58477e-17	3.1415927	3.1415927	1.5707964	-0.9927219	-0.005770904	0	-0.97981817	0.1611792	0	0.00069924974	0.999679	0	0.66	100	2e-09	20	-136
0	-0.65727836	0.3850369	0	-2.3418343e-17	-2.58477e-17	3.1415927	4.712389	1.5707964	-0.9927219	-0.0057826308	0	-0.9798124	0.16121426	0	0.0006992318	0.99967897	0	0.66	100	2e-09	20	-136
0	0.3811391	0.13202053	0	-2.3307733e-17	-2.5847773e-17	4.712389	0	1.5707964	0.21897554	-0.9689634	0	0.9250652	0.3653433	0	-0.0006234405	0.9996818	0	0.66	100	2e-09	20	-136
0	-0.03424911	0.3333058	0	-2.3394077e-17	-2.5847657e-17	4.712389	1.5707964	1.5707964	-0.0529148	-0.99156094	0	-0.04979748	0.991801	0	-3.5040317e-05	0.9996773	0	0.66	100	2e-09	20	-136
0	-0.43544942	0.12538745	0	-2.3341298e-17	-2.5847644e-17	4.712389	3.1415927	1.5707964	-0.36064178	-0.9267118	0	-0.9468966	0.30319726	0	0.0011901729	0.99967694	0	0.66	100	2e-09	20	-136
0	-0.062415328	-0.3254298	0	-2.3199273e-17	-2.5847808e-17	4.712389	4.712389	1.5707964	-0.08195479	-0.98908114	0	-0.10645944	-0.9868914	0	0.0011682676	0.99968314	0	0.66	100	2e-09	20	-136
0	0.65734625	0.38405484	0	-2.3365568e-17	-2.5847794e-17	0	0	1.5707964	0.9926653	-0.005971917	0	0.9802035	0.15845367	0	-0.0008300866	0.9996827	0	0.66	100	2e-09	20	-138
0	0.39400414	0.622275	0	-2.335543e-17	-2.5847685e-17	0	1.5707964	1.5707964	0.9870515	-0.10672761	0	0.19542085	0.9738741	0	-0.00045991127	0.9996785	0	0.66	100	2e-09	20	-138
0	0.017344752	0.4249951	0	-2.3219823e-17	-2.5847659e-17	0	3.1415927	1.5707964	0.99156594	-0.048445467	0	-0.9405184	0.3237534	0	0.0009866289	0.9996775	0	0.66	100	2e-09	20	-138
0	0.44118357	0.06253694	0	-2.324025e-17	-2.5847857e-17	0	4.712389	1.5707964	0.98516583	0.12305146	0	0.33806905	-0.93512565	0	0.0003157622	0.99968517	0	0.66	100	2e-09	20	-138
0	0.4134395	0.6774429	0	-2.3300179e-17	-2.5847816e-17	1.5707964	0	1.5707964	0.25186542	0.9610878	0	0.98987603	0.07155754	0	-0.0014228877	0.99968344	0	0.66	100	2e-09	20	-138
0	-0.04038178	0.993659	0	-2.3328919e-17	-2.5847695e-17	1.5707964	1.5707964	1.5707964	-0.06400301	0.99046344	0	-0.056173533	0.99083465	0	-0.0009687915	0.99967873	0	0.66	100	2e-09	20	-138
0	-0.6577128	0.38266358	0	-2.3416686e-17	-2.584771e-17	1.5707964	3.1415927	1.5707964	-0.9927269	-0.0048134727	0	-0.9810901	0.15312485	0	0.0006783908	0.9996794	0	0.66	100	2e-09	20	-138
0	-0.043293286	0.33363327	0	-2.3278292e-17	-2.5847867e-17	1.5707964	4.712389	1.5707964	-0.057053406	0.99134594	0	-0.072944425	-0.9901316	0	0.00011796895	0.99968547	0	0.66	100	2e-09	20	-138
0	-0.4269954	0.61842793	0	-2.3387925e-17	-2.584768e-17	3.1415927	0	1.5707964	-0.9883552	-0.09423845	0	-0.29224917	0.94984376	0	-0.0003819521	0.9996784	0	0.66	100	2e-09	20	-138
0	-0.42699313	0.618432	0	-2.3387923e-17	-2.5847682e-17	3.1415927	1.5707964	1.5707964	-0.98835605	-0.094228506	0	-0.29224145	0.9498461	0	-0.00038196542	0.9996784	0	0.66	100	2e-09	20	-138
0	-0.6577158	0.38264763	0	-2.3416684e-17	-2.5847708e-17	3.1415927	3.1415927	1.5707964	-0.9927269	-0.004804582	0	-0.9810988	0.15306821	0	0.0006784222	0.9996793	0	0.66	100	2e-09	20	-138
0	-0.6577157	0.38265148	0	-2.3416686e-17	-2.584771e-17	3.1415927	4.712389	1.5707964	-0.99272686	-0.0047958014	0	-0.9810983	0.15307096	0	0.0006784162	0.9996793	0	0.66	100	2e-09	20	-138
0	0.38530686	0.1253231	0	-2.3307407e-17	-2.5847773e-17	4.712389	0	1.5707964	0.22359306	-0.9679316	0	0.93290263	0.3442191	0	-0.00057517993	0.9996818	0	0.66	100	2e-09	20	-138
0	-0.032942425	0.33332044	0	-2.339077e-17	-2.5847665e-17	4.712389	1.5707964	1.5707964	-0.0514961	-0.99163413	0	-0.047320805	0.99191785	0	-1.0371112e-05	0.99967754	0	0.66	100	2e-09	20	-138
0	-0.43708408	0.12169665	0	-2.3339315e-17	-2.5847654e-17	4.712389	3.1415927	1.5707964	-0.36199826	-0.9261961	0	-0.9504171	0.2916088	0	0.001163183	0.99967724	0	0.66	100	2e-09	20	-138
0	-0.058449395	-0.32580414	0	-2.3202148e-17	-2.5847806e-17	4.712389	4.712389	1.5707964	-0.07840006	-0.98936087	0	-0.098056	-0.98773474	0	0.0011078459	0.99968314	0	0.66	100	2e-09	20	-138
0	0.6577787	0.38171527	0	-2.3366162e-17	-2.5847793e-17	0	0	1.5707964	0.9926712	-0.004871549	0	0.98145807	0.15033473	0	-0.000793138	0.99968266	0	0.66	100	2e-09	20	-140
0	0.39553452	0.6221795	0	-2.3352991e-17	-2.5847695e-17	0	1.5707964	1.5707964	0.98711425	-0.1061311	0	0.19992346	0.9729909	0	-0.0004340712	0.99967873	0	0.66	100	2e-09	20	-140
0	0.014666361	0.4182386	0	-2.3218417e-17	-2.584767e-17	0	3.1415927	1.5707964	0.9918335	-0.042559322	0	-0.9487972	0.29759732	0	0.00096293265	0.99967796	0	0.66	100	2e-09	20	-140
0	0.4409409	0.06254161	0	-2.3243578e-17	-2.5847854e-17	0	4.712389	1.5707964	0.9851371	0.12329534	0	0.33739835	-0.93535537	0	0.00028728304	0.9996849	0	0.66	100	2e-09	20	-140
0	0.4139621	0.6743342	0	-2.3300922e-17	-2.5847811e-17	1.5707964	0	1.5707964	0.2527611	0.96085846	0	0.9904941	0.06246091	0	-0.0013688593	0.9996833	0	0.66	100	2e-09	20	-140
0	-0.038857	0.9937473	0	-2.3326025e-17	-2.5847703e-17	1.5707964	1.5707964	1.5707964	-0.062135253	0.99057806	0	-0.05350662	0.9909848	0	-0.00092913397	0.9996791	0	0.66	100	2e-09	20	-140
0	-0.6581017	0.38045022	0	-2.3415159e-17	-2.5847717e-17	1.5707964	3.1415927	1.5707964	-0.992731	-0.003821658	0	-0.9822322	0.1454927	0	0.00065802457	0.99967957	0	0.66	100	2e-09	20	-140
0	-0.04090417	0.33354545	0	-2.3281197e-17	-2.5847862e-17	1.5707964	4.712389	1.5707964	-0.054999877	0.9914591	0	-0.06779681	-0.9905079	0	8.416753e-05	0.9996853	0	0.66	100	2e-09	20	-140
0	-0.42688274	0.6185213	0	-2.338459e-17	-2.5847693e-17	3.1415927	0	1.5707964	-0.9883713	-0.09405807	0	-0.29192615	0.9499433	0	-0.0003509546	0.9996787	0	0.66	100	2e-09	20	-140
0	-0.42687768	0.6185297	0	-2.338459e-17	-2.584769e-17	3.1415927	1.5707964	1.5707964	-0.98837304	-0.09403815	0	-0.2919091	0.94994843	0	-0.00035098236	0.9996787	0	0.66	100	2e-09	20	-140
0	-0.6581013	0.38042432	0	-2.3415162e-17	-2.5847717e-17	3.1415927	3.1415927	1.5707964	-0.9927308	-0.0039056605	0	-0.9822312	0.14549913	0	0.0006580613	0.99967957	0	0.66	100	2e-09	20	-140
0	-0.6581013	0.38043043	0	-2.3415162e-17	-2.5847717e-17	3.1415927	4.712389	1.5707964	-0.99273086	-0.003887219	0	-0.9822313	0.14549884	0	0.0006580526	0.99967957	0	0.66	100	2e-09	20	-140
0	0.38853735	0.11997183	0	-2.3307157e-17	-2.5847773e-17	4.712389	0	1.5707964	0.22734962	-0.96707547	0	0.93879455	0.32730907	0	-0.00053207984	0.99968183	0	0.66	100	2e-09	20	-140
0	-0.031720437	0.33333212	0	-2.3387696e-17	-2.584767e-17	4.712389	1.5707964	1.5707964	-0.050147332	-0.9917018	0	-0.04502552	0.99202025	0	1.1526299e-05	0.9996779	0	0.66	100	2e-09	20	-140
0	-0.4384117	0.11836279	0	-2.3337503e-17	-2.584767e-17	4.712389	3.1415927	1.5707964	-0.3629368	-0.92583865	0	-0.95343393	0.28124937	0	0.0011356077	0.99967766	0	0.66	100	2e-09	20	-140
0	-0.05494336	-0.32611158	0	-2.3204841e-17	-2.5847803e-17	4.712389	4.712389	1.5707964	-0.075182706	-0.98960346	0	-0.09070018	-0.9884144	0	0.0010527886	0.99968314	0	0.66	100	2e-09	20	-140
0	0.65815395	0.37956005	0	-2.3366744e-17	-2.5847793e-17	0	0	1.5707964	0.9926752	-0.0039202212	0	0.9825457	0.1429179	0	-0.00075895304	0.9996825	0	0.66	100	2e-09	20	-142
0	0.39699835	0.6220659	0	-2.3350735e-17	-2.5847695e-17	0	1.5707964	1.5707964	0.98716927	-0.10560534	0	0.20423633	0.9721242	0	-0.00041056884	0.99967897	0	0.66	100	2e-09	20	-142
0	0.012782538	0.413092	0	-2.3217191e-17	-2.5847682e-17	0	3.1415927	1.5707964	0.99201524	-0.038043644	0	-0.9546025	0.27764142	0	0.0009348208	0.9996782	0	0.66	100	2e-09	20	-142
0	0.44072217	0.06254346	0	-2.3246694e-17	-2.5847844e-17	0	4.712389	1.5707964	0.985112	0.123507366	0	0.33679327	-0.9355616	0	0.00026123246	0.99968463	0	0.66	100	2e-09	20	-142
0	0.41444284	0.6714568	0	-2.330163e-17	-2.5847813e-17	1.5707964	0	1.5707964	0.25365436	0.960629	0	0.9909922	0.054058187	0	-0.0013180674	0.9996833	0	0.66	100	2e-09	20	-142
0	-0.037541892	0.99382055	0	-2.3323322e-17	-2.584771e-17	1.5707964	1.5707964	1.5707964	-0.060563277	0.9906719	0	-0.051170528	0.9911106	0	-0.0008918812	0.9996794	0	0.66	100	2e-09	20	-142
0	-0.030746628	0.33334312	0	-2.3384833e-17	-2.5847677e-17	1.5707964	3.1415927	1.5707964	-0.049162332	-0.9917503	0	-0.043108635	0.9921015	0	3.1093434e-05	0.9996782	0	0.66	100	2e-09	20	-142
0	-0.03863568	0.33347312	0	-2.328391e-17	-2.5847857e-17	1.5707964	4.712389	1.5707964	-0.05295789	0.99156743	0	-0.06300344	-0.99083316	0	5.4294927e-05	0.9996851	0	0.66	100	2e-09	20	-142
0	-0.42714196	0.6185659	0	-2.338147e-17	-2.5847698e-17	3.1415927	0	1.5707964	-0.9884041	-0.09369432	0	-0.29270026	0.949713	0	-0.0003215037	0.99967897	0	0.66	100	2e-09	20	-142
0	-0.42680526	0.6186069	0	-2.338147e-17	-2.5847698e-17	3.1415927	1.5707964	1.5707964	-0.98838776	-0.0938703	0	-0.2917056	0.95001197	0	-0.00032242824	0.9996789	0	0.66	100	2e-09	20	-142
0	-0.6584415	0.37836593	0	-2.341376e-17	-2.5847722e-17	3.1415927	3.1415927	1.5707964	-0.9927335	-0.0030541024	0	-0.9832291	0.13847215	0	0.00063822215	0.99967974	0	0.66	100	2e-09	20	-142
0	-0.658439	0.37838992	0	-2.341376e-17	-2.5847722e-17	3.1415927	4.712389	1.5707964	-0.9927336	-0.0030370837	0	-0.98322153	0.13852708	0	0.0006381842	0.99967986	0	0.66	100	2e-09	20	-142
0	0.39121222	0.11543256	0	-2.3306965e-17	-2.5847773e-17	4.712389	0	1.5707964	0.23058999	-0.96632516	0	0.94353986	0.31294104	0	-0.00049317896	0.99968183	0	0.66	100	2e-09	20	-142
0	-0.030552685	0.33334112	0	-2.3384833e-17	-2.5847677e-17	4.712389	1.5707964	1.5707964	-0.048822172	-0.9917666	0	-0.042866826	0.99211174	0	3.093864e-05	0.9996782	0	0.66	100	2e-09	20	-142
0	-0.43964815	0.115346245	0	-2.3335852e-17	-2.5847675e-17	4.712389	3.1415927	1.5707964	-0.36397302	-0.92544246	0	-0.95607924	0.27180317	0	0.001107755	0.99967796	0	0.66	100	2e-09	20	-142
0	-0.051818687	-0.3263673	0	-2.3207363e-17	-2.5847803e-17	4.712389	4.712389	1.5707964	-0.07224706	-0.9898159	0	-0.08421139	-0.98896897	0	0.0010023839	0.99968296	0	0.66	100	2e-09	20	-142
0	0.65848863	0.37754723	0	-2.336731e-17	-2.584779e-17	0	0	1.5707964	0.9926784	-0.0030043963	0	0.9835146	0.13596356	0	-0.00072724116	0.9996825	0	0.66	100	2e-09	20	-144
0	0.3983824	0.62196165	0	-2.334865e-17	-2.5847705e-17	0	1.5707964	1.5707964	0.9872238	-0.10508068	0	0.20831247	0.9712863	0	-0.00038912447	0.9996792	0	0.66	100	2e-09	20	-144
0	0.011283537	0.40873653	0	-2.3216116e-17	-2.584769e-17	0	3.1415927	1.5707964	0.9921579	-0.034085892	0	-0.9592125	0.2606169	0	0.00090519	0.9996787	0	0.66	100	2e-09	20	-144
0	0.4404669	0.06252858	0	-2.3249612e-17	-2.584784e-17	0	4.712389	1.5707964	0.9850885	0.12370837	0	0.33607474	-0.93580705	0	0.00023752016	0.9996844	0	0.66	100	2e-09	20	-144
