# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	island1_angle (rad)	island2_angle (rad)	roundness ()	size (m)	islands_distance (m)	islands_angle (rad)
0	-0.9228721	-0.2601026	0	-3.4345058e-18	-5.121629e-18	3.7306414	3.1415927	0.66	1e-07	1.28e-07	0
0	-0.92148304	-0.30434152	0	-3.4316638e-18	-5.1213936e-18	3.7306414	3.2397673	0.66	1e-07	1.28e-07	0
0	-0.91607535	-0.348591	0	-3.4267586e-18	-5.1213515e-18	3.7306414	3.3379421	0.66	1e-07	1.28e-07	0
0	-0.9065393	-0.3927824	0	-3.419999e-18	-5.121582e-18	3.7306414	3.436117	0.66	1e-07	1.28e-07	0
0	-0.89268047	-0.4368303	0	-3.4117451e-18	-5.1221782e-18	3.7306414	3.5342917	0.66	1e-07	1.28e-07	0
0	-0.8742104	-0.48059413	0	-3.4025285e-18	-5.1231985e-18	3.7306414	3.6324666	0.66	1e-07	1.28e-07	0
0	-0.85078853	-0.52377415	0	-3.393038e-18	-5.124578e-18	3.7306414	3.7306414	0.66	1e-07	1.28e-07	0
0	-0.82215905	-0.56576985	0	-3.3840598e-18	-5.126047e-18	3.7306414	3.828816	0.66	1e-07	1.28e-07	0
0	-0.78841394	-0.6055828	0	-3.3763188e-18	-5.1271587e-18	3.7306414	3.9269907	0.66	1e-07	1.28e-07	0
0	-0.7502175	-0.64197165	0	-3.370252e-18	-5.127511e-18	3.7306414	4.0251656	0.66	1e-07	1.28e-07	0
0	-0.7087237	-0.6738645	0	-3.365837e-18	-5.12703e-18	3.7306414	4.12334	0.66	1e-07	1.28e-07	0
0	-0.66513526	-0.7007311	0	-3.3626277e-18	-5.125985e-18	3.7306414	4.221515	0.66	1e-07	1.28e-07	0
0	-0.620338	-0.722558	0	-3.359952e-18	-5.124743e-18	3.7306414	4.3196898	0.66	1e-07	1.28e-07	0
0	-0.5748391	-0.73958766	0	-3.357133e-18	-5.1235733e-18	3.7306414	4.417865	0.66	1e-07	1.28e-07	0
0	-0.5288889	-0.752096	0	-3.353612e-18	-5.122603e-18	3.7306414	4.5160394	0.66	1e-07	1.28e-07	0
0	-0.48260966	-0.76029325	0	-3.3490001e-18	-5.121876e-18	3.7306414	4.6142144	0.66	1e-07	1.28e-07	0
0	-0.4360936	-0.76429385	0	-3.3430746e-18	-5.121406e-18	3.7306414	4.712389	0.66	1e-07	1.28e-07	0
0	-0.38942084	-0.7641308	0	-3.3357673e-18	-5.1212203e-18	3.7306414	4.8105636	0.66	1e-07	1.28e-07	0
0	-0.3426775	-0.7597616	0	-3.327161e-18	-5.1213787e-18	3.7306414	4.9087386	0.66	1e-07	1.28e-07	0
0	-0.29594678	-0.7510601	0	-3.3174906e-18	-5.121969e-18	3.7306414	5.006913	0.66	1e-07	1.28e-07	0
0	-0.24931808	-0.73780364	0	-3.3071624e-18	-5.1230827e-18	3.7306414	5.105088	0.66	1e-07	1.28e-07	0
0	-0.20294501	-0.71966195	0	-3.2967744e-18	-5.124744e-18	3.7306414	5.203263	0.66	1e-07	1.28e-07	0
0	-0.15716186	-0.69622946	0	-3.287108e-18	-5.1268046e-18	3.7306414	5.3014374	0.66	1e-07	1.28e-07	0
0	-0.11267729	-0.66720134	0	-3.2790653e-18	-5.1288403e-18	3.7306414	5.3996124	0.66	1e-07	1.28e-07	0
0	-0.0707001	-0.63268757	0	-3.2734622e-18	-5.1302126e-18	3.7306414	5.497787	0.66	1e-07	1.28e-07	0
0	-0.032733597	-0.59351265	0	-3.2707503e-18	-5.130433e-18	3.7306414	5.595962	0.66	1e-07	1.28e-07	0
0	-3.2700802e-09	-0.5510535	0	-3.2708078e-18	-5.129551e-18	3.7306414	5.6941366	0.66	1e-07	1.28e-07	0
0	0.027016167	-0.506659	0	-3.2730153e-18	-5.1280694e-18	3.7306414	5.7923117	0.66	1e-07	1.28e-07	0
0	0.048432585	-0.46125448	0	-3.2765356e-18	-5.1265333e-18	3.7306414	5.8904862	0.66	1e-07	1.28e-07	0
0	0.06461433	-0.41531456	0	-3.2805669e-18	-5.1252723e-18	3.7306414	5.988661	0.66	1e-07	1.28e-07	0
0	0.07591552	-0.3690591	0	-3.2844724e-18	-5.124408e-18	3.7306414	6.086836	0.66	1e-07	1.28e-07	0
0	0.082586825	-0.32260033	0	-3.2878107e-18	-5.1239447e-18	3.7306414	6.1850104	0.66	1e-07	1.28e-07	0
0	0.084770344	-0.2760243	0	-3.2903272e-18	-5.1238504e-18	3.7306414	6.2831855	0.66	1e-07	1.28e-07	0
0	0.11729083	-0.3185768	0	-3.2930567e-18	-5.1243893e-18	3.828816	0	0.66	1e-07	1.28e-07	0
0	0.114995964	-0.27199614	0	-3.2949296e-18	-5.1246316e-18	3.828816	0.09817477	0.66	1e-07	1.28e-07	0
0	0.10822142	-0.22546938	0	-3.2959063e-18	-5.125216e-18	3.828816	0.19634955	0.66	1e-07	1.28e-07	0
0	0.09683814	-0.17908569	0	-3.2962206e-18	-5.1261425e-18	3.828816	0.2945243	0.66	1e-07	1.28e-07	0
0	0.08061136	-0.13296305	0	-3.296283e-18	-5.1273762e-18	3.828816	0.3926991	0.66	1e-07	1.28e-07	0
0	0.059222803	-0.08733946	0	-3.2966861e-18	-5.1287783e-18	3.828816	0.49087384	0.66	1e-07	1.28e-07	0
0	0.03236702	-0.04271284	0	-3.2981591e-18	-5.1300364e-18	3.828816	0.5890486	0.66	1e-07	1.28e-07	0
0	-3.2700802e-09	5.0537605e-09	0	-3.3014404e-18	-5.1306965e-18	3.828816	0.6872234	0.66	1e-07	1.28e-07	0
0	-0.037356026	0.039506003	0	-3.3070402e-18	-5.1303917e-18	3.828816	0.7853982	0.66	1e-07	1.28e-07	0
0	-0.07854422	0.07452261	0	-3.3150049e-18	-5.1291592e-18	3.828816	0.88357294	0.66	1e-07	1.28e-07	0
0	-0.12217667	0.10428624	0	-3.3248752e-18	-5.127461e-18	3.828816	0.9817477	0.66	1e-07	1.28e-07	0
0	-0.167142	0.12868148	0	-3.3358682e-18	-5.12584e-18	3.828816	1.0799224	0.66	1e-07	1.28e-07	0
0	-0.2127663	0.1479745	0	-3.3471406e-18	-5.1246366e-18	3.828816	1.1780972	0.66	1e-07	1.28e-07	0
0	-0.25872737	0.16253172	0	-3.3579544e-18	-5.123945e-18	3.828816	1.276272	0.66	1e-07	1.28e-07	0
0	-0.30486676	0.17265762	0	-3.3677472e-18	-5.1237147e-18	3.828816	1.3744467	0.66	1e-07	1.28e-07	0
0	-0.35108662	0.17855766	0	-3.376133e-18	-5.123846e-18	3.828816	1.4726216	0.66	1e-07	1.28e-07	0
0	-0.39730778	0.18035036	0	-3.3828906e-18	-5.124245e-18	3.828816	1.5707964	0.66	1e-07	1.28e-07	0
0	-0.44344652	0.17807236	0	-3.3879442e-18	-5.124855e-18	3.828816	1.6689711	0.66	1e-07	1.28e-07	0
0	-0.48941812	0.17169288	0	-3.3913584e-18	-5.1256557e-18	3.828816	1.7671459	0.66	1e-07	1.28e-07	0
0	-0.535138	0.16109957	0	-3.3933488e-18	-5.1266466e-18	3.828816	1.8653207	0.66	1e-07	1.28e-07	0
0	-0.5804855	0.14609616	0	-3.3942883e-18	-5.1278155e-18	3.828816	1.9634954	0.66	1e-07	1.28e-07	0
0	-0.6252347	0.12641235	0	-3.3947083e-18	-5.1290773e-18	3.828816	2.06167	0.66	1e-07	1.28e-07	0
0	-0.6689289	0.10179225	0	-3.3952633e-18	-5.1302234e-18	3.828816	2.1598449	0.66	1e-07	1.28e-07	0
0	-0.7107681	0.072174765	0	-3.3966197e-18	-5.1309228e-18	3.828816	2.2580197	0.66	1e-07	1.28e-07	0
0	-0.749627	0.037941583	0	-3.3992669e-18	-5.130869e-18	3.828816	2.3561945	0.66	1e-07	1.28e-07	0
0	-0.7843527	-2.7498401e-09	0	-3.4033163e-18	-5.1300133e-18	3.828816	2.4543693	0.66	1e-07	1.28e-07	0
0	-0.81419194	-0.040491477	0	-3.4084397e-18	-5.1286306e-18	3.828816	2.552544	0.66	1e-07	1.28e-07	0
0	-0.8389404	-0.08252655	0	-3.4140037e-18	-5.1271223e-18	3.828816	2.6507187	0.66	1e-07	1.28e-07	0
0	-0.8587769	-0.12545338	0	-3.4192756e-18	-5.1257756e-18	3.828816	2.7488935	0.66	1e-07	1.28e-07	0
0	-0.873999	-0.16891453	0	-3.4235953e-18	-5.1247086e-18	3.828816	2.8470683	0.66	1e-07	1.28e-07	0
0	-0.88488245	-0.21273796	0	-3.4264425e-18	-5.123911e-18	3.828816	2.9452431	0.66	1e-07	1.28e-07	0
0	-0.8916177	-0.25682616	0	-3.4274632e-18	-5.1233317e-18	3.828816	3.043418	0.66	1e-07	1.28e-07	0
0	-0.89430976	-0.3010954	0	-3.4264549e-18	-5.1229264e-18	3.828816	3.1415927	0.66	1e-07	1.28e-07	0
0	-0.8929907	-0.34546652	0	-3.423351e-18	-5.1226865e-18	3.828816	3.2397673	0.66	1e-07	1.28e-07	0
0	-0.8876243	-0.38986108	0	-3.4182232e-18	-5.122652e-18	3.828816	3.3379421	0.66	1e-07	1.28e-07	0
0	-0.8780988	-0.43421277	0	-3.411282e-18	-5.1229053e-18	3.828816	3.436117	0.66	1e-07	1.28e-07	0
0	-0.8642181	-0.47843325	0	-3.4028903e-18	-5.123538e-18	3.828816	3.5342917	0.66	1e-07	1.28e-07	0
0	-0.8456874	-0.522386	0	-3.3935842e-18	-5.1246085e-18	3.828816	3.6324666	0.66	1e-07	1.28e-07	0
0	-0.8221586	-0.5657707	0	-3.38406e-18	-5.126048e-18	3.828816	3.7306414	0.66	1e-07	1.28e-07	0
0	-0.793373	-0.6079772	0	-3.3751105e-18	-5.1275764e-18	3.828816	3.828816	0.66	1e-07	1.28e-07	0
0	-0.7594185	-0.64800006	0	-3.3674672e-18	-5.1287336e-18	3.828816	3.9269907	0.66	1e-07	1.28e-07	0
0	-0.72097486	-0.6845755	0	-3.361569e-18	-5.12911e-18	3.828816	4.0251656	0.66	1e-07	1.28e-07	0
0	-0.67921674	-0.7166193	0	-3.3573865e-18	-5.128633e-18	3.828816	4.12334	0.66	1e-07	1.28e-07	0
0	-0.6353611	-0.7436029	0	-3.3544655e-18	-5.1275876e-18	3.828816	4.221515	0.66	1e-07	1.28e-07	0
0	-0.59030205	-0.76551634	0	-3.3521217e-18	-5.1263484e-18	3.828816	4.3196898	0.66	1e-07	1.28e-07	0
0	-0.5445475	-0.78261	0	-3.3496716e-18	-5.1251896e-18	3.828816	4.417865	0.66	1e-07	1.28e-07	0
0	-0.49834418	-0.7951632	0	-3.3465523e-18	-5.1242367e-18	3.828816	4.5160394	0.66	1e-07	1.28e-07	0
0	-0.45181683	-0.80338764	0	-3.3423722e-18	-5.1235302e-18	3.828816	4.6142144	0.66	1e-07	1.28e-07	0
0	-0.40505323	-0.8073999	0	-3.3369074e-18	-5.123082e-18	3.828816	4.712389	0.66	1e-07	1.28e-07	0
0	-0.35813802	-0.8072331	0	-3.3300908e-18	-5.1229156e-18	3.828816	4.8105636	0.66	1e-07	1.28e-07	0
0	-0.31115484	-0.80284244	0	-3.3220037e-18	-5.1230873e-18	3.828816	4.9087386	0.66	1e-07	1.28e-07	0
0	-0.26419026	-0.7941026	0	-3.3128828e-18	-5.1236808e-18	3.828816	5.006913	0.66	1e-07	1.28e-07	0
0	-0.21733163	-0.7807876	0	-3.3031346e-18	-5.124781e-18	3.828816	5.105088	0.66	1e-07	1.28e-07	0
0	-0.17074047	-0.76256806	0	-3.293358e-18	-5.1264006e-18	3.828816	5.203263	0.66	1e-07	1.28e-07	0
0	-0.12475463	-0.7390373	0	-3.2843378e-18	-5.12838e-18	3.828816	5.3014374	0.66	1e-07	1.28e-07	0
0	-0.08010233	-0.7098938	0	-3.2769686e-18	-5.130282e-18	3.828816	5.3996124	0.66	1e-07	1.28e-07	0
0	-0.038010955	-0.6752709	0	-3.2720591e-18	-5.131474e-18	3.828816	5.497787	0.66	1e-07	1.28e-07	0
0	-7.3576807e-09	-0.6360171	0	-3.270035e-18	-5.1314943e-18	3.828816	5.595962	0.66	1e-07	1.28e-07	0
0	0.032732926	-0.5935128	0	-3.2707505e-18	-5.1304335e-18	3.828816	5.6941366	0.66	1e-07	1.28e-07	0
0	0.059724573	-0.5491081	0	-3.2735664e-18	-5.128817e-18	3.828816	5.7923117	0.66	1e-07	1.28e-07	0
0	0.08110484	-0.5037151	0	-3.277638e-18	-5.127192e-18	3.828816	5.8904862	0.66	1e-07	1.28e-07	0
0	0.0972487	-0.4577909	0	-3.2821615e-18	-5.1258765e-18	3.828816	5.988661	0.66	1e-07	1.28e-07	0
0	0.108511224	-0.41156152	0	-3.2865004e-18	-5.124979e-18	3.828816	6.086836	0.66	1e-07	1.28e-07	0
0	0.115145504	-0.36512607	0	-3.2902178e-18	-5.124496e-18	3.828816	6.1850104	0.66	1e-07	1.28e-07	0
0	0.11729062	-0.3185769	0	-3.2930573e-18	-5.12439e-18	3.828816	6.2831855	0.66	1e-07	1.28e-07	0
0	0.15484394	-0.35777202	0	-3.2985039e-18	-5.1238433e-18	3.9269907	0	0.66	1e-07	1.28e-07	0
0	0.15249401	-0.31122532	0	-3.3006072e-18	-5.124088e-18	3.9269907	0.09817477	0.66	1e-07	1.28e-07	0
0	0.14567181	-0.2647402	0	-3.3017514e-18	-5.1246796e-18	3.9269907	0.19634955	0.66	1e-07	1.28e-07	0
0	0.13424619	-0.21840209	0	-3.3021675e-18	-5.1256193e-18	3.9269907	0.2945243	0.66	1e-07	1.28e-07	0
0	0.11798876	-0.17233288	0	-3.302262e-18	-5.126874e-18	3.9269907	0.3926991	0.66	1e-07	1.28e-07	0
0	0.096581206	-0.12676406	0	-3.3026208e-18	-5.128312e-18	3.9269907	0.49087384	0.66	1e-07	1.28e-07	0
0	0.06972176	-0.082189195	0	-3.3039684e-18	-5.1296336e-18	3.9269907	0.5890486	0.66	1e-07	1.28e-07	0
0	0.03735575	-0.039505858	0	-3.30704e-18	-5.1303917e-18	3.9269907	0.6872234	0.66	1e-07	1.28e-07	0
0	-2.9728002e-09	-1.4864001e-09	0	-3.3123496e-18	-5.1302135e-18	3.9269907	0.7853982	0.66	1e-07	1.28e-07	0
0	-0.041209105	0.035055682	0	-3.3199566e-18	-5.129119e-18	3.9269907	0.88357294	0.66	1e-07	1.28e-07	0
0	-0.08489169	0.064891055	0	-3.329417e-18	-5.1275474e-18	3.9269907	0.9817477	0.66	1e-07	1.28e-07	0
0	-0.12993424	0.08937831	0	-3.3399636e-18	-5.1260287e-18	3.9269907	1.0799224	0.66	1e-07	1.28e-07	0
0	-0.17565404	0.10877198	0	-3.3507612e-18	-5.1249017e-18	3.9269907	1.1780972	0.66	1e-07	1.28e-07	0
0	-0.22172514	0.12343526	0	-3.3610788e-18	-5.1242664e-18	3.9269907	1.276272	0.66	1e-07	1.28e-07	0
0	-0.26798487	0.1336697	0	-3.370355e-18	-5.124075e-18	3.9269907	1.3744467	0.66	1e-07	1.28e-07	0
0	-0.3143406	0.13968278	0	-3.3782067e-18	-5.124232e-18	3.9269907	1.4726216	0.66	1e-07	1.28e-07	0
0	-0.36070058	0.14158775	0	-3.3844126e-18	-5.1246502e-18	3.9269907	1.5707964	0.66	1e-07	1.28e-07	0
0	-0.40698987	0.13942465	0	-3.388897e-18	-5.1252735e-18	3.9269907	1.6689711	0.66	1e-07	1.28e-07	0
0	-0.45311815	0.13316114	0	-3.3917267e-18	-5.1260866e-18	3.9269907	1.7671459	0.66	1e-07	1.28e-07	0
0	-0.49900985	0.12268351	0	-3.3931164e-18	-5.1270946e-18	3.9269907	1.8653207	0.66	1e-07	1.28e-07	0
0	-0.5445377	0.10779358	0	-3.3934373e-18	-5.1282894e-18	3.9269907	1.9634954	0.66	1e-07	1.28e-07	0
0	-0.58948034	0.088224836	0	-3.3932229e-18	-5.129596e-18	3.9269907	2.06167	0.66	1e-07	1.28e-07	0
0	-0.63339263	0.06370999	0	-3.393129e-18	-5.130811e-18	3.9269907	2.1598449	0.66	1e-07	1.28e-07	0
0	-0.675478	0.034181625	0	-3.393832e-18	-5.1316015e-18	3.9269907	2.2580197	0.66	1e-07	1.28e-07	0
0	-0.71461195	1.93232e-09	0	-3.3958345e-18	-5.1316445e-18	3.9269907	2.3561945	0.66	1e-07	1.28e-07	0
0	-0.7496259	-0.037941415	0	-3.3992663e-18	-5.130869e-18	3.9269907	2.4543693	0.66	1e-07	1.28e-07	0
0	-0.77974176	-0.07847966	0	-3.4038151e-18	-5.129538e-18	3.9269907	2.552544	0.66	1e-07	1.28e-07	0
0	-0.8047371	-0.12059582	0	-3.4088537e-18	-5.128052e-18	3.9269907	2.6507187	0.66	1e-07	1.28e-07	0
0	-0.8247849	-0.16362323	0	-3.413652e-18	-5.126707e-18	3.9269907	2.7488935	0.66	1e-07	1.28e-07	0
0	-0.8401839	-0.2072045	0	-3.4175453e-18	-5.1256292e-18	3.9269907	2.8470683	0.66	1e-07	1.28e-07	0
0	-0.85121113	-0.25115922	0	-3.4200165e-18	-5.12482e-18	3.9269907	2.9452431	0.66	1e-07	1.28e-07	0
0	-0.85805666	-0.29538727	0	-3.420706e-18	-5.1242325e-18	3.9269907	3.043418	0.66	1e-07	1.28e-07	0
0	-0.86082757	-0.33980662	0	-3.4194098e-18	-5.1238264e-18	3.9269907	3.1415927	0.66	1e-07	1.28e-07	0
0	-0.85955626	-0.3843366	0	-3.416064e-18	-5.123595e-18	3.9269907	3.2397673	0.66	1e-07	1.28e-07	0
0	-0.85420597	-0.42890123	0	-3.4107403e-18	-5.1235803e-18	3.9269907	3.3379421	0.66	1e-07	1.28e-07	0
0	-0.84466326	-0.4734281	0	-3.4036503e-18	-5.123864e-18	3.9269907	3.436117	0.66	1e-07	1.28e-07	0
0	-0.8307251	-0.51783925	0	-3.3951632e-18	-5.1245415e-18	3.9269907	3.5342917	0.66	1e-07	1.28e-07	0
0	-0.81209373	-0.5619914	0	-3.3858182e-18	-5.1256648e-18	3.9269907	3.6324666	0.66	1e-07	1.28e-07	0
0	-0.78841376	-0.60558325	0	-3.3763186e-18	-5.1271587e-18	3.9269907	3.7306414	0.66	1e-07	1.28e-07	0
0	-0.7594187	-0.6479999	0	-3.3674674e-18	-5.1287336e-18	3.9269907	3.828816	0.66	1e-07	1.28e-07	0
0	-0.7252024	-0.68821555	0	-3.3600002e-18	-5.1299124e-18	3.9269907	3.9269907	0.66	1e-07	1.28e-07	0
0	-0.68646044	-0.72494817	0	-3.3543555e-18	-5.1302776e-18	3.9269907	4.0251656	0.66	1e-07	1.28e-07	0
0	-0.6443906	-0.75710404	0	-3.3504988e-18	-5.129769e-18	3.9269907	4.12334	0.66	1e-07	1.28e-07	0
0	-0.6002325	-0.78415227	0	-3.3479565e-18	-5.128681e-18	3.9269907	4.221515	0.66	1e-07	1.28e-07	0
0	-0.5548827	-0.80609745	0	-3.3460362e-18	-5.1274072e-18	3.9269907	4.3196898	0.66	1e-07	1.28e-07	0
0	-0.5088471	-0.82319576	0	-3.344045e-18	-5.1262215e-18	3.9269907	4.417865	0.66	1e-07	1.28e-07	0
0	-0.46237227	-0.83573276	0	-3.3414166e-18	-5.12525e-18	3.9269907	4.5160394	0.66	1e-07	1.28e-07	0
0	-0.41557947	-0.8439216	0	-3.3377565e-18	-5.1245287e-18	3.9269907	4.6142144	0.66	1e-07	1.28e-07	0
0	-0.368558	-0.84788	0	-3.3328403e-18	-5.124066e-18	3.9269907	4.712389	0.66	1e-07	1.28e-07	0
0	-0.3213906	-0.8476401	0	-3.3265995e-18	-5.123882e-18	3.9269907	4.8105636	0.66	1e-07	1.28e-07	0
0	-0.27416915	-0.843157	0	-3.3191151e-18	-5.1240274e-18	3.9269907	4.9087386	0.66	1e-07	1.28e-07	0
0	-0.22697371	-0.8343064	0	-3.3106233e-18	-5.1245824e-18	3.9269907	5.006913	0.66	1e-07	1.28e-07	0
0	-0.17989743	-0.8208615	0	-3.301533e-18	-5.125624e-18	3.9269907	5.105088	0.66	1e-07	1.28e-07	0
0	-0.13310216	-0.80248463	0	-3.2924437e-18	-5.127157e-18	3.9269907	5.203263	0.66	1e-07	1.28e-07	0
0	-0.0869423	-0.77878165	0	-3.2841399e-18	-5.129005e-18	3.9269907	5.3014374	0.66	1e-07	1.28e-07	0
0	-0.042156875	-0.74945396	0	-3.277511e-18	-5.1307246e-18	3.9269907	5.3996124	0.66	1e-07	1.28e-07	0
0	-7.8779205e-09	-0.7146567	0	-3.2733508e-18	-5.1316896e-18	3.9269907	5.497787	0.66	1e-07	1.28e-07	0
0	0.03801076	-0.67527014	0	-3.272058e-18	-5.131474e-18	3.9269907	5.595962	0.66	1e-07	1.28e-07	0
0	0.07070003	-0.6326875	0	-3.2734622e-18	-5.1302126e-18	3.9269907	5.6941366	0.66	1e-07	1.28e-07	0
0	0.09761885	-0.5882474	0	-3.2769041e-18	-5.1284545e-18	3.9269907	5.7923117	0.66	1e-07	1.28e-07	0
0	0.118922114	-0.5428426	0	-3.2815307e-18	-5.1267393e-18	3.9269907	5.8904862	0.66	1e-07	1.28e-07	0
0	0.13499282	-0.49692625	0	-3.2865402e-18	-5.125372e-18	3.9269907	5.988661	0.66	1e-07	1.28e-07	0
0	0.14618692	-0.45070705	0	-3.2912985e-18	-5.124447e-18	3.9269907	6.086836	0.66	1e-07	1.28e-07	0
0	0.15275761	-0.40429464	0	-3.2953718e-18	-5.1239525e-18	3.9269907	6.1850104	0.66	1e-07	1.28e-07	0
0	0.15484333	-0.3577718	0	-3.2985035e-18	-5.1238433e-18	3.9269907	6.2831855	0.66	1e-07	1.28e-07	0
0	0.19619949	-0.39228135	0	-3.3066981e-18	-5.1222866e-18	4.0251656	0	0.66	1e-07	1.28e-07	0
0	0.19378388	-0.34578413	0	-3.3089905e-18	-5.1225504e-18	4.0251656	0.09817477	0.66	1e-07	1.28e-07	0
0	0.18690506	-0.29935798	0	-3.3102554e-18	-5.123163e-18	4.0251656	0.19634955	0.66	1e-07	1.28e-07	0
0	0.1754376	-0.25309157	0	-3.310722e-18	-5.1241262e-18	4.0251656	0.2945243	0.66	1e-07	1.28e-07	0
0	0.15915263	-0.20710279	0	-3.310794e-18	-5.1254133e-18	4.0251656	0.3926991	0.66	1e-07	1.28e-07	0
0	0.13773571	-0.16162176	0	-3.3110497e-18	-5.1268994e-18	4.0251656	0.49087384	0.66	1e-07	1.28e-07	0
0	0.110885486	-0.11713309	0	-3.3122092e-18	-5.128294e-18	4.0251656	0.5890486	0.66	1e-07	1.28e-07	0
0	0.07854478	-0.074523	0	-3.3150053e-18	-5.1291592e-18	4.0251656	0.6872234	0.66	1e-07	1.28e-07	0
0	0.04120928	-0.035055768	0	-3.319957e-18	-5.1291195e-18	4.0251656	0.7853982	0.66	1e-07	1.28e-07	0
0	-6.5401604e-09	5.4996803e-09	0	-3.3271371e-18	-5.1281724e-18	4.0251656	0.88357294	0.66	1e-07	1.28e-07	0
0	-0.04371248	0.029867481	0	-3.3361205e-18	-5.1267343e-18	4.0251656	0.9817477	0.66	1e-07	1.28e-07	0
0	-0.08881024	0.05440482	0	-3.346154e-18	-5.125322e-18	4.0251656	1.0799224	0.66	1e-07	1.28e-07	0
0	-0.1346105	0.07386033	0	-3.3564142e-18	-5.1242735e-18	4.0251656	1.1780972	0.66	1e-07	1.28e-07	0
0	-0.1807722	0.08858781	0	-3.3661732e-18	-5.123693e-18	4.0251656	1.276272	0.66	1e-07	1.28e-07	0
0	-0.22713615	0.09888939	0	-3.3748733e-18	-5.123541e-18	4.0251656	1.3744467	0.66	1e-07	1.28e-07	0
0	-0.27360037	0.104970574	0	-3.3821327e-18	-5.123726e-18	4.0251656	1.4726216	0.66	1e-07	1.28e-07	0
0	-0.32008564	0.10694565	0	-3.3877298e-18	-5.124163e-18	4.0251656	1.5707964	0.66	1e-07	1.28e-07	0
0	-0.36650515	0.10485313	0	-3.3915923e-18	-5.124802e-18	4.0251656	1.6689711	0.66	1e-07	1.28e-07	0
0	-0.41277948	0.098661005	0	-3.393785e-18	-5.1256313e-18	4.0251656	1.7671459	0.66	1e-07	1.28e-07	0
0	-0.4588225	0.08825656	0	-3.394523e-18	-5.126661e-18	4.0251656	1.8653207	0.66	1e-07	1.28e-07	0
0	-0.504516	0.073441744	0	-3.3941774e-18	-5.1278907e-18	4.0251656	1.9634954	0.66	1e-07	1.28e-07	0
0	-0.5496445	0.0539437	0	-3.3932824e-18	-5.1292527e-18	4.0251656	2.06167	0.66	1e-07	1.28e-07	0
0	-0.5937663	0.029491398	0	-3.3924974e-18	-5.1305493e-18	4.0251656	2.1598449	0.66	1e-07	1.28e-07	0
0	-0.6360868	-4.9794404e-09	0	-3.3925074e-18	-5.131445e-18	4.0251656	2.2580197	0.66	1e-07	1.28e-07	0
0	-0.67547727	-0.034181494	0	-3.3938323e-18	-5.1316015e-18	4.0251656	2.3561945	0.66	1e-07	1.28e-07	0
0	-0.7107681	-0.07217418	0	-3.39662e-18	-5.130923e-18	4.0251656	2.4543693	0.66	1e-07	1.28e-07	0
0	-0.7411464	-0.11280607	0	-3.4005738e-18	-5.1296576e-18	4.0251656	2.552544	0.66	1e-07	1.28e-07	0
0	-0.7663763	-0.1550472	0	-3.4050743e-18	-5.1282026e-18	4.0251656	2.6507187	0.66	1e-07	1.28e-07	0
0	-0.78661996	-0.19822218	0	-3.4093928e-18	-5.1268675e-18	4.0251656	2.7488935	0.66	1e-07	1.28e-07	0
0	-0.802177	-0.24195774	0	-3.4128635e-18	-5.125788e-18	4.0251656	2.8470683	0.66	1e-07	1.28e-07	0
0	-0.81332475	-0.2860744	0	-3.4149653e-18	-5.1249737e-18	4.0251656	2.9452431	0.66	1e-07	1.28e-07	0
0	-0.8202589	-0.33046842	0	-3.415337e-18	-5.1243835e-18	4.0251656	3.043418	0.66	1e-07	1.28e-07	0
0	-0.82308495	-0.37506026	0	-3.4137752e-18	-5.1239815e-18	4.0251656	3.1415927	0.66	1e-07	1.28e-07	0
0	-0.8218356	-0.41976836	0	-3.4102146e-18	-5.123763e-18	4.0251656	3.2397673	0.66	1e-07	1.28e-07	0
0	-0.81647253	-0.46451604	0	-3.4047277e-18	-5.123771e-18	4.0251656	3.3379421	0.66	1e-07	1.28e-07	0
0	-0.8068807	-0.50923246	0	-3.3975302e-18	-5.1240874e-18	4.0251656	3.436117	0.66	1e-07	1.28e-07	0
0	-0.7928544	-0.5538335	0	-3.3889925e-18	-5.1248053e-18	4.0251656	3.5342917	0.66	1e-07	1.28e-07	0
0	-0.77408725	-0.5981812	0	-3.379663e-18	-5.1259746e-18	4.0251656	3.6324666	0.66	1e-07	1.28e-07	0
0	-0.7502175	-0.64197195	0	-3.3702515e-18	-5.127511e-18	4.0251656	3.7306414	0.66	1e-07	1.28e-07	0
0	-0.7209759	-0.6845744	0	-3.3615681e-18	-5.129109e-18	4.0251656	3.828816	0.66	1e-07	1.28e-07	0
0	-0.68646044	-0.7249481	0	-3.3543561e-18	-5.130278e-18	4.0251656	3.9269907	0.66	1e-07	1.28e-07	0
0	-0.6473898	-0.7617885	0	-3.3490492e-18	-5.1305944e-18	4.0251656	4.0251656	0.66	1e-07	1.28e-07	0
0	-0.6049917	-0.79399204	0	-3.3456002e-18	-5.1300104e-18	4.0251656	4.12334	0.66	1e-07	1.28e-07	0
0	-0.56052065	-0.82103807	0	-3.3435226e-18	-5.1288453e-18	4.0251656	4.221515	0.66	1e-07	1.28e-07	0
0	-0.5148797	-0.8429412	0	-3.3421083e-18	-5.1275036e-18	4.0251656	4.3196898	0.66	1e-07	1.28e-07	0
0	-0.46856946	-0.85997045	0	-3.340656e-18	-5.1262624e-18	4.0251656	4.417865	0.66	1e-07	1.28e-07	0
