# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	island1_angle (rad)	island2_angle (rad)	roundness ()	size (m)	islands_distance (m)	islands_angle (rad)
0	-0.9098057	0.35993782	0	-2.7603892e-18	-4.3514142e-18	2.9452431	2.552544	0.49	1e-07	1.28e-07	0
0	-0.9339412	0.31843752	0	-2.7642393e-18	-4.3519684e-18	2.9452431	2.6507187	0.49	1e-07	1.28e-07	0
0	-0.9537959	0.27507114	0	-2.767792e-18	-4.3525036e-18	2.9452431	2.7488935	0.49	1e-07	1.28e-07	0
0	-0.9692161	0.23037171	0	-2.770901e-18	-4.3529697e-18	2.9452431	2.8470683	0.49	1e-07	1.28e-07	0
0	-0.9801574	0.18479264	0	-2.7733985e-18	-4.353343e-18	2.9452431	2.9452431	0.49	1e-07	1.28e-07	0
0	-0.9866336	0.13868298	0	-2.7751355e-18	-4.353603e-18	2.9452431	3.043418	0.49	1e-07	1.28e-07	0
0	-0.9886657	0.092334114	0	-2.7760144e-18	-4.3537274e-18	2.9452431	3.1415927	0.49	1e-07	1.28e-07	0
0	-0.9862635	0.046016973	0	-2.7760008e-18	-4.3537076e-18	2.9452431	3.2397673	0.49	1e-07	1.28e-07	0
0	-0.9794215	1.3109526e-09	0	-2.7751264e-18	-4.3535496e-18	2.9452431	3.3379421	0.49	1e-07	1.28e-07	0
0	-0.96812254	-0.04542388	0	-2.7734845e-18	-4.3532712e-18	2.9452431	3.436117	0.49	1e-07	1.28e-07	0
0	-0.95236015	-0.089900956	0	-2.771217e-18	-4.3528883e-18	2.9452431	3.5342917	0.49	1e-07	1.28e-07	0
0	-0.9321853	-0.1329787	0	-2.7684873e-18	-4.352425e-18	2.9452431	3.6324666	0.49	1e-07	1.28e-07	0
0	-0.90776265	-0.17412244	0	-2.765433e-18	-4.351933e-18	2.9452431	3.7306414	0.49	1e-07	1.28e-07	0
0	-0.87937003	-0.21280497	0	-2.7621304e-18	-4.351502e-18	2.9452431	3.828816	0.49	1e-07	1.28e-07	0
0	-0.8473252	-0.2486073	0	-2.7586058e-18	-4.351246e-18	2.9452431	3.9269907	0.49	1e-07	1.28e-07	0
0	-0.811917	-0.2812171	0	-2.7548688e-18	-4.351235e-18	2.9452431	4.0251656	0.49	1e-07	1.28e-07	0
0	-0.7734234	-0.31035104	0	-2.7509471e-18	-4.351461e-18	2.9452431	4.12334	0.49	1e-07	1.28e-07	0
0	-0.7321967	-0.33569205	0	-2.7468728e-18	-4.3518328e-18	2.9452431	4.221515	0.49	1e-07	1.28e-07	0
0	-0.688706	-0.3569261	0	-2.7426468e-18	-4.3522335e-18	2.9452431	4.3196898	0.49	1e-07	1.28e-07	0
0	-0.64349014	-0.37381035	0	-2.7382133e-18	-4.3525776e-18	2.9452431	4.417865	0.49	1e-07	1.28e-07	0
0	-0.5970441	-0.38621888	0	-2.7334762e-18	-4.352824e-18	2.9452431	4.5160394	0.49	1e-07	1.28e-07	0
0	-0.54977196	-0.394104	0	-2.728336e-18	-4.35296e-18	2.9452431	4.6142144	0.49	1e-07	1.28e-07	0
0	-0.5020012	-0.39744613	0	-2.722737e-18	-4.352988e-18	2.9452431	4.712389	0.49	1e-07	1.28e-07	0
0	-0.4540285	-0.3962205	0	-2.71668e-18	-4.3529176e-18	2.9452431	4.8105636	0.49	1e-07	1.28e-07	0
0	-0.40614557	-0.39038855	0	-2.7102354e-18	-4.352775e-18	2.9452431	4.9087386	0.49	1e-07	1.28e-07	0
0	-0.35866013	-0.37989712	0	-2.7035406e-18	-4.3525905e-18	2.9452431	5.006913	0.49	1e-07	1.28e-07	0
0	-0.31193957	-0.3646918	0	-2.6967968e-18	-4.3523874e-18	2.9452431	5.105088	0.49	1e-07	1.28e-07	0
0	-0.2664582	-0.34476712	0	-2.6902407e-18	-4.3521752e-18	2.9452431	5.203263	0.49	1e-07	1.28e-07	0
0	-0.22282226	-0.32023466	0	-2.6840915e-18	-4.3519635e-18	2.9452431	5.3014374	0.49	1e-07	1.28e-07	0
0	-0.18166986	-0.2913536	0	-2.6785084e-18	-4.3518067e-18	2.9452431	5.3996124	0.49	1e-07	1.28e-07	0
0	-0.14355004	-0.2584665	0	-2.6735768e-18	-4.3517947e-18	2.9452431	5.497787	0.49	1e-07	1.28e-07	0
0	-0.10888689	-0.22191514	0	-2.6693416e-18	-4.3519903e-18	2.9452431	5.595962	0.49	1e-07	1.28e-07	0
0	-0.07805784	-0.18205035	0	-2.6658426e-18	-4.3523688e-18	2.9452431	5.6941366	0.49	1e-07	1.28e-07	0
0	-0.051456563	-0.13932449	0	-2.6630995e-18	-4.352823e-18	2.9452431	5.7923117	0.49	1e-07	1.28e-07	0
0	-0.029447025	-0.09433045	0	-2.6610719e-18	-4.3532406e-18	2.9452431	5.8904862	0.49	1e-07	1.28e-07	0
0	-0.012265465	-0.04770504	0	-2.6596406e-18	-4.3535653e-18	2.9452431	5.988661	0.49	1e-07	1.28e-07	0
0	-1.2235558e-09	-8.958176e-10	0	-2.6586393e-18	-4.3537907e-18	2.9452431	6.086836	0.49	1e-07	1.28e-07	0
0	0.007347939	0.048359036	0	-2.6579114e-18	-4.353923e-18	2.9452431	6.1850104	0.49	1e-07	1.28e-07	0
0	0.009795853	0.09702769	0	-2.657355e-18	-4.3539628e-18	2.9452431	6.2831855	0.49	1e-07	1.28e-07	0
0	0.0024468692	0.048671965	0	-2.6570962e-18	-4.3541013e-18	3.043418	0	0.49	1e-07	1.28e-07	0
0	-1.3983494e-09	0.09733946	0	-2.6569232e-18	-4.3540496e-18	3.043418	0.09817477	0.49	1e-07	1.28e-07	0
0	-0.007349851	0.14568934	0	-2.656934e-18	-4.3539073e-18	3.043418	0.19634955	0.49	1e-07	1.28e-07	0
0	-0.019623766	0.19337451	0	-2.6572364e-18	-4.3536753e-18	3.043418	0.2945243	0.49	1e-07	1.28e-07	0
0	-0.036825012	0.23997088	0	-2.657992e-18	-4.3533457e-18	3.043418	0.3926991	0.49	1e-07	1.28e-07	0
0	-0.05887131	0.2849265	0	-2.6593772e-18	-4.3529246e-18	3.043418	0.49087384	0.49	1e-07	1.28e-07	0
0	-0.08553046	0.32760045	0	-2.6615188e-18	-4.3524647e-18	3.043418	0.5890486	0.49	1e-07	1.28e-07	0
0	-0.11644115	0.36739433	0	-2.6644656e-18	-4.3520755e-18	3.043418	0.6872234	0.49	1e-07	1.28e-07	0
0	-0.1512106	0.40385035	0	-2.6682065e-18	-4.351864e-18	3.043418	0.7853982	0.49	1e-07	1.28e-07	0
0	-0.18945843	0.43661204	0	-2.672707e-18	-4.3518576e-18	3.043418	0.88357294	0.49	1e-07	1.28e-07	0
0	-0.23076138	0.46533433	0	-2.6779294e-18	-4.35199e-18	3.043418	0.9817477	0.49	1e-07	1.28e-07	0
0	-0.27456287	0.48967013	0	-2.683794e-18	-4.3521703e-18	3.043418	1.0799224	0.49	1e-07	1.28e-07	0
0	-0.32021356	0.509358	0	-2.6901446e-18	-4.3523465e-18	3.043418	1.1780972	0.49	1e-07	1.28e-07	0
0	-0.3671001	0.5242865	0	-2.6967596e-18	-4.3525073e-18	3.043418	1.276272	0.49	1e-07	1.28e-07	0
0	-0.41473868	0.5344654	0	-2.7033997e-18	-4.3526504e-18	3.043418	1.3744467	0.49	1e-07	1.28e-07	0
0	-0.46275935	0.5399528	0	-2.7098623e-18	-4.3527543e-18	3.043418	1.4726216	0.49	1e-07	1.28e-07	0
0	-0.51085097	0.54080546	0	-2.7160062e-18	-4.352789e-18	3.043418	1.5707964	0.49	1e-07	1.28e-07	0
0	-0.55871946	0.5370653	0	-2.7217609e-18	-4.3527307e-18	3.043418	1.6689711	0.49	1e-07	1.28e-07	0
0	-0.6060651	0.52876055	0	-2.7271227e-18	-4.352567e-18	3.043418	1.7671459	0.49	1e-07	1.28e-07	0
0	-0.65255564	0.51591533	0	-2.7321488e-18	-4.352298e-18	3.043418	1.8653207	0.49	1e-07	1.28e-07	0
0	-0.6977814	0.49858424	0	-2.7369345e-18	-4.3519337e-18	3.043418	1.9634954	0.49	1e-07	1.28e-07	0
0	-0.74123996	0.47690454	0	-2.7415733e-18	-4.3515184e-18	3.043418	2.06167	0.49	1e-07	1.28e-07	0
0	-0.7823897	0.45113146	0	-2.746114e-18	-4.3511425e-18	3.043418	2.1598449	0.49	1e-07	1.28e-07	0
0	-0.82076156	0.42159295	0	-2.750548e-18	-4.3509274e-18	3.043418	2.2580197	0.49	1e-07	1.28e-07	0
0	-0.8560117	0.38860977	0	-2.7548355e-18	-4.350962e-18	3.043418	2.3561945	0.49	1e-07	1.28e-07	0
0	-0.88786644	0.35247055	0	-2.758943e-18	-4.351256e-18	3.043418	2.4543693	0.49	1e-07	1.28e-07	0
0	-0.91603976	0.31349188	0	-2.7628556e-18	-4.3517327e-18	3.043418	2.552544	0.49	1e-07	1.28e-07	0
0	-0.940218	0.27209932	0	-2.7665407e-18	-4.352277e-18	3.043418	2.6507187	0.49	1e-07	1.28e-07	0
0	-0.96012926	0.22882374	0	-2.7699158e-18	-4.3527993e-18	3.043418	2.7488935	0.49	1e-07	1.28e-07	0
0	-0.97561616	0.18420166	0	-2.7728364e-18	-4.3532493e-18	3.043418	2.8470683	0.49	1e-07	1.28e-07	0
0	-0.98663366	0.1386825	0	-2.7751353e-18	-4.3536025e-18	3.043418	2.9452431	0.49	1e-07	1.28e-07	0
0	-0.9931928	0.09262038	0	-2.7766658e-18	-4.3538383e-18	3.043418	3.043418	0.49	1e-07	1.28e-07	0
0	-0.99531454	0.04630253	0	-2.777332e-18	-4.353938e-18	3.043418	3.1415927	0.49	1e-07	1.28e-07	0
0	-0.9930068	8.739684e-10	0	-2.7771e-18	-4.353892e-18	3.043418	3.2397673	0.49	1e-07	1.28e-07	0
0	-0.9862635	-0.046016846	0	-2.7760014e-18	-4.3537076e-18	3.043418	3.3379421	0.49	1e-07	1.28e-07	0
0	-0.9750665	-0.09145695	0	-2.77413e-18	-4.3534023e-18	3.043418	3.436117	0.49	1e-07	1.28e-07	0
0	-0.9594074	-0.13596709	0	-2.7716312e-18	-4.3529945e-18	3.043418	3.5342917	0.49	1e-07	1.28e-07	0
0	-0.93933517	-0.17909747	0	-2.7686695e-18	-4.35251e-18	3.043418	3.6324666	0.49	1e-07	1.28e-07	0
0	-0.9150121	-0.22031114	0	-2.7653822e-18	-4.3519957e-18	3.043418	3.7306414	0.49	1e-07	1.28e-07	0
0	-0.8867132	-0.25908235	0	-2.761851e-18	-4.351547e-18	3.043418	3.828816	0.49	1e-07	1.28e-07	0
0	-0.8547558	-0.29498702	0	-2.7581024e-18	-4.3512728e-18	3.043418	3.9269907	0.49	1e-07	1.28e-07	0
0	-0.8194261	-0.32771423	0	-2.754148e-18	-4.35125e-18	3.043418	4.0251656	0.49	1e-07	1.28e-07	0
0	-0.7810012	-0.35697815	0	-2.7500186e-18	-4.351467e-18	3.043418	4.12334	0.49	1e-07	1.28e-07	0
0	-0.7398291	-0.3824611	0	-2.7457475e-18	-4.3518357e-18	3.043418	4.221515	0.49	1e-07	1.28e-07	0
0	-0.6963787	-0.40384382	0	-2.7413396e-18	-4.3522373e-18	3.043418	4.3196898	0.49	1e-07	1.28e-07	0
0	-0.6511879	-0.4208805	0	-2.7367426e-18	-4.352584e-18	3.043418	4.417865	0.49	1e-07	1.28e-07	0
0	-0.6047555	-0.43343922	0	-2.7318608e-18	-4.3528345e-18	3.043418	4.5160394	0.49	1e-07	1.28e-07	0
0	-0.55748516	-0.44147104	0	-2.7265964e-18	-4.3529755e-18	3.043418	4.6142144	0.49	1e-07	1.28e-07	0
0	-0.5097058	-0.4449544	0	-2.7208948e-18	-4.3530107e-18	3.043418	4.712389	0.49	1e-07	1.28e-07	0
0	-0.46171916	-0.44386187	0	-2.714758e-18	-4.35295e-18	3.043418	4.8105636	0.49	1e-07	1.28e-07	0
0	-0.41381276	-0.4381549	0	-2.7082555e-18	-4.352817e-18	3.043418	4.9087386	0.49	1e-07	1.28e-07	0
0	-0.36629683	-0.4277782	0	-2.7015268e-18	-4.352645e-18	3.043418	5.006913	0.49	1e-07	1.28e-07	0
0	-0.31953794	-0.41267633	0	-2.6947741e-18	-4.3524556e-18	3.043418	5.105088	0.49	1e-07	1.28e-07	0
0	-0.27401686	-0.39284083	0	-2.688235e-18	-4.352256e-18	3.043418	5.203263	0.49	1e-07	1.28e-07	0
0	-0.23033807	-0.3683834	0	-2.6821317e-18	-4.3520553e-18	3.043418	5.3014374	0.49	1e-07	1.28e-07	0
0	-0.18914446	-0.33956304	0	-2.6766225e-18	-4.3519085e-18	3.043418	5.3996124	0.49	1e-07	1.28e-07	0
0	-0.15098831	-0.30672336	0	-2.6717907e-18	-4.3519043e-18	3.043418	5.497787	0.49	1e-07	1.28e-07	0
0	-0.1162949	-0.27020788	0	-2.6676815e-18	-4.352107e-18	3.043418	5.595962	0.49	1e-07	1.28e-07	0
0	-0.08544268	-0.23036943	0	-2.6643314e-18	-4.3524904e-18	3.043418	5.6941366	0.49	1e-07	1.28e-07	0
0	-0.058823757	-0.18766108	0	-2.6617589e-18	-4.3529482e-18	3.043418	5.7923117	0.49	1e-07	1.28e-07	0
0	-0.036802687	-0.14267823	0	-2.6599202e-18	-4.353368e-18	3.043418	5.8904862	0.49	1e-07	1.28e-07	0
0	-0.019615497	-0.09606035	0	-2.6586937e-18	-4.3536943e-18	3.043418	5.988661	0.49	1e-07	1.28e-07	0
0	-0.007347949	-0.04835904	0	-2.657911e-18	-4.3539226e-18	3.043418	6.086836	0.49	1e-07	1.28e-07	0
0	6.991747e-10	-1.0378375e-09	0	-2.6574135e-18	-4.3540587e-18	3.043418	6.1850104	0.49	1e-07	1.28e-07	0
0	0.0024468529	0.048671898	0	-2.6570962e-18	-4.3541013e-18	3.043418	6.2831855	0.49	1e-07	1.28e-07	0
0	3.4084768e-09	-1.0269129e-09	0	-2.6570224e-18	-4.354149e-18	3.1415927	0	0.49	1e-07	1.28e-07	0
0	-0.0024468333	0.048671823	0	-2.657096e-18	-4.3541013e-18	3.1415927	0.09817477	0.49	1e-07	1.28e-07	0
0	-0.009795827	0.09702765	0	-2.6573545e-18	-4.3539628e-18	3.1415927	0.19634955	0.49	1e-07	1.28e-07	0
0	-0.022066476	0.14472196	0	-2.6579034e-18	-4.353732e-18	3.1415927	0.2945243	0.49	1e-07	1.28e-07	0
0	-0.039260466	0.19132978	0	-2.6589045e-18	-4.353404e-18	3.1415927	0.3926991	0.49	1e-07	1.28e-07	0
0	-0.06129379	0.23629934	0	-2.6605272e-18	-4.3529817e-18	3.1415927	0.49087384	0.49	1e-07	1.28e-07	0
0	-0.08793285	0.27899048	0	-2.662899e-18	-4.3525214e-18	3.1415927	0.5890486	0.49	1e-07	1.28e-07	0
0	-0.11881272	0.3188048	0	-2.6660647e-18	-4.3521355e-18	3.1415927	0.6872234	0.49	1e-07	1.28e-07	0
0	-0.15354139	0.3552878	0	-2.670009e-18	-4.3519275e-18	3.1415927	0.7853982	0.49	1e-07	1.28e-07	0
0	-0.19174111	0.38808528	0	-2.6746962e-18	-4.3519246e-18	3.1415927	0.88357294	0.49	1e-07	1.28e-07	0
0	-0.23298448	0.41685185	0	-2.6800857e-18	-4.3520636e-18	3.1415927	0.9817477	0.49	1e-07	1.28e-07	0
0	-0.27671865	0.44124323	0	-2.6860939e-18	-4.352253e-18	3.1415927	1.0799224	0.49	1e-07	1.28e-07	0
0	-0.32229733	0.4609989	0	-2.6925643e-18	-4.352441e-18	3.1415927	1.1780972	0.49	1e-07	1.28e-07	0
0	-0.3691108	0.47600794	0	-2.6992736e-18	-4.3526165e-18	3.1415927	1.276272	0.49	1e-07	1.28e-07	0
0	-0.4166782	0.48627967	0	-2.705984e-18	-4.3527745e-18	3.1415927	1.3744467	0.49	1e-07	1.28e-07	0
0	-0.46463102	0.49187082	0	-2.7124923e-18	-4.3528936e-18	3.1415927	1.4726216	0.49	1e-07	1.28e-07	0
0	-0.51265854	0.49283794	0	-2.718659e-18	-4.3529433e-18	3.1415927	1.5707964	0.49	1e-07	1.28e-07	0
0	-0.5604692	0.4892215	0	-2.7244128e-18	-4.3528986e-18	3.1415927	1.6689711	0.49	1e-07	1.28e-07	0
0	-0.6077637	0.4810491	0	-2.7297502e-18	-4.352748e-18	3.1415927	1.7671459	0.49	1e-07	1.28e-07	0
0	-0.654211	0.4683438	0	-2.734729e-18	-4.3524904e-18	3.1415927	1.8653207	0.49	1e-07	1.28e-07	0
0	-0.6994049	0.45115775	0	-2.7394437e-18	-4.3521368e-18	3.1415927	1.9634954	0.49	1e-07	1.28e-07	0
0	-0.7428441	0.42962578	0	-2.7439895e-18	-4.3517306e-18	3.1415927	2.06167	0.49	1e-07	1.28e-07	0
0	-0.783993	0.40399498	0	-2.7484155e-18	-4.3513605e-18	3.1415927	2.1598449	0.49	1e-07	1.28e-07	0
0	-0.82237464	0.3745987	0	-2.7527163e-18	-4.351147e-18	3.1415927	2.2580197	0.49	1e-07	1.28e-07	0
0	-0.85765135	0.34174615	0	-2.7568546e-18	-4.3511793e-18	3.1415927	2.3561945	0.49	1e-07	1.28e-07	0
0	-0.8895457	0.3057279	0	-2.7607984e-18	-4.351466e-18	3.1415927	2.4543693	0.49	1e-07	1.28e-07	0
0	-0.9177708	0.2668583	0	-2.764533e-18	-4.3519304e-18	3.1415927	2.552544	0.49	1e-07	1.28e-07	0
0	-0.94201213	0.22556101	0	-2.7680307e-18	-4.3524623e-18	3.1415927	2.6507187	0.49	1e-07	1.28e-07	0
0	-0.9619958	0.18236585	0	-2.7712075e-18	-4.352967e-18	3.1415927	2.7488935	0.49	1e-07	1.28e-07	0
0	-0.97756284	0.13780619	0	-2.7739247e-18	-4.353397e-18	3.1415927	2.8470683	0.49	1e-07	1.28e-07	0
0	-0.9886657	0.09233453	0	-2.7760146e-18	-4.3537274e-18	3.1415927	2.9452431	0.49	1e-07	1.28e-07	0
0	-0.9953144	0.046302468	0	-2.777332e-18	-4.3539384e-18	3.1415927	3.043418	0.49	1e-07	1.28e-07	0
0	-0.9975282	-1.1098716e-09	0	-2.7777825e-18	-4.3540116e-18	3.1415927	3.1415927	0.49	1e-07	1.28e-07	0
0	-0.99531436	-0.04630294	0	-2.777332e-18	-4.353938e-18	3.1415927	3.2397673	0.49	1e-07	1.28e-07	0
0	-0.9886657	-0.09233464	0	-2.7760144e-18	-4.3537274e-18	3.1415927	3.3379421	0.49	1e-07	1.28e-07	0
0	-0.97756284	-0.13780628	0	-2.7739245e-18	-4.353397e-18	3.1415927	3.436117	0.49	1e-07	1.28e-07	0
0	-0.96199596	-0.18236524	0	-2.7712083e-18	-4.3529677e-18	3.1415927	3.5342917	0.49	1e-07	1.28e-07	0
0	-0.942012	-0.22556135	0	-2.7680305e-18	-4.3524623e-18	3.1415927	3.6324666	0.49	1e-07	1.28e-07	0
0	-0.9177705	-0.26685894	0	-2.764533e-18	-4.3519304e-18	3.1415927	3.7306414	0.49	1e-07	1.28e-07	0
0	-0.88954514	-0.305729	0	-2.7607982e-18	-4.3514655e-18	3.1415927	3.828816	0.49	1e-07	1.28e-07	0
0	-0.85765105	-0.34174678	0	-2.7568544e-18	-4.3511797e-18	3.1415927	3.9269907	0.49	1e-07	1.28e-07	0
0	-0.8223748	-0.37459856	0	-2.7527165e-18	-4.351147e-18	3.1415927	4.0251656	0.49	1e-07	1.28e-07	0
0	-0.78399056	-0.40399775	0	-2.7484157e-18	-4.3513605e-18	3.1415927	4.12334	0.49	1e-07	1.28e-07	0
0	-0.7428441	-0.42962584	0	-2.7439887e-18	-4.35173e-18	3.1415927	4.221515	0.49	1e-07	1.28e-07	0
0	-0.69940543	-0.45115653	0	-2.7394437e-18	-4.3521363e-18	3.1415927	4.3196898	0.49	1e-07	1.28e-07	0
0	-0.65421134	-0.46834356	0	-2.7347292e-18	-4.3524904e-18	3.1415927	4.417865	0.49	1e-07	1.28e-07	0
0	-0.6077634	-0.48104927	0	-2.7297502e-18	-4.352748e-18	3.1415927	4.5160394	0.49	1e-07	1.28e-07	0
0	-0.56046903	-0.4892216	0	-2.7244126e-18	-4.352899e-18	3.1415927	4.6142144	0.49	1e-07	1.28e-07	0
0	-0.51265854	-0.492838	0	-2.7186592e-18	-4.352943e-18	3.1415927	4.712389	0.49	1e-07	1.28e-07	0
0	-0.46463075	-0.49187097	0	-2.7124927e-18	-4.352894e-18	3.1415927	4.8105636	0.49	1e-07	1.28e-07	0
0	-0.41667864	-0.48627952	0	-2.7059843e-18	-4.352775e-18	3.1415927	4.9087386	0.49	1e-07	1.28e-07	0
0	-0.36911127	-0.4760079	0	-2.6992736e-18	-4.3526165e-18	3.1415927	5.006913	0.49	1e-07	1.28e-07	0
0	-0.32229757	-0.46099886	0	-2.6925643e-18	-4.352441e-18	3.1415927	5.105088	0.49	1e-07	1.28e-07	0
0	-0.27671903	-0.44124323	0	-2.686094e-18	-4.3522534e-18	3.1415927	5.203263	0.49	1e-07	1.28e-07	0
0	-0.23298495	-0.41685182	0	-2.6800852e-18	-4.3520636e-18	3.1415927	5.3014374	0.49	1e-07	1.28e-07	0
0	-0.19174115	-0.38808534	0	-2.6746966e-18	-4.351925e-18	3.1415927	5.3996124	0.49	1e-07	1.28e-07	0
0	-0.15354186	-0.355288	0	-2.670009e-18	-4.3519275e-18	3.1415927	5.497787	0.49	1e-07	1.28e-07	0
0	-0.118812695	-0.3188048	0	-2.6660654e-18	-4.352135e-18	3.1415927	5.595962	0.49	1e-07	1.28e-07	0
0	-0.08793202	-0.27898985	0	-2.6628993e-18	-4.3525222e-18	3.1415927	5.6941366	0.49	1e-07	1.28e-07	0
0	-0.061293773	-0.2362993	0	-2.6605274e-18	-4.352982e-18	3.1415927	5.7923117	0.49	1e-07	1.28e-07	0
0	-0.039260857	-0.1913303	0	-2.6589045e-18	-4.3534036e-18	3.1415927	5.8904862	0.49	1e-07	1.28e-07	0
0	-0.022066575	-0.1447222	0	-2.6579032e-18	-4.3537316e-18	3.1415927	5.988661	0.49	1e-07	1.28e-07	0
0	-0.009795866	-0.09702772	0	-2.6573537e-18	-4.353962e-18	3.1415927	6.086836	0.49	1e-07	1.28e-07	0
0	-0.0024468359	-0.048671834	0	-2.657096e-18	-4.3541013e-18	3.1415927	6.1850104	0.49	1e-07	1.28e-07	0
0	1.9227304e-09	4.260596e-10	0	-2.6570222e-18	-4.3541485e-18	3.1415927	6.2831855	0.49	1e-07	1.28e-07	0
0	0.0024468603	-0.048671946	0	-2.6570962e-18	-4.3541013e-18	3.2397673	0	0.49	1e-07	1.28e-07	0
0	-1.4857463e-09	6.991747e-10	0	-2.6574135e-18	-4.3540583e-18	3.2397673	0.09817477	0.49	1e-07	1.28e-07	0
0	-0.007347949	0.048359048	0	-2.6579114e-18	-4.353923e-18	3.2397673	0.19634955	0.49	1e-07	1.28e-07	0
0	-0.019615527	0.096060395	0	-2.658694e-18	-4.3536948e-18	3.2397673	0.2945243	0.49	1e-07	1.28e-07	0
0	-0.03680272	0.14267828	0	-2.6599198e-18	-4.3533676e-18	3.2397673	0.3926991	0.49	1e-07	1.28e-07	0
0	-0.05882337	0.1876608	0	-2.6617584e-18	-4.3529482e-18	3.2397673	0.49087384	0.49	1e-07	1.28e-07	0
0	-0.08544173	0.23036881	0	-2.6643318e-18	-4.3524904e-18	3.2397673	0.5890486	0.49	1e-07	1.28e-07	0
0	-0.116295084	0.27020797	0	-2.6676806e-18	-4.352106e-18	3.2397673	0.6872234	0.49	1e-07	1.28e-07	0
0	-0.15098883	0.30672354	0	-2.6717911e-18	-4.3519047e-18	3.2397673	0.7853982	0.49	1e-07	1.28e-07	0
0	-0.18914475	0.3395631	0	-2.6766227e-18	-4.3519093e-18	3.2397673	0.88357294	0.49	1e-07	1.28e-07	0
0	-0.2303378	0.36838338	0	-2.6821319e-18	-4.3520557e-18	3.2397673	0.9817477	0.49	1e-07	1.28e-07	0
0	-0.27401683	0.39284083	0	-2.6882348e-18	-4.3522555e-18	3.2397673	1.0799224	0.49	1e-07	1.28e-07	0
0	-0.31953865	0.4126762	0	-2.6947741e-18	-4.3524552e-18	3.2397673	1.1780972	0.49	1e-07	1.28e-07	0
0	-0.3662969	0.42777827	0	-2.7015268e-18	-4.352645e-18	3.2397673	1.276272	0.49	1e-07	1.28e-07	0
0	-0.41381258	0.4381549	0	-2.7082553e-18	-4.352817e-18	3.2397673	1.3744467	0.49	1e-07	1.28e-07	0
0	-0.4617189	0.44386187	0	-2.7147573e-18	-4.352949e-18	3.2397673	1.4726216	0.49	1e-07	1.28e-07	0
0	-0.5097074	0.44495395	0	-2.7208948e-18	-4.3530107e-18	3.2397673	1.5707964	0.49	1e-07	1.28e-07	0
0	-0.5574854	0.441471	0	-2.7265966e-18	-4.3529755e-18	3.2397673	1.6689711	0.49	1e-07	1.28e-07	0
0	-0.6047554	0.43343928	0	-2.7318603e-18	-4.352834e-18	3.2397673	1.7671459	0.49	1e-07	1.28e-07	0
0	-0.6511883	0.42088014	0	-2.7367432e-18	-4.352584e-18	3.2397673	1.8653207	0.49	1e-07	1.28e-07	0
0	-0.69637907	0.40384373	0	-2.7413402e-18	-4.3522373e-18	3.2397673	1.9634954	0.49	1e-07	1.28e-07	0
0	-0.739829	0.38246113	0	-2.7457477e-18	-4.3518357e-18	3.2397673	2.06167	0.49	1e-07	1.28e-07	0
0	-0.78100324	0.356975	0	-2.7500182e-18	-4.3514667e-18	3.2397673	2.1598449	0.49	1e-07	1.28e-07	0
0	-0.8194263	0.32771397	0	-2.7541483e-18	-4.3512496e-18	3.2397673	2.2580197	0.49	1e-07	1.28e-07	0
0	-0.85475564	0.29498714	0	-2.7581022e-18	-4.351273e-18	3.2397673	2.3561945	0.49	1e-07	1.28e-07	0
0	-0.8867138	0.25908136	0	-2.7618512e-18	-4.351547e-18	3.2397673	2.4543693	0.49	1e-07	1.28e-07	0
0	-0.9150123	0.22031109	0	-2.7653833e-18	-4.351997e-18	3.2397673	2.552544	0.49	1e-07	1.28e-07	0
0	-0.93933517	0.17909743	0	-2.7686695e-18	-4.35251e-18	3.2397673	2.6507187	0.49	1e-07	1.28e-07	0
0	-0.9594074	0.13596718	0	-2.7716318e-18	-4.3529954e-18	3.2397673	2.7488935	0.49	1e-07	1.28e-07	0
0	-0.97506666	0.091456525	0	-2.77413e-18	-4.353402e-18	3.2397673	2.8470683	0.49	1e-07	1.28e-07	0
0	-0.9862636	0.04601691	0	-2.7760012e-18	-4.3537076e-18	3.2397673	2.9452431	0.49	1e-07	1.28e-07	0
0	-0.9930067	-4.118576e-09	0	-2.7770995e-18	-4.353892e-18	3.2397673	3.043418	0.49	1e-07	1.28e-07	0
0	-0.99531454	-0.046302706	0	-2.777332e-18	-4.353938e-18	3.2397673	3.1415927	0.49	1e-07	1.28e-07	0
0	-0.9931928	-0.09262029	0	-2.776666e-18	-4.3538387e-18	3.2397673	3.2397673	0.49	1e-07	1.28e-07	0
0	-0.9866328	-0.13868739	0	-2.7751353e-18	-4.3536025e-18	3.2397673	3.3379421	0.49	1e-07	1.28e-07	0
0	-0.97561616	-0.18420164	0	-2.7728364e-18	-4.3532493e-18	3.2397673	3.436117	0.49	1e-07	1.28e-07	0
0	-0.96012944	-0.22882362	0	-2.7699158e-18	-4.3527997e-18	3.2397673	3.5342917	0.49	1e-07	1.28e-07	0
0	-0.9402182	-0.27209902	0	-2.766541e-18	-4.3522774e-18	3.2397673	3.6324666	0.49	1e-07	1.28e-07	0
0	-0.9160399	-0.31349152	0	-2.7628556e-18	-4.3517327e-18	3.2397673	3.7306414	0.49	1e-07	1.28e-07	0
0	-0.88786626	-0.35247067	0	-2.7589433e-18	-4.3512562e-18	3.2397673	3.828816	0.49	1e-07	1.28e-07	0
