# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	island1_magAngle (rad)	island2_magAngle (rad)	roundness ()	size (m)	islands_distance (m)	islands_angle (rad)	Cell_size (m)
0	-0.45293623	-0.25868437	0	-3.9418403e-18	-5.786857e-18	4.712389	2.6507187	0.81	1e-07	1.28e-07	0	4e-09
0	-0.47500044	-0.30233583	0	-3.9385713e-18	-5.7864117e-18	4.712389	2.7488935	0.81	1e-07	1.28e-07	0	4e-09
0	-0.4925364	-0.3477499	0	-3.9350396e-18	-5.7859985e-18	4.712389	2.8470683	0.81	1e-07	1.28e-07	0	4e-09
0	-0.5054133	-0.39451215	0	-3.931195e-18	-5.7856577e-18	4.712389	2.9452431	0.81	1e-07	1.28e-07	0	4e-09
0	-0.51353854	-0.44222486	0	-3.927007e-18	-5.7854203e-18	4.712389	3.043418	0.81	1e-07	1.28e-07	0	4e-09
0	-0.51684386	-0.4905053	0	-3.9224756e-18	-5.7853128e-18	4.712389	3.1415927	0.81	1e-07	1.28e-07	0	4e-09
0	-0.51528	-0.5389739	0	-3.9176407e-18	-5.785348e-18	4.712389	3.2397673	0.81	1e-07	1.28e-07	0	4e-09
0	-0.5088145	-0.5872445	0	-3.9125788e-18	-5.7855237e-18	4.712389	3.3379421	0.81	1e-07	1.28e-07	0	4e-09
0	-0.4974357	-0.63491005	0	-3.9074035e-18	-5.7858227e-18	4.712389	3.436117	0.81	1e-07	1.28e-07	0	4e-09
0	-0.48116314	-0.6815344	0	-3.9022593e-18	-5.786212e-18	4.712389	3.5342917	0.81	1e-07	1.28e-07	0	4e-09
0	-0.46006948	-0.72664535	0	-3.8973016e-18	-5.7866433e-18	4.712389	3.6324666	0.81	1e-07	1.28e-07	0	4e-09
0	-0.434291	-0.7697455	0	-3.8926843e-18	-5.787062e-18	4.712389	3.7306414	0.81	1e-07	1.28e-07	0	4e-09
0	-0.40405014	-0.810321	0	-3.888544e-18	-5.7874142e-18	4.712389	3.828816	0.81	1e-07	1.28e-07	0	4e-09
0	-0.36965668	-0.8478688	0	-3.884979e-18	-5.7876583e-18	4.712389	3.9269907	0.81	1e-07	1.28e-07	0	4e-09
0	-0.33150348	-0.88192177	0	-3.882042e-18	-5.7877695e-18	4.712389	4.0251656	0.81	1e-07	1.28e-07	0	4e-09
0	-0.29005003	-0.9120747	0	-3.8797376e-18	-5.7877517e-18	4.712389	4.12334	0.81	1e-07	1.28e-07	0	4e-09
0	-0.2458001	-0.93799967	0	-3.8780204e-18	-5.787628e-18	4.712389	4.221515	0.81	1e-07	1.28e-07	0	4e-09
0	-0.1992656	-0.95945245	0	-3.8768123e-18	-5.7874374e-18	4.712389	4.3196898	0.81	1e-07	1.28e-07	0	4e-09
0	-0.15094942	-0.9762648	0	-3.876016e-18	-5.7872277e-18	4.712389	4.417865	0.81	1e-07	1.28e-07	0	4e-09
0	-0.10133439	-0.98833036	0	-3.8755347e-18	-5.7870408e-18	4.712389	4.5160394	0.81	1e-07	1.28e-07	0	4e-09
0	-0.050875053	-0.99558896	0	-3.8752833e-18	-5.7869134e-18	4.712389	4.6142144	0.81	1e-07	1.28e-07	0	4e-09
0	4.771229e-09	-0.99801123	0	-3.875205e-18	-5.7868683e-18	4.712389	4.712389	0.81	1e-07	1.28e-07	0	4e-09
0	0.05087491	-0.9955889	0	-3.8752824e-18	-5.7869134e-18	4.712389	4.8105636	0.81	1e-07	1.28e-07	0	4e-09
0	0.101334505	-0.9883304	0	-3.8755343e-18	-5.7870408e-18	4.712389	4.9087386	0.81	1e-07	1.28e-07	0	4e-09
0	0.15094888	-0.9762649	0	-3.876016e-18	-5.787227e-18	4.712389	5.006913	0.81	1e-07	1.28e-07	0	4e-09
0	0.19926527	-0.9594525	0	-3.8768123e-18	-5.7874374e-18	4.712389	5.105088	0.81	1e-07	1.28e-07	0	4e-09
0	0.24580061	-0.93799967	0	-3.8780204e-18	-5.787628e-18	4.712389	5.203263	0.81	1e-07	1.28e-07	0	4e-09
0	0.29005077	-0.91207457	0	-3.8797372e-18	-5.7877517e-18	4.712389	5.3014374	0.81	1e-07	1.28e-07	0	4e-09
0	0.3315035	-0.88192177	0	-3.882043e-18	-5.7877703e-18	4.712389	5.3996124	0.81	1e-07	1.28e-07	0	4e-09
0	0.36965683	-0.8478687	0	-3.884979e-18	-5.7876583e-18	4.712389	5.497787	0.81	1e-07	1.28e-07	0	4e-09
0	0.40405247	-0.8103204	0	-3.888544e-18	-5.7874142e-18	4.712389	5.595962	0.81	1e-07	1.28e-07	0	4e-09
0	0.4342913	-0.7697454	0	-3.8926847e-18	-5.787062e-18	4.712389	5.6941366	0.81	1e-07	1.28e-07	0	4e-09
0	0.4600694	-0.72664535	0	-3.8973016e-18	-5.7866433e-18	4.712389	5.7923117	0.81	1e-07	1.28e-07	0	4e-09
0	0.48116368	-0.68153393	0	-3.902259e-18	-5.786211e-18	4.712389	5.8904862	0.81	1e-07	1.28e-07	0	4e-09
0	0.49743626	-0.6349098	0	-3.907404e-18	-5.7858227e-18	4.712389	5.988661	0.81	1e-07	1.28e-07	0	4e-09
0	0.50881463	-0.5872445	0	-3.9125788e-18	-5.7855245e-18	4.712389	6.086836	0.81	1e-07	1.28e-07	0	4e-09
0	0.51527995	-0.5389739	0	-3.917641e-18	-5.7853484e-18	4.712389	6.1850104	0.81	1e-07	1.28e-07	0	4e-09
0	0.5168434	-0.49050552	0	-3.9224764e-18	-5.785313e-18	4.712389	6.2831855	0.81	1e-07	1.28e-07	0	4e-09
0	0.565151	-0.48655984	0	-3.9324977e-18	-5.7856552e-18	4.8105636	0	0.81	1e-07	1.28e-07	0	4e-09
0	0.5618177	-0.4384802	0	-3.936922e-18	-5.7857892e-18	4.8105636	0.09817477	0.81	1e-07	1.28e-07	0	4e-09
0	0.5537035	-0.39097124	0	-3.9409023e-18	-5.786047e-18	4.8105636	0.19634955	0.81	1e-07	1.28e-07	0	4e-09
0	0.5408726	-0.34441018	0	-3.944442e-18	-5.7864018e-18	4.8105636	0.2945243	0.81	1e-07	1.28e-07	0	4e-09
0	0.5234134	-0.2991885	0	-3.9475764e-18	-5.786821e-18	4.8105636	0.3926991	0.81	1e-07	1.28e-07	0	4e-09
0	0.5014514	-0.2557144	0	-3.9503623e-18	-5.787268e-18	4.8105636	0.49087384	0.81	1e-07	1.28e-07	0	4e-09
0	0.47515848	-0.21441112	0	-3.952861e-18	-5.7877013e-18	4.8105636	0.5890486	0.81	1e-07	1.28e-07	0	4e-09
0	0.44477025	-0.1757038	0	-3.9551343e-18	-5.7880863e-18	4.8105636	0.6872234	0.81	1e-07	1.28e-07	0	4e-09
0	0.41058144	-0.14000693	0	-3.9572225e-18	-5.7883957e-18	4.8105636	0.7853982	0.81	1e-07	1.28e-07	0	4e-09
0	0.37295276	-0.10770773	0	-3.959142e-18	-5.7886136e-18	4.8105636	0.88357294	0.81	1e-07	1.28e-07	0	4e-09
0	0.33229035	-0.07914222	0	-3.9608774e-18	-5.7887373e-18	4.8105636	0.9817477	0.81	1e-07	1.28e-07	0	4e-09
0	0.28903565	-0.05458976	0	-3.9623875e-18	-5.7887783e-18	4.8105636	1.0799224	0.81	1e-07	1.28e-07	0	4e-09
0	0.24364394	-0.034268837	0	-3.9636067e-18	-5.788754e-18	4.8105636	1.1780972	0.81	1e-07	1.28e-07	0	4e-09
0	0.19656935	-0.018333778	0	-3.9644587e-18	-5.788687e-18	4.8105636	1.276272	0.81	1e-07	1.28e-07	0	4e-09
0	0.14825316	-0.0068895156	0	-3.9648694e-18	-5.7886004e-18	4.8105636	1.3744467	0.81	1e-07	1.28e-07	0	4e-09
0	0.09911782	1.249987e-09	0	-3.9647747e-18	-5.788512e-18	4.8105636	1.4726216	0.81	1e-07	1.28e-07	0	4e-09
0	0.049568858	0.0023005614	0	-3.9641353e-18	-5.788438e-18	4.8105636	1.5707964	0.81	1e-07	1.28e-07	0	4e-09
0	1.2170926e-09	-3.9473275e-10	0	-3.962938e-18	-5.7883816e-18	4.8105636	1.6689711	0.81	1e-07	1.28e-07	0	4e-09
0	-0.049193796	-0.0068949517	0	-3.9612054e-18	-5.788343e-18	4.8105636	1.7671459	0.81	1e-07	1.28e-07	0	4e-09
0	-0.09760728	-0.018356107	0	-3.958989e-18	-5.7883142e-18	4.8105636	1.8653207	0.81	1e-07	1.28e-07	0	4e-09
0	-0.14481792	-0.03432607	0	-3.956362e-18	-5.7882782e-18	4.8105636	1.9634954	0.81	1e-07	1.28e-07	0	4e-09
0	-0.1903831	-0.05470763	0	-3.9534146e-18	-5.788216e-18	4.8105636	2.06167	0.81	1e-07	1.28e-07	0	4e-09
0	-0.23384516	-0.07935156	0	-3.9502374e-18	-5.788106e-18	4.8105636	2.1598449	0.81	1e-07	1.28e-07	0	4e-09
0	-0.27474114	-0.1080495	0	-3.9469126e-18	-5.7879296e-18	4.8105636	2.2580197	0.81	1e-07	1.28e-07	0	4e-09
0	-0.31262144	-0.14052612	0	-3.9434988e-18	-5.7876736e-18	4.8105636	2.3561945	0.81	1e-07	1.28e-07	0	4e-09
0	-0.3470665	-0.1764464	0	-3.9400288e-18	-5.7873394e-18	4.8105636	2.4543693	0.81	1e-07	1.28e-07	0	4e-09
0	-0.37770435	-0.21542525	0	-3.9365046e-18	-5.7869403e-18	4.8105636	2.552544	0.81	1e-07	1.28e-07	0	4e-09
0	-0.40422404	-0.2570438	0	-3.9329018e-18	-5.7865043e-18	4.8105636	2.6507187	0.81	1e-07	1.28e-07	0	4e-09
0	-0.4263769	-0.30087027	0	-3.9291757e-18	-5.786067e-18	4.8105636	2.7488935	0.81	1e-07	1.28e-07	0	4e-09
0	-0.4439777	-0.34647208	0	-3.925276e-18	-5.7856693e-18	4.8105636	2.8470683	0.81	1e-07	1.28e-07	0	4e-09
0	-0.45688954	-0.39343062	0	-3.9211575e-18	-5.785348e-18	4.8105636	2.9452431	0.81	1e-07	1.28e-07	0	4e-09
0	-0.4650156	-0.44134182	0	-3.916795e-18	-5.7851374e-18	4.8105636	3.043418	0.81	1e-07	1.28e-07	0	4e-09
0	-0.46828467	-0.489815	0	-3.9121933e-18	-5.7850626e-18	4.8105636	3.1415927	0.81	1e-07	1.28e-07	0	4e-09
0	-0.46664605	-0.53846383	0	-3.9073915e-18	-5.7851316e-18	4.8105636	3.2397673	0.81	1e-07	1.28e-07	0	4e-09
0	-0.46006605	-0.586894	0	-3.9024715e-18	-5.7853446e-18	4.8105636	3.3379421	0.81	1e-07	1.28e-07	0	4e-09
0	-0.44853473	-0.6346904	0	-3.8975464e-18	-5.785678e-18	4.8105636	3.436117	0.81	1e-07	1.28e-07	0	4e-09
0	-0.43207976	-0.68140584	0	-3.8927575e-18	-5.7860953e-18	4.8105636	3.5342917	0.81	1e-07	1.28e-07	0	4e-09
0	-0.41077211	-0.726565	0	-3.8882568e-18	-5.7865478e-18	4.8105636	3.6324666	0.81	1e-07	1.28e-07	0	4e-09
0	-0.38476583	-0.76965964	0	-3.8841937e-18	-5.7869787e-18	4.8105636	3.7306414	0.81	1e-07	1.28e-07	0	4e-09
0	-0.3542895	-0.81017506	0	-3.880694e-18	-5.7873352e-18	4.8105636	3.828816	0.81	1e-07	1.28e-07	0	4e-09
0	-0.31966993	-0.84760815	0	-3.8778475e-18	-5.7875755e-18	4.8105636	3.9269907	0.81	1e-07	1.28e-07	0	4e-09
0	-0.28130066	-0.88149434	0	-3.8756944e-18	-5.7876827e-18	4.8105636	4.0251656	0.81	1e-07	1.28e-07	0	4e-09
0	-0.23965637	-0.911435	0	-3.8742257e-18	-5.787662e-18	4.8105636	4.12334	0.81	1e-07	1.28e-07	0	4e-09
0	-0.19524637	-0.93711084	0	-3.8733874e-18	-5.7875416e-18	4.8105636	4.221515	0.81	1e-07	1.28e-07	0	4e-09
0	-0.1485807	-0.9582862	0	-3.8730896e-18	-5.7873625e-18	4.8105636	4.3196898	0.81	1e-07	1.28e-07	0	4e-09
0	-0.10016894	-0.97479993	0	-3.8732273e-18	-5.7871723e-18	4.8105636	4.417865	0.81	1e-07	1.28e-07	0	4e-09
0	-0.050490793	-0.98655295	0	-3.873694e-18	-5.7870143e-18	4.8105636	4.5160394	0.81	1e-07	1.28e-07	0	4e-09
0	6.7762453e-09	-0.9934905	0	-3.8743994e-18	-5.786921e-18	4.8105636	4.6142144	0.81	1e-07	1.28e-07	0	4e-09
0	0.050874796	-0.99558896	0	-3.8752824e-18	-5.7869134e-18	4.8105636	4.712389	0.81	1e-07	1.28e-07	0	4e-09
0	0.101719104	-0.99284375	0	-3.8763193e-18	-5.7869953e-18	4.8105636	4.8105636	0.81	1e-07	1.28e-07	0	4e-09
0	0.1521168	-0.98526794	0	-3.8775224e-18	-5.7871553e-18	4.8105636	4.9087386	0.81	1e-07	1.28e-07	0	4e-09
0	0.20163748	-0.97289604	0	-3.878944e-18	-5.787369e-18	4.8105636	5.006913	0.81	1e-07	1.28e-07	0	4e-09
0	0.24982752	-0.9557939	0	-3.8806595e-18	-5.7875987e-18	4.8105636	5.105088	0.81	1e-07	1.28e-07	0	4e-09
0	0.2962053	-0.93407476	0	-3.8827622e-18	-5.7878e-18	4.8105636	5.203263	0.81	1e-07	1.28e-07	0	4e-09
0	0.3402683	-0.907915	0	-3.885338e-18	-5.787927e-18	4.8105636	5.3014374	0.81	1e-07	1.28e-07	0	4e-09
0	0.3815054	-0.87756693	0	-3.8884553e-18	-5.7879432e-18	4.8105636	5.3996124	0.81	1e-07	1.28e-07	0	4e-09
0	0.41942477	-0.84336567	0	-3.892147e-18	-5.7878287e-18	4.8105636	5.497787	0.81	1e-07	1.28e-07	0	4e-09
0	0.45357117	-0.8057226	0	-3.8963975e-18	-5.787584e-18	4.8105636	5.595962	0.81	1e-07	1.28e-07	0	4e-09
0	0.4835655	-0.76510674	0	-3.901144e-18	-5.7872372e-18	4.8105636	5.6941366	0.81	1e-07	1.28e-07	0	4e-09
0	0.5091069	-0.72202116	0	-3.906277e-18	-5.7868327e-18	4.8105636	5.7923117	0.81	1e-07	1.28e-07	0	4e-09
0	0.52998453	-0.67697495	0	-3.911654e-18	-5.7864245e-18	4.8105636	5.8904862	0.81	1e-07	1.28e-07	0	4e-09
0	0.54607105	-0.63045937	0	-3.917115e-18	-5.786066e-18	4.8105636	5.988661	0.81	1e-07	1.28e-07	0	4e-09
0	0.55730057	-0.5829379	0	-3.9224996e-18	-5.7858004e-18	4.8105636	6.086836	0.81	1e-07	1.28e-07	0	4e-09
0	0.563656	-0.53483856	0	-3.9276657e-18	-5.785659e-18	4.8105636	6.1850104	0.81	1e-07	1.28e-07	0	4e-09
0	0.565151	-0.48655984	0	-3.932498e-18	-5.7856557e-18	4.8105636	6.2831855	0.81	1e-07	1.28e-07	0	4e-09
0	0.61281073	-0.4780246	0	-3.942223e-18	-5.786054e-18	4.9087386	0	0.81	1e-07	1.28e-07	0	4e-09
0	0.6094584	-0.43015233	0	-3.946505e-18	-5.78621e-18	4.9087386	0.09817477	0.81	1e-07	1.28e-07	0	4e-09
0	0.60136503	-0.38285252	0	-3.9502457e-18	-5.786482e-18	4.9087386	0.19634955	0.81	1e-07	1.28e-07	0	4e-09
0	0.5885917	-0.3364959	0	-3.953451e-18	-5.7868447e-18	4.9087386	0.2945243	0.81	1e-07	1.28e-07	0	4e-09
0	0.5712217	-0.2914683	0	-3.9561617e-18	-5.7872658e-18	4.9087386	0.3926991	0.81	1e-07	1.28e-07	0	4e-09
0	0.54937506	-0.24817333	0	-3.958439e-18	-5.7877083e-18	4.9087386	0.49087384	0.81	1e-07	1.28e-07	0	4e-09
0	0.5232178	-0.20702901	0	-3.9603526e-18	-5.788132e-18	4.9087386	0.5890486	0.81	1e-07	1.28e-07	0	4e-09
0	0.49297702	-0.16845772	0	-3.96197e-18	-5.7885024e-18	4.9087386	0.6872234	0.81	1e-07	1.28e-07	0	4e-09
0	0.45894405	-0.13287355	0	-3.963341e-18	-5.7887923e-18	4.9087386	0.7853982	0.81	1e-07	1.28e-07	0	4e-09
0	0.42146516	-0.10066079	0	-3.964491e-18	-5.788985e-18	4.9087386	0.88357294	0.81	1e-07	1.28e-07	0	4e-09
0	0.3809478	-0.0721597	0	-3.965413e-18	-5.7890785e-18	4.9087386	0.9817477	0.81	1e-07	1.28e-07	0	4e-09
0	0.33782306	-0.04765249	0	-3.9660738e-18	-5.7890814e-18	4.9087386	1.0799224	0.81	1e-07	1.28e-07	0	4e-09
0	0.29254574	-0.027358767	0	-3.966417e-18	-5.7890124e-18	4.9087386	1.1780972	0.81	1e-07	1.28e-07	0	4e-09
0	0.24556741	-0.011438609	0	-3.966375e-18	-5.788894e-18	4.9087386	1.276272	0.81	1e-07	1.28e-07	0	4e-09
0	0.19732948	-2.565763e-09	0	-3.9658773e-18	-5.788749e-18	4.9087386	1.3744467	0.81	1e-07	1.28e-07	0	4e-09
0	0.14825316	0.0068895156	0	-3.9648694e-18	-5.7886004e-18	4.9087386	1.4726216	0.81	1e-07	1.28e-07	0	4e-09
0	0.09874319	0.009192763	0	-3.963314e-18	-5.7884614e-18	4.9087386	1.5707964	0.81	1e-07	1.28e-07	0	4e-09
0	0.049193814	0.0068949466	0	-3.9612054e-18	-5.788343e-18	4.9087386	1.6689711	0.81	1e-07	1.28e-07	0	4e-09
0	7.401239e-10	-1.1841983e-09	0	-3.95857e-18	-5.7882456e-18	4.9087386	1.7671459	0.81	1e-07	1.28e-07	0	4e-09
0	-0.048433147	-0.011466815	0	-3.955464e-18	-5.7881637e-18	4.9087386	1.8653207	0.81	1e-07	1.28e-07	0	4e-09
0	-0.09568289	-0.027451392	0	-3.951967e-18	-5.788083e-18	4.9087386	1.9634954	0.81	1e-07	1.28e-07	0	4e-09
0	-0.14130577	-0.04785964	0	-3.948177e-18	-5.7879846e-18	4.9087386	2.06167	0.81	1e-07	1.28e-07	0	4e-09
0	-0.18484288	-0.07254701	0	-3.94419e-18	-5.7878477e-18	4.9087386	2.1598449	0.81	1e-07	1.28e-07	0	4e-09
0	-0.22582892	-0.10130664	0	-3.9400966e-18	-5.7876525e-18	4.9087386	2.2580197	0.81	1e-07	1.28e-07	0	4e-09
0	-0.26380894	-0.13386713	0	-3.9359644e-18	-5.787387e-18	4.9087386	2.3561945	0.81	1e-07	1.28e-07	0	4e-09
0	-0.2983575	-0.16989489	0	-3.931838e-18	-5.7870515e-18	4.9087386	2.4543693	0.81	1e-07	1.28e-07	0	4e-09
0	-0.32909712	-0.20900363	0	-3.9277245e-18	-5.7866565e-18	4.9087386	2.552544	0.81	1e-07	1.28e-07	0	4e-09
0	-0.3557073	-0.2507743	0	-3.9236092e-18	-5.786232e-18	4.9087386	2.6507187	0.81	1e-07	1.28e-07	0	4e-09
0	-0.37793624	-0.29476961	0	-3.919455e-18	-5.785812e-18	4.9087386	2.7488935	0.81	1e-07	1.28e-07	0	4e-09
0	-0.39558944	-0.3405539	0	-3.915218e-18	-5.7854356e-18	4.9087386	2.8470683	0.81	1e-07	1.28e-07	0	4e-09
0	-0.40852612	-0.387702	0	-3.9108574e-18	-5.7851424e-18	4.9087386	2.9452431	0.81	1e-07	1.28e-07	0	4e-09
0	-0.4166438	-0.43580377	0	-3.9063555e-18	-5.7849658e-18	4.9087386	3.043418	0.81	1e-07	1.28e-07	0	4e-09
0	-0.419869	-0.4844612	0	-3.901718e-18	-5.7849273e-18	4.9087386	3.1415927	0.81	1e-07	1.28e-07	0	4e-09
0	-0.41815007	-0.53327984	0	-3.896988e-18	-5.785036e-18	4.9087386	3.2397673	0.81	1e-07	1.28e-07	0	4e-09
0	-0.41145137	-0.5818578	0	-3.8922487e-18	-5.785287e-18	4.9087386	3.3379421	0.81	1e-07	1.28e-07	0	4e-09
0	-0.39976683	-0.6297705	0	-3.8876116e-18	-5.7856552e-18	4.9087386	3.436117	0.81	1e-07	1.28e-07	0	4e-09
0	-0.38312656	-0.6765635	0	-3.8832168e-18	-5.7861e-18	4.9087386	3.5342917	0.81	1e-07	1.28e-07	0	4e-09
0	-0.3616159	-0.7217509	0	-3.879211e-18	-5.7865697e-18	4.9087386	3.6324666	0.81	1e-07	1.28e-07	0	4e-09
0	-0.33539113	-0.7648234	0	-3.875736e-18	-5.7870073e-18	4.9087386	3.7306414	0.81	1e-07	1.28e-07	0	4e-09
0	-0.3046949	-0.8052595	0	-3.8729105e-18	-5.7873625e-18	4.9087386	3.828816	0.81	1e-07	1.28e-07	0	4e-09
0	-0.26986092	-0.8425594	0	-3.87081e-18	-5.7875966e-18	4.9087386	3.9269907	0.81	1e-07	1.28e-07	0	4e-09
0	-0.23130228	-0.87626314	0	-3.8694645e-18	-5.7876955e-18	4.9087386	4.0251656	0.81	1e-07	1.28e-07	0	4e-09
0	-0.18949607	-0.9059789	0	-3.8688536e-18	-5.78767e-18	4.9087386	4.12334	0.81	1e-07	1.28e-07	0	4e-09
0	-0.1449511	-0.9313962	0	-3.868909e-18	-5.7875495e-18	4.9087386	4.221515	0.81	1e-07	1.28e-07	0	4e-09
0	-0.09818767	-0.9522861	0	-3.869534e-18	-5.7873803e-18	4.9087386	4.3196898	0.81	1e-07	1.28e-07	0	4e-09
0	-0.049709726	-0.96849656	0	-3.8706126e-18	-5.787209e-18	4.9087386	4.417865	0.81	1e-07	1.28e-07	0	4e-09
0	6.7926926e-09	-0.9799351	0	-3.872031e-18	-5.7870763e-18	4.9087386	4.5160394	0.81	1e-07	1.28e-07	0	4e-09
0	0.050490804	-0.986553	0	-3.873694e-18	-5.7870143e-18	4.9087386	4.6142144	0.81	1e-07	1.28e-07	0	4e-09
0	0.101334386	-0.98833036	0	-3.875535e-18	-5.7870408e-18	4.9087386	4.712389	0.81	1e-07	1.28e-07	0	4e-09
0	0.1521168	-0.98526794	0	-3.8775224e-18	-5.7871553e-18	4.9087386	4.8105636	0.81	1e-07	1.28e-07	0	4e-09
0	0.202421	-0.9773833	0	-3.879668e-18	-5.787345e-18	4.9087386	4.9087386	0.81	1e-07	1.28e-07	0	4e-09
0	0.25181714	-0.96471566	0	-3.8820153e-18	-5.7875826e-18	4.9087386	5.006913	0.81	1e-07	1.28e-07	0	4e-09
0	0.29985404	-0.9473365	0	-3.8846337e-18	-5.787827e-18	4.9087386	5.105088	0.81	1e-07	1.28e-07	0	4e-09
0	0.34604535	-0.92536724	0	-3.8876087e-18	-5.7880363e-18	4.9087386	5.203263	0.81	1e-07	1.28e-07	0	4e-09
0	0.38989526	-0.8989904	0	-3.891017e-18	-5.7881637e-18	4.9087386	5.3014374	0.81	1e-07	1.28e-07	0	4e-09
0	0.4308956	-0.8684674	0	-3.894918e-18	-5.7881765e-18	4.9087386	5.3996124	0.81	1e-07	1.28e-07	0	4e-09
0	0.46856126	-0.8341394	0	-3.899331e-18	-5.7880578e-18	4.9087386	5.497787	0.81	1e-07	1.28e-07	0	4e-09
0	0.50244635	-0.79642314	0	-3.904232e-18	-5.7878146e-18	4.9087386	5.595962	0.81	1e-07	1.28e-07	0	4e-09
0	0.53218096	-0.7557902	0	-3.909546e-18	-5.787475e-18	4.9087386	5.6941366	0.81	1e-07	1.28e-07	0	4e-09
0	0.5574789	-0.71273994	0	-3.9151554e-18	-5.7870875e-18	4.9087386	5.7923117	0.81	1e-07	1.28e-07	0	4e-09
0	0.5781391	-0.66777724	0	-3.9209093e-18	-5.786702e-18	4.9087386	5.8904862	0.81	1e-07	1.28e-07	0	4e-09
0	0.5940407	-0.6213864	0	-3.9266454e-18	-5.7863732e-18	4.9087386	5.988661	0.81	1e-07	1.28e-07	0	4e-09
0	0.60512435	-0.5740226	0	-3.9322003e-18	-5.7861396e-18	4.9087386	6.086836	0.81	1e-07	1.28e-07	0	4e-09
0	0.6113763	-0.5261053	0	-3.9374298e-18	-5.7860295e-18	4.9087386	6.1850104	0.81	1e-07	1.28e-07	0	4e-09
0	0.6128104	-0.47802496	0	-3.9422233e-18	-5.7860544e-18	4.9087386	6.2831855	0.81	1e-07	1.28e-07	0	4e-09
0	0.65941226	-0.46497458	0	-3.9516428e-18	-5.7864704e-18	5.006913	0	0.81	1e-07	1.28e-07	0	4e-09
0	0.656052	-0.41731426	0	-3.955749e-18	-5.7866445e-18	5.006913	0.09817477	0.81	1e-07	1.28e-07	0	4e-09
0	0.6479905	-0.37022668	0	-3.959217e-18	-5.786928e-18	5.006913	0.19634955	0.81	1e-07	1.28e-07	0	4e-09
0	0.6352866	-0.32407588	0	-3.9620607e-18	-5.787294e-18	5.006913	0.2945243	0.81	1e-07	1.28e-07	0	4e-09
0	0.6180192	-0.2792425	0	-3.9643206e-18	-5.787711e-18	5.006913	0.3926991	0.81	1e-07	1.28e-07	0	4e-09
0	0.5963017	-0.2361251	0	-3.9660668e-18	-5.788144e-18	5.006913	0.49087384	0.81	1e-07	1.28e-07	0	4e-09
0	0.57029545	-0.19513725	0	-3.967377e-18	-5.788554e-18	5.006913	0.5890486	0.81	1e-07	1.28e-07	0	4e-09
0	0.54021895	-0.15669934	0	-3.9683237e-18	-5.788908e-18	5.006913	0.6872234	0.81	1e-07	1.28e-07	0	4e-09
0	0.5063537	-0.121222675	0	-3.9689648e-18	-5.789177e-18	5.006913	0.7853982	0.81	1e-07	1.28e-07	0	4e-09
0	0.46904457	-0.089093156	0	-3.9693345e-18	-5.7893445e-18	5.006913	0.88357294	0.81	1e-07	1.28e-07	0	4e-09
0	0.42868847	-0.060651027	0	-3.969436e-18	-5.789407e-18	5.006913	0.9817477	0.81	1e-07	1.28e-07	0	4e-09
0	0.38571396	-0.036182947	0	-3.969244e-18	-5.789373e-18	5.006913	1.0799224	0.81	1e-07	1.28e-07	0	4e-09
0	0.34056965	-0.015911236	0	-3.9687104e-18	-5.78926e-18	5.006913	1.1780972	0.81	1e-07	1.28e-07	0	4e-09
0	0.29370835	3.2894396e-10	0	-3.967775e-18	-5.7890926e-18	5.006913	1.276272	0.81	1e-07	1.28e-07	0	4e-09
0	0.2455673	0.011438612	0	-3.966375e-18	-5.788894e-18	5.006913	1.3744467	0.81	1e-07	1.28e-07	0	4e-09
0	0.19656946	0.018333768	0	-3.9644587e-18	-5.788687e-18	5.006913	1.4726216	0.81	1e-07	1.28e-07	0	4e-09
0	0.14711751	0.020645527	0	-3.961998e-18	-5.7884904e-18	5.006913	1.5707964	0.81	1e-07	1.28e-07	0	4e-09
0	0.09760726	0.018356135	0	-3.958989e-18	-5.788314e-18	5.006913	1.6689711	0.81	1e-07	1.28e-07	0	4e-09
0	0.048433173	0.011466805	0	-3.955464e-18	-5.7881637e-18	5.006913	1.7671459	0.81	1e-07	1.28e-07	0	4e-09
0	2.3026077e-09	2.4341853e-09	0	-3.951484e-18	-5.7880346e-18	5.006913	1.8653207	0.81	1e-07	1.28e-07	0	4e-09
0	-0.047269344	-0.015993383	0	-3.9471363e-18	-5.7879155e-18	5.006913	1.9634954	0.81	1e-07	1.28e-07	0	4e-09
0	-0.092931174	-0.036422882	0	-3.9425227e-18	-5.787789e-18	5.006913	2.06167	0.81	1e-07	1.28e-07	0	4e-09
0	-0.13652383	-0.061146628	0	-3.9377474e-18	-5.7876326e-18	5.006913	2.1598449	0.81	1e-07	1.28e-07	0	4e-09
0	-0.17758091	-0.089962676	0	-3.9329105e-18	-5.787429e-18	5.006913	2.2580197	0.81	1e-07	1.28e-07	0	4e-09
0	-0.21564254	-0.12260084	0	-3.928087e-18	-5.7871636e-18	5.006913	2.3561945	0.81	1e-07	1.28e-07	0	4e-09
0	-0.25027713	-0.15872914	0	-3.9233284e-18	-5.7868352e-18	5.006913	2.4543693	0.81	1e-07	1.28e-07	0	4e-09
0	-0.28110126	-0.19796105	0	-3.918655e-18	-5.7864564e-18	5.006913	2.552544	0.81	1e-07	1.28e-07	0	4e-09
