# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Roundness ()	Size (nm)	Temp (K)	alpha ()	Cell_size (m)
9.507000000928858e-08	0.41177037	-0.87214386	-0.0057659536	6.15518e-18	-0	0.49	100	300	0.009999999	2e-09
9.508003964803641e-08	0.42307582	-0.8634635	-0.007585934	5.8425806e-18	-0	0.49	100	300	0.009999999	2e-09
9.509001393636637e-08	0.43160996	-0.858116	-0.009618481	6.607986e-18	-0	0.49	100	300	0.009999999	2e-09
9.510002768437017e-08	0.44452858	-0.8552532	-0.011459152	6.2983393e-18	-0	0.49	100	300	0.009999999	2e-09
9.511003448871338e-08	0.46062902	-0.8500432	-0.012213384	5.5576462e-18	-0	0.49	100	300	0.009999999	2e-09
9.51200306918871e-08	0.4714874	-0.8482845	-0.012847036	5.356112e-18	-0	0.49	100	300	0.009999999	2e-09
9.513003758948753e-08	0.48271185	-0.842497	-0.010776191	5.7003795e-18	-0	0.49	100	300	0.009999999	2e-09
9.514003234932445e-08	0.49462256	-0.83419377	-0.013167074	6.950168e-18	-0	0.49	100	300	0.009999999	2e-09
9.515004993854514e-08	0.51319903	-0.8216603	-0.014854796	6.059295e-18	-0	0.49	100	300	0.009999999	2e-09
9.516004594230012e-08	0.5302027	-0.8075667	-0.013018121	7.1374115e-18	-0	0.49	100	300	0.009999999	2e-09
9.517001648224907e-08	0.54383516	-0.7970862	-0.014566212	6.4569164e-18	-0	0.49	100	300	0.009999999	2e-09
9.518004250188312e-08	0.5612868	-0.7855018	-0.013423663	5.7328906e-18	-0	0.49	100	300	0.009999999	2e-09
9.519004459371712e-08	0.575141	-0.77822876	-0.015864713	5.7612323e-18	-0	0.49	100	300	0.009999999	2e-09
9.520000173242358e-08	0.58747125	-0.7690346	-0.016833907	5.938284e-18	-0	0.49	100	300	0.009999999	2e-09
9.521000539643062e-08	0.60644895	-0.7533789	-0.021697603	6.6766425e-18	-0	0.49	100	300	0.009999999	2e-09
9.52200230144558e-08	0.6254074	-0.7359774	-0.023442663	6.0511343e-18	-0	0.49	100	300	0.009999999	2e-09
9.523000416042357e-08	0.6522865	-0.70959836	-0.024471432	6.677775e-18	-0	0.49	100	300	0.009999999	2e-09
9.524005004408626e-08	0.67938304	-0.68014777	-0.026472416	6.2221696e-18	-0	0.49	100	300	0.009999999	2e-09
9.525001032554439e-08	0.70123225	-0.65369517	-0.025990764	7.0047565e-18	-0	0.49	100	300	0.009999999	2e-09
9.526005082038515e-08	0.7228019	-0.63085485	-0.023623005	5.865267e-18	-0	0.49	100	300	0.009999999	2e-09
9.527000078352516e-08	0.741901	-0.611168	-0.021350909	6.2278697e-18	-0	0.49	100	300	0.009999999	2e-09
9.528001440872878e-08	0.75624233	-0.59630316	-0.020735383	6.8860036e-18	-0	0.49	100	300	0.009999999	2e-09
9.529002674336369e-08	0.7741858	-0.5764259	-0.021051157	6.223511e-18	-0	0.49	100	300	0.009999999	2e-09
9.530003063927487e-08	0.79156667	-0.5574406	-0.025520392	6.9677865e-18	-0	0.49	100	300	0.009999999	2e-09
9.531005094206547e-08	0.81696236	-0.5273579	-0.026182437	6.2605748e-18	-0	0.49	100	300	0.009999999	2e-09
9.532002789095145e-08	0.83884376	-0.49721575	-0.024546053	7.217252e-18	-0	0.49	100	300	0.009999999	2e-09
9.533000595997167e-08	0.85607034	-0.4659175	-0.01931265	6.5865294e-18	-0	0.49	100	300	0.009999999	2e-09
9.5340046012425e-08	0.8633071	-0.4459114	-0.015720865	6.7088893e-18	-0	0.49	100	300	0.009999999	2e-09
9.53500229466255e-08	0.865964	-0.42581996	-0.016457547	6.862949e-18	-0	0.49	100	300	0.009999999	2e-09
9.53600388245185e-08	0.8680395	-0.40662217	-0.014333596	6.498628e-18	-0	0.49	100	300	0.009999999	2e-09
9.53700291770891e-08	0.870792	-0.38826647	-0.01754051	5.6506937e-18	-0	0.49	100	300	0.009999999	2e-09
9.538004758411341e-08	0.8773802	-0.3761398	-0.010899833	6.5579652e-18	-0	0.49	100	300	0.009999999	2e-09
9.539000132923014e-08	0.887978	-0.3657171	-0.0065501546	6.2148333e-18	-0	0.49	100	300	0.009999999	2e-09
9.540003732529797e-08	0.8964238	-0.3621981	-0.0021118913	6.9173988e-18	-0	0.49	100	300	0.009999999	2e-09
9.541000117996737e-08	0.9020512	-0.36222628	0.0011760914	6.139362e-18	-0	0.49	100	300	0.009999999	2e-09
9.542004547040312e-08	0.90268606	-0.36616272	0.005210674	6.3017675e-18	-0	0.49	100	300	0.009999999	2e-09
9.543004217308521e-08	0.8997719	-0.37560725	0.004182372	6.200906e-18	-0	0.49	100	300	0.009999999	2e-09
9.544005305530595e-08	0.89561135	-0.37825313	-0.0019733377	5.850139e-18	-0	0.49	100	300	0.009999999	2e-09
9.5450023811848e-08	0.8939023	-0.36910245	-0.006455318	6.0473297e-18	-0	0.49	100	300	0.009999999	2e-09
9.546004458189323e-08	0.8971417	-0.35562098	-0.00939826	6.209282e-18	-0	0.49	100	300	0.009999999	2e-09
9.547000883526935e-08	0.9025904	-0.339728	-0.008001681	6.418515e-18	-0	0.49	100	300	0.009999999	2e-09
9.548004289464195e-08	0.9039713	-0.32802963	-0.0072606993	5.863166e-18	-0	0.49	100	300	0.009999999	2e-09
9.549000277118555e-08	0.9037889	-0.32131407	0.00037847305	6.6653325e-18	-0	0.49	100	300	0.009999999	2e-09
9.550004781718275e-08	0.90096885	-0.32504112	-0.0009094599	5.885711e-18	-0	0.49	100	300	0.009999999	2e-09
9.551004064580226e-08	0.9008619	-0.33353278	0.0029419172	6.693566e-18	-0	0.49	100	300	0.009999999	2e-09
9.55200181301019e-08	0.9042112	-0.34350115	0.0009914695	7.111982e-18	-0	0.49	100	300	0.009999999	2e-09
9.553000664292985e-08	0.9107522	-0.33901995	-0.00042374048	6.860381e-18	-0	0.49	100	300	0.009999999	2e-09
9.554004514398762e-08	0.9156506	-0.33217722	0.004079416	6.2343958e-18	-0	0.49	100	300	0.009999999	2e-09
9.555003266821441e-08	0.91499174	-0.33487833	0.0021797155	5.7679312e-18	-0	0.49	100	300	0.009999999	2e-09
9.556001161280563e-08	0.91195744	-0.33090428	-0.0031739015	6.2882287e-18	-0	0.49	100	300	0.009999999	2e-09
9.557002278423614e-08	0.9099942	-0.3289651	0.0010270815	6.5934074e-18	-0	0.49	100	300	0.009999999	2e-09
9.558003190249135e-08	0.9090264	-0.33268464	-0.0018925457	5.7486964e-18	-0	0.49	100	300	0.009999999	2e-09
9.559004844245368e-08	0.90821403	-0.3335169	0.00012268436	6.222876e-18	-0	0.49	100	300	0.009999999	2e-09
9.560004901131501e-08	0.90773237	-0.33412433	0.0047821957	6.388075e-18	-0	0.49	100	300	0.009999999	2e-09
9.561001920320317e-08	0.90802854	-0.3396457	0.006597218	6.583514e-18	-0	0.49	100	300	0.009999999	2e-09
9.562003660202236e-08	0.9065505	-0.341046	0.0071590547	5.7915295e-18	-0	0.49	100	300	0.009999999	2e-09
9.563000032854209e-08	0.90452874	-0.34325558	0.0073690093	5.963533e-18	-0	0.49	100	300	0.009999999	2e-09
9.564001231461941e-08	0.9043572	-0.35121965	0.005500524	5.4299465e-18	-0	0.49	100	300	0.009999999	2e-09
9.56500040100483e-08	0.907036	-0.3553231	0.0065194876	6.618363e-18	-0	0.49	100	300	0.009999999	2e-09
9.566000620746776e-08	0.90292674	-0.3685731	0.0056050555	6.8705663e-18	-0	0.49	100	300	0.009999999	2e-09
9.56700021320199e-08	0.8976408	-0.37634134	0.0075289216	6.5945572e-18	-0	0.49	100	300	0.009999999	2e-09
9.568004550351644e-08	0.89115393	-0.3814933	0.012218618	5.781824e-18	-0	0.49	100	300	0.009999999	2e-09
9.569003753768015e-08	0.88139886	-0.39721653	0.01170877	6.584367e-18	-0	0.49	100	300	0.009999999	2e-09
9.570000791931035e-08	0.8773045	-0.40451416	0.0033637765	6.421332e-18	-0	0.49	100	300	0.009999999	2e-09
9.571004044242789e-08	0.87576956	-0.4090137	0.0015516883	6.6776417e-18	-0	0.49	100	300	0.009999999	2e-09
9.572003693051842e-08	0.87574637	-0.41587642	0.005674109	5.7988984e-18	-0	0.49	100	300	0.009999999	2e-09
9.573001500225295e-08	0.8722406	-0.42198145	0.0055925655	6.049744e-18	-0	0.49	100	300	0.009999999	2e-09
9.574002536885096e-08	0.8695132	-0.42714778	0.006340978	6.1102996e-18	-0	0.49	100	300	0.009999999	2e-09
9.575001619549927e-08	0.86618054	-0.4325914	0.0077806343	6.605827e-18	-0	0.49	100	300	0.009999999	2e-09
9.576000298911833e-08	0.86150104	-0.43727097	0.0037680836	5.5878466e-18	-0	0.49	100	300	0.009999999	2e-09
9.577002331279089e-08	0.8551845	-0.44597676	0.006910211	5.691275e-18	-0	0.49	100	300	0.009999999	2e-09
9.578002737857688e-08	0.8545952	-0.4474814	-0.0005394189	6.1010216e-18	-0	0.49	100	300	0.009999999	2e-09
9.579001183817022e-08	0.8553329	-0.4461503	0.004210804	6.6338053e-18	-0	0.49	100	300	0.009999999	2e-09
9.580003822238865e-08	0.85252726	-0.44806418	0.00593896	6.2719378e-18	-0	0.49	100	300	0.009999999	2e-09
9.581001620788656e-08	0.84711534	-0.4526726	0.007036884	6.890909e-18	-0	0.49	100	300	0.009999999	2e-09
9.582001650596504e-08	0.84146345	-0.46104512	0.009938671	6.6842116e-18	-0	0.49	100	300	0.009999999	2e-09
9.583004549525015e-08	0.8376736	-0.47065645	0.009421066	6.2816104e-18	-0	0.49	100	300	0.009999999	2e-09
9.58400163164965e-08	0.83568805	-0.48205444	0.008618961	6.130174e-18	-0	0.49	100	300	0.009999999	2e-09
9.585003387638584e-08	0.83038956	-0.4950386	0.012370619	5.803455e-18	-0	0.49	100	300	0.009999999	2e-09
9.586002251160398e-08	0.8218031	-0.5118341	0.013260068	6.199042e-18	-0	0.49	100	300	0.009999999	2e-09
9.587004967682241e-08	0.81367034	-0.5248131	0.0124670295	6.113928e-18	-0	0.49	100	300	0.009999999	2e-09
9.588004639263757e-08	0.8084035	-0.53100103	0.010752354	6.8712996e-18	-0	0.49	100	300	0.009999999	2e-09
9.589004381550468e-08	0.80244744	-0.5384057	0.0064184717	7.437061e-18	-0	0.49	100	300	0.009999999	2e-09
9.590001061288929e-08	0.7996535	-0.54345435	0.0086401645	6.203938e-18	-0	0.49	100	300	0.009999999	2e-09
9.591004305187894e-08	0.7934752	-0.55317736	0.0100093335	6.2296606e-18	-0	0.49	100	300	0.009999999	2e-09
9.592000989935144e-08	0.7802383	-0.56812876	0.011997357	6.1507752e-18	-0	0.49	100	300	0.009999999	2e-09
9.593003283586963e-08	0.76272666	-0.5820486	0.015530589	6.1001613e-18	-0	0.49	100	300	0.009999999	2e-09
9.594003032074789e-08	0.74702555	-0.5937466	0.018952731	6.7745645e-18	-0	0.49	100	300	0.009999999	2e-09
9.59500242409347e-08	0.7333436	-0.60994583	0.021875735	6.877005e-18	-0	0.49	100	300	0.009999999	2e-09
9.596004770940073e-08	0.7203699	-0.62754637	0.016434256	6.291911e-18	-0	0.49	100	300	0.009999999	2e-09
9.597002197541272e-08	0.7091427	-0.6435268	0.015790984	6.4429445e-18	-0	0.49	100	300	0.009999999	2e-09
9.598003561127961e-08	0.69931227	-0.65348697	0.015827917	6.291502e-18	-0	0.49	100	300	0.009999999	2e-09
9.599001704170427e-08	0.68262243	-0.6742377	0.019662857	6.545038e-18	-0	0.49	100	300	0.009999999	2e-09
9.600000157905675e-08	0.669271	-0.6906497	0.015268125	6.655531e-18	-0	0.49	100	300	0.009999999	2e-09
9.601000345036707e-08	0.6595456	-0.70488614	0.010521739	6.552671e-18	-0	0.49	100	300	0.009999999	2e-09
9.6020023987013e-08	0.6498696	-0.7152739	0.007004175	7.4698115e-18	-0	0.49	100	300	0.009999999	2e-09
9.603001231739318e-08	0.64337647	-0.7164616	0.005785931	6.708737e-18	-0	0.49	100	300	0.009999999	2e-09
9.60400400417775e-08	0.63305944	-0.7216818	0.00998349	6.3580444e-18	-0	0.49	100	300	0.009999999	2e-09
9.60500252996599e-08	0.6290878	-0.7247824	0.010713368	6.3823817e-18	-0	0.49	100	300	0.009999999	2e-09
9.606002815883395e-08	0.6207224	-0.732264	0.007231532	6.079176e-18	-0	0.49	100	300	0.009999999	2e-09
9.607002231549689e-08	0.6108946	-0.7445533	0.0071098343	6.6057308e-18	-0	0.49	100	300	0.009999999	2e-09
9.608002085344535e-08	0.6047684	-0.75516564	0.0070746723	6.3226096e-18	-0	0.49	100	300	0.009999999	2e-09
9.609001093658955e-08	0.59335357	-0.76517797	0.009191641	6.885641e-18	-0	0.49	100	300	0.009999999	2e-09
9.610003123379945e-08	0.5804063	-0.77421653	0.010142451	6.635647e-18	-0	0.49	100	300	0.009999999	2e-09
9.611003496262037e-08	0.5673228	-0.78293544	0.020757033	5.756429e-18	-0	0.49	100	300	0.009999999	2e-09
9.612004208398151e-08	0.5396188	-0.7989756	0.028080806	5.936932e-18	-0	0.49	100	300	0.009999999	2e-09
9.613000840835786e-08	0.5099033	-0.8175063	0.025845807	5.73849e-18	-0	0.49	100	300	0.009999999	2e-09
9.614000892985428e-08	0.48434645	-0.83236074	0.018655201	5.8554966e-18	-0	0.49	100	300	0.009999999	2e-09
9.615003623166745e-08	0.4673422	-0.8417312	0.01486363	5.6420807e-18	-0	0.49	100	300	0.009999999	2e-09
9.616003526090329e-08	0.45199952	-0.84579235	0.0059632785	6.9904405e-18	-0	0.49	100	300	0.009999999	2e-09
9.617001924523673e-08	0.44532937	-0.8491634	0.007832788	7.435709e-18	-0	0.49	100	300	0.009999999	2e-09
9.618002418156567e-08	0.44473436	-0.8562547	0.0028340307	6.7402647e-18	-0	0.49	100	300	0.009999999	2e-09
9.619004286434853e-08	0.44646412	-0.860978	0.004688532	6.1726397e-18	-0	0.49	100	300	0.009999999	2e-09
9.62000487743518e-08	0.44419345	-0.8674623	0.007943823	6.3091563e-18	-0	0.49	100	300	0.009999999	2e-09
9.621000115557768e-08	0.432236	-0.87671757	0.0040055607	6.2118464e-18	-0	0.49	100	300	0.009999999	2e-09
9.622003903700122e-08	0.42735404	-0.87815136	0.009636081	7.001865e-18	-0	0.49	100	300	0.009999999	2e-09
9.623003357285913e-08	0.4071426	-0.8829684	0.0159635	6.2295646e-18	-0	0.49	100	300	0.009999999	2e-09
9.624004137008087e-08	0.38291433	-0.89139056	0.023400394	6.224708e-18	-0	0.49	100	300	0.009999999	2e-09
9.625003154257192e-08	0.3609863	-0.90152025	0.02334774	6.3233938e-18	-0	0.49	100	300	0.009999999	2e-09
9.626002235491804e-08	0.33405676	-0.9094213	0.022029903	6.7343367e-18	-0	0.49	100	300	0.009999999	2e-09
9.627003941867667e-08	0.31032756	-0.9160356	0.01758252	7.249307e-18	-0	0.49	100	300	0.009999999	2e-09
9.628004811358082e-08	0.2894913	-0.9243224	0.012457399	5.557384e-18	-0	0.49	100	300	0.009999999	2e-09
9.629000568536063e-08	0.27072126	-0.9292226	0.012967145	6.1543164e-18	-0	0.49	100	300	0.009999999	2e-09
9.630004760722652e-08	0.25290987	-0.93458205	0.011517936	5.9721543e-18	-0	0.49	100	300	0.009999999	2e-09
9.631000576399574e-08	0.24263117	-0.9417698	0.010340274	6.314437e-18	-0	0.49	100	300	0.009999999	2e-09
9.632003122724979e-08	0.22965771	-0.9490779	0.014952635	6.983555e-18	-0	0.49	100	300	0.009999999	2e-09
9.633004078738453e-08	0.21525083	-0.9520826	0.01730288	6.381273e-18	-0	0.49	100	300	0.009999999	2e-09
9.634002785472452e-08	0.19281772	-0.95736283	0.01878615	6.4893163e-18	-0	0.49	100	300	0.009999999	2e-09
9.635001417034244e-08	0.16664416	-0.9618393	0.02218691	6.4342327e-18	-0	0.49	100	300	0.009999999	2e-09
9.636004802728064e-08	0.13178256	-0.9657029	0.023148252	7.58591e-18	-0	0.49	100	300	0.009999999	2e-09
9.637000512042326e-08	0.09700756	-0.96865565	0.027117064	6.935152e-18	-0	0.49	100	300	0.009999999	2e-09
9.63800497189998e-08	0.057151996	-0.9715315	0.026564749	6.130122e-18	-0	0.49	100	300	0.009999999	2e-09
9.639001263401987e-08	0.031320497	-0.97419643	0.02269191	6.67969e-18	-0	0.49	100	300	0.009999999	2e-09
9.640001426696035e-08	0.014558218	-0.973814	0.018271197	6.594297e-18	-0	0.49	100	300	0.009999999	2e-09
9.641000576665262e-08	-0.007775768	-0.974236	0.013665243	6.7306657e-18	-0	0.49	100	300	0.009999999	2e-09
9.642003255194043e-08	-0.02458088	-0.9741641	0.010005203	5.8693978e-18	-0	0.49	100	300	0.009999999	2e-09
9.643000689298334e-08	-0.04005973	-0.97346145	0.0090052225	6.5911935e-18	-0	0.49	100	300	0.009999999	2e-09
9.64400481525667e-08	-0.0578598	-0.968836	0.009196215	7.235325e-18	-0	0.49	100	300	0.009999999	2e-09
9.645001890262747e-08	-0.06935006	-0.9684155	0.011212523	5.5353177e-18	-0	0.49	100	300	0.009999999	2e-09
9.646003401423775e-08	-0.086613365	-0.968521	0.022015784	6.2333155e-18	-0	0.49	100	300	0.009999999	2e-09
9.647001333934794e-08	-0.114499316	-0.96677774	0.032516643	6.2673965e-18	-0	0.49	100	300	0.009999999	2e-09
9.648002855628694e-08	-0.15095499	-0.96217895	0.03530354	6.642569e-18	-0	0.49	100	300	0.009999999	2e-09
9.649002547741915e-08	-0.19491573	-0.9548023	0.030005239	5.4768977e-18	-0	0.49	100	300	0.009999999	2e-09
9.65000326275287e-08	-0.23271027	-0.9475194	0.02225661	6.5758166e-18	-0	0.49	100	300	0.009999999	2e-09
9.651002813843921e-08	-0.26030138	-0.94193894	0.018410584	6.4206388e-18	-0	0.49	100	300	0.009999999	2e-09
9.652001042164174e-08	-0.28694645	-0.9365228	0.013091188	5.5003912e-18	-0	0.49	100	300	0.009999999	2e-09
9.653004464157202e-08	-0.30195308	-0.9318486	0.009383944	5.8334365e-18	-0	0.49	100	300	0.009999999	2e-09
9.654004328935265e-08	-0.30619478	-0.9268336	0.0104490295	7.189783e-18	-0	0.49	100	300	0.009999999	2e-09
9.65500221172102e-08	-0.31976566	-0.9184706	0.01322142	6.1989465e-18	-0	0.49	100	300	0.009999999	2e-09
9.656004285628413e-08	-0.33052197	-0.9102578	0.014072355	6.7105205e-18	-0	0.49	100	300	0.009999999	2e-09
9.657002434605414e-08	-0.3455287	-0.90251076	0.008494418	6.3444823e-18	-0	0.49	100	300	0.009999999	2e-09
9.658004425931838e-08	-0.36192307	-0.89513284	0.011935766	5.830843e-18	-0	0.49	100	300	0.009999999	2e-09
9.659002825368448e-08	-0.3820909	-0.88915193	0.016217936	5.9622033e-18	-0	0.49	100	300	0.009999999	2e-09
9.660003961375334e-08	-0.41065338	-0.8791172	0.020796012	5.3277665e-18	-0	0.49	100	300	0.009999999	2e-09
9.661003259161915e-08	-0.43410382	-0.8711856	0.018363906	6.719083e-18	-0	0.49	100	300	0.009999999	2e-09
9.662000870312937e-08	-0.45266545	-0.8622888	0.018725147	6.16259e-18	-0	0.49	100	300	0.009999999	2e-09
9.663001688953933e-08	-0.46499768	-0.85659933	0.011361014	6.3404904e-18	-0	0.49	100	300	0.009999999	2e-09
9.664000938780755e-08	-0.4769022	-0.8541562	0.008985425	6.6499498e-18	-0	0.49	100	300	0.009999999	2e-09
9.665005013634601e-08	-0.48297617	-0.8509853	0.006414132	6.8600284e-18	-0	0.49	100	300	0.009999999	2e-09
9.66600157913927e-08	-0.48470366	-0.8488402	0.00084061077	6.0210204e-18	-0	0.49	100	300	0.009999999	2e-09
9.667003161962199e-08	-0.4858419	-0.8430343	0.004524805	6.3398034e-18	-0	0.49	100	300	0.009999999	2e-09
9.668002277634559e-08	-0.49824294	-0.830054	0.011332755	5.942345e-18	-0	0.49	100	300	0.009999999	2e-09
9.669000442128519e-08	-0.5122493	-0.81404585	0.01223649	6.8342688e-18	-0	0.49	100	300	0.009999999	2e-09
9.670002515069723e-08	-0.52239025	-0.8039458	0.012754964	7.39488e-18	-0	0.49	100	300	0.009999999	2e-09
9.671000722530004e-08	-0.53381175	-0.79854757	0.0072116978	6.4340726e-18	-0	0.49	100	300	0.009999999	2e-09
9.672000162163041e-08	-0.5423782	-0.7992247	0.0077622826	6.27131e-18	-0	0.49	100	300	0.009999999	2e-09
9.673004270075184e-08	-0.55475676	-0.795415	0.013328558	6.68467e-18	-0	0.49	100	300	0.009999999	2e-09
9.674001219967638e-08	-0.572169	-0.78723	0.017458903	6.4927176e-18	-0	0.49	100	300	0.009999999	2e-09
9.67500362508703e-08	-0.5885467	-0.77452385	0.015600255	6.8451454e-18	-0	0.49	100	300	0.009999999	2e-09
9.676002655517633e-08	-0.60354817	-0.76275176	0.013614835	6.828553e-18	-0	0.49	100	300	0.009999999	2e-09
9.677003212439165e-08	-0.61994064	-0.7493985	0.010095085	6.148416e-18	-0	0.49	100	300	0.009999999	2e-09
9.678001217283842e-08	-0.627866	-0.7397688	0.005767231	5.993283e-18	-0	0.49	100	300	0.009999999	2e-09
9.679001977384775e-08	-0.6292202	-0.7336606	0.0057525155	6.332394e-18	-0	0.49	100	300	0.009999999	2e-09
9.680004840335824e-08	-0.6289288	-0.7260549	0.0047809496	6.0356925e-18	-0	0.49	100	300	0.009999999	2e-09
9.68100121364731e-08	-0.6256268	-0.7231686	0.0074522644	6.990073e-18	-0	0.49	100	300	0.009999999	2e-09
9.68200420757403e-08	-0.63326603	-0.7182075	0.013394943	7.0673244e-18	-0	0.49	100	300	0.009999999	2e-09
9.683003652088065e-08	-0.6484198	-0.70794755	0.012790064	6.5762277e-18	-0	0.49	100	300	0.009999999	2e-09
9.684003086751484e-08	-0.66761345	-0.6949465	0.012331375	6.207131e-18	-0	0.49	100	300	0.009999999	2e-09
9.685002377915839e-08	-0.6796863	-0.6864904	0.008297432	7.10255e-18	-0	0.49	100	300	0.009999999	2e-09
9.686000265428997e-08	-0.69187945	-0.6789149	0.007560575	6.5086032e-18	-0	0.49	100	300	0.009999999	2e-09
9.687003842939853e-08	-0.7019115	-0.6716541	0.004255502	6.3232023e-18	-0	0.49	100	300	0.009999999	2e-09
9.688004787276604e-08	-0.7005551	-0.6707322	0.00018900755	5.342684e-18	-0	0.49	100	300	0.009999999	2e-09
9.689002804816081e-08	-0.69829637	-0.6708698	-0.0067377537	6.5941184e-18	-0	0.49	100	300	0.009999999	2e-09
9.690002795039443e-08	-0.69350463	-0.6730543	-0.0021227982	6.8693375e-18	-0	0.49	100	300	0.009999999	2e-09
9.691004647677812e-08	-0.69050723	-0.6718571	-0.00077157916	7.142785e-18	-0	0.49	100	300	0.009999999	2e-09
9.692000003687793e-08	-0.69307387	-0.6624674	-0.0011895045	6.6991724e-18	-0	0.49	100	300	0.009999999	2e-09
9.693000134108885e-08	-0.69315875	-0.654007	0.0029379867	6.8733543e-18	-0	0.49	100	300	0.009999999	2e-09
9.694004747597267e-08	-0.6962778	-0.6471109	0.0010644458	6.880583e-18	-0	0.49	100	300	0.009999999	2e-09
9.695002017997118e-08	-0.696401	-0.6478712	0.00037227725	7.18885e-18	-0	0.49	100	300	0.009999999	2e-09
9.696003563868376e-08	-0.6912265	-0.659588	-0.0001965387	6.564888e-18	-0	0.49	100	300	0.009999999	2e-09
9.697002366803536e-08	-0.69161755	-0.6665608	-0.0019018971	6.6400158e-18	-0	0.49	100	300	0.009999999	2e-09
9.69800082534214e-08	-0.6919061	-0.67335796	0.002490296	5.9188086e-18	-0	0.49	100	300	0.009999999	2e-09
9.699001888590608e-08	-0.7009171	-0.6712306	0.012255381	6.9292775e-18	-0	0.49	100	300	0.009999999	2e-09
9.700003306500506e-08	-0.7166989	-0.65834624	0.012582759	6.5474017e-18	-0	0.49	100	300	0.009999999	2e-09
9.701003070141246e-08	-0.7243832	-0.64991426	0.00852548	6.4746938e-18	-0	0.49	100	300	0.009999999	2e-09
9.702003833993766e-08	-0.7324719	-0.6338006	0.0051215193	5.7731764e-18	-0	0.49	100	300	0.009999999	2e-09
9.70300248652718e-08	-0.73057264	-0.62959963	0.0014672332	6.2952055e-18	-0	0.49	100	300	0.009999999	2e-09
9.704004237407011e-08	-0.7261203	-0.6251056	0.0023765583	6.6558513e-18	-0	0.49	100	300	0.009999999	2e-09
9.70500273302185e-08	-0.7192109	-0.6230044	-0.0002768782	7.000771e-18	-0	0.49	100	300	0.009999999	2e-09
9.706002376422374e-08	-0.7089963	-0.6239084	-0.0025130338	7.0698325e-18	-0	0.49	100	300	0.009999999	2e-09
9.707000390062857e-08	-0.70392734	-0.6280559	-6.250159e-05	6.764372e-18	-0	0.49	100	300	0.009999999	2e-09
9.708002833641677e-08	-0.7114982	-0.62642604	0.005708918	5.6575514e-18	-0	0.49	100	300	0.009999999	2e-09
9.709001414577544e-08	-0.72009623	-0.6252467	0.001540778	6.7100854e-18	-0	0.49	100	300	0.009999999	2e-09
9.710002369261694e-08	-0.73243093	-0.61970836	0.00050231087	7.351457e-18	-0	0.49	100	300	0.009999999	2e-09
9.711002900745521e-08	-0.7387634	-0.62173885	0.0011702814	6.356545e-18	-0	0.49	100	300	0.009999999	2e-09
9.712001299662054e-08	-0.7415297	-0.6270558	0.000863768	5.869493e-18	-0	0.49	100	300	0.009999999	2e-09
9.713004013264444e-08	-0.7417679	-0.62870294	0.0015928962	6.9438735e-18	-0	0.49	100	300	0.009999999	2e-09
9.714002652233554e-08	-0.73721874	-0.63286376	0.00016122156	7.0264675e-18	-0	0.49	100	300	0.009999999	2e-09
9.715003729437171e-08	-0.7345067	-0.6330941	-0.003121195	6.93026e-18	-0	0.49	100	300	0.009999999	2e-09
9.716002155421522e-08	-0.7294865	-0.636384	-7.9765996e-05	6.299571e-18	-0	0.49	100	300	0.009999999	2e-09
9.71700092426246e-08	-0.72801214	-0.6277463	0.0023418388	6.97669e-18	-0	0.49	100	300	0.009999999	2e-09
9.718001252931208e-08	-0.72867876	-0.61501604	0.005031133	6.2572623e-18	-0	0.49	100	300	0.009999999	2e-09
9.719001913040004e-08	-0.7305517	-0.6028806	0.0046126954	5.754199e-18	-0	0.49	100	300	0.009999999	2e-09
9.720002182219464e-08	-0.72825706	-0.60383093	-0.00018869436	6.9282783e-18	-0	0.49	100	300	0.009999999	2e-09
9.7210004305141e-08	-0.7203887	-0.61726767	0.00020719063	5.0418135e-18	-0	0.49	100	300	0.009999999	2e-09
9.722003752568466e-08	-0.72142094	-0.622398	0.0047434065	7.5948605e-18	-0	0.49	100	300	0.009999999	2e-09
9.723002873321574e-08	-0.7240587	-0.6223971	0.0049180835	7.094189e-18	-0	0.49	100	300	0.009999999	2e-09
9.724004861567765e-08	-0.7351791	-0.6182247	0.0057890336	6.7719267e-18	-0	0.49	100	300	0.009999999	2e-09
9.725001207049206e-08	-0.7487499	-0.61387295	0.009730776	6.3002228e-18	-0	0.49	100	300	0.009999999	2e-09
9.726003313800254e-08	-0.76256484	-0.60533655	0.008395741	7.5683726e-18	-0	0.49	100	300	0.009999999	2e-09
9.727004900690844e-08	-0.7714484	-0.5935564	0.003939172	6.1809396e-18	-0	0.49	100	300	0.009999999	2e-09
9.728005110033755e-08	-0.76850116	-0.5956699	-0.0038992849	6.451397e-18	-0	0.49	100	300	0.009999999	2e-09
9.729004161939887e-08	-0.7592213	-0.6014118	-0.005022696	6.4233863e-18	-0	0.49	100	300	0.009999999	2e-09
9.730001252954264e-08	-0.7508684	-0.6030827	-0.000795969	6.134782e-18	-0	0.49	100	300	0.009999999	2e-09
9.73100246800666e-08	-0.75175357	-0.593883	0.010293947	6.5518797e-18	-0	0.49	100	300	0.009999999	2e-09
9.732004002038149e-08	-0.76844364	-0.57463497	0.0150931375	6.2459833e-18	-0	0.49	100	300	0.009999999	2e-09
